Row,id12286,id13126,id13308,id13657,id15095,id15360,id15361,id15362,id15718,id15719,id15720,id15721,id15723,id15724,id15725,id15726,id16408,id16410,id16411,id16421,id16425,id16427,id16428,id3804,id3806,id3808,id3812,id3819,id3824,id3825,id3834,id3845,id3851,id3869,id3914,id3926
id15720,0.864406779661017,0.844827586206897,0.871794871794872,0.838983050847458,0.907407407407407,0.864406779661017,0.88034188034188,0.88695652173913,0.895652173913044,0.903508771929825,1,0.932203389830508,0.87012987012987,0.863247863247863,0.923728813559322,0.904761904761905,0.940298507462687,0.941176470588235,0.905660377358491,0.940298507462687,0.926470588235294,0.970588235294118,0.923076923076923,0.905172413793103,0.860869565217391,0.954128440366973,0.889830508474576,0.921052631578947,0.888888888888889,0.940677966101695,0.923728813559322,0.870689655172414,0.929203539823009,0.9,0.904347826086957,0.864406779661017
id15721,0.878048780487805,0.859504132231405,0.89344262295082,0.886178861788618,0.911504424778761,0.894308943089431,0.89344262295082,0.916666666666667,0.933333333333333,0.92436974789916,0.932203389830508,1,0.890243902439024,0.885245901639344,0.934959349593496,0.945454545454545,0.895522388059702,0.897058823529412,0.886792452830189,0.925373134328358,0.941176470588235,0.926470588235294,0.938461538461538,0.909090909090909,0.866666666666667,0.947368421052632,0.886178861788618,0.957983193277311,0.909836065573771,0.975609756097561,0.91869918699187,0.900826446280992,0.957627118644068,0.895652173913044,0.916666666666667,0.861788617886179
id15723,0.926829268292683,0.839506172839506,0.890243902439024,0.829268292682927,0.875,0.926829268292683,0.939024390243902,0.936708860759494,0.873417721518987,0.890243902439024,0.87012987012987,0.890243902439024,1,0.902439024390244,0.914634146341463,0.950617283950617,0.888888888888889,0.916666666666667,0.861111111111111,0.942857142857143,0.861111111111111,0.972222222222222,0.939393939393939,0.9125,0.873417721518987,0.906666666666667,0.914634146341463,0.935897435897436,0.888888888888889,0.902439024390244,0.902439024390244,0.8875,0.909090909090909,0.891891891891892,0.925925925925926,0.878048780487805
id15724,0.942622950819672,0.776859504132231,0.975409836065574,0.877049180327869,0.803571428571429,0.959016393442623,0.958677685950413,0.949579831932773,0.857142857142857,0.966386554621849,0.863247863247863,0.885245901639344,0.902439024390244,1,0.942622950819672,0.889908256880734,0.939393939393939,0.970149253731343,0.980769230769231,0.909090909090909,0.970149253731343,0.940298507462687,0.9375,0.966666666666667,0.80672268907563,0.858407079646018,0.975409836065574,0.906779661016949,0.87603305785124,0.860655737704918,0.934426229508197,0.958333333333333,0.88034188034188,0.859649122807018,0.915966386554622,0.942622950819672
id15725,0.910569105691057,0.818181818181818,0.934426229508197,0.886178861788618,0.858407079646018,0.926829268292683,0.926229508196721,0.933333333333333,0.9,0.949579831932773,0.923728813559322,0.934959349593496,0.914634146341463,0.942622950819672,1,0.927272727272727,0.91044776119403,0.941176470588235,0.943396226415094,0.970149253731343,0.926470588235294,0.970588235294118,0.953846153846154,0.975206611570248,0.85,0.912280701754386,0.934959349593496,0.941176470588235,0.89344262295082,0.910569105691057,0.934959349593496,0.933884297520661,0.898305084745763,0.904347826086957,0.933333333333333,0.894308943089431
id15726,0.890909090909091,0.888888888888889,0.908256880733945,0.890909090909091,0.910891089108911,0.918181818181818,0.908256880733945,0.906542056074766,0.934579439252336,0.933962264150943,0.904761904761905,0.945454545454545,0.950617283950617,0.889908256880734,0.927272727272727,1,0.927272727272727,0.945454545454545,0.903846153846154,0.944444444444444,0.927272727272727,0.981818181818182,0.980769230769231,0.907407407407407,0.906542056074766,0.940594059405941,0.881818181818182,0.962264150943396,0.89908256880734,0.936363636363636,0.918181818181818,0.898148148148148,0.923809523809524,0.901960784313726,0.91588785046729,0.863636363636364
id16408,0.925373134328358,0.815384615384615,0.954545454545455,0.895522388059702,0.864406779661017,0.940298507462687,0.924242424242424,0.90625,0.859375,0.924242424242424,0.940298507462687,0.895522388059702,0.888888888888889,0.939393939393939,0.91044776119403,0.927272727272727,1,0.940298507462687,0.943396226415094,0.878787878787879,0.925373134328358,0.91044776119403,0.890625,0.925373134328358,0.828125,0.903225806451613,0.925373134328358,0.936507936507937,0.909090909090909,0.895522388059702,0.91044776119403,0.923076923076923,0.880597014925373,0.857142857142857,0.875,0.925373134328358
id16410,0.955882352941177,0.833333333333333,0.955223880597015,0.882352941176471,0.866666666666667,0.970588235294118,0.985074626865672,0.907692307692308,0.923076923076923,0.985074626865672,0.941176470588235,0.897058823529412,0.916666666666667,0.970149253731343,0.941176470588235,0.945454545454545,0.940298507462687,1,0.962264150943396,0.91044776119403,0.955882352941177,0.970588235294118,0.892307692307692,0.926470588235294,0.846153846153846,0.904761904761905,0.985294117647059,0.90625,0.91044776119403,0.897058823529412,0.941176470588235,0.984848484848485,0.911764705882353,0.90625,0.907692307692308,0.926470588235294
id16411,0.943396226415094,0.784313725490196,0.980769230769231,0.943396226415094,0.866666666666667,0.943396226415094,0.942307692307692,0.9,0.86,0.980769230769231,0.905660377358491,0.886792452830189,0.861111111111111,0.980769230769231,0.943396226415094,0.903846153846154,0.943396226415094,0.962264150943396,1,0.961538461538462,0.943396226415094,0.924528301886792,0.92,0.943396226415094,0.8,0.88,0.981132075471698,0.877551020408163,0.903846153846154,0.886792452830189,0.886792452830189,0.980392156862745,0.886792452830189,0.836734693877551,0.94,0.886792452830189
id16421,0.925373134328358,0.830769230769231,0.893939393939394,0.865671641791045,0.932203389830508,0.880597014925373,0.893939393939394,0.90625,0.890625,0.924242424242424,0.940298507462687,0.925373134328358,0.942857142857143,0.909090909090909,0.970149253731343,0.944444444444444,0.878787878787879,0.91044776119403,0.961538461538462,1,0.895522388059702,0.940298507462687,0.953125,0.955223880597015,0.815384615384615,0.920634920634921,0.925373134328358,0.904761904761905,0.909090909090909,0.925373134328358,0.91044776119403,0.923076923076923,0.91044776119403,0.873015873015873,0.969230769230769,0.835820895522388
id16425,0.941176470588235,0.833333333333333,0.955223880597015,0.867647058823529,0.916666666666667,0.955882352941177,0.970149253731343,0.953846153846154,0.876923076923077,0.985074626865672,0.926470588235294,0.941176470588235,0.861111111111111,0.970149253731343,0.926470588235294,0.927272727272727,0.925373134328358,0.955882352941177,0.943396226415094,0.895522388059702,1,0.926470588235294,0.907692307692308,0.911764705882353,0.830769230769231,0.920634920634921,0.970588235294118,0.921875,0.955223880597015,0.941176470588235,0.955882352941177,0.96969696969697,0.955882352941177,0.875,0.923076923076923,0.941176470588235
id16427,0.926470588235294,0.863636363636364,0.925373134328358,0.852941176470588,0.9,0.941176470588235,0.955223880597015,0.938461538461538,0.953846153846154,0.955223880597015,0.970588235294118,0.926470588235294,0.972222222222222,0.940298507462687,0.970588235294118,0.981818181818182,0.91044776119403,0.970588235294118,0.924528301886792,0.940298507462687,0.926470588235294,1,0.923076923076923,0.955882352941177,0.876923076923077,0.936507936507937,0.955882352941177,0.9375,0.91044776119403,0.926470588235294,0.970588235294118,0.954545454545455,0.941176470588235,0.9375,0.938461538461538,0.897058823529412
id16428,0.938461538461538,0.825396825396825,0.921875,0.830769230769231,0.947368421052632,0.892307692307692,0.90625,0.953846153846154,0.876923076923077,0.921875,0.923076923076923,0.938461538461538,0.939393939393939,0.9375,0.953846153846154,0.980769230769231,0.890625,0.892307692307692,0.92,0.953125,0.907692307692308,0.923076923076923,1,0.969230769230769,0.82258064516129,0.916666666666667,0.907692307692308,0.950819672131147,0.921875,0.938461538461538,0.923076923076923,0.904761904761905,0.923076923076923,0.868852459016393,0.983870967741936,0.846153846153846
id3804,0.939655172413793,0.783251231527094,0.960674157303371,0.862745098039216,0.837837837837838,0.917355371900827,0.916666666666667,0.940677966101695,0.872881355932203,0.931623931623932,0.905172413793103,0.909090909090909,0.9125,0.966666666666667,0.975206611570248,0.907407407407407,0.925373134328358,0.926470588235294,0.943396226415094,0.955223880597015,0.911764705882353,0.955882352941177,0.969230769230769,1,0.825327510917031,0.873873873873874,0.961206896551724,0.944954128440367,0.847161572052402,0.882608695652174,0.883620689655172,0.962616822429907,0.881057268722467,0.916279069767442,0.907488986784141,0.934782608695652
id3806,0.805668016194332,0.89908256880734,0.816753926701571,0.841463414634146,0.863636363636364,0.825,0.840336134453782,0.863247863247863,0.914529914529915,0.853448275862069,0.860869565217391,0.866666666666667,0.873417721518987,0.80672268907563,0.85,0.906542056074766,0.828125,0.846153846153846,0.8,0.815384615384615,0.830769230769231,0.876923076923077,0.82258064516129,0.825327510917031,1,0.873949579831933,0.834008097165992,0.854700854700855,0.864754098360656,0.861224489795918,0.789473684210526,0.819383259911894,0.818181818181818,0.9,0.818930041152263,0.812244897959184
id3808,0.858333333333333,0.839622641509434,0.837837837837838,0.829113924050633,0.933333333333333,0.868421052631579,0.884955752212389,0.882882882882883,0.891891891891892,0.9,0.954128440366973,0.947368421052632,0.906666666666667,0.858407079646018,0.912280701754386,0.940594059405941,0.903225806451613,0.904761904761905,0.88,0.920634920634921,0.920634920634921,0.936507936507937,0.916666666666667,0.873873873873874,0.873949579831933,1,0.8625,0.907488986784141,0.882352941176471,0.915966386554622,0.870833333333333,0.85972850678733,0.88936170212766,0.907894736842105,0.894067796610169,0.865546218487395
id3812,0.948,0.800904977375566,0.95360824742268,0.868263473053892,0.823008849557522,0.943089430894309,0.959016393442623,0.933333333333333,0.866666666666667,0.974789915966387,0.889830508474576,0.886178861788618,0.914634146341463,0.975409836065574,0.934959349593496,0.881818181818182,0.925373134328358,0.985294117647059,0.981132075471698,0.925373134328358,0.970588235294118,0.955882352941177,0.907692307692308,0.961206896551724,0.834008097165992,0.8625,1,0.898305084745763,0.838056680161943,0.891129032258065,0.868,0.973913043478261,0.885714285714286,0.905579399141631,0.897959183673469,0.931451612903226
id3819,0.915254237288136,0.817307692307692,0.906077348066298,0.841772151898734,0.880733944954128,0.915966386554622,0.915254237288136,0.939655172413793,0.905172413793103,0.91304347826087,0.921052631578947,0.957983193277311,0.935897435897436,0.906779661016949,0.941176470588235,0.962264150943396,0.936507936507937,0.90625,0.877551020408163,0.904761904761905,0.921875,0.9375,0.950819672131147,0.944954128440367,0.854700854700855,0.907488986784141,0.898305084745763,1,0.854077253218884,0.884615384615385,0.894067796610169,0.903225806451613,0.887445887445887,0.917808219178082,0.917748917748918,0.905982905982906
id3824,0.834008097165992,0.886363636363636,0.83419689119171,0.855421686746988,0.911504424778761,0.868852459016393,0.884297520661157,0.907563025210084,0.840336134453782,0.889830508474576,0.888888888888889,0.909836065573771,0.888888888888889,0.87603305785124,0.89344262295082,0.89908256880734,0.909090909090909,0.91044776119403,0.903846153846154,0.909090909090909,0.955223880597015,0.91044776119403,0.921875,0.847161572052402,0.864754098360656,0.882352941176471,0.838056680161943,0.854077253218884,1,0.906122448979592,0.825910931174089,0.842105263157895,0.838842975206612,0.857142857142857,0.87603305785124,0.836734693877551
id3825,0.862903225806452,0.864253393665158,0.860824742268041,0.850299401197605,0.938053097345133,0.869918699186992,0.885245901639344,0.908333333333333,0.908333333333333,0.899159663865546,0.940677966101695,0.975609756097561,0.902439024390244,0.860655737704918,0.910569105691057,0.936363636363636,0.895522388059702,0.897058823529412,0.886792452830189,0.925373134328358,0.941176470588235,0.926470588235294,0.938461538461538,0.882608695652174,0.861224489795918,0.915966386554622,0.891129032258065,0.884615384615385,0.906122448979592,1,0.846774193548387,0.890350877192982,0.917695473251029,0.874458874458874,0.88477366255144,0.865853658536585
id3834,0.88,0.791855203619909,0.881443298969072,0.856287425149701,0.858407079646018,0.926829268292683,0.926229508196721,0.95,0.883333333333333,0.949579831932773,0.923728813559322,0.91869918699187,0.902439024390244,0.934426229508197,0.934959349593496,0.918181818181818,0.91044776119403,0.941176470588235,0.886792452830189,0.91044776119403,0.955882352941177,0.970588235294118,0.923076923076923,0.883620689655172,0.789473684210526,0.870833333333333,0.868,0.894067796610169,0.825910931174089,0.846774193548387,1,0.873913043478261,0.844897959183674,0.841201716738197,0.881632653061225,0.895161290322581
id3845,0.947826086956522,0.796019900497512,0.942528735632184,0.890909090909091,0.821428571428571,0.942148760330578,0.941666666666667,0.915254237288136,0.88135593220339,0.957264957264957,0.870689655172414,0.900826446280992,0.8875,0.958333333333333,0.933884297520661,0.898148148148148,0.923076923076923,0.984848484848485,0.980392156862745,0.923076923076923,0.96969696969697,0.954545454545455,0.904761904761905,0.962616822429907,0.819383259911894,0.85972850678733,0.973913043478261,0.903225806451613,0.842105263157895,0.890350877192982,0.873913043478261,1,0.897777777777778,0.892523364485981,0.885462555066079,0.921052631578947
id3851,0.869387755102041,0.847222222222222,0.867724867724868,0.833333333333333,0.907407407407407,0.889830508474576,0.905982905982906,0.91304347826087,0.904347826086957,0.894736842105263,0.929203539823009,0.957627118644068,0.909090909090909,0.88034188034188,0.898305084745763,0.923809523809524,0.880597014925373,0.911764705882353,0.886792452830189,0.91044776119403,0.955882352941177,0.941176470588235,0.923076923076923,0.881057268722467,0.818181818181818,0.88936170212766,0.885714285714286,0.887445887445887,0.838842975206612,0.917695473251029,0.844897959183674,0.897777777777778,1,0.881578947368421,0.883333333333333,0.851851851851852
id3869,0.871244635193133,0.857843137254902,0.875706214689266,0.82,0.867924528301887,0.860869565217391,0.868421052631579,0.875,0.928571428571429,0.882882882882883,0.9,0.895652173913044,0.891891891891892,0.859649122807018,0.904347826086957,0.901960784313726,0.857142857142857,0.90625,0.836734693877551,0.873015873015873,0.875,0.9375,0.868852459016393,0.916279069767442,0.9,0.907894736842105,0.905579399141631,0.917808219178082,0.857142857142857,0.874458874458874,0.841201716738197,0.892523364485981,0.881578947368421,1,0.87280701754386,0.878787878787879
id3914,0.906122448979592,0.828703703703704,0.883597883597884,0.865853658536585,0.881818181818182,0.908333333333333,0.925,0.948717948717949,0.863247863247863,0.931034482758621,0.904347826086957,0.916666666666667,0.925925925925926,0.915966386554622,0.933333333333333,0.91588785046729,0.875,0.907692307692308,0.94,0.969230769230769,0.923076923076923,0.938461538461538,0.983870967741936,0.907488986784141,0.818930041152263,0.894067796610169,0.897959183673469,0.917748917748918,0.87603305785124,0.88477366255144,0.881632653061225,0.885462555066079,0.883333333333333,0.87280701754386,1,0.872427983539095
id3926,0.92741935483871,0.767123287671233,0.932291666666667,0.824242424242424,0.823008849557522,0.951219512195122,0.942622950819672,0.908333333333333,0.825,0.92436974789916,0.864406779661017,0.861788617886179,0.878048780487805,0.942622950819672,0.894308943089431,0.863636363636364,0.925373134328358,0.926470588235294,0.886792452830189,0.835820895522388,0.941176470588235,0.897058823529412,0.846153846153846,0.934782608695652,0.812244897959184,0.865546218487395,0.931451612903226,0.905982905982906,0.836734693877551,0.865853658536585,0.895161290322581,0.921052631578947,0.851851851851852,0.878787878787879,0.872427983539095,1
