Row,id12258,id12264,id12267,id12276,id12286,id12294,id12295,id12296,id12300,id13125,id13126,id13308,id13657,id15092,id15095,id15096,id15097,id15100,id15360,id15361,id15362,id15718,id15719,id15720,id15721,id15723,id15724,id15726,id16408,id16410,id16419,id3804,id3806,id3808,id3812,id3819,id3825,id3834,id3845,id3846,id3847,id3851,id3855,id3869,id3870,id3886,id3891,id3897,id3914,id3922,id3938,id3942
id12258,0.985294117647059,0.985294117647059,0.955223880597015,0.985294117647059,0.0441176470588235,0.96875,0.983333333333333,0.96875,0.985294117647059,0.968253968253968,0.26984126984127,0.0344827586206897,0.0816326530612245,1,0.272727272727273,1,0.942857142857143,1,0.0540540540540541,0.0810810810810811,0.0810810810810811,0.216216216216216,0.0285714285714286,0.228571428571429,0.135135135135135,0.137931034482759,0,0.166666666666667,0.133333333333333,0.0666666666666667,1,0.03125,0.264705882352941,0.196969696969697,0.0588235294117647,0.106060606060606,0.191176470588235,0.102941176470588,0.0333333333333333,0.985294117647059,0.985294117647059,0.181818181818182,0.970588235294118,0.145161290322581,0.985294117647059,0.940298507462687,0.970588235294118,0.984375,0.0597014925373134,0.984615384615385,0.985074626865672,0.970588235294118
id12264,1,1,0.981132075471698,0.928571428571429,0.0175438596491228,1,1,1,0.982456140350877,0.943396226415094,0.245283018867925,0.0384615384615385,0.13953488372093,1,0.235294117647059,1,0.944444444444444,1,0.027027027027027,0.027027027027027,0.0540540540540541,0.162162162162162,0.0857142857142857,0.147058823529412,0.135135135135135,0.0869565217391304,0,0.194444444444444,0,0,1,0.0178571428571429,0.210526315789474,0.140350877192982,0.0350877192982456,0.0714285714285714,0.157894736842105,0.087719298245614,0.0408163265306122,1,1,0.113207547169811,0.982142857142857,0.107142857142857,1,0.947368421052632,0.982142857142857,1,0.0727272727272727,1,1,0.982456140350877
id12267,0.926829268292683,0.951219512195122,0.974358974358974,0.926829268292683,0.024390243902439,0.974358974358974,0.971428571428571,0.975,0.951219512195122,0.947368421052632,0.5,0.0555555555555556,0.172413793103448,1,0.421052631578947,1,1,1,0,0,0.0952380952380952,0.238095238095238,0.0952380952380952,0.15,0.238095238095238,0.214285714285714,0,0.238095238095238,0,0,1,0.0512820512820513,0.439024390243902,0.325,0.0487804878048781,0.162162162162162,0.292682926829268,0.170731707317073,0.0277777777777778,0.975609756097561,0.975609756097561,0.205128205128205,0.926829268292683,0.256410256410256,0.975609756097561,0.926829268292683,0.975,0.951219512195122,0.15,0.975,0.975,0.951219512195122
id12268,1,1,1,1,0.0333333333333333,1,1,0.96551724137931,1,1,0.222222222222222,0,0.105263157894737,1,0.166666666666667,1,1,1,0,0,0,0.142857142857143,0,0,0.142857142857143,0.142857142857143,0,0.142857142857143,0,0,1,0,0.266666666666667,0.266666666666667,0,0.185185185185185,0.133333333333333,0.166666666666667,0,1,1,0.2,1,0.148148148148148,1,1,0.966666666666667,1,0.133333333333333,0.96551724137931,1,0.966666666666667
id12269,0.95,0.95,0.95,0.8,0.1,0.95,0.928571428571429,0.947368421052632,0.95,0.8,0.4,0.133333333333333,0.166666666666667,1,0.272727272727273,1,0.909090909090909,1,0.181818181818182,0.181818181818182,0.0909090909090909,0.272727272727273,0.1,0.272727272727273,0.181818181818182,0.5,0,0.363636363636364,0.142857142857143,0.142857142857143,1,0.05,0.45,0.35,0.1,0.2,0.3,0.3,0.0555555555555556,0.95,0.95,0.3,0.95,0.25,0.95,0.95,0.947368421052632,0.95,0.157894736842105,0.944444444444444,0.947368421052632,0.95
id12275,0.96875,0.9375,0.96875,1,0.03125,1,1,1,0.96875,1,0.241379310344828,0,0.037037037037037,1,0.136363636363636,1,1,1,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.181818181818182,0,0.142857142857143,0.136363636363636,0.105263157894737,0,0.0952380952380952,0.166666666666667,0.0833333333333333,1,0,0.161290322580645,0.1875,0,0.0689655172413793,0.15625,0.09375,0.0333333333333333,0.96875,1,0.1875,0.9375,0.133333333333333,1,0.967741935483871,0.903225806451613,1,0.03125,1,1,0.96875
id12276,1,0.985915492957747,0.971428571428571,1,0.0140845070422535,1,1,0.984848484848485,1,0.984848484848485,0.227272727272727,0.0327868852459016,0.0980392156862745,1,0.228571428571429,1,0.972972972972973,1,0.0263157894736842,0.0263157894736842,0.0526315789473684,0.210526315789474,0.0540540540540541,0.216216216216216,0.131578947368421,0.0303030303030303,0,0.111111111111111,0,0,1,0.0153846153846154,0.211267605633803,0.161764705882353,0.0140845070422535,0.107692307692308,0.154929577464789,0.126760563380282,0,0.985915492957747,1,0.101449275362319,0.985915492957747,0.121212121212121,1,0.956521739130435,0.971830985915493,1,0.0985915492957746,1,1,0.985915492957747
id12286,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,1,0.666666666666667,1,0.333333333333333,1,0.666666666666667,0.333333333333333,1,0.5,1,0.5,1,1,1,0,1,0,1,0.5,1,0,1,1,1,1,0.333333333333333,1,1,0.333333333333333,1,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,1,1,1,1,0.666666666666667,1,0.333333333333333,0.666666666666667,0.666666666666667,1
id12291,0.958333333333333,0.916666666666667,0.958333333333333,1,0.0416666666666667,1,1,1,0.958333333333333,1,0.35,0,0.0588235294117647,1,0.1875,1,1,1,0.0625,0.0625,0.0625,0.25,0,0.25,0.1875,0.0625,0,0.0625,0.285714285714286,0.142857142857143,1,0,0.208333333333333,0.291666666666667,0,0.0909090909090909,0.25,0.166666666666667,0,0.958333333333333,1,0.25,0.958333333333333,0.130434782608696,1,1,0.875,1,0.0833333333333333,1,1,1
id12294,0.95,0.95,1,1,0.05,1,1,1,0.925,0.973684210526316,0.236842105263158,0.0277777777777778,0.117647058823529,1,0.192307692307692,1,0.96,1,0.037037037037037,0.0384615384615385,0.037037037037037,0.185185185185185,0.037037037037037,0.192307692307692,0.148148148148148,0.0476190476190476,0,0.0769230769230769,0.1,0.05,1,0,0.25,0.289473684210526,0,0.157894736842105,0.175,0.125,0,1,1,0.131578947368421,0.95,0.138888888888889,1,0.975,0.95,0.972972972972973,0.131578947368421,1,1,0.975
id12295,0.975,1,1,1,0,1,1,1,0.95,1,0.111111111111111,0,0.0645161290322581,1,0.125,1,1,1,0,0,0.04,0.04,0.04,0.0833333333333333,0.08,0.0588235294117647,0,0.0416666666666667,0.0625,0,1,0,0.15,0.131578947368421,0.025,0.0810810810810811,0.1,0.1,0.0540540540540541,1,1,0.075,0.975,0.0555555555555556,1,0.948717948717949,1,0.972972972972973,0.0512820512820513,1,1,0.975
id12296,1,1,0.979166666666667,1,0,1,1,1,0.98,0.979166666666667,0.208333333333333,0.0434782608695652,0.0465116279069767,1,0.0967741935483871,1,0.970588235294118,1,0.0277777777777778,0.0277777777777778,0.0294117647058824,0.0882352941176471,0,0.114285714285714,0.0555555555555556,0.0740740740740741,0,0.0571428571428571,0,0,1,0.0212765957446809,0.28,0.125,0.02,0.0833333333333333,0.06,0.06,0,1,1,0.127659574468085,0.98,0.148936170212766,1,0.94,1,1,0.0612244897959184,1,1,0.98
id12298,1,1,0.928571428571429,1,0.0714285714285714,1,1,1,0.928571428571429,0.928571428571429,0.285714285714286,0.0714285714285714,0,1,0.3,1,0.818181818181818,1,0.0833333333333333,0.166666666666667,0.0833333333333333,0.166666666666667,0,0.2,0.166666666666667,0.2,0,0.166666666666667,0,0,1,0,0.357142857142857,0.153846153846154,0.0714285714285714,0.230769230769231,0.214285714285714,0,0,0.928571428571429,1,0.214285714285714,1,0.25,1,1,0.928571428571429,1,0.0714285714285714,1,1,1
id12300,1,1,0.962962962962963,0.851851851851852,0.037037037037037,0.961538461538462,1,0.962962962962963,1,0.958333333333333,0.208333333333333,0,0.0625,1,0.0909090909090909,1,0.916666666666667,1,0,0.0833333333333333,0.0833333333333333,0,0,0.0833333333333333,0,0.2,0,0,0,0,1,0,0.222222222222222,0.0769230769230769,0.0740740740740741,0,0.111111111111111,0.111111111111111,0,1,1,0.148148148148148,0.961538461538462,0,1,0.925925925925926,1,1,0.0384615384615385,1,1,0.962962962962963
id13125,0.983050847457627,0.966101694915254,0.96551724137931,1,0.0169491525423729,1,1,1,1,1,0.169491525423729,0,0.0727272727272727,1,0.0930232558139535,1,1,1,0.0208333333333333,0.0208333333333333,0.0208333333333333,0.125,0,0.0869565217391304,0.0625,0.0526315789473684,0,0.0222222222222222,0.08,0.04,0.95,0,0.137931034482759,0.105263157894737,0.0169491525423729,0.0555555555555556,0.11864406779661,0.0677966101694915,0.0181818181818182,0.983050847457627,0.983050847457627,0.0862068965517241,0.983050847457627,0.109090909090909,1,0.913793103448276,0.949152542372881,1,0.0338983050847458,0.982142857142857,1,1
id13126,0.75,0.75,0.75,0.75,0.5,0.75,0.75,0.75,0.75,0.75,0.5,0.25,0.333333333333333,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0.25,0.75,0.75,0.5,0.5,0.5,0.5,0.333333333333333,0.75,0.75,0.5,0.75,0.5,0.75,0.75,0.75,0.75,0.333333333333333,0.75,0.75,0.75
id13308,1,1,1,1,0,1,1,1,1,1,0.5,0,0,NaN,1,1,NaN,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0.5,0.5,0.5,0,0.5,0.5,0.5,0,1,1,0.5,1,0.5,1,1,1,1,0.5,1,1,1
id13347,0.958333333333333,0.91304347826087,0.958333333333333,0.958333333333333,0,1,1,1,0.958333333333333,1,0.208333333333333,0,0.166666666666667,1,0.0476190476190476,1,1,1,0,0,0.0476190476190476,0.142857142857143,0,0.0416666666666667,0.0833333333333333,0,0,0,0.0434782608695652,0,1,0,0.25,0.0454545454545455,0,0.0434782608695652,0.0833333333333333,0.0416666666666667,0,1,1,0.0833333333333333,0.958333333333333,0.142857142857143,1,0.916666666666667,1,1,0,1,1,1
id13657,0.5,0.75,0.75,0.75,0.5,0.5,0.75,0.75,0.75,0.5,0.75,0.5,1,1,0.5,1,1,1,0,0,0,0.5,0.5,0.5,0.5,0,0,0.5,NaN,NaN,NaN,0.5,0.75,0.75,0.75,0.5,0.75,0.5,0.75,0.75,0.75,0.75,0.75,0.666666666666667,0.75,0.5,0.75,0.5,0.5,0.5,0.5,0.5
id14585,1,1,1,1,0.0833333333333333,1,1,1,1,0.916666666666667,0.333333333333333,0,0.25,1,0.272727272727273,1,0.916666666666667,1,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.25,0.166666666666667,0.25,0.166666666666667,0.142857142857143,0,0.25,0.142857142857143,0.142857142857143,1,0,0.25,0.3,0.0833333333333333,0.181818181818182,0.166666666666667,0.166666666666667,0.0909090909090909,1,1,0.0833333333333333,1,0.25,1,1,1,1,0.0909090909090909,1,1,1
id15091,0.961538461538462,0.923076923076923,1,1,0,1,1,1,1,1,0.153846153846154,0,0.0769230769230769,1,0.130434782608696,1,1,1,0,0,0.0384615384615385,0.115384615384615,0,0.12,0.115384615384615,0.0454545454545455,0,0.0384615384615385,0,0,1,0.0384615384615385,0.0384615384615385,0.08,0,0.04,0.115384615384615,0.0384615384615385,0,1,1,0.12,0.961538461538462,0.08,1,0.961538461538462,0.961538461538462,1,0.0384615384615385,1,1,1
