bill_id,date,action
84894,2009-01-08,"Read First Time and Referred to the Committee on Transportation"
85022,2009-01-08,"Read First Time and Referred to the Committee on Judiciary"
85023,2009-01-09,"Read First Time and Referred to the Committee on Education"
85024,2009-01-13,"Read First Time and Referred to the Committee on Ways and Means"
85025,2009-01-14,"Read First Time and Referred to the Committee on Judiciary"
85025,2009-03-20,"In Senate"
85026,2009-01-15,"Read First Time and Referred to the Committee on Appropriations"
85027,2009-01-15,"Read First Time and Referred to the Committee on Judiciary"
85028,2009-01-16,"Read First Time and Referred to the Committee on Education"
85029,2009-01-21,"Read First Time and Referred to the Committee on Judiciary"
85030,2009-01-21,"Read First Time and Referred to the Committee on Education"
85031,2009-01-21,"Read First Time and Referred to the Committee on Health Care"
85032,2009-01-21,"Read First Time and Referred to the Committee on Natural Resources and Energy"
85033,2009-01-21,"Read First Time and Referred to the Committee on General, Housing and Military Affairs"
85034,2009-01-21,"Read First Time and Referred to the Committee on Human Services"
85035,2009-01-21,"Read First Time and Referred to the Committee on Natural Resources and Energy"
85036,2009-01-21,"Read First Time and Referred to the Committee on Government Operations"
85037,2009-01-21,"Read First Time and Referred to the Committee on Fish, Wildlife & Water Resources"
85038,2009-01-22,"Read First Time and Referred to the Committee on Government Operations"
85038,2009-02-17,"Rep. Devereux of Mount Holly reported for the committee on Government Operations"
85038,2009-02-17,"Read Second Time and Third Reading Ordered"
85038,2009-02-18,"Read Third time and Passed"
85038,2009-02-24,"Read 1st time & referred to Committee on Government Operations"
85038,2009-04-29,"Second Reading"
85038,2009-04-29,"Favorable report by Committee on Government Operations"
85038,2009-04-29,"Rules suspended & taken up for immediate consideration, on motion of Senator Campbell"
85038,2009-04-29,"Read 2nd time"
85038,2009-04-29,"Reported favorably by Senator White for Committee on Government Operations"
85038,2009-04-29,"3rd reading ordered"
85038,2009-04-30,"New Business/Third Reading"
85038,2009-04-30,"Read 3rd time & passed in concurrence"
85038,2009-04-30,"Rules suspended & messaged to House forthwith, on motion of Senator Shumlin"
85038,2009-05-05,"Delivered to the Governor on 5/5/2009"
85038,2009-05-08,"Signed by Governor on 5/8/2009"
85039,2009-01-22,"Read First Time and Referred to the Committee on Ways and Means"
85040,2009-01-23,"Read First Time and Referred to the Committee on General, Housing and Military Affairs"
85041,2009-01-23,"Read First Time and Referred to the Committee on Commerce"
85042,2009-01-23,"Read First Time and Referred to the Committee on Government Operations"
85043,2009-01-27,"Read First Time and Referred to the Committee on Corrections and Institutions"
85044,2009-01-29,"Read First Time and Referred to the Committee on Agriculture"
85044,2009-03-24,"Referred to Committee on Ways and Means per Rule 35(a)"
85044,2009-04-09,"Rep. Taylor of Barre City reported for the committee on Agriculture"
85044,2009-04-10,"Amendment of Committee on Agriculture agreed to"
85044,2009-04-10,"Amendment of Committee on Ways and Means agreed to"
85044,2009-04-10,"Read Second Time"
85044,2009-04-10,"Third Reading Ordered"
85044,2009-04-14,"Read Third time and Passed"
85044,2009-04-17,"In Senate"
85044,2009-04-17,"Read 1st time & referred to Committee on Rules"
85044,2010-01-05,"Rules suspended & taken up for immediate consideration, on motion of Senator Shumlin"
85044,2010-01-05,"Committed to the Committee on Institutions on motion of Senator Shumlin"
85045,2009-01-29,"Read First Time and Referred to the Committee on Natural Resources and Energy"
85045,2010-02-02,"Rep. Cheney of Norwich moved that the bill be committed to the committee on Transportation which was agreed to."
85046,2009-01-30,"Read First Time and Referred to the Committee on Ways and Means"
85047,2009-01-30,"Read First Time and Referred to the Committee on Human Services"
85048,2009-01-30,"Read First Time and Referred to the Committee on Commerce and Economic Development"
85048,2009-02-19,"Referred to Committee on Ways and Means per Rule 35(a)"
85048,2009-02-26,"Rep. Dickinson of St. Albans Town reported for the committee on Commerce and Economic Development"
85048,2009-02-26,"Rep. Zuckerman of Burlington, recommended for the committee on Ways and Means"
85048,2009-02-26,"Read Second Time and Report of Committee on Commerce and Economic Development Agreed to and Third Reading Ordered"
85048,2009-02-27,"Read Third time and Passed"
85048,2009-03-20,"In Senate"
85048,2009-03-20,"Read 1st time & referred to Committee on Agriculture"
85049,2009-02-03,"Read First Time and Referred to the Committee on Natural Resources and Energy"
85050,2009-02-03,"Read First Time and Referred to the Committee on Fish, Wildlife & Water Resources"
