Row,score_variable_k,score_fixed_k,count,difference,name,sponsor_id,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,year
id17791,1504.01400230557,1511.74921745974,284000,-12.55662684761,Jeff Ellington,17791,Jeff,,Ellington,,,1,R,1,Rep,HD-062,2016
id17750,1504.00323717566,1511.83075352276,284000,-13.302338494402,Randy Lyness,17750,Randy,,Lyness,,,1,R,1,Rep,HD-068,2016
id17692,1504.0026899511,1511.76122738939,284000,-13.0047019507274,Donna Harris,17692,Donna,J.,Harris,,,0,D,1,Rep,HD-002,2016
id16807,1430.13443364636,1468.87745756197,1421000,-43.873966059876,Anthony Cook,16807,Anthony,,Cook,,,1,R,1,Rep,,2016
id16801,1430.15066126361,1468.94167268009,1421000,-43.1301496246351,Donna Schaibley,16801,Donna,,Schaibley,,,1,R,1,Rep,,2016
id16704,1500,1500,0,0,Mike Braun,16704,Mike,,Braun,,,1,R,1,Rep,HD-063,2016
id16703,1503.69973862893,1511.73252081082,1421000,-12.9108009944728,Melanie Wright,16703,Melanie,M.,Wright,,,0,D,1,Rep,HD-035,2016
id16702,1503.70707000771,1511.76845168121,1421000,-12.3066521574519,Julie Olthoff,16702,Julie,,Olthoff,,,1,R,1,Rep,HD-019,2016
id16701,1503.75351766427,1511.82467496421,1328000,-12.0315415966047,William Fine,16701,William,I.,Fine,,Bill,1,R,1,Rep,HD-012,2016
id16538,1503.62719043188,1511.75402999607,1421000,-13.4790710619914,Christopher Judy,16538,Christopher,N.,Judy,,Chris,1,R,1,Rep,HD-083,2016
id16537,1503.73043155417,1511.78519991914,1421000,-11.9561871892715,Curt Nisly,16537,Curt,,Nisly,,,1,R,1,Rep,HD-022,2016
id16530,1503.75976175277,1511.85930445852,1421000,-11.9440828171737,Micheal Aylesworth,16530,Micheal,,Aylesworth,,Mike,1,R,1,Rep,HD-011,2016
id16175,1503.73867848922,1511.78508801092,1840000,-13.0289640559106,Greg Beumer,16175,Greg,,Beumer,,,1,R,1,Rep,HD-033,2016
id16115,1503.75839663397,1511.80562361701,1840000,-12.2797612855156,Holli Sullivan,16115,Holli,,Sullivan,,,1,R,1,Rep,HD-078,2016
id16085,1503.79747624357,1511.90139243649,1745000,-12.0988910308611,Casey Cox,16085,Casey,,Cox,,,1,R,1,Rep,HD-085,2016
id14768,1503.7420892316,1511.78456380076,2813000,-13.1393609598163,Dennis Zent,14768,Dennis,J.,Zent,,Denny,1,R,1,Rep,HD-051,2016
id14767,1503.71073893942,1511.75427740549,2813000,-11.7392178425007,Cindy Ziemke,14767,Cindy,Meyer,Ziemke,,,1,R,1,Rep,HD-055,2016
id14766,1503.64960710824,1511.68018808024,2731000,-13.2176347109739,Harold Slager,14766,Harold,,Slager,,Hal,1,R,1,Rep,HD-015,2016
id14764,1503.74344398777,1511.80056332939,2737000,-13.9050081628243,Jim Lucas,14764,Jim,,Lucas,,,1,R,1,Rep,HD-069,2016
id14762,1503.73429436575,1511.8308333669,2813000,-11.9185376347407,Martin Carbaugh,14762,Martin,,Carbaugh,,,1,R,1,Rep,HD-081,2016
id14761,1503.69984243075,1511.7247514574,2813000,-13.6983835523665,Steven Braun,14761,Steven,J.,Braun,,,1,R,1,Rep,HD-024,2016
id14448,1503.72099201195,1511.78460182775,2718000,-12.2306712291788,Thomas Washburne,14448,Thomas,W.,Washburne,,,1,R,1,Rep,HD-064,2016
id14447,1499.06752839293,1511.44484134098,2813000,-16.4024006575021,Ben Smaltz,14447,Ben,,Smaltz,,,1,R,1,Rep,HD-052,2016
id14446,1502.37216205249,1511.01838424141,2720000,-12.641968014593,Robin Shackleford,14446,Robin,,Shackleford,,,0,D,1,Rep,HD-098,2016
id14445,1503.81658009749,1511.8286836407,2720000,-13.4704867695518,John Price,14445,John,,Price,,,1,R,1,Rep,HD-047,2016
id14444,1502.47983909372,1511.66587967735,2731000,-14.3555660779909,David Ober,14444,David,L.,Ober,,,1,R,1,Rep,HD-082,2016
id14443,1503.67927480608,1511.74493188547,2813000,-13.3203371497007,Alan Morrison,14443,Alan,,Morrison,,,1,R,1,Rep,HD-042,2016
id14442,1503.75165544373,1511.8034943824,2735000,-12.0388464972832,Justin Moed,14442,Justin,,Moed,,,0,D,1,Rep,HD-097,2016
id14441,1503.77244664322,1511.86040336259,2813000,-13.2206997762385,Peggy Mayfield,14441,Peggy,,Mayfield,,,1,R,1,Rep,HD-060,2016
id14440,1508.52030069548,1518.54509213905,2464000,-15.1385613478681,Karlee Macer,14440,Karlee,D.,Macer,,,0,D,1,Rep,HD-092,2016
id14439,1430.13842882865,1468.92407291792,2720000,-43.5925825834208,Todd Huston,14439,Todd,,Huston,,,1,R,1,Rep,HD-037,2016
id14438,1503.60991615493,1511.72691246737,2813000,-13.8291193019434,Timothy Harman,14438,Timothy,P.,Harman,,,1,R,1,Rep,HD-017,2016
id14437,1502.42244650747,1511.09359021065,2720000,-13.8288194313402,Richard Hamm,14437,Richard,,Hamm,,Dick,1,R,1,Rep,HD-056,2016
id14436,1503.75675581683,1511.81803694239,2813000,-13.1684396641019,Christina Hale,14436,Christina,,Hale,,,0,D,1,Rep,HD-087,2016
id14192,1503.67930261142,1511.77402410668,2813000,-12.411944696157,Sharon Negele,14192,Sharon,,Negele,,,1,R,1,Rep,HD-013,2016
id14191,1503.81493678942,1511.93045857764,2718000,-12.855184464067,Dan Forestal,14191,Dan,,Forestal,,,0,D,1,Rep,HD-100,2016
id14189,1223.30838663711,1151.16976858427,2813000,66.8217751056532,Dale DeVon,14189,Dale,R.,DeVon,,,1,R,1,Rep,HD-005,2016
id12223,1503.69117959766,1511.75877514847,3658000,-13.187384772446,Charlie Brown,12223,Charlie,,Brown,,,0,D,1,Rep,HD-003,2016
id11445,1502.33078026376,1510.96310354384,1328000,-13.561516007594,Doug Miller,11445,Doug,,Miller,,,1,R,1,Rep,HD-048,2016
id11398,1503.78317428345,1511.8676024478,2813000,-12.0280341933178,Lloyd Arnold,11398,Lloyd,,Arnold,,,1,R,1,Rep,HD-074,2016
id11396,1223.30842454304,1151.13885189002,4065000,66.684925771463,Mike Speedy,11396,Mike,,Speedy,,,1,R,1,Rep,HD-090,2016
id11395,1503.79527219314,1511.89075335581,4147000,-11.8185056047428,Cindy Kirchhofer,11395,Cindy,,Kirchhofer,,,1,R,1,Rep,HD-089,2016
