Row,score_variable_k,score_fixed_k,count,difference,name,sponsor_id,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,year
id16586,1524.86062017481,1539.1386859106,386000,3.84449323544936,Amanda Banks,16586,Amanda,,Banks,,,1,R,2,Sen,,2016
id16536,1530.5262998466,1530.22776322854,532000,15.528799044416,Jeff Raatz,16536,Jeff,,Raatz,,,1,R,2,Sen,SD-027,2016
id16535,1530.52232670296,1530.16062000225,532000,13.544084373915,Clyde Perfect,16535,Clyde,A.,Perfect,Jr.,Chip,1,R,2,Sen,SD-043,2016
id16534,1527.54089195124,1530.26239647073,532000,11.5548473575504,Elizabeth Brown,16534,Elizabeth,M.,Brown,,Liz,1,R,2,Sen,SD-015,2016
id16533,1530.47917319346,1530.07096595605,532000,15.0626095198645,Erin Houchin,16533,Erin,,Houchin,,,1,R,2,Sen,SD-047,2016
id16532,1530.51115402352,1530.15760246708,532000,14.5702086246056,Jon Ford,16532,Jon,,Ford,,,1,R,2,Sen,SD-038,2016
id16531,1530.49424751899,1530.11182658773,532000,18.1862376816953,Eric Bassler,16531,Eric,S.,Bassler,,,1,R,2,Sen,SD-039,2016
id15697,1531.09488191549,1530.26751952983,768000,15.5476699133699,Pete Miller,15697,Pete,,Miller,,,1,R,2,Sen,SD-024,2016
id14765,1521.55186102517,1529.8638494744,532000,6.48383708798156,Rick Niemeyer,14765,Rick,,Niemeyer,,,1,R,2,Sen,SD-006,2016
id14193,1528.83103915013,1530.09794258554,768000,13.7204033096564,Michael Crider,14193,Michael,R.,Crider,,Mike,1,R,2,Sen,SD-028,2016
id14060,1530.63417880031,1530.23469363196,768000,15.1940220461988,Mark Stoops,14060,Mark,,Stoops,,,0,D,2,Sen,SD-040,2016
id12222,1528.8388261497,1530.16533487045,1246000,11.8785217998045,James Smith,12222,James,C.,Smith,,,1,R,2,Sen,SD-045,2016
id11402,1530.52601507763,1530.19437726974,532000,14.5372785413956,Rodric Bray,11402,Rodric,D.,Bray,,,1,R,2,Sen,SD-037,2016
id10585,1484.38456212568,1502.87344529288,1246000,-4.08315003849361,Susan Glick,10585,Susan,C.,Glick,,,1,R,2,Sen,SD-013,2016
id10583,1456.17773060746,1494.47853815587,812000,-25.0993872253725,James Banks,10583,James,E.,Banks,,Jim,1,R,2,Sen,SD-017,2016
