bill_id,date,action
867574,2016-03-23,Filed
867574,2016-03-23,"Passed 1st Reading"
867574,2016-03-23,"Added to Calendar"
867574,2016-03-23,"Passed 2nd Reading"
867574,2016-03-23,"Passed 3rd Reading"
867574,2016-03-23,"Special Message Sent To Senate"
867574,2016-03-23,"Special Message Received From House"
867574,2016-03-23,"Passed 1st Reading"
867574,2016-03-23,"Placed on Today's Calendar"
867574,2016-03-23,"Passed 2nd Reading"
867574,2016-03-23,"Passed 3rd Reading"
867574,2016-03-23,"Ordered Enrolled"
867574,2016-03-23,Ratified
867574,2016-03-23,"Ch. Res 2016-2"
867627,2016-03-23,Filed
867627,2016-03-23,"Passed 1st Reading"
867627,2016-03-23,"Placed on Today's Calendar"
867627,2016-03-23,Adopted
867678,2016-03-23,Filed
867678,2016-03-23,"Passed 1st Reading"
867678,2016-03-23,"Ref To Com On Judiciary IV"
867678,2016-03-23,"Reptd Fav"
867678,2016-03-23,"Cal Pursuant Rule 36(b)"
867678,2016-03-23,"Added to Calendar"
867678,2016-03-23,"Amend Tabled A1"
867678,2016-03-23,"Amend Failed A2"
867678,2016-03-23,"Amend Adopted A3"
867678,2016-03-23,"Amend Adopted A4"
867678,2016-03-23,"Passed 2nd Reading"
867678,2016-03-23,"Passed 3rd Reading"
867678,2016-03-23,"Ordered Engrossed"
867678,2016-03-23,"Special Message Sent To Senate"
867678,2016-03-23,"Special Message Received From House"
867678,2016-03-23,"Passed 1st Reading"
867678,2016-03-23,"Ref To Com On Judiciary II"
867678,2016-03-23,"Reptd Fav"
867678,2016-03-23,"Placed on Today's Calendar"
867678,2016-03-23,"Passed 2nd Reading"
867678,2016-03-23,"Passed 3rd Reading"
867678,2016-03-23,"Ordered Enrolled"
867678,2016-03-23,Ratified
867678,2016-03-23,"Pres. To Gov. 3/23/2016"
867678,2016-03-23,"Signed by Gov. 3/23/2016"
867678,2016-03-23,"Ch. SL 2016-3"
867732,2016-03-23,Filed
867732,2016-03-23,"Passed 1st Reading"
867732,2016-03-23,"Added to Calendar"
867732,2016-03-23,Adopted
