bill_number,bill_id,title
H1,867732,"House Permanent Rules - Second Extra Session"
H2,867678,"Public Facilities Privacy & Security Act"
H3,867574,"Adjourn 2016 Second Extra Session"
S1,867627,"Senate Permanent Rules - Second Extra Session"
