bill_id,date,action
218460,2010-11-08,Filed
218460,2011-02-09,"Read first time"
218460,2011-02-09,"Referred to Voter Identification & Voter Fraud, Select"
218460,2011-03-23,"Correction in referral"
218460,2011-03-23,"Referred to Elections"
218461,2010-11-08,Filed
218461,2011-02-09,"Read first time"
218461,2011-02-09,"Referred to Criminal Jurisprudence"
218461,2011-04-19,"Scheduled for public hearing on . . ."
218461,2011-04-19,"Considered in public hearing"
218461,2011-04-19,"Testimony taken/registration(s) recorded in committee"
218461,2011-04-19,"Left pending in committee"
218462,2010-11-08,Filed
218462,2011-02-09,"Read first time"
218462,2011-02-09,"Referred to State Affairs"
218462,2011-03-02,"Scheduled for public hearing on . . ."
218462,2011-03-02,"Considered in public hearing"
218462,2011-03-02,"Testimony taken/registration(s) recorded in committee"
218462,2011-03-02,"Left pending in committee"
218463,2010-11-08,Filed
218463,2011-02-09,"Read first time"
218463,2011-02-09,"Referred to Homeland Security & Public Safety"
218463,2011-03-25,"Referred directly to subcommittee by chair"
218463,2011-03-31,"Scheduled for public hearing in s/c on . . ."
218463,2011-03-31,"Subcommittee meeting cancelled"
218463,2011-04-04,"Scheduled for public hearing in s/c on . . ."
218463,2011-04-04,"Considered by s/c in public hearing"
218463,2011-04-04,"Committee substitute considered in s/c"
218463,2011-04-04,"Testimony taken/registration(s) recorded in subcommittee"
218463,2011-04-04,"Left pending in subcommittee"
218463,2011-04-18,"Considered in formal meeting"
218463,2011-04-18,"Recalled from subcommittee"
218463,2011-04-18,"Committee substitute considered in committee"
218463,2011-04-18,"Reported favorably as substituted"
218463,2011-05-02,"Comte report filed with Committee Coordinator"
218463,2011-05-02,"Committee report distributed"
218463,2011-05-03,"Committee report sent to Calendars"
218463,2011-05-06,"Corrected com rept filed w/ Comte Coordinator"
218463,2011-05-06,"Corrected comm. report distributed"
218463,2011-05-06,"Corrected committee report sent to Calendars"
218463,2011-05-09,"Considered in Calendars"
218463,2011-05-11,"Placed on General State Calendar"
218463,2011-05-12,"Read 2nd time"
218463,2011-05-12,"Passed to engrossment"
218463,2011-05-13,"Read 3rd time"
218463,2011-05-13,Passed
218463,2011-05-13,"Record vote"
218463,2011-05-13,"Statement(s) of vote recorded in Journal"
218463,2011-05-15,"Reported engrossed"
218463,2011-05-16,"Received from the House"
218463,2011-05-16,"Read first time"
218463,2011-05-16,"Referred to Transportation & Homeland Sec."
218464,2010-11-08,Filed
218464,2011-02-09,"Read first time"
218464,2011-02-09,"Referred to Criminal Jurisprudence"
218464,2011-03-01,"Scheduled for public hearing on . . ."
218464,2011-03-01,"Considered in public hearing"
218464,2011-03-01,"Testimony taken/registration(s) recorded in committee"
218464,2011-03-01,"Left pending in committee"
218465,2010-11-08,Filed
218465,2011-02-09,"Read first time"
218465,2011-02-09,"Referred to Appropriations"
218465,2011-04-21,"Scheduled for public hearing on . . ."
218465,2011-04-21,"No action taken in committee"
218465,2011-04-28,"Scheduled for public hearing on . . ."
218465,2011-04-28,"Considered in public hearing"
218465,2011-04-28,"Committee substitute considered in committee"
218465,2011-04-28,"Left pending in committee"
218466,2010-11-08,Filed
218466,2011-02-09,"Read first time"
218466,2011-02-09,"Referred to State Affairs"
218467,2010-11-08,Filed
218467,2011-02-09,"Read first time"
218467,2011-02-09,"Referred to Ways & Means"
218468,2010-11-08,Filed
218468,2011-02-09,"Read first time"
218468,2011-02-09,"Referred to Public Education"
218468,2011-03-01,"Scheduled for public hearing on . . ."
218468,2011-03-01,"Withdrawn from schedule"
218468,2011-03-29,"Scheduled for public hearing on . . ."
218468,2011-03-29,"Considered in public hearing"
218468,2011-03-29,"Committee substitute considered in committee"
218468,2011-03-29,"Testimony taken/registration(s) recorded in committee"
218468,2011-03-29,"Left pending in committee"
