sponsor_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district
7170,"G Hardaway",G,A.,Hardaway,Sr.,,1,D,1,Rep,HD-093
7172,"Terri Lynn Weaver","Terri Lynn",,Weaver,,,2,R,1,Rep,HD-040
7174,"Brian Kelsey",Brian,,Kelsey,,,2,R,2,Sen,SD-031
7178,"Timothy Hill",Timothy,,Hill,,,2,R,1,Rep,HD-003
7180,"Brenda Gilmore",Brenda,,Gilmore,,,1,D,1,Rep,HD-054
7184,"Jimmy Matlock",Jimmy,,Matlock,,,2,R,1,Rep,HD-021
7185,"David Shepard",David,A.,Shepard,,,1,D,1,Rep,HD-069
7186,"David Hawk",David,B.,Hawk,,,2,R,1,Rep,HD-005
7188,"Johnny Shaw",Johnny,W.,Shaw,,,1,D,1,Rep,HD-080
7189,"Joe Pitts",Joe,,Pitts,,,1,D,1,Rep,HD-067
7191,"Ryan Haynes",Ryan,,Haynes,,,2,R,1,Rep,HD-014
7193,"Gerald McCormick",Gerald,,McCormick,,,2,R,1,Rep,HD-026
7194,"Judd Matheny",Judd,,Matheny,,,2,R,1,Rep,HD-047
7195,"Jon Lundberg",Jon,C.,Lundberg,,,2,R,1,Rep,HD-001
7196,"Glen Casada",Glen,,Casada,,,2,R,1,Rep,HD-063
7197,"Mike Bell",Mike,,Bell,,,2,R,2,Sen,SD-009
7200,"Charles Sargent",Charles,M.,Sargent,Jr.,,2,R,1,Rep,HD-061
7202,"Joseph Hensley",Joseph,,Hensley,,Joey,2,R,2,Sen,SD-028
7203,"Harry Brooks",Harry,,Brooks,,,2,R,1,Rep,HD-019
7205,"Pat Marsh",Pat,,Marsh,,,2,R,1,Rep,HD-062
7207,"Bill Dunn",Bill,,Dunn,,,2,R,1,Rep,HD-016
7208,"Jim Coley",Jim,,Coley,,,2,R,1,Rep,HD-097
7211,"Curry Todd",Curry,,Todd,,,2,R,1,Rep,HD-095
7212,"John DeBerry",John,J.,DeBerry,Jr.,,1,D,1,Rep,HD-090
7214,"Susan Lynn",Susan,,Lynn,,,2,R,1,Rep,HD-057
7215,"Joe Carr",Joe,S.,Carr,,,2,R,1,Rep,HD-048
7222,"Sherry Jones",Sherry,,Jones,,,1,D,1,Rep,HD-059
7225,"Ron Lollar",Ron,,Lollar,,,2,R,1,Rep,HD-099
7227,"John Windle",John,Mark,Windle,,,1,D,1,Rep,HD-041
7228,"Craig Fitzhugh",Craig,,Fitzhugh,,,1,D,1,Rep,HD-082
7231,"JoAnne Favors",JoAnne,,Favors,,,1,D,1,Rep,HD-028
7232,"Steve McDaniel",Steve,K.,McDaniel,,,2,R,1,Rep,HD-072
7237,"Beth Harwell",Beth,Halteman,Harwell,,,2,R,1,Rep,HD-056
7240,"Frank Niceley",Frank,S.,Niceley,,,2,R,2,Sen,SD-008
7242,"Karen Camper",Karen,D.,Camper,,,1,D,1,Rep,HD-087
7243,"Barbara Cooper",Barbara,,Cooper,,,1,D,1,Rep,HD-086
7244,"Jimmy Eldridge",Jimmy,,Eldridge,,,2,R,1,Rep,HD-073
7247,"Johnnie Turner",Johnnie,R.,Turner,,,1,D,1,Rep,HD-085
