bill_id,date,action
787412,2015-07-13,"Read for the first time and referred to the Senate committee on Finance and Taxation General Fund"
787413,2015-07-13,"Read for the first time and referred to the Senate committee on Finance and Taxation Education"
787414,2015-07-13,Introduced
787414,2015-07-13,"Gaston motion to Adopt adopted Voice Vote"
787415,2015-07-13,"Read for the first time and referred to the Senate committee on Finance and Taxation General Fund"
787415,2015-08-03,"Read for the second time and placed on the calendar"
787415,2015-08-03,"Pending third reading on day 3 Favorable from Finance and Taxation General Fund"
787416,2015-07-13,"Read for the first time and referred to the Senate committee on Finance and Taxation General Fund"
787416,2015-08-03,"Read for the second time and placed on the calendar"
787416,2015-08-03,"Pending third reading on day 3 Favorable from Finance and Taxation General Fund"
787417,2015-07-13,Introduced
787417,2015-07-13,"Marsh motion to Adopt adopted Voice Vote"
787417,2015-08-03,"Received in House of Representatives and referred to the House of Representatives committee on Rules"
787417,2015-08-07,"Reported from Rules"
787417,2015-08-07,"McCutcheon motion to Concur In and Adopt adopted Voice Vote"
787417,2015-08-07,"Passed Second House"
787418,2015-07-13,"Read for the first time and referred to the Senate committee on Finance and Taxation Education"
787419,2015-07-13,"Read for the first time and referred to the Senate committee on Local Legislation"
787419,2015-08-03,"Read for the second time and placed on the calendar"
787419,2015-08-04,"Third Reading Passed"
787419,2015-08-04,"Motion to Read a Third Time and Pass adopted Roll Call 14"
787419,2015-08-04,"Read for the first time and referred to the House of Representatives committee on Local Legislation"
787419,2015-08-06,"Read for the second time and placed on the calendar"
787419,2015-08-07,"Third Reading Passed"
787419,2015-08-07,"Motion to Read a Third Time and Pass adopted Roll Call 31"
787419,2015-08-07,"Passed Second House"
787419,2015-08-07,Enrolled
787419,2015-08-07,"Signature Requested"
787419,2015-08-07,"Assigned Act No. 2015-522."
787420,2015-07-13,"Read for the first time and referred to the Senate committee on Finance and Taxation Education"
787420,2015-08-03,"Reported from Finance and Taxation Education as Favorable with 1 amendment"
787420,2015-08-03,"Finance and Taxation Education first Amendment Offered"
787420,2015-08-03,"Pending third reading on day 3 Favorable from Finance and Taxation Education with 1 amendment"
787421,2015-07-13,"Read for the first time and referred to the Senate committee on Local Legislation"
787421,2015-08-03,"Read for the second time and placed on the calendar"
787421,2015-08-04,"Third Reading Passed"
787421,2015-08-04,"Motion to Read a Third Time and Pass adopted Roll Call 13"
787421,2015-08-04,"Read for the first time and referred to the House of Representatives committee on Local Legislation"
787421,2015-08-05,"Read for the second time and placed on the calendar"
787421,2015-08-06,"Third Reading Passed"
787421,2015-08-06,"Motion to Read a Third Time and Pass adopted Roll Call 25"
787421,2015-08-07,Enrolled
787421,2015-08-06,"Passed Second House"
787421,2015-08-07,"Signature Requested"
787421,2015-08-07,"Assigned Act No. 2015-521."
787422,2015-07-13,"Read for the first time and referred to the Senate committee on Finance and Taxation General Fund"
787423,2015-07-13,"Read for the first time and referred to the Senate committee on Finance and Taxation General Fund"
787423,2015-08-03,"Read for the second time and placed on the calendar"
787423,2015-08-03,"Pending third reading on day 3 Favorable from Finance and Taxation General Fund"
787424,2015-07-13,"Read for the first time and referred to the Senate committee on Tourism and Marketing"
787424,2015-08-04,"Read for the second time and placed on the calendar"
787424,2015-08-04,"Pending third reading on day 4 Favorable from Tourism and Marketing"
787425,2015-07-13,"Read for the first time and referred to the Senate committee on Local Legislation"
787425,2015-08-03,"Read for the second time and placed on the calendar with 1 substitute and"
787425,2015-08-04,"Third Reading Passed"
787425,2015-08-04,"Local Legislation first Substitute Offered"
787425,2015-08-04,"Motion to Adopt adopted Roll Call 15"
787425,2015-08-04,"Motion to Read a Third Time and Pass adopted Roll Call 16"
787425,2015-08-04,"Read for the first time and referred to the House of Representatives committee on Local Legislation"
787425,2015-08-04,Engrossed
787425,2015-08-06,"Read for the second time and placed on the calendar"
787425,2015-08-07,"Third Reading Passed"
787425,2015-08-07,"Motion to Read a Third Time and Pass adopted Roll Call 34"
787425,2015-08-07,"Passed Second House"
787425,2015-08-07,Enrolled
787425,2015-08-07,"Signature Requested"
787425,2015-08-07,"Assigned Act No. 2015-523."
787426,2015-07-13,"Read for the first time and referred to the Senate committee on Finance and Taxation General Fund"
787426,2015-08-03,"Read for the second time and placed on the calendar with 1 substitute and"
787426,2015-08-03,"Finance and Taxation General Fund first Substitute Offered"
