roll_call_id,sponsor_id,vote
473302,3354,2
473302,3357,2
473302,3358,2
473302,3360,2
473302,3370,2
473302,3371,4
473302,3372,2
473302,3374,4
473302,3375,2
473302,3379,2
473302,3380,4
473302,3381,1
473302,3382,2
473302,3385,4
473302,3387,1
473302,3388,2
473302,3389,2
473302,3391,2
473302,3392,2
473302,3401,2
473302,3402,2
473302,3406,4
473302,3408,1
473302,3410,2
473302,3411,1
473302,3415,1
473302,3416,1
473302,3418,1
473302,3419,1
473302,3422,1
473302,3423,1
473302,3424,1
473302,3426,4
473302,3427,1
473302,3430,1
473302,3432,1
473302,3435,1
473302,3437,1
473302,3438,1
473302,3442,2
473302,3445,1
473302,3449,2
473302,3450,1
473302,3454,2
473302,3455,2
473302,3456,2
473302,3458,2
473302,3459,1
473302,12485,1
473302,12486,1
473302,12488,1
473302,12490,1
473302,12500,2
473302,12501,1
473302,12502,3
473302,12503,1
473302,12506,1
473302,12509,1
473302,12512,1
473302,12513,1
473302,12525,2
473302,12526,1
473302,12530,1
473302,12542,2
473302,12543,4
473302,12545,1
473302,12546,2
473302,12548,1
473302,12549,2
473302,12550,2
473302,13150,1
473302,13766,1
473302,15745,1
473302,15746,1
473302,16021,1
473302,16069,1
473302,16140,2
473302,16211,1
473302,16212,2
473302,17025,1
473302,17026,1
473302,17027,1
473302,17028,1
473302,17589,1
473302,17590,1
473302,17591,1
473302,17592,1
473302,17593,1
473302,17594,1
473302,17595,1
473302,17596,1
473302,17597,1
473302,17598,1
473302,17599,1
473302,17603,1
473302,17622,1
473302,17624,2
473302,17625,2
473302,17632,1
473302,17633,1
473302,17634,1
473302,17641,2
473302,17642,4
473302,17643,1
473303,3354,2
473303,3357,2
473303,3358,2
473303,3360,2
473303,3370,2
473303,3371,4
473303,3372,2
473303,3374,4
473303,3375,2
473303,3379,2
473303,3380,2
473303,3381,1
473303,3382,2
473303,3385,4
473303,3387,2
473303,3388,2
473303,3389,2
473303,3391,2
473303,3392,2
473303,3401,2
473303,3402,2
473303,3406,4
473303,3408,1
473303,3410,2
473303,3411,1
473303,3415,1
473303,3416,1
473303,3418,1
473303,3419,3
473303,3422,4
473303,3423,1
473303,3424,1
473303,3426,4
473303,3427,1
473303,3430,1
473303,3432,1
473303,3435,4
473303,3437,1
473303,3438,1
473303,3442,2
473303,3445,2
473303,3449,2
473303,3450,1
473303,3454,2
473303,3455,2
473303,3456,2
473303,3458,4
473303,3459,1
473303,12485,1
473303,12486,1
473303,12488,1
473303,12490,1
473303,12500,2
473303,12501,1
473303,12502,4
473303,12503,1
473303,12506,2
473303,12509,1
473303,12512,1
473303,12513,1
473303,12525,2
473303,12526,1
