sponsor_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district
14672,"Jack Evans",Jack,,Evans,,,1,D,2,Sen,
14676,"Mary Cheh",Mary,M.,Cheh,,,1,D,2,Sen,
14679,"Phil Mendelson",Phil,,Mendelson,,,1,D,2,Sen,
14681,"Vincent Orange",Vincent,,Orange,,,1,D,2,Sen,
14682,"Yvette Alexander",Yvette,,Alexander,,,1,D,2,Sen,
14683,"Kenyon McDuffie",Kenyon,,McDuffie,,,1,D,2,Sen,
15940,"Anita Bonds",Anita,,Bonds,,,1,D,2,Sen,
15941,"David Grosso",David,,Grosso,,,1,D,2,Sen,
16440,"Elissa Silverman",Elissa,,Silverman,,,3,I,2,Sen,
16441,"Charles Allen",Charles,,Allen,,,1,D,2,Sen,
16442,"Brianne Nadeau",Brianne,,Nadeau,,,1,D,2,Sen,
17742,"Brandon Todd",Brandon,,Todd,,,1,D,2,Sen,
17743,"LaRuby May",LaRuby,,May,,,1,D,2,Sen,
17972,"Robert White",Robert,,White,,,1,D,2,Sen,
