bill_id,date,action
415208,2011-10-24,"First read in House H.J. 10"
415208,2011-10-24,"First read in Senate S.J. 9"
415208,2011-10-24,"House of Representatives Do Pass, Passed, YEAS 67, NAYS 1. H.J. 11"
415208,2011-10-24,"Senate Do Pass, Passed, YEAS 35, NAYS 0. S.J. 10"
415208,2011-10-24,"Signed by President S.J. 16"
415208,2011-10-24,"Delivered to the Governor S.J. 16"
415208,2011-10-24,"Signed by Speaker H.J. 24"
415208,2011-10-24,"Delivered to the Governor H.J. 24"
415208,2011-10-25,"Signed by Governor"
415666,2011-10-24,"First read in House H.J. 10"
415666,2011-10-24,"First read in Senate S.J. 12"
415666,2011-10-24,"House of Representatives Do Pass, Passed, YEAS 50, NAYS 18. H.J. 21"
415666,2011-10-24,"Senate Do Pass, Passed, YEAS 31, NAYS 4. S.J. 15"
415666,2011-10-24,"Signed by President S.J. 16"
415666,2011-10-24,"Delivered to the Governor S.J. 16"
415666,2011-10-24,"Signed by Speaker H.J. 24"
415666,2011-10-24,"Delivered to the Governor H.J. 24"
415666,2011-10-25,"Signed by Governor"
