bill_id,roll_call_id,date,description,yea,nay,nv
653993,375404,2014-07-01,"Read the third time and passed and ordered transmitted to the Senate.",90,1,3
653993,375511,2014-07-02,"Read the third time and passed.",32,1,0
654006,375489,2014-07-01,"Read the third time and passed.",34,1,0
654006,375513,2014-07-02,"Read the third time and passed and ordered transmitted to the Senate.",86,2,2
654008,375503,2014-07-01,"Read the third time and passed and ordered transmitted to the Senate.",96,1,0
654008,375504,2014-07-02,"Read the third time and passed.",32,0,0
654009,375383,2014-07-01,"Read the third time and passed.",25,10,0
654009,375506,2014-07-02,"Read the third time and passed and ordered transmitted to the Senate.",80,9,2
654012,375390,2014-07-01,"Read the third time and passed.",34,0,0
654012,375505,2014-07-02,"Read the third time and passed and ordered transmitted to the Senate.",90,1,0
654016,375395,2014-07-01,"Read the third time and passed and ordered transmitted to the Senate.",90,5,2
654016,375508,2014-07-02,"Read the third time and passed.",27,6,0
654017,375389,2014-07-01,"Read the third time and passed.",29,5,1
654017,375507,2014-07-02,"Read the third time and passed and ordered transmitted to the Senate.",82,8,1
654019,375398,2014-07-01,"Read the third time and passed and ordered transmitted to the Senate.",88,6,4
654019,375509,2014-07-02,"Read the third time and passed.",23,8,1
654019,375510,2014-07-02,"EMERGENCY CLAUSE ADOPTED",26,6,0
