Row,id10994,id10995,id10996,id10997,id10998,id10999,id11003,id11005,id11006,id11547,id11548,id11549,id11550,id11552,id11942,id11943,id11944,id11945,id11949,id11951,id12119,id12655,id13161,id13186,id13312,id13313,id13528,id13835,id13948,id13952,id16276,id551,id589,id612,id621,id634,id636,id849,id854,id857,id859,id861,id864,id866,id869,id870
id11547,1,1,0.705882352941177,1,1,1,0.941176470588235,0.411764705882353,1,1,0.529411764705882,0.375,1,1,0.875,0.117647058823529,0.294117647058824,1,1,0.117647058823529,1,1,1,1,1,1,1,0.333333333333333,1,1,0.411764705882353,0.352941176470588,1,1,0.294117647058824,NaN,0.823529411764706,0.823529411764706,1,1,1,1,1,1,0.352941176470588,1
id11548,0.916666666666667,0.846153846153846,0.769230769230769,0.923076923076923,0.769230769230769,0.769230769230769,0.538461538461538,0.615384615384615,0.615384615384615,0.833333333333333,1,0.692307692307692,0.923076923076923,0.846153846153846,0.818181818181818,0.769230769230769,0.769230769230769,0.916666666666667,0.923076923076923,0.692307692307692,0.846153846153846,0.923076923076923,0.75,0.7,0.8,0.666666666666667,0.666666666666667,0.875,1,1,0.923076923076923,0.923076923076923,0.692307692307692,0.615384615384615,0.692307692307692,NaN,1,1,0.909090909090909,0.769230769230769,0.916666666666667,0.923076923076923,0.75,0.846153846153846,0.75,0.846153846153846
id11549,1,1,0.8,1,1,0.8,0.6,0.8,0.6,1,0.8,1,0.6,0.8,1,0.6,1,0.8,0.8,0.6,1,1,0.75,0.5,1,0.25,0.75,0.75,1,1,0.8,0.8,0.6,0.6,0.4,NaN,1,1,0.666666666666667,0.8,1,1,0.5,1,0.5,1
id11550,1,1,0.636363636363636,1,1,1,1,0.181818181818182,1,1,0.363636363636364,0.272727272727273,1,1,0.8,0.0909090909090909,0.181818181818182,1,1,0.0909090909090909,1,1,1,1,1,1,1,0,1,1,0.363636363636364,0.181818181818182,1,1,0.181818181818182,NaN,0.909090909090909,0.818181818181818,1,1,1,1,1,1,0.363636363636364,1
id11552,1,1,0.761904761904762,1,1,1,0.952380952380952,0.285714285714286,1,1,0.428571428571429,0.4,1,1,0.85,0.0952380952380952,0.285714285714286,1,1,0.0952380952380952,1,1,1,1,1,1,1,0.4,1,1,0.380952380952381,0.238095238095238,1,1,0.238095238095238,NaN,0.857142857142857,0.857142857142857,1,1,1,1,0.95,1,0.285714285714286,1
id11942,1,1,1,1,1,1,1,0.416666666666667,1,1,0.416666666666667,0.636363636363636,1,1,1,0.25,0.583333333333333,1,1,0.25,1,1,1,1,1,1,1,0,1,1,0.416666666666667,0.333333333333333,1,1,0.333333333333333,NaN,0.833333333333333,1,1,1,1,1,1,1,0.25,1
id11943,1,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.777777777777778,0.666666666666667,0.666666666666667,0.777777777777778,0.888888888888889,1,0.777777777777778,0.777777777777778,0.777777777777778,0.714285714285714,1,0.888888888888889,0.888888888888889,1,0.777777777777778,1,1,0.625,0.714285714285714,1,0.571428571428571,0.714285714285714,1,0.857142857142857,0.857142857142857,0.888888888888889,0.777777777777778,0.666666666666667,0.666666666666667,0.777777777777778,NaN,0.888888888888889,0.888888888888889,0.714285714285714,0.777777777777778,0.875,1,0.5,0.888888888888889,0.875,0.888888888888889
id11944,1,0.75,0.555555555555556,0.888888888888889,0.777777777777778,0.666666666666667,0.555555555555556,0.777777777777778,0.555555555555556,0.875,0.888888888888889,0.888888888888889,0.666666666666667,0.777777777777778,0.875,0.888888888888889,1,0.75,0.777777777777778,0.888888888888889,0.888888888888889,0.888888888888889,0.714285714285714,0.5,0.833333333333333,0.4,0.666666666666667,0.8,1,1,1,0.888888888888889,0.666666666666667,0.555555555555556,0.75,NaN,1,1,0.857142857142857,0.777777777777778,0.857142857142857,0.888888888888889,0.75,0.777777777777778,0.875,0.777777777777778
id11945,1,0.96551724137931,0.8125,0.96875,0.9375,0.96875,0.935483870967742,0.375,0.96875,0.933333333333333,0.46875,0.34375,1,1,0.866666666666667,0.15625,0.375,1,1,0.125,0.967741935483871,1,0.952380952380952,1,1,1,1,0.333333333333333,1,1,0.3125,0.28125,0.96875,0.9375,0.225806451612903,NaN,0.875,0.90625,1,0.96875,0.966666666666667,1,1,0.96875,0.25,0.96875
id11947,1,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,1,1,0.666666666666667,0.666666666666667,0.5,1,1,1,1,1,1,1,0,0.5,1,0.5,1,1,1,1,1,1,0.333333333333333,0.333333333333333,0.666666666666667,NaN,1,1,0.5,0.333333333333333,0.5,1,0.5,0.666666666666667,1,0.666666666666667
id11949,1,1,0.714285714285714,1,1,1,1,0.428571428571429,1,1,0.714285714285714,0.285714285714286,1,1,0.666666666666667,0.285714285714286,0.428571428571429,1,1,0.285714285714286,1,1,1,1,1,1,1,0.5,1,1,0.285714285714286,0.428571428571429,1,1,0.285714285714286,NaN,0.857142857142857,0.857142857142857,1,1,1,1,1,1,0.571428571428571,1
id11951,1,1,1,1,1,0.8,0.75,1,0.8,1,1,0.6,0.8,0.8,1,1,0.8,1,1,1,1,1,0.6,0.75,1,0.75,1,1,1,1,1,1,0.8,0.8,0.75,NaN,1,1,0.8,0.8,1,1,0.6,1,1,1
id12119,1,1,0.857142857142857,1,1,0.928571428571429,0.928571428571429,0.428571428571429,1,1,0.642857142857143,0.714285714285714,0.928571428571429,1,0.833333333333333,0.285714285714286,0.714285714285714,1,0.928571428571429,0.214285714285714,1,1,1,1,1,0.9,1,0.555555555555556,1,1,0.571428571428571,0.428571428571429,1,1,0.357142857142857,NaN,1,1,1,1,1,1,0.923076923076923,1,0.357142857142857,1
id12655,1,1,0.785714285714286,1,1,1,0.928571428571429,0.5,0.928571428571429,1,0.571428571428571,0.428571428571429,0.923076923076923,0.928571428571429,0.833333333333333,0.142857142857143,0.428571428571429,1,1,0.142857142857143,1,1,0.875,0.75,1,0.75,1,0.5,1,1,0.357142857142857,0.357142857142857,0.928571428571429,0.928571428571429,0.214285714285714,NaN,0.857142857142857,0.857142857142857,0.916666666666667,0.928571428571429,1,1,0.923076923076923,1,0.357142857142857,1
id13161,1,1,0.75,1,1,1,1,0.25,1,1,0.5,0.5,1,1,0.857142857142857,0,0.375,1,1,0,1,1,1,1,1,1,1,0.25,1,1,0.5,0.25,1,1,0.125,NaN,1,1,1,1,1,1,1,1,0.125,1
id13186,1,0.8,0.8,0.8,0.8,0.8,1,0.4,1,0.8,1,0.8,1,1,0.75,0.4,0.8,1,1,0.4,1,1,0.8,1,1,1,1,0.75,1,1,0.6,0.6,0.8,0.8,0.4,NaN,1,1,1,0.8,0.8,1,0.8,0.8,0.6,0.8
id13312,1,1,1,1,1,1,1,0.714285714285714,1,1,0.714285714285714,0.714285714285714,1,1,1,0.142857142857143,0.571428571428571,1,1,0.142857142857143,1,1,1,1,1,1,1,0.25,1,1,0.428571428571429,0.428571428571429,1,1,0.333333333333333,NaN,1,1,1,1,1,1,1,1,0.285714285714286,1
id13313,1,1,1,1,1,1,1,0.5,1,1,0.5,0.7,1,1,1,0.1,0.6,1,1,0.1,1,1,1,1,1,1,1,0.285714285714286,1,1,0.3,0.4,1,1,0.222222222222222,NaN,0.9,1,1,1,1,1,0.9,1,0.2,1
id13528,1,1,1,1,1,0.75,1,0.75,1,1,1,0.5,1,1,1,0.25,0.5,1,1,0.25,1,1,0.75,1,1,1,1,0.5,1,1,0.5,0.75,1,1,0.333333333333333,NaN,1,1,1,1,1,1,1,1,0.5,1
id13835,1,1,0.8,1,1,1,0.2,0.6,0.4,0.8,1,0.8,0.6,0.8,0.333333333333333,0.8,0.8,0.6,1,0.6,0.8,1,0.6,0.6,0.8,0.4,0.6,1,0.8,1,0.8,0.8,0.6,0.4,0.6,NaN,0.8,0.8,0.666666666666667,0.8,1,1,0.4,1,0.5,1
id13948,1,1,1,1,1,1,0.75,0.75,0.75,1,1,0.75,0.75,0.75,1,0.25,0.75,1,1,0.25,1,1,0.75,0.75,1,0.75,1,0.5,1,1,0.5,0.75,0.75,0.75,0.25,NaN,1,1,0.5,0.75,1,1,0.75,1,0.5,1
id13952,1,1,1,1,1,1,1,0.333333333333333,1,1,0.666666666666667,0.333333333333333,1,1,1,0,0.333333333333333,1,1,0,1,1,1,1,1,1,1,0,1,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,NaN,1,1,1,1,1,1,1,1,0.333333333333333,1
id13964,1,1,1,1,1,1,0,1,0,1,1,1,0,0,NaN,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,NaN,1,1,0,0,1,1,0,1,1,1
id16276,1,1,1,1,0.8,0.8,0.4,0.6,0.6,0.8,0.8,0.6,0.6,0.6,0.75,0.8,0.4,1,1,0.6,0.8,1,0.5,0.5,1,0,0.5,1,0.5,0.5,1,0.75,0.5,0.375,0.4,NaN,0.8,0.75,0.375,0.5,0.714285714285714,0.625,0.285714285714286,0.625,0.875,0.625
id2378,1,1,1,1,1,1,0.75,1,0.75,1,1,1,0.75,0.75,1,1,1,1,1,1,1,1,0.666666666666667,0.666666666666667,1,0.666666666666667,1,1,1,1,1,1,0.75,0.75,0.75,NaN,1,1,0.75,0.75,1,1,0.333333333333333,1,1,1
id551,1,0.8,0.8,1,0.6,0.8,0.5,1,0.6,0.75,1,0.6,1,0.8,1,1,0.6,1,0.8,1,0.6,0.8,0.75,0.666666666666667,0.666666666666667,1,0.666666666666667,1,1,1,1,1,0.625,0.375,0.75,NaN,1,0.875,0.625,0.75,0.857142857142857,0.5,0.571428571428571,0.625,1,0.625
id589,1,1,0.8,1,1,0.96,0.958333333333333,0.44,0.96,1,0.52,0.48,1,1,0.869565217391304,0.2,0.44,0.96,1,0.16,1,1,1,1,1,1,1,0.375,1,1,0.36,0.32,1,1,0.291666666666667,NaN,0.92,0.84,0.956521739130435,1,1,0.96,0.958333333333333,1,0.36,1
id592,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.25,0.25,1,NaN,1,0.75,0.25,0.25,0.5,0.25,0,0.25,1,0.25
id612,1,1,0.730769230769231,1,1,0.923076923076923,0.961538461538462,0.269230769230769,0.961538461538462,1,0.461538461538462,0.5,0.961538461538462,1,0.916666666666667,0.153846153846154,0.48,1,0.961538461538462,0.115384615384615,1,1,1,1,1,0.923076923076923,1,0.272727272727273,1,1,0.346153846153846,0.269230769230769,1,1,0.230769230769231,NaN,0.884615384615385,0.884615384615385,1,1,1,1,0.96,1,0.307692307692308,1
id621,0.75,0.75,0.75,0.75,0.75,0.5,1,0.5,1,0.75,1,1,1,1,0.666666666666667,1,1,1,1,0.75,1,1,0.333333333333333,1,0.666666666666667,0.666666666666667,0.666666666666667,1,1,1,1,1,0.5,0.75,1,NaN,1,1,1,0.5,0.666666666666667,1,0.666666666666667,0.75,1,0.75
id634,1,1,0.733333333333333,1,1,0.933333333333333,0.933333333333333,0.333333333333333,0.933333333333333,1,0.266666666666667,0.4,0.916666666666667,1,0.928571428571429,0.0666666666666667,0.266666666666667,0.933333333333333,1,0.0666666666666667,1,1,1,1,1,1,1,0.4,1,1,0.266666666666667,0.133333333333333,1,1,0,NaN,0.933333333333333,0.933333333333333,1,1,1,1,1,1,0.266666666666667,1
id636,1,1,0.818181818181818,1,1,1,0.818181818181818,0.545454545454545,0.909090909090909,1,0.636363636363636,0.636363636363636,0.909090909090909,0.909090909090909,0.8,0.454545454545455,0.636363636363636,1,1,0.454545454545455,1,1,0.875,0.8,1,0.8,1,0.75,1,1,0.818181818181818,0.636363636363636,0.909090909090909,0.909090909090909,0.545454545454545,NaN,1,1,0.9,0.909090909090909,1,1,0.8,1,0.454545454545455,1
id849,1,1,0.909090909090909,1,1,1,1,0.363636363636364,1,1,0.454545454545455,0.545454545454545,1,1,0.9,0.272727272727273,0.545454545454545,1,1,0.181818181818182,1,1,1,1,1,1,1,0.5,1,1,0.363636363636364,0.272727272727273,1,1,0.272727272727273,NaN,1,1,1,1,1,1,1,1,0.181818181818182,1
id854,1,1,0.727272727272727,1,1,0.954545454545455,0.954545454545455,0.409090909090909,0.954545454545455,1,0.409090909090909,0.409090909090909,0.95,1,0.904761904761905,0.181818181818182,0.363636363636364,0.954545454545455,1,0.181818181818182,1,1,1,1,1,1,1,0.5,1,1,0.363636363636364,0.227272727272727,1,1,0.19047619047619,NaN,0.909090909090909,0.863636363636364,1,1,1,1,0.952380952380952,1,0.409090909090909,1
id857,1,1,0.684210526315789,1,1,0.947368421052632,1,0.315789473684211,1,1,0.526315789473684,0.421052631578947,0.944444444444444,1,0.941176470588235,0.157894736842105,0.473684210526316,1,0.947368421052632,0.105263157894737,1,1,1,1,1,0.833333333333333,1,0.333333333333333,1,1,0.4,0.3,0.95,0.95,0.210526315789474,NaN,0.894736842105263,0.85,0.944444444444444,1,1,0.95,1,1,0.35,1
id859,1,1,0.84,1,1,0.96,0.92,0.28,0.92,1,0.4,0.458333333333333,0.958333333333333,0.96,0.909090909090909,0.16,0.416666666666667,1,1,0.12,1,1,0.9375,0.916666666666667,1,0.916666666666667,1,0.333333333333333,1,1,0.32,0.32,0.96,0.96,0.16,NaN,0.88,0.96,0.956521739130435,0.96,1,1,0.96,1,0.2,1
id861,1,0.944444444444444,0.684210526315789,0.947368421052632,0.947368421052632,0.947368421052632,1,0.368421052631579,1,0.944444444444444,0.473684210526316,0.315789473684211,1,1,0.833333333333333,0.157894736842105,0.315789473684211,1,1,0.157894736842105,1,1,0.916666666666667,1,1,1,1,0.333333333333333,1,1,0.368421052631579,0.315789473684211,0.947368421052632,0.947368421052632,0.263157894736842,NaN,0.894736842105263,0.842105263157895,1,0.947368421052632,0.941176470588235,1,1,0.947368421052632,0.368421052631579,0.947368421052632
id864,1,1,0.75,1,1,1,0.947368421052632,0.25,1,1,0.35,0.263157894736842,1,1,0.842105263157895,0.05,0.2,1,1,0.05,1,1,1,1,1,1,1,0.333333333333333,1,1,0.333333333333333,0.19047619047619,0.952380952380952,0.952380952380952,0.157894736842105,NaN,0.8,0.857142857142857,0.952380952380952,1,1,0.952380952380952,1,1,0.285714285714286,1
id866,1,1,0.875,1,1,0.958333333333333,0.916666666666667,0.458333333333333,0.958333333333333,1,0.5,0.583333333333333,0.91304347826087,0.916666666666667,0.904761904761905,0.291666666666667,0.608695652173913,1,1,0.208333333333333,1,1,0.888888888888889,0.923076923076923,1,0.846153846153846,0.916666666666667,0.545454545454545,0.916666666666667,0.916666666666667,0.458333333333333,0.291666666666667,0.958333333333333,0.958333333333333,0.25,NaN,0.958333333333333,0.958333333333333,0.909090909090909,0.958333333333333,1,1,0.869565217391304,1,0.333333333333333,1
id869,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,0.75,0.75,0.666666666666667,1,1,1,1,1,1,1,0.333333333333333,0.666666666666667,1,0.666666666666667,1,1,1,1,1,1,0.222222222222222,0.222222222222222,0.75,NaN,1,0.888888888888889,0.25,0.333333333333333,0.5,0.444444444444444,0.25,0.444444444444444,1,0.444444444444444
id870,1,1,0.714285714285714,1,0.952380952380952,0.952380952380952,0.857142857142857,0.380952380952381,0.904761904761905,0.95,0.523809523809524,0.380952380952381,0.95,1,0.842105263157895,0.238095238095238,0.380952380952381,0.952380952380952,0.952380952380952,0.19047619047619,0.95,1,1,0.888888888888889,1,0.777777777777778,0.857142857142857,0.571428571428571,1,1,0.428571428571429,0.285714285714286,0.952380952380952,0.904761904761905,0.238095238095238,NaN,0.904761904761905,0.857142857142857,1,1,1,1,0.95,1,0.4,1
