Row,id11540,id11948,id16994,id525,id591,id607,id610,id616,id633,id847
id11540,1,1,NaN,1,1,NaN,NaN,1,1,1
id11948,1,1,NaN,1,1,NaN,NaN,NaN,1,1
id16994,NaN,NaN,1,1,0.5,1,1,NaN,1,NaN
id525,1,1,1,1,0.833333333333333,NaN,1,NaN,NaN,1
id591,1,1,0.5,0.833333333333333,1,0,0.833333333333333,1,1,NaN
id607,NaN,NaN,1,NaN,0,1,1,NaN,1,NaN
id610,NaN,NaN,1,1,0.833333333333333,1,1,1,1,NaN
id616,1,NaN,NaN,NaN,1,NaN,1,1,NaN,NaN
id633,1,1,1,NaN,1,1,1,NaN,1,NaN
id847,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,1
