bill_id,roll_call_id,date,description,yea,nay,nv
672672,429953,2015-04-11,"House: Third Reading Final Passage",37,1,0
672672,434656,2015-04-18,"Senate: Third Reading - Final Passage Effective Date",19,1,0
672672,434687,2015-04-19,"House: Concur",38,0,0
672673,434658,2015-04-18,"House: Third Reading Final Passage",34,6,0
672673,459521,2015-06-11,"Senate: SCS CSHB 44(FIN) Third Reading - Final Passage Effective Date",19,0,0
672673,459522,2015-06-11,"House: Concur",37,1,0
672673,484046,2015-06-11,"House: Concur",37,1,0
672676,416571,2015-03-25,"Senate: Third Reading - Final Passage",20,0,0
672676,434529,2015-04-17,"House: Third Reading Final Passage",37,0,0
672679,433545,2015-04-16,"House: Third Reading Final Passage",33,5,0
672679,508427,2016-02-24,"Senate: Third Reading - Final Passage Effective Dates",20,0,0
672679,524636,2016-03-23,"House: Concur",39,0,0
672680,527028,2016-04-01,"House: Third Reading Final Passage",37,0,0
672680,550042,2016-05-31,"Senate: Third Reading - Final Passage Court Rule",20,0,0
672680,550043,2016-05-31,"House: Concur",39,0,0
672684,395080,2015-02-13,"House: Second Reading Amendment No. 2",9,25,0
672684,395081,2015-02-13,"House: Second Reading Amendment No. 2",9,25,0
672684,427575,2015-04-07,"Senate: Second Reading Amendment No. 1",5,15,0
672684,427576,2015-04-07,"Senate: Second Reading Amendment No. 1",5,15,0
672684,429728,2015-04-10,"House: Concur",23,14,0
672689,429304,2015-04-09,"House: Third Reading Final Passage",37,0,0
672689,433920,2015-04-16,"Senate: <pre> HB 46 Third Reading - Final Passage",19,0,0
672691,399026,2015-02-20,"House: Third Reading Final Passage",38,0,0
672691,409349,2015-03-11,"Senate: Third Reading - Final Passage",19,0,0
672692,393755,2015-02-11,"House: Third Reading Final Passage",37,0,0
672692,432299,2015-04-15,"Senate: Third Reading - Final Passage",19,0,0
672694,430579,2015-04-13,"House: CSHB 15(FIN) Second Reading Amendment No. 1",11,28,0
672694,430580,2015-04-13,"House: CSHB 15(FIN) Second Reading Amendment No. 1",11,28,0
672694,430581,2015-04-13,"House: Third Reading Final Passage Reconsideration",33,3,0
672694,434653,2015-04-18,"Senate: Third Reading - Final Passage",20,0,0
672694,434686,2015-04-19,"House: Concur",35,3,0
672695,399047,2015-02-20,"House: Third Reading Final Passage",38,0,0
672695,423039,2015-03-27,"Senate: Third Reading - Final Passage",19,0,0
672708,431510,2015-04-14,"House: Third Reading Final Passage",40,0,0
672710,434674,2015-04-18,"Senate: Third Reading - Final Passage",20,0,0
672710,533684,2016-04-16,"House: HCS SB 9(STA) am H Third Reading Final Passage",36,3,0
672710,534753,2016-04-17,"Senate: Shall the Senate Concur in the House Amendments to SB 9? Effective Date",20,0,0
672713,430490,2015-04-13,"Senate: <pre> SJR 2 Third Reading - Final Passage",19,1,0
672713,534177,2016-04-17,"House: Third Reading Final Passage",37,1,0
672717,428313,2015-04-08,"House: Third Reading Final Passage",34,5,0
672717,429192,2015-04-09,"House: Third Reading Final Passage Reconsideration",32,4,0
672717,488149,2016-01-27,"Senate: Effective Date",19,1,0
672717,489537,2016-02-01,"House: Effective Date Concur",36,0,0
