sponsor_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district
2390,"James Arciero",James,,Arciero,,,1,D,1,Rep,HD-002
2391,"Brian Ashe",Brian,Michael,Ashe,,,1,D,1,Rep,HD-002
2392,"Cory Atkins",Cory,,Atkins,,,1,D,1,Rep,HD-014
2394,"Bruce Ayers",Bruce,J.,Ayers,,,1,D,1,Rep,HD-001
2395,"Ruth Balser",Ruth,B.,Balser,,,1,D,1,Rep,HD-012
2396,"Fred Barrows",Fred,J.,Barrows,,Jay,2,R,1,Rep,HD-001
2398,"Jennifer Benson",Jennifer,E.,Benson,,,1,D,1,Rep,HD-037
2402,"Garrett Bradley",Garrett,J.,Bradley,,,1,D,1,Rep,HD-003
2403,"Michael Brady",Michael,D.,Brady,,,1,D,2,Sen,HD-009
2404,"William Brownsberger",William,N.,Brownsberger,,,1,D,2,Sen,SD-002
2405,"Antonio Cabral",Antonio,"F D",Cabral,,,1,D,1,Rep,HD-013
2407,"Linda Campbell",Linda,Dean,Campbell,,,1,D,1,Rep,HD-015
2410,"James Cantwell",James,M.,Cantwell,,,1,D,1,Rep,HD-004
2418,"Robert DeLeo",Robert,A.,DeLeo,,,1,D,1,Rep,HD-019
2419,"Viriato deMacedo",Viriato,Manuel,deMacedo,,Vinny,2,R,2,Sen,
2420,"Brian Dempsey",Brian,S.,Dempsey,,,1,D,1,Rep,HD-003
2421,"Stephen DiNatale",Stephen,L.,DiNatale,,,1,D,1,Rep,HD-003
2422,"Paul Donato",Paul,J.,Donato,,,1,D,1,Rep,HD-035
2425,"James Dwyer",James,J.,Dwyer,,,1,D,1,Rep,HD-030
2426,"Carolyn Dykema",Carolyn,C.,Dykema,,,1,D,1,Rep,HD-008
2427,"Lori Ehrlich",Lori,A.,Ehrlich,,,1,D,1,Rep,HD-008
2432,"Robert Fennell",Robert,F.,Fennell,,,1,D,1,Rep,HD-010
2433,"John Fernandes",John,V.,Fernandes,,,1,D,1,Rep,HD-010
2434,"Ann-Margaret Ferrante",Ann-Margaret,,Ferrante,,,1,D,1,Rep,HD-005
2437,"Linda Forry",Linda,Dorcena,Forry,,,1,D,2,Sen,SD-001
2438,"Gloria Fox",Gloria,L.,Fox,,,1,D,1,Rep,HD-007
2440,"Paul Frost",Paul,K.,Frost,,,2,R,1,Rep,HD-007
2441,"William Galvin",William,C.,Galvin,,,1,D,1,Rep,HD-006
2442,"Sean Garballey",Sean,,Garballey,,,1,D,1,Rep,HD-023
2443,"Colleen Garry",Colleen,M.,Garry,,,1,D,1,Rep,HD-036
2444,"Susan Gifford",Susan,W.,Gifford,,,2,R,1,Rep,HD-002
2445,"Anne Gobi",Anne,M.,Gobi,,,1,D,2,Sen,HD-005
2446,"Thomas Golden",Thomas,A.,Golden,Jr.,,1,D,1,Rep,HD-016
2449,"Danielle Gregoire",Danielle,W.,Gregoire,,,1,D,1,Rep,HD-004
2451,"Patricia Haddad",Patricia,A.,Haddad,,,1,D,1,Rep,HD-005
2454,"Jonathan Hecht",Jonathan,,Hecht,,,1,D,1,Rep,HD-029
2455,"Bradford Hill",Bradford,R.,Hill,,,2,R,1,Rep,HD-004
2456,"Kate Hogan",Kate,,Hogan,,,1,D,1,Rep,HD-003
2457,"Kevin Honan",Kevin,G.,Honan,,,1,D,1,Rep,HD-017
2458,"Donald Humason",Donald,F.,Humason,Jr.,,2,R,2,Sen,SD-002
2459,"Bradley Jones",Bradley,H.,Jones,Jr.,,2,R,1,Rep,HD-020
2460,"Louis Kafka",Louis,L.,Kafka,,,1,D,1,Rep,HD-008
2462,"Jay Kaufman",Jay,R.,Kaufman,,,1,D,1,Rep,HD-015
2463,"John Keenan",John,F.,Keenan,,,1,D,2,Sen,HD-007
2464,"Kay Khan",Kay,,Khan,,,1,D,1,Rep,HD-011
2465,"Peter Kocot",Peter,V.,Kocot,,,1,D,1,Rep,HD-001
2466,"Robert Koczera",Robert,M.,Koczera,,,1,D,1,Rep,HD-011
2469,"Stephen Kulik",Stephen,,Kulik,,,1,D,1,Rep,HD-001
2471,"Jason Lewis",Jason,M.,Lewis,,,1,D,2,Sen,SD-005
2472,"David Linsky",David,Paul,Linsky,,,1,D,1,Rep,HD-005
2474,"Timothy Madden",Timothy,,Madden,,,1,D,1,Rep,
2475,"Elizabeth Malia",Elizabeth,A.,Malia,,,1,D,1,Rep,HD-011
2476,"Ronald Mariano",Ronald,,Mariano,,,1,D,1,Rep,HD-003
2478,"Paul McMurtry",Paul,,McMurtry,,,1,D,1,Rep,HD-011
2479,"James Miceli",James,R.,Miceli,,,1,D,1,Rep,HD-019
2480,"Aaron Michlewitz",Aaron,M.,Michlewitz,,,1,D,1,Rep,HD-003
2481,"Michael Moran",Michael,,Moran,,,1,D,1,Rep,HD-018
2483,"James Murphy",James,Michael,Murphy,,,1,D,1,Rep,HD-004
2485,"David Nangle",David,M.,Nangle,,,1,D,1,Rep,HD-017
2486,"Harold Naughton",Harold,P.,Naughton,Jr.,,1,D,1,Rep,HD-012
2488,"James O'Day",James,J.,O'Day,,,1,D,1,Rep,HD-014
2491,"Sarah Peake",Sarah,K.,Peake,,,1,D,1,Rep,HD-004
2493,"Alice Peisch",Alice,Hanlon,Peisch,,,1,D,1,Rep,HD-014
2496,"Thomas Petrolati",Thomas,M.,Petrolati,,,1,D,1,Rep,HD-007
2497,"William Pignatelli",William,Smitty,Pignatelli,,Smitty,1,D,1,Rep,HD-004
2498,"Elizabeth Poirier",Elizabeth,A.,Poirier,,,2,R,1,Rep,HD-014
2499,"Karyn Polito",Karyn,E.,Polito,,,2,R,1,Rep,HD-011
2500,"Denise Provost",Denise,,Provost,,,1,D,1,Rep,HD-027
2501,"Angelo Puppolo",Angelo,J.,Puppolo,Jr.,,1,D,1,Rep,HD-012
2506,"Michael Rodrigues",Michael,J.,Rodrigues,,,1,D,2,Sen,SD-001
2507,"John Rogers",John,H.,Rogers,,,1,D,1,Rep,HD-012
2508,"Dennis Rosa",Dennis,A.,Rosa,,,1,D,1,Rep,HD-004
2509,"Richard Ross",Richard,J.,Ross,,,2,R,2,Sen,
2510,"Michael Rush",Michael,F.,Rush,,,1,D,2,Sen,
2511,"Byron Rushing",Byron,,Rushing,,,1,D,1,Rep,HD-009
2512,"Jeffrey Sanchez",Jeffrey,,Sanchez,,,1,D,1,Rep,HD-015
2513,"Tom Sannicandro",Tom,,Sannicandro,,,1,D,1,Rep,HD-007
2514,"Angelo Scaccia",Angelo,M.,Scaccia,,,1,D,1,Rep,HD-014
2515,"John Scibak",John,W.,Scibak,,,1,D,1,Rep,HD-002
2518,"Frank Smizik",Frank,Israel,Smizik,,,1,D,1,Rep,HD-015
2519,"Todd Smola",Todd,M.,Smola,,,2,R,1,Rep,HD-001
2520,"Theodore Speliotis",Theodore,C.,Speliotis,,,1,D,1,Rep,HD-013
2526,"Thomas Stanley",Thomas,M.,Stanley,,,1,D,1,Rep,HD-009
2527,"Ellen Story",Ellen,,Story,,,1,D,1,Rep,HD-003
2528,"William Straus",William,M.,Straus,,,1,D,1,Rep,HD-010
2530,"Benjamin Swan",Benjamin,,Swan,,,1,D,1,Rep,HD-011
2531,"Walter Timilty",Walter,F.,Timilty,,,1,D,1,Rep,HD-007
2533,"Timothy Toomey",Timothy,J.,Toomey,Jr.,,1,D,1,Rep,HD-026
2537,"Joseph Wagner",Joseph,F.,Wagner,,,1,D,1,Rep,HD-008
2539,"Martin Walsh",Martin,J.,Walsh,,,1,D,1,Rep,HD-013
2543,"James Welch",James,T.,Welch,,,1,D,2,Sen,
2550,"Harriette Chandler",Harriette,L.,Chandler,,,1,D,2,Sen,SD-001
2551,"Sonia Chang-Diaz",Sonia,Rosa,Chang-Diaz,,,1,D,2,Sen,SD-002
2552,"Cynthia Creem",Cynthia,Stone,Creem,,,1,D,2,Sen,SD-001
2553,"Kenneth Donnelly",Kenneth,J.,Donnelly,,,1,D,2,Sen,SD-004
2554,"Benjamin Downing",Benjamin,Brackett,Downing,,,1,D,2,Sen,
2555,"James Eldridge",James,B.,Eldridge,,,1,D,2,Sen,
2557,"Jennifer Flanagan",Jennifer,L.,Flanagan,,,1,D,2,Sen,
2559,"Robert Hedlund",Robert,L.,Hedlund,,,2,R,2,Sen,
2560,"Patricia Jehlen",Patricia,D.,Jehlen,,,1,D,2,Sen,SD-002
2561,"Brian Joyce",Brian,A.,Joyce,,,1,D,2,Sen,
2562,"Thomas Kennedy",Thomas,P.,Kennedy,,,1,D,2,Sen,SD-002
2564,"Thomas McGee",Thomas,M.,McGee,,,1,D,2,Sen,SD-003
2566,"Mark Montigny",Mark,C.,Montigny,,,1,D,2,Sen,SD-002
2567,"Michael Moore",Michael,O.,Moore,,,1,D,2,Sen,SD-002
2569,"Michael Morrissey",Michael,W.,Morrissey,,,1,D,2,Sen,
2572,"Marc Pacheco",Marc,R.,Pacheco,,,1,D,2,Sen,SD-001
2574,"Anthony Petruccelli",Anthony,W.,Petruccelli,,,1,D,2,Sen,SD-001
2575,"Stanley Rosenberg",Stanley,C.,Rosenberg,,,1,D,2,Sen,
2576,"Karen Spilka",Karen,E.,Spilka,,,1,D,2,Sen,SD-002
2577,"Bruce Tarr",Bruce,E.,Tarr,,,2,R,2,Sen,SD-001
2578,"James Timilty",James,E.,Timilty,,,1,D,2,Sen,
2589,"Thomas Calter",Thomas,J.,Calter,III,,1,D,1,Rep,HD-012
9608,"Joint Committee on Revenue",,,,,,0,,3,Jnt,
9609,"Joint Committee on Telecommunications, Utilities and Energy",,,,,,0,,3,Jnt,
9610,"Joint Committee on Consumer Protection and Professional Licensure",,,,,,0,,3,Jnt,
9611,"Senate Committee on Ways and Means",,,,,,0,,2,Sen,
9612,"Joint Committee on Transportation",,,,,,0,,3,Jnt,
9613,"Joint Committee on Labor and Workforce Development",,,,,,0,,3,Jnt,
9614,"Joint Committee on Financial Services",,,,,,0,,3,Jnt,
9615,"Joint Committee on Elder Affairs",,,,,,0,,3,Jnt,
9616,"Joint Committee on Health Care Financing",,,,,,0,,3,Jnt,
12229,"Marcos Devers",Marcos,A.,Devers,,,1,D,1,Rep,HD-016
12231,"Paul Brodeur",Paul,A.,Brodeur,,,1,D,1,Rep,HD-032
12232,"Randy Hunt",Randy,,Hunt,,,2,R,1,Rep,HD-005
12427,"Angelo D'Emilia",Angelo,L.,D'Emilia,,,2,R,1,Rep,HD-008
12431,"Chris Walsh",Chris,,Walsh,,,1,D,1,Rep,HD-006
12432,"Daniel Wolf",Daniel,A.,Wolf,,,1,D,2,Sen,
12436,"Marc Lombardo",Marc,T.,Lombardo,,,2,R,1,Rep,HD-022
12439,"Salvatore DiDomenico",Salvatore,N.,DiDomenico,,,1,D,2,Sen,
12440,"Sheila Harrington",Sheila,C.,Harrington,,,2,R,1,Rep,HD-001
12442,"Steven Howitt",Steven,S.,Howitt,,,2,R,1,Rep,HD-004
12445,"Shaunna O'Connell",Shaunna,L.,O'Connell,,,2,R,1,Rep,HD-003
12454,"David Vieira",David,T.,Vieira,,,2,R,1,Rep,HD-003
12455,"Donald Wong",Donald,H.,Wong,,,2,R,1,Rep,HD-009
12458,"Kevin Kuros",Kevin,J.,Kuros,,,2,R,1,Rep,HD-008
12461,"Russell Holmes",Russell,E.,Holmes,,,1,D,1,Rep,HD-006
12465,"Geoff Diehl",Geoff,,Diehl,,,2,R,1,Rep,HD-007
12466,"Eileen Donoghue",Eileen,M.,Donoghue,,,1,D,2,Sen,SD-001
13053,"Tackey Chan",Tackey,,Chan,,,1,D,1,Rep,HD-002
13058,"Nick Collins",Nick,,Collins,,,1,D,1,Rep,HD-004
13059,"Christopher Markey",Christopher,,Markey,,,1,D,1,Rep,HD-009
13064,"Mark Cusack",Mark,James,Cusack,,,1,D,1,Rep,HD-005
13105,"Ryan Fattman",Ryan,C.,Fattman,,,2,R,2,Sen,
13106,"Michael Finn",Michael,J.,Finn,,,1,D,1,Rep,HD-006
13110,"Paul Mark",Paul,W.,Mark,,,1,D,1,Rep,HD-002
13111,"Paul Schmid",Paul,A.,Schmid,III,,1,D,1,Rep,HD-008
13112,"Jerald Parisella",Jerald,A.,Parisella,,,1,D,1,Rep,HD-006
13113,"Denise Garlick",Denise,C.,Garlick,,,1,D,1,Rep,HD-013
13114,"Kimberly Ferguson",Kimberly,N.,Ferguson,,,2,R,1,Rep,HD-001
13115,"James Lyons",James,J.,Lyons,Jr.,,2,R,1,Rep,HD-018
13116,"Nicholas Boldyga",Nicholas,A.,Boldyga,,,2,R,1,Rep,HD-003
13117,"Edward Coppinger",Edward,F.,Coppinger,,,1,D,1,Rep,HD-010
13121,"Gailanne Cariddi",Gailanne,M.,Cariddi,,,1,D,1,Rep,HD-001
13123,"John Mahoney",John,J.,Mahoney,,,1,D,1,Rep,HD-013
13317,"Peter Durant",Peter,J.,Durant,,,2,R,1,Rep,HD-006
13336,"Joint Committee on Environment, Natural Resources and Agriculture",,,,,,0,,3,Jnt,
13337,"Joint Committee on Public Safety and Homeland Security",,,,,,0,,3,Jnt,
13338,"Joint Committee on State Administration and Regulatory Oversight",,,,,,0,,3,Jnt,
13339,"Joint Committee on the Judiciary",,,,,,0,,3,Jnt,
13341,"House Committee on Ways and Means",,,,,,0,,1,Rep,
13343,"Keiko Orrall",Keiko,M.,Orrall,,,2,R,1,Rep,HD-012
13501,"Joint Committee on Public Service",,,,,,0,,3,Jnt,
13502,"Joint Committee on Higher Education",,,,,,0,,3,Jnt,
13504,"Senate Committee on Bills in the Third Reading",,,,,,0,,2,Sen,
13507,"Committee on Mental Health and Substance Abuse",,,,,,0,,3,Jnt,
13508,"Committee on Bonding, Capital Expenditures and State Assets",,,,,,0,,1,Rep,
13518,"Bills in the Third Reading",,,,,,0,,1,Rep,
13519,"Committee on Education",,,,,,0,,3,Jnt,
13529,"Joint Committee on Children, Families and Persons with Disabilities",,,,,,0,,3,Jnt,
13530,"Joint Committee on Municipalities and Regional Government",,,,,,0,,3,Jnt,
13531,"Senate Committee on Bonding, Capital Expenditures and State Assets",,,,,,0,,2,Sen,
13658,"Joint Committee on Public Health",,,,,,0,,3,Jnt,
13833,"Committee on Tourism, Arts and Cultural Development",,,,,,0,,3,Jnt,
13866,"Joint Committee on Housing",,,,,,0,,3,Jnt,
13877,"Tricia Farley-Bouvier",Tricia,,Farley-Bouvier,,,1,D,1,Rep,HD-003
13943,"Committee on Veterans and Federal Affairs",,,,,,0,,3,Jnt,
13944,"Committee on Election Laws",,,,,,0,,3,Jnt,
13967,"Committee on Community Development and Small Business",,,,,,0,,3,Jnt,
13969,"John Lawn",John,J.,Lawn,Jr.,,1,D,1,Rep,HD-010
