sponsor_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district
516,"Kevin Bacon",Kevin,,Bacon,,,2,R,2,Sen,SD-003
524,"Thomas Brinkman",Thomas,E.,Brinkman,Jr.,Tom,2,R,1,Rep,HD-027
525,"Edna Brown",Edna,R.,Brown,,,1,D,2,Sen,SD-011
531,"Bill Coley",Bill,P.,Coley,II,,2,R,2,Sen,SD-004
549,"Randall Gardner",Randall,,Gardner,,Randy,2,R,2,Sen,SD-002
551,"Ronald Gerberry",Ronald,V.,Gerberry,,,1,D,1,Rep,HD-059
560,"Cliff Hite",Cliff,,Hite,,,2,R,2,Sen,SD-001
561,"Jay Hottinger",Jay,,Hottinger,,,2,R,2,Sen,SD-031
563,"Jim Hughes",Jim,,Hughes,,,2,R,2,Sen,SD-016
565,"Shannon Jones",Shannon,,Jones,,,2,R,2,Sen,SD-007
578,"Scott Oelslager","W. Scott",,Oelslager,,,2,R,2,Sen,SD-029
581,"Thomas Patton",Thomas,F.,Patton,,Tom,2,R,2,Sen,SD-024
589,"Barbara Sears",Barbara,R.,Sears,,,2,R,1,Rep,HD-047
591,"Michael Skindell",Michael,J.,Skindell,,,1,D,2,Sen,SD-023
592,"Stephen Slesnick",Stephen,D.,Slesnick,,,1,D,1,Rep,HD-049
596,"Fred Strahorn",Fred,,Strahorn,,,1,D,1,Rep,HD-039
599,"Joseph Uecker",Joseph,,Uecker,,Joe,2,R,2,Sen,SD-014
605,"Christopher Widener",Christopher,R.,Widener,,Chris,2,R,2,Sen,SD-010
607,"Sandra Williams",Sandra,R.,Williams,,,1,D,2,Sen,SD-021
610,"Kenny Yuko",Kenny,,Yuko,,,1,D,2,Sen,SD-025
612,"Ron Amstutz",Ron,,Amstutz,,,2,R,1,Rep,HD-001
614,"John Boccieri",John,,Boccieri,,,1,D,1,Rep,HD-059
616,"Capri Cafaro",Capri,S.,Cafaro,,,1,D,2,Sen,SD-032
620,"Keith Faber",Keith,L.,Faber,,,2,R,2,Sen,SD-012
621,"Teresa Fedor",Teresa,,Fedor,,,1,D,1,Rep,HD-045
633,"Thomas Sawyer",Thomas,C.,Sawyer,,Tom,1,D,2,Sen,SD-028
634,"Timothy Schaffer",Timothy,O.,Schaffer,,Tim,2,R,1,Rep,HD-077
636,"Kirk Schuring",Kirk,,Schuring,,,2,R,1,Rep,HD-048
637,"William Seitz",William,J.,Seitz,,Bill,2,R,2,Sen,SD-008
847,"Joe Schiavoni",Joe,,Schiavoni,,,1,D,2,Sen,SD-033
849,"Nan Baker",Nan,A.,Baker,,,2,R,1,Rep,HD-016
850,"Troy Balderson",Troy,,Balderson,,,2,R,2,Sen,SD-020
854,"Terry Boose",Terry,,Boose,,,2,R,1,Rep,HD-057
855,"Dave Burke",Dave,,Burke,,,2,R,2,Sen,SD-026
857,"Timothy Derickson",Timothy,,Derickson,,,2,R,1,Rep,HD-053
859,"Cheryl Grossman",Cheryl,L.,Grossman,,,2,R,1,Rep,HD-023
860,"Robert Hackett",Robert,D.,Hackett,,Bob,2,R,2,Sen,SD-010
861,"David Hall",David,,Hall,,Dave,2,R,1,Rep,HD-070
862,"Kris Jordan",Kris,,Jordan,,,2,R,2,Sen,SD-019
863,"Peggy Lehner",Peggy,,Lehner,,,2,R,2,Sen,SD-006
864,"Ron Maag",Ron,,Maag,,,2,R,1,Rep,HD-062
866,"Jeffrey McClain",Jeffrey,A.,McClain,,Jeff,2,R,1,Rep,HD-087
869,"Debbie Phillips",Debbie,M.,Phillips,,,1,D,1,Rep,HD-094
870,"Margaret Ruhl",Margaret,Ann,Ruhl,,,2,R,1,Rep,HD-068
2378,"Alicia Reece",Alicia,,Reece,,,1,D,1,Rep,HD-033
10994,"Andrew Brenner",Andrew,O.,Brenner,,,2,R,1,Rep,HD-067
10995,"Mike Dovilla",Mike,,Dovilla,,,2,R,1,Rep,HD-007
10996,"Mike Duffey",Mike,,Duffey,,,2,R,1,Rep,HD-021
10997,"Anne Gonzales",Anne,H.,Gonzales,,,2,R,1,Rep,HD-019
10998,"Bill Hayes",Bill,,Hayes,,,2,R,1,Rep,HD-072
10999,"Michael Henne",Michael,E.,Henne,,,2,R,1,Rep,HD-040
11003,"Kristina Roegner",Kristina,,Roegner,,,2,R,1,Rep,HD-037
11005,"Michael Stinziano",Michael,,Stinziano,,,1,D,1,Rep,HD-018
11006,"Andy Thompson",Andy,,Thompson,,,2,R,1,Rep,HD-095
11296,"Bill Beagle",Bill,,Beagle,,,2,R,2,Sen,SD-005
11540,"Charleta Tavares",Charleta,B.,Tavares,,,1,D,2,Sen,SD-015
11544,"Michael Ashford",Michael,,Ashford,,Mike,1,D,1,Rep,HD-044
11547,"Terry Johnson",Terry,A.,Johnson,,,2,R,1,Rep,HD-090
11548,"Sean O'Brien",Sean,J.,O'Brien,,,1,D,1,Rep,HD-063
11549,"Bill Patmon",Bill,,Patmon,,,1,D,1,Rep,HD-010
11550,"Cliff Rosenberger",Cliff,,Rosenberger,,,2,R,1,Rep,HD-091
11552,"Ron Young",Ron,,Young,,,2,R,1,Rep,HD-061
11942,"Marlene Anielski",Marlene,,Anielski,,,2,R,1,Rep,HD-006
11943,"Nickie Antonio",Nickie,J.,Antonio,,,1,D,1,Rep,HD-013
11944,"John Barnes",John,E.,Barnes,Jr.,,1,D,1,Rep,HD-012
11945,"Jim Buchy",Jim,,Buchy,,,2,R,1,Rep,HD-084
11947,"Kathleen Clyde",Kathleen,,Clyde,,,1,D,1,Rep,HD-075
11948,"Lou Gentile",Lou,,Gentile,,,1,D,2,Sen,SD-030
11949,"Al Landis",Al,,Landis,,,2,R,1,Rep,HD-098
11951,"Dan Ramos",Dan,,Ramos,,,1,D,1,Rep,HD-056
12034,"Frank LaRose",Frank,,LaRose,,,2,R,2,Sen,SD-027
12036,"Gayle Manning",Gayle,L.,Manning,,,2,R,2,Sen,SD-013
12066,"Larry Obhof",Larry,,Obhof,,,2,R,2,Sen,SD-022
12119,"Robert Sprague",Robert,,Sprague,,,2,R,1,Rep,HD-083
12655,"Christina Hagan",Christina,M.,Hagan,,,2,R,1,Rep,HD-050
13161,"Margaret Conditt",Margaret,,Conditt,,,2,R,1,Rep,HD-052
13186,"Dorothy Pelanda",Dorothy,K.,Pelanda,,,2,R,1,Rep,HD-086
13312,"Brian Hill",Brian,D.,Hill,,,2,R,1,Rep,HD-097
13313,"Louis Terhar",Louis,,Terhar,,,2,R,1,Rep,HD-030
13503,"John Eklund",John,,Eklund,,,2,R,2,Sen,HD-010
13527,"Jack Cera",Jack,,Cera,,,1,D,1,Rep,HD-096
13528,"Anthony DeVitis",Anthony,,DeVitis,,Tony,2,R,1,Rep,HD-036
13835,"Nicholas Celebrezze",Nicholas,John,Celebrezze,,,1,D,1,Rep,HD-015
13938,"Bob Peterson",Bob,,Peterson,,,2,R,2,Sen,SD-017
13948,"Ryan Smith",Ryan,,Smith,,,2,R,1,Rep,HD-093
13950,"Marilyn Slaby",Marilyn,,Slaby,,,2,R,1,Rep,HD-038
13952,"Gary Scherer",Gary,,Scherer,,,2,R,1,Rep,HD-092
13964,"Kevin Boyce",Kevin,L.,Boyce,,,1,D,1,Rep,HD-025
14651,"John Becker",John,E.,Becker,,,2,R,1,Rep,HD-065
14652,"Heather Bishoff",Heather,,Bishoff,,,1,D,1,Rep,HD-020
14653,"Louis Blessing",Louis,W.,Blessing,III,,2,R,1,Rep,HD-029
14654,"Tony Burkley",Tony,,Burkley,,,2,R,1,Rep,HD-082
14655,"Michael Curtin",Michael,F.,Curtin,,,1,D,1,Rep,HD-017
14656,"Doug Green",Doug,,Green,,,2,R,1,Rep,HD-066
