bill_id,roll_call_id,date,description,yea,nay,nv
153068,105926,2009-04-15,"DOMESTIC RELATIONS OF C&FA: Recommended for passage - refer to: Children and Family Affairs Committee",3,3,1
153071,105936,2009-04-14,"FAMILY JUSTICE OF C&FA: Recommended for passage w/amendments- refer to: Children & Family Affairs Committee",5,1,0
153071,105937,2009-05-07,"CALENDAR & RULES COMMITTEE: Recommended for passage - refer to: House Regular Calendar (1)",9,9,0
153081,105949,2010-04-07,"K-12 OF ED: Recommended for passage w/amendments- refer to: Education Committee",7,3,0
153099,105996,2010-04-13,"CHILDREN AND FAMILY AFFAIRS COMMITTEE: Recommended for passage w/amendments- refer to: Calendar & Rules Committee",5,5,1
153118,106081,2009-04-15,"STATE GOVERNMENT OF S&LG: Recommended for passage w/amendments- refer to: State & Local Government Committee",2,4,0
153128,106125,2009-03-03,"CIVIL PRACTICE AND PROCEDURE OF JUD: Recommended for passage w/amendments- refer to: Judiciary Committee",5,1,0
153129,106145,2009-03-03,"CIVIL PRACTICE AND PROCEDURE OF JUD: Recommended for passage - refer to: Judiciary Committee",4,2,0
153129,106146,2009-03-11,"JUDICIARY COMMITTEE: Recommended for passage - refer to: Finance, Ways & Means Committee",8,3,0
153130,106148,2009-03-03,"EMPLOYEE AFFAIRS OF C&EA: Recommended for passage - refer to: Consumer & Employees Affairs Committee",3,3,0
153148,106227,2009-05-14,"FLOOR VOTE: THIRD CONSIDERATION AMENDED",26,3,1
153264,106912,2009-05-20,"STATE & LOCAL GOVERNMENT COMMITTEE: Recommended for passage w/amendments- refer to: Finance, Ways & Means Committee",7,5,2
153264,106913,2009-06-18,"CALENDAR & RULES COMMITTEE: Recommended for passage refer to: House Regular Calendar 3",10,10,0
153328,107209,2010-03-09,"PUBLIC SAFETY OF TR: Recommended for passage w/amendments- refer to: Transportation Committee",4,1,1
153328,107210,2010-05-12,"BUDGET OF FW&M: Deferred to: December 2010",12,3,0
153336,107231,2010-05-06,"FLOOR VOTE: DAY CERTAIN",13,18,0
153336,107232,2010-05-10,"FLOOR VOTE: MOTION TO ADOPT AMEND# 6 BY Kyle",14,18,0
153336,107233,2010-05-10,"FLOOR VOTE: PREVIOUS QUESTION THIRD CONSIDERATION AMENDED",19,13,0
153336,107234,2010-05-10,"FLOOR VOTE: MOTION TO ADOPT Rule 39(3) AMEND# 10 BY Herron",31,0,0
153336,107235,2010-05-10,"FLOOR VOTE: PREVIOUS QUESTION",19,12,0
153336,107236,2010-05-10,"FLOOR VOTE: MOTION TO ADOPT Rule 39(3) AMEND# 11 BY Kelsey",19,9,4
153336,107237,2010-05-10,"FLOOR VOTE: MOTION TO ADOPT Rule 39(3) AMEND# 12 BY Herron",11,16,2
153336,107238,2010-05-10,"FLOOR VOTE: PREVIOUS QUESTION",19,11,0
153336,107239,2010-05-10,"FLOOR VOTE: PREVIOUS QUESTION",19,9,0
153336,107240,2010-05-10,"FLOOR VOTE: THIRD CONSIDERATION AMENDED",20,12,0
153359,107344,2009-04-28,"PUBLIC SAFETY OF TR: Recommended for passage - refer to: Transportation Committee",2,2,2
153377,107450,2009-04-21,"EMPLOYEE AFFAIRS OF C&EA: Recommended for passage w/amendments- refer to: Consumer & Employees Affairs Committee",3,3,0
153428,107712,2009-04-28,"FAMILY JUSTICE OF C&FA: Recommended for passage - refer to: Children and Family Affairs Committee",6,0,0
153428,107713,2009-05-06,"CHILDREN AND FAMILY AFFAIRS COMMITTEE: Recommended for passage - refer to: Finance, Ways & Means Committee",5,5,0
153447,107838,2010-06-04,"FLOOR VOTE: THIRD CONSIDERATION AMENDED",16,9,2
153453,107874,2009-03-04,"LOCAL GOVERNMENT OF S&LG: Recommended for passage - refer to: State & Local Government Committee",3,3,0
153463,107930,2009-04-14,"EMPLOYEE AFFAIRS OF C&EA: Recommended for passage w/amendments- refer to: Consumer & Employees Affairs Committee",3,3,0
153509,108158,2009-03-24,"STATE & LOCAL GOVERNMENT COMMITTEE: Recommended for passage - refer to: Finance Ways & Means",6,8,1
153535,108295,2009-04-01,"LOCAL GOVERNMENT OF S&LG: Recommended for passage - refer to: State & Local Government Committee",3,3,0
153546,108351,2009-04-21,"EMPLOYEE AFFAIRS OF C&EA: Recommended for passage w/amendments- refer to: Consumer & Employees Affairs Committee",5,0,1
153546,108352,2009-05-05,"CONSUMER & EMPLOYEES AFFAIRS COMMITTEE: Recommended for passage w/amendments- refer to: Calendar & Rules Committee",5,6,0
153559,108403,2009-04-14,"STATE & LOCAL GOVERNMENT COMMITTEE: Recommended for passage - refer to: Finance Ways & Means",9,7,0
153628,108743,2009-03-10,"RURAL ROADS OF TR: Recommended for passage - refer to: Transportation Committee",0,7,1
153629,108749,2009-03-31,"STATE & LOCAL GOVERNMENT COMMITTEE: Recommended for passage - refer to: Calendar & Rules Committee",6,7,2
153647,108825,2009-04-29,"GOVERNMENT OPERATIONS COMMITTEE: Recommended for passage w/amendments- refer to: Calendar & Rules Committee",7,6,0
153741,109308,2010-03-24,"CIVIL PRACTICE AND PROCEDURE OF JUD:",3,3,0
153743,109321,2009-03-24,"FAMILY JUSTICE OF C&FA: Recommended for passage w/amendments- refer to: Children and Family Affairs Committee",5,0,0
153790,109550,2009-05-13,"JUDICIARY COMMITTEE: Recommended for passage w/amendments- refer to: Finance, Ways & Means Committee",5,5,2
153842,109786,2010-03-24,"EMPLOYEE AFFAIRS OF C&EA: Recommended for passage - refer to: Consumer & Employees Affairs Committee",3,3,0
153861,109873,2009-05-06,"K-12 OF ED: Recommended for passage w/amendments- refer to: Education Committee",6,6,0
153866,109895,2009-03-24,"CIVIL PRACTICE AND PROCEDURE OF JUD: Recommended for passage w/amendments- refer to: Judiciary Committee",2,4,0
153871,109933,2009-03-11,"CHILDREN AND FAMILY AFFAIRS COMMITTEE: Recommended for passage - refer to: Calendar & Rules Committee",9,3,0
153895,110062,2009-04-28,"FAMILY JUSTICE OF C&FA: Recommended for passage w/amendments- refer to: Children and Family Affairs Committee",5,0,0
153902,110115,2010-03-03,"K-12 OF ED: Recommended for passage - refer to: Education Committee",5,5,0
153957,110487,2009-04-07,"STATE & LOCAL GOVERNMENT COMMITTEE: Recommended for passage - refer to: Calendar & Rules Committee",9,2,0
153957,110488,2009-04-23,"CALENDAR & RULES COMMITTEE: Recommended for passage - refer to: House Regular Calendar (1)",19,3,0
153957,110489,2009-06-18,"FLOOR VOTE: THIRD CONSIDERATION AMENDED",12,8,3
154025,110974,2009-02-25,"CRIMINAL PRACTICE AND PROCEDURE OF JUD: Recommended for passage - refer to: Judiciary Committee",5,0,1
154025,110975,2009-03-18,"JUDICIARY COMMITTEE: Recommended for passage w/amendments- refer to: Calendar & Rules Committee",6,4,0
154025,110976,2009-06-17,"FLOOR VOTE: Rule 39(3) AMEND# 1 TO AMEND# 3",21,7,1
154025,110977,2009-06-17,"FLOOR VOTE: MOTION TO ADOPT AS AMENDED AMEND# 3 BY Herron",12,19,0
154025,110978,2009-06-17,"FLOOR VOTE: THIRD CONSIDERATION AMENDED",16,13,1
154026,110989,2009-04-07,"FINANCE, WAYS & MEANS COMMITTEE: Recommended for passage - refer to: Calendar & Rules Committee",19,11,0
154144,111681,2010-05-04,"GOVERNMENT OPERATIONS COMMITTEE: Recommended for passage - refer to: Calendar & Rules Committee",9,4,0
154168,111822,2010-06-09,"FLOOR VOTE: MOTION TO ADOPT AS AMENDED AMEND# 1 BY Watson",16,15,1
154168,111823,2010-06-09,"FLOOR VOTE: MOTION TO ADOPT AS AMENDED AMEND# 1 BY Watson",16,16,0
154210,112039,2009-04-29,"LOCAL GOVERNMENT OF S&LG: Recommended for passage - refer to: State & Local Government Committee",5,1,0
154262,112409,2009-05-06,"LOCAL GOVERNMENT OF S&LG: Recommended for passage - refer to: State & Local Government Committee",3,2,0
154262,112410,2010-06-04,"FLOOR VOTE: CONCUR IN SENATE AMENDMENT # 2",38,48,1
154262,112411,2010-06-03,"FLOOR VOTE: THIRD CONSIDERATION AMENDED",19,12,0
154270,112469,2009-04-07,"CONSERVATION & ENVIRONMENT COMMITTEE: Recommended for passage w/amendments- refer to: Government Operations Committee",7,3,0
154270,112470,2009-05-12,"GOVERNMENT OPERATIONS COMMITTEE: Recommended for passage - refer to: Calendar & Rules Committee",6,4,0
154330,112840,2009-04-22,"CRIMINAL PRACTICE AND PROCEDURE OF JUD: Recommended for passage w/amendments- refer to: Judiciary Committee",2,3,0
154494,113763,2010-04-07,"BUDGET OF FW&M: Recommended for passage - refer to: Finance, Ways & Means Committee",7,6,1
154712,115120,2009-05-12,"HEALTH & HUMAN RESOURCES COMMITTEE: Recommended for passage w/amendments- refer to: Finance Ways & Means Committee",1,19,4
154758,115412,2009-05-12,"STATE & LOCAL GOVERNMENT COMMITTEE: Recommended for passage w/amendments- refer to: Calendar & Rules Committee",12,2,0
154766,115483,2009-05-19,"JUDICIARY COMMITTEE: Recommended for passage w/amendments- refer to: Calendar & Rules Committee",6,6,0
154780,115574,2009-04-01,"STATE GOVERNMENT OF S&LG: Recommended for passage - refer to: State & Local Government Committee",2,4,0
154809,115721,2009-05-12,"COMMERCE COMMITTEE: Recommended for passage w/amendments- refer to: Finance, Ways & Means Committee",23,7,0
154828,115819,2009-05-13,"JUDICIARY COMMITTEE: Recommended for passage w/amendments- refer to: Finance, Ways & Means Committee",7,5,0
154904,116247,2009-04-15,"ELECTIONS OF S&LG: Recommended for passage w/amendments- refer to: State & Local Government Committee",3,3,0
154982,116750,2010-02-03,"EMPLOYEE AFFAIRS OF C&EA: Recommended for passage - refer to: Consumer & Employees Affairs Committee",3,3,0
155066,117238,2010-04-20,"JUDICIARY COMMITTEE: Recommended for passage w/amendments- refer to: Calendar & Rules Committee",9,2,1
155125,117582,2010-03-16,"JUDICIARY COMMITTEE: Recommended for passage w/amendments- refer to: Calendar & Rules Committee",5,5,1
155178,117937,2009-06-08,"FLOOR VOTE: THIRD CONSIDERATION",31,0,0
155196,118040,2010-03-17,"HIGHER EDUCATION OF ED: Recommended for passage w/amendments- refer to: Education Committee",5,2,0
155203,118094,2009-03-24,"AGRICULTURE COMMITTEE: Recommended for passage - refer to: Calendar & Rules Committee",3,8,1
155207,118115,2009-05-06,"GOVERNMENT OPERATIONS COMMITTEE: Recommended for passage w/ negative recommendation - refer to: Finance, Ways & Means Committee",3,8,2
155228,118236,2009-04-21,"EMPLOYEE AFFAIRS OF C&EA: Recommended for passage - refer to: Consumer & Employees Affairs Committee",2,3,1
