bill_id,date,action
153067,2008-11-13,"Filed for intro."
153067,2009-01-13,"Intro., P1C."
153067,2009-01-14,"P2C held on desk."
153067,2009-02-09,"Ref. to Transportation"
153067,2009-02-20,"Assigned to s/c Rural Roads of TR"
153067,2009-02-25,"Placed on s/c cal Rural Roads of TR for 03/03/2009"
153067,2009-03-03,"Rec. For Pass. by s/c ref. to Transportation Committee "
153067,2009-03-04,"Placed on cal. Transportation Committee for 03/10/2009"
153067,2009-03-10,"Rec. For Pass. ref. to: Calendar & Rules Committee"
153067,2009-03-17,"Placed on cal. Calendar & Rules Committee for 03/19/2009"
153067,2009-03-19,"Placed on Regular Calendar for 3/23/2009"
153067,2009-03-23,"Passed H., Ayes 77, Nays 16, PNV 4"
153067,2009-03-23,"Engrossed; ready for transmission to Sen."
153067,2009-03-26,"Rcvd. from H., P1C."
153067,2009-03-30,"S. Subst. HB for comp. SB."
153067,2009-03-30,"Passed S., Ayes 26, Nays 2, PNV 1"
153067,2009-03-31,"Enrolled; ready for sig. of H. Speaker."
153067,2009-04-02,"Signed by H. Speaker"
153067,2009-04-07,"Signed by S. Speaker"
153067,2009-04-07,"Transmitted to Governor for his action."
153067,2009-04-14,"Signed by Governor."
153067,2009-04-22,"Effective date(s) 04/14/09"
153067,2009-04-22,"Pub. Ch. 54"
153068,2008-12-01,"Filed for intro."
153068,2009-01-13,"Intro., P1C."
153068,2009-01-14,"P2C held on desk."
153068,2009-02-09,"Ref. to Children & Family Affairs"
153068,2009-02-11,"Assigned to s/c Domestic Relations of C&FA"
153068,2009-02-11,"Placed on s/c cal Domestic Relations of C&FA for 02/18/2009"
153068,2009-03-18,"Placed on s/c cal Domestic Relations of C&FA for 03/25/2009"
153068,2009-03-25,"Taken Off Notice For Cal. in s/c Domestic Relations of C&FA of Children and Family Affairs Committee "
153068,2009-04-08,"Placed on s/c cal Domestic Relations of C&FA for 04/15/2009"
153068,2009-04-15,"Failed In s/c Domestic Relations of C&FA of Children and Family Affairs Committee "
153069,2008-12-01,"Filed for intro."
153069,2009-01-13,"Intro., P1C."
153069,2009-01-14,"P2C held on desk."
153069,2009-02-09,"Held on desk."
153069,2009-02-19,"H. Placed on Consent Calendar for 2/23/09"
153069,2009-02-23,"Objected to on Consent Calendar."
153069,2009-02-23,"H. Placed on Regular Calendar for 2/25/09"
153069,2009-02-25,"Re-ref. to State & Local Government"
153069,2009-02-25,"Assigned to s/c Elections of S&LG"
153070,2008-12-03,"Filed for intro."
153070,2009-01-13,"Intro., P1C."
153070,2009-01-14,"P2C held on desk."
153070,2009-02-09,"Ref. to Judiciary"
153070,2009-02-10,"Assigned to s/c Criminal Practice and Procedure of JUD"
153070,2009-03-18,"Placed on s/c cal Criminal Practice and Procedure of JUD for 03/25/2009"
153070,2009-03-25,"Rec. For Pass. by s/c ref. to Judiciary Committee "
