bill_id,date,action
190321,2010-02-08,"House Filed"
190321,2010-02-08,"House Read the first time, rules suspended, read the second time and placed on the CALENDAR."
190321,2010-02-09,"House Read the third time and passed and ordered transmitted to the Senate."
190321,2010-02-09,"House EMERGENCY CLAUSE ADOPTED"
190321,2010-02-10,"Senate Received from the House."
190321,2010-02-10,"Senate Read the first time, rules suspended, read the second time and placed on the calendar."
190321,2010-02-11,"Senate Considered in the Committee of the Whole, and recommended do pass."
190321,2010-02-11,"Senate Rules suspended."
190321,2010-02-11,"Senate Read the third time and passed."
190321,2010-02-11,"Senate EMERGENCY CLAUSE ADOPTED"
190321,2010-02-11,"Senate Returned to the House as passed."
190321,2010-02-11,"House Returned From the Senate as passed."
190321,2010-02-11,"House TO BE ENROLLED"
190321,2010-02-12,"House Correctly enrolled and ordered transmitted to the Governor's Office."
190321,2010-02-16,"House Notification that HB1001 is now Act 2"
190322,2010-01-28,"House Prefiled"
190322,2010-02-08,"House Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE"
190322,2010-02-08,"House Returned by the Committee Do Pass"
190322,2010-02-09,"House Read the third time and passed and ordered transmitted to the Senate."
190322,2010-02-09,"House EMERGENCY CLAUSE ADOPTED"
190322,2010-02-10,"Senate Received from the House."
190322,2010-02-10,"Senate Read the first time, rules suspended, read the second time and placed on the calendar."
190322,2010-02-11,"Senate Considered in the Committee of the Whole, and recommended do pass."
190322,2010-02-11,"Senate Rules suspended."
190322,2010-02-11,"Senate Read the third time and passed."
190322,2010-02-11,"Senate EMERGENCY CLAUSE ADOPTED"
190322,2010-02-11,"Senate Returned to the House as passed."
190322,2010-02-11,"House Returned From the Senate as passed."
190322,2010-02-11,"House TO BE ENROLLED"
190322,2010-02-12,"House Correctly enrolled and ordered transmitted to the Governor's Office."
190322,2010-02-16,"House Notification that HB1002 is now Act 1"
190323,2010-02-01,"House Prefiled"
190323,2010-02-08,"House Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE"
190323,2010-02-10,"House Returned by the Committee Do Pass"
190323,2010-02-11,"House RULES SUSPENDED"
190323,2010-02-11,"House Considered in the Committee of the Whole, and recommended do pass."
190323,2010-02-11,"House Read the third time and passed and ordered transmitted to the Senate."
190323,2010-02-11,"House EMERGENCY CLAUSE ADOPTED"
190323,2010-02-11,"Senate Received from the House."
190323,2010-02-11,"Senate Read the first time, rules suspended, read the second time and placed on the calendar."
190323,2010-02-16,"Senate Considered in the Committee of the Whole, and recommended do pass."
190323,2010-02-16,"Senate Rules suspended."
190323,2010-02-16,"Senate Read the third time and passed."
190323,2010-02-16,"Senate EMERGENCY CLAUSE ADOPTED"
190323,2010-02-16,"Senate Returned to the House as Passed."
190323,2010-02-16,"House Returned From the Senate as passed."
190323,2010-02-16,"House TO BE ENROLLED"
190323,2010-02-17,"House Correctly enrolled and ordered transmitted to the Governor's Office."
190323,2010-02-19,"House Notification that HB1003 is now Act 3"
190324,2010-02-01,"House Prefiled"
190324,2010-02-08,"House Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE"
190324,2010-02-10,"House Returned by the Committee Do Pass"
190324,2010-02-11,"House RULES SUSPENDED"
190324,2010-02-11,"House Considered in the Committee of the Whole, and recommended do pass."
190324,2010-02-11,"House Read the third time and passed and ordered transmitted to the Senate."
190324,2010-02-11,"House EMERGENCY CLAUSE ADOPTED"
190324,2010-02-11,"Senate Received from the House."
190324,2010-02-11,"Senate Read the first time, rules suspended, read the second time and placed on the calendar."
190324,2010-02-16,"Senate Considered in the Committee of the Whole, and recommended do pass."
190324,2010-02-16,"Senate Rules suspended."
190324,2010-02-16,"Senate Read the third time and passed."
190324,2010-02-16,"Senate EMERGENCY CLAUSE ADOPTED"
190324,2010-02-16,"Senate Returned to the House as Passed."
190324,2010-02-16,"House Returned From the Senate as passed."
190324,2010-02-16,"House TO BE ENROLLED"
190324,2010-02-17,"House Correctly enrolled and ordered transmitted to the Governor's Office."
190324,2010-02-19,"House Notification that HB1004 is now Act 4"
190325,2010-02-01,"House Prefiled"
190325,2010-02-08,"House Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE"
190325,2010-02-10,"House Returned by the Committee Do Pass"
190325,2010-02-11,"House RULES SUSPENDED"
190325,2010-02-11,"House Considered in the Committee of the Whole, and recommended do pass."
190325,2010-02-11,"House Read the third time and passed and ordered transmitted to the Senate."
190325,2010-02-11,"House EMERGENCY CLAUSE ADOPTED"
190325,2010-02-11,"Senate Received from the House."
190325,2010-02-11,"Senate Read the first time, rules suspended, read the second time and placed on the calendar."
190325,2010-02-16,"Senate Considered in the Committee of the Whole, and recommended do pass."
190325,2010-02-16,"Senate Rules suspended."
190325,2010-02-16,"Senate Read the third time and passed."
190325,2010-02-16,"Senate EMERGENCY CLAUSE ADOPTED"
190325,2010-02-16,"Senate Returned to the House as Passed."
190325,2010-02-16,"House Returned From the Senate as passed."
190325,2010-02-16,"House TO BE ENROLLED"
190325,2010-02-17,"House Correctly enrolled and ordered transmitted to the Governor's Office."
190325,2010-02-19,"House Notification that HB1005 is now Act 5"
190326,2010-02-01,"House Prefiled"
190326,2010-02-08,"House Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE"
190326,2010-02-10,"House Returned by the Committee Do Pass"
190326,2010-02-11,"House RULES SUSPENDED"
190326,2010-02-11,"House Considered in the Committee of the Whole, and recommended do pass."
190326,2010-02-11,"House Read the third time and passed and ordered transmitted to the Senate."
190326,2010-02-11,"House EMERGENCY CLAUSE ADOPTED"
190326,2010-02-11,"Senate Received from the House."
190326,2010-02-11,"Senate Read the first time, rules suspended, read the second time and placed on the calendar."
190326,2010-02-16,"Senate Considered in the Committee of the Whole, and recommended do pass."
190326,2010-02-16,"Senate Rules suspended."
190326,2010-02-16,"Senate Read the third time and passed."
190326,2010-02-16,"Senate EMERGENCY CLAUSE ADOPTED"
190326,2010-02-16,"Senate Returned to the House as Passed."
190326,2010-02-16,"House Returned From the Senate as passed."
190326,2010-02-16,"House TO BE ENROLLED"
190326,2010-02-17,"House Correctly enrolled and ordered transmitted to the Governor's Office."
190326,2010-02-19,"House Notification that HB1006 is now Act 6"
190327,2010-02-01,"House Prefiled"
190327,2010-02-08,"House Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE"
190327,2010-02-10,"House Returned by the Committee Do Pass"
190327,2010-02-11,"House RULES SUSPENDED"
190327,2010-02-11,"House Considered in the Committee of the Whole, and recommended do pass."
190327,2010-02-11,"House Read the third time and passed and ordered transmitted to the Senate."
190327,2010-02-11,"House EMERGENCY CLAUSE ADOPTED"
190327,2010-02-11,"Senate Received from the House."
190327,2010-02-11,"Senate Read the first time, rules suspended, read the second time and placed on the calendar."
190327,2010-02-16,"Senate Considered in the Committee of the Whole, and recommended do pass."
190327,2010-02-16,"Senate Rules suspended."
190327,2010-02-16,"Senate Read the third time and passed."
190327,2010-02-16,"Senate EMERGENCY CLAUSE ADOPTED"
190327,2010-02-16,"Senate Returned to the House as Passed."
190327,2010-02-16,"House Returned From the Senate as passed."
190327,2010-02-16,"House TO BE ENROLLED"
190327,2010-02-17,"House Correctly enrolled and ordered transmitted to the Governor's Office."
190327,2010-02-19,"House Notification that HB1007 is now Act 7"
190327,2010-03-10,"House Approved by the Governor"
190328,2010-02-01,"House Prefiled"
190328,2010-02-08,"House Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE"
190328,2010-02-10,"House Returned by the Committee Do Pass"
190328,2010-02-11,"House RULES SUSPENDED"
190328,2010-02-11,"House Considered in the Committee of the Whole, and recommended do pass."
190328,2010-02-11,"House Read the third time and passed and ordered transmitted to the Senate."
190328,2010-02-11,"House EMERGENCY CLAUSE ADOPTED"
190328,2010-02-11,"Senate Received from the House."
190328,2010-02-11,"Senate Read the first time, rules suspended, read the second time and placed on the calendar."
190328,2010-02-16,"Senate Considered in the Committee of the Whole, and recommended do pass."
190328,2010-02-16,"Senate Rules suspended."
190328,2010-02-16,"Senate Read the third time and passed."
190328,2010-02-16,"Senate EMERGENCY CLAUSE ADOPTED"
190328,2010-02-16,"Senate Returned to the House as Passed."
190328,2010-02-16,"House Returned From the Senate as passed."
190328,2010-02-16,"House TO BE ENROLLED"
190328,2010-02-17,"House Correctly enrolled and ordered transmitted to the Governor's Office."
190328,2010-02-19,"House Notification that HB1008 is now Act 8"
190329,2010-02-01,"House Prefiled"
190329,2010-02-08,"House Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE"
190329,2010-02-10,"House Returned by the Committee Do Pass"
190329,2010-02-11,"House RULES SUSPENDED"
190329,2010-02-11,"House Considered in the Committee of the Whole, and recommended do pass."
190329,2010-02-11,"House Read the third time and passed and ordered transmitted to the Senate."
190329,2010-02-11,"House EMERGENCY CLAUSE ADOPTED"
190329,2010-02-11,"Senate Received from the House."
190329,2010-02-11,"Senate Read the first time, rules suspended, read the second time and placed on the calendar."
190329,2010-02-16,"Senate Considered in the Committee of the Whole, and recommended do pass."
190329,2010-02-16,"Senate Rules suspended."
190329,2010-02-16,"Senate Read the third time and passed."
190329,2010-02-16,"Senate EMERGENCY CLAUSE ADOPTED"
