bill_id,date,action
212618,2010-12-06,"Read first time. To print. "
212618,2010-12-07,"From printer. May be heard in committee January 6."
212618,2011-01-03,"Without reference to committee. Read second time. Ordered to third reading."
212618,2011-01-14,"Read third time and amended. Ordered to third reading. (Page 168.)"
212618,2011-02-07,"Ordered to inactive file at the request of Assembly Member John A. Pérez."
212618,2012-02-01,"Died on inactive file."
212619,2010-12-06,"Read first time. To print. "
212619,2010-12-07,"From printer. May be heard in committee January 6."
212619,2011-01-24,"Referred to Com. on HIGHER ED."
212619,2011-03-16,"From committee: Do pass as amended and re-refer to Com. on APPR. (Ayes 8. Noes 1.) (March 15)."
212619,2011-03-17,"Read second time and amended."
212619,2011-03-21,"Re-referred to Com. on APPR."
212619,2011-03-30,"From committee chair, with author's amendments: Amend, and re-refer to Com. on APPR. Read second time and amended."
212619,2011-03-31,"Re-referred to Com. on APPR."
212619,2011-04-13,"In committee: Set, first hearing. Referred to APPR. suspense file."
212619,2011-05-27,"From committee: Do pass as amended. (Ayes 12. Noes 5.) (May 27). Read second time and amended. Ordered to second reading."
212619,2011-05-31,"Read second time. Ordered to third reading."
212619,2011-06-01,"Read third time. Passed. Ordered to the Senate. (Ayes 61. Noes 15. Page 1713.)"
212619,2011-06-01,"In Senate. Read first time. To Com. on RLS. for assignment."
212619,2011-06-08,"Referred to Com. on ED."
212619,2011-06-14,"From committee chair, with author's amendments: Amend, and re-refer to committee. Read second time, amended, and re-referred to Com. on ED."
212619,2011-06-22,"From committee: Do pass and re-refer to Com. on RLS. (Ayes 8. Noes 1.) (June 22). Re-referred to Com. on RLS."
212619,2011-06-27,"Withdrawn from committee. Re-referred to Com. on APPR."
212619,2011-06-29,"In committee: Set, first hearing. Hearing canceled at the request of author. From committee chair, with author's amendments: Amend, and re-refer to committee. Read second time, amended, and re-referred to Com. on APPR."
212619,2011-08-15,"In committee: Hearing postponed by committee."
212619,2011-08-16,"From committee chair, with author's amendments: Amend, and re-refer to committee. Read second time, amended, and re-referred to Com. on APPR."
212619,2011-08-22,"In committee: Placed on APPR. suspense file."
212619,2011-08-25,"In committee: Held under submission."
212620,2010-12-06,"Read first time. To print. "
212620,2010-12-07,"From printer. May be heard in committee January 6."
212620,2011-01-24,"Referred to Com. on TRANS."
212620,2011-04-05,"From committee chair, with author's amendments: Amend, and re-refer to Com. on TRANS. Read second time and amended."
212620,2011-04-06,"Re-referred to Com. on TRANS."
212620,2011-04-13,"From committee: Do pass as amended and re-refer to Com. on APPR. (Ayes 14. Noes 0.) (April 11)."
212620,2011-04-14,"Read second time and amended."
212620,2011-04-25,"Re-referred to Com. on APPR."
212620,2011-05-04,"In committee: Hearing postponed by committee."
212620,2011-05-11,"In committee: Set, first hearing. Referred to APPR. suspense file."
212620,2011-05-27,"In committee: Set, second hearing. Held under submission."
212620,2012-02-01,"Died pursuant to Art. IV, Sec. 10(c) of the Constitution. From committee: Filed with the Chief Clerk pursuant to Joint Rule 56."
212621,2010-12-06,"Read first time. To print. "
212621,2010-12-07,"From printer. May be heard in committee January 6."
212621,2011-01-24,"Referred to Com. on B. & P."
212621,2011-03-29,"From committee chair, with author's amendments: Amend, and re-refer to Com. on B., P. & C.P. Read second time and amended."
212621,2011-03-30,"Re-referred to Com. on B., P. & C.P."
212621,2011-04-05,"In committee: Hearing postponed by committee."
212621,2011-04-14,"From committee chair, with author's amendments: Amend, and re-refer to Com. on B., P. & C.P. Read second time and amended."
212621,2011-04-25,"Re-referred to Com. on B., P. & C.P."
212621,2011-04-26,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 9. Noes 0.) (April 26). Re-referred to Com. on APPR."
212621,2011-05-11,"In committee: Set, first hearing. Referred to APPR. suspense file."
212621,2011-05-27,"In committee: Set, second hearing. Held under submission."
212621,2012-02-01,"Died pursuant to Art. IV, Sec. 10(c) of the Constitution. From committee: Filed with the Chief Clerk pursuant to Joint Rule 56."
212622,2010-12-06,"Read first time. To print. "
212622,2010-12-07,"From printer. May be heard in committee January 6."
212622,2011-01-24,"Referred to Com. on ED."
212622,2011-03-08,"From committee chair, with author's amendments: Amend, and re-refer to Com. on ED. Read second time and amended."
212622,2011-03-09,"Re-referred to Com. on ED."
212622,2011-03-31,"From committee: Do pass as amended and re-refer to Com. on APPR. (Ayes 8. Noes 2.) (March 30)."
212622,2011-04-04,"Read second time and amended."
212622,2011-04-05,"Re-referred to Com. on APPR."
212622,2011-05-04,"In committee: Set, first hearing. Referred to APPR. suspense file."
212622,2011-05-27,"From committee: Do pass as amended. (Ayes 12. Noes 0.) (May 27). Read second time and amended. Ordered to second reading."
212622,2011-05-31,"Read second time. Ordered to third reading."
212622,2011-06-01,"Read third time. Passed. Ordered to the Senate. (Ayes 47. Noes 25. Page 1752.)"
212622,2011-06-01,"In Senate. Read first time. To Com. on RLS. for assignment."
212622,2011-06-08,"Referred to Com. on ED."
212622,2011-06-09,"From committee chair, with author's amendments: Amend, and re-refer to committee. Read second time, amended, and re-referred to Com. on ED."
212622,2011-06-21,"From committee: Do pass as amended and re-refer to Com. on APPR. (Ayes 6. Noes 0.) (June 15)."
212622,2011-06-22,"Read second time and amended. Re-referred to Com. on APPR."
212622,2011-06-23,"Measure version as amended on June 22 corrected."
212622,2011-08-15,"In committee: Set, first hearing. Hearing canceled at the request of author."
212622,2012-08-13,"In committee: Placed on APPR. suspense file."
212622,2012-08-20,"From committee: Do pass as amended. (Ayes 5. Noes 2.) (August 16)."
212622,2012-08-21,"Read second time and amended. Ordered to third reading."
212622,2012-08-24,"Read third time and amended. Ordered to second reading."
212622,2012-08-27,"Read second time. Ordered to third reading. Re-referred to Com. on RLS. pursuant to Senate Rule 29.10. From committee: Be re-referred to Com. on ED. pursuant to Senate Rule 29.10. (Ayes 5. Noes 0.) Re-referred to Com. on ED."
212622,2012-08-30,"From committee: Return to Senate floor for consideration. (Ayes 6. Noes 2.) (August 29). Ordered to third reading."
212623,2010-12-06,"Read first time. To print. "
212623,2010-12-07,"From printer. May be heard in committee January 6."
212623,2011-01-24,"Referred to Com. on HUM. S."
212623,2011-04-11,"From committee: Do pass as amended and re-refer to Com. on APPR. (Ayes 4. Noes 2.) (April 5)."
212623,2011-04-12,"Read second time and amended."
212623,2011-04-13,"Re-referred to Com. on APPR."
212623,2011-05-04,"In committee: Set, first hearing. Referred to APPR. suspense file."
