bill_number,bill_id,title
ABX138,339985,"State finance."
AB138,227822,"Elder Economic Planning Act of 2011."
ABX139,340008,"California State University and University of"
AB139,227823,"State claims."
ABX140,340127,"Income taxes: exclusions: deductions: sales: single"
AB140,227824,"Claims against the state: payment."
ABX141,340199,"Vehicle license fees."
AB141,227825,"Jurors: electronic communications."
AB142,227826,"Criminal procedure: pleas."
ABX142,340212,"Fire suppression: state prison inmate fire crews:"
AB143,227827,"Pupil records: privacy rights."
ABX143,340214,"Local government finance: vehicle license fee"
AB144,227828,Firearms.
ABX144,340223,"Local government finance: vehicle license fee revenues:"
AB145,227829,"Voter registration: paid registration activities."
ABX145,340221,"State responsibility areas: fire prevention fees."
ABX146,340224,"Redevelopment agencies: public improvement projects."
AB146,227830,"State Air Resources Board: membership."
AB147,229170,Subdivisions.
AB148,229171,"Local government: ethics training: disclosure."
AB149,231130,"Civil service: personal services contracts."
AB150,231131,"Public contracts: small business and disabled veteran"
AB151,231132,"Medicare supplement coverage."
AB152,231133,"Food banks: grants: voluntary contributions: income tax"
AB153,231134,"State Board of Equalization: administration: retailer"
AB154,231135,"Health care coverage: mental health services."
AB155,231136,"State Board of Equalization: administration: retailer"
AB156,231137,"Gambling control."
AB157,231138,"Safe, Clean, and Reliable Drinking Water Supply Act of"
AB158,231139,"Civil actions: damages."
AB159,231140,"Community care facilities: foster family agencies."
AB160,231141,"Concurrent enrollment in secondary school and community"
AB161,231142,"Trespass: private property."
AB162,231143,"Local government: financial reports."
AB163,231144,"Department of Forestry and Fire Protection: employment:"
AB164,236163,"Medi-Cal: cards."
AB165,236164,"Pupil fees."
AB166,236165,"Corporation taxes: minimum franchise tax."
AB167,236166,"California Stolen Valor Act."
AB168,236167,"Local Safety and Protection Account: appropriation."
AB169,236168,"Education finance."
AB170,236169,"Developmental services: regional centers: Inland"
AB171,236170,"Pervasive developmental disorder or autism."
AB172,236171,"State agencies: information: Internet Web site."
AB173,236172,"Armenian Genocide victims."
AB174,242614,"Office of Systems Integration: California Health and"
AB175,242615,"Inmates: transfers."
AB176,242616,"Standardized testing: valid identification."
AB177,242617,"Juveniles: parenting classes."
AB178,242618,"State teachers' retirement."
AB179,242619,"Contempt: criminal street gangs."
AB180,242620,"Education: academic performance."
AB181,242621,"Foster youth: mental health bill of rights."
AB182,242622,"Political Reform Act of 1974: statements of economic"
AB183,244225,"Alcoholic beverage licenses: self-service checkouts."
AB184,244226,"Contractual assessment programs: seismic safety"
AB185,244227,"Maternity services."
AB186,244228,"Reportable diseases and conditions."
AB187,244229,"State Auditor: audits: high-risk local government agency"
AB188,244230,"Property tax exemption: principal residence: veterans"
AB189,245827,"Education funding."
AB190,245828,"Vehicle Code violation: additional penalty: spinal cord"
AB191,245829,"Local government finance: property tax revenue"
AB192,245830,"Public safety: Local Safety and Protection Account:"
AB193,247634,"Polling place designation."
AB194,247632,"Public postsecondary education: priority enrollment:"
AB195,247612,"Local public employee organizations."
AB196,247519,"Minimum wage: annual adjustment."
AB197,247584,"Public employees' retirement."
AB198,247679,"Adoption: fingerprinting of adoptive parents."
AB199,247555,"School curriculum: social sciences: Filipinos in World"
AB200,247515,"Physical education: Health and Fitness Award Program."
AB201,247518,"Veterans courts."
AB202,247529,"Local educational agencies: reimbursable state mandates."
AB203,247570,"Public schools: parent empowerment: school intervention."
AB204,247650,"Sales and use taxes: exemption: biomass electrical"
AB205,247657,"Income taxes: credit: vehicle registration payment fees."
AB206,247587,"Fireworks displays: California Environmental Quality"
AB207,250795,"School attendance: residency requirements."
AB208,250812,"Land use: subdivision maps: expiration dates."
AB209,250688,"Environment: CEQA: lead agency: documents."
AB210,250720,"Maternity services."
AB211,250678,"Workers' compensation: permanent disability benefits."
AB212,250931,"California Fostering Connections to Success Act."
AB213,250946,"Administrative Procedure Act: notice of proposed"
AB214,250927,"Professional photocopiers."
AB215,250976,"Emergency services: Emergency Medical Air Transportation"
AB216,250729,"Voters: residency confirmation."
AB217,250661,"Workplace smoking prohibition: long-term health care"
AB218,251327,"Taxation: estate taxes and sales and use taxes."
AB219,251354,"California Recidivism Goals Development and Achievement"
AB220,251152,"Interstate Compact for Juveniles."
AB221,251780,"The Housing and Emergency Shelter Trust Fund Acts of"
AB222,251044,"Food and Agriculture: omnibus bill."
AB223,253298,"Compassionate Use Act of 1996."
AB224,253131,"School accountability: Academic Performance Index."
AB225,253287,"Child custody: ex parte orders."
AB226,253065,"Unemployment insurance: reporting requirements: status"
AB227,253187,"Education technology planning."
AB228,253256,"State Compensation Insurance Fund: out-of-state risks."
AB229,253160,"State Auditor: Commission on Teacher Credentialing:"
AB230,253112,"Joint educational programs: middle college high school"
AB231,253229,"Economic development: economic development areas."
AB232,253322,"Community Development Block Grant Program: funds."
AB233,253292,"Personal income taxes: voluntary contributions:"
AB234,255056,"Income tax: credits: full-time employees: hires."
AB235,254890,"Public records: clemency records."
AB236,255000,"Income taxes: credits: qualified employees."
AB237,255053,"Cosmetics: safety."
AB238,255090,"Motor vehicle conditional sale contracts."
AB239,255169,"Crime laboratories: oversight."
AB240,254897,"Compensation recovery actions: liquidated damages."
AB241,254974,"Gambling: moratorium."
AB242,254935,Taxation.
AB243,254921,"Labor contractors."
AB244,255184,"Property taxation."
AB245,255181,"Child care: contractors: electronic payment."
AB246,255109,"Income taxes: credit: hiring."
AB247,255151,"Property taxation: refunds."
AB248,255023,"Income taxes: credit: qualified medical services"
AB249,254875,Contractors.
AB250,255188,"Instructional materials: pupil assessment."
AB251,254901,"Public contracts: school districts: bidding requirements."
HB252,340749,"Alcoholic beverage control: licensees."
AB252,255069,"Alcoholic beverage control: licensees."
AB253,254993,"Local agencies: accounting."
AB254,254973,"Developmental services: Employment First Policy."
AB255,255116,"Hazardous waste: latex paint: collection facility."
AB256,255044,"State Auditor: state employee suggestion program."
AB257,254842,"Inmate release: notification."
AB258,260892,"Rabies: vaccinations."
AB259,261815,"County public defender."
AB260,261871,"Vehicles: driver license compact."
AB261,262063,"Property tax: tax-defaulted property."
AB262,261258,"California regional water quality control boards:"
AB263,260724,"School facilities: construction."
AB264,261802,"Transitional housing."
AB265,262092,"Tenancies: unlawful detainer."
AB266,261046,"Pupil rights: sex-segregated school programs: gender"
AB267,261377,"Employment contracts."
AB268,261903,Education.
AB269,261500,"Charter schools: pupil health and safety."
AB270,260866,"Satellite wagering."
AB271,261185,"Appeals: class actions."
AB272,260673,"Health care facilities: financing."
AB273,262276,"Regulations: economic impacts review."
AB274,260997,"Unemployment insurance benefits: claims: right to"
AB275,262195,"Rainwater Capture Act of 2011."
AB276,260564,"Central Coast Hospital Authority."
AB277,261922,"High-speed rail: power supply."
AB278,263751,"Mortgages and deeds of trust: foreclosure."
AB279,263769,"Sales and use taxes: wireless communication devices:"
AB280,264625,"Horse racing: California-bred horses and parimutuel"
AB281,263783,"Contempt: gang injunctions."
AB282,264014,"Public schools."
AB283,264453,"Property taxation: refunds."
AB284,264493,"Ecological reserves: Mirage Trail."
AB285,264104,"Community colleges: property tax revenues."
AB286,264101,"Teachers: compensation: career technical education"
AB287,263572,"Public officers: minors."
AB288,264551,"Public postsecondary education: community colleges:"
AB289,263640,"Sales and use taxes: exemption: charitable thrift stores."
AB290,263811,"Target Area Contract Preference Act."
AB291,264461,"Underground storage tanks: petroleum: charges."
AB292,264246,"High-speed rail: agricultural lands."
AB293,265652,"Vote by mail ballots."
AB294,265750,"Transportation projects: procurement: design-sequencing."
AB295,265660,"California Case Management System."
AB296,265791,"Department of Transportation: paving materials."
AB297,265814,"Public contracts: veterans preference."
AB298,265672,"Solid waste: single-use carryout bags."
AB299,265675,"Voting rights: language assistance."
AB300,265738,"Safe Body Art Act."
AB301,265653,"Medi-Cal: managed care."
AB302,265739,"Garment manufacturing: alteration of appearance."
AB303,265776,"Sales and use taxes: exemption: manufacturing: research"
AB304,265705,"Income taxes: credits: hiring credit."
AB305,265618,"Dymally-Alatorre Bilingual Services Act."
AB306,265674,"Energy: piezoelectric transducers: study."
AB307,265641,"Joint powers agreements: public agency: federally"
AB308,265613,"Criminal investigations: eyewitness identification:"
AB309,265718,"Public officers: removal from office."
AB310,265691,"Prescription drugs."
AB311,265602,"Employment: labor standards: consultation unit."
AB312,265646,"Civil rights: homeless persons."
AB313,265807,"Residential care facilities for the elderly."
AB314,265707,"Court facilities."
AB315,265782,"Surplus line brokers."
AB316,265606,"Grand theft: copper materials."
AB317,265806,Mobilehomes.
AB318,265735,"Franchise Tax Board: administration: penalties: legal"
AB319,265636,"Alcoholic beverage control: public schoolhouses."
AB320,265601,"Environmental quality: California Environmental Quality"
AB321,265640,"Juvenile offenders: obscene material."
AB322,265580,"Forensic evidence: rape kits."
AB323,267436,"Public schools."
AB324,267349,"Juvenile offenders: recall of commitment."
AB325,267369,"Employee's right to bereavement leave."
AB326,267264,"Counterfeit marks."
AB327,267429,"Sentencing: Three Strikes."
AB328,267467,"Inverse condemnation: comparative fault."
AB329,267292,"County employees' retirement."
AB330,267430,"Local agencies: redevelopment."
AB331,267482,"The Leroy F. Greene School Facilities Act of 1998."
AB332,267462,"Elder abuse."
AB333,267634,"California Global Warming Solutions Act of 2006:"
AB334,267316,"Community college board members: absence from the state."
AB335,267299,"Workers' compensation: notices."
AB336,267266,"Title loans."
AB337,267483,"Ocean resources: Ocean Protection Council: sustainable"
AB338,267426,"Regulations: legislative validation: effective date."
AB339,267469,"Instructional materials: social content reviews: fees."
AB340,267512,"Public employees' retirement."
AB341,267457,"Solid waste: diversion."
AB342,267653,"Office of Planning and Research."
AB343,267618,"Redevelopment plans: environmental goals."
AB344,267532,"Vehicular air pollution: exemption: low-use vehicles:"
AB345,267323,Redevelopment.
AB346,267345,"Polling places: higher education campuses."
AB347,267539,"California Global Warming Solutions Act of 2006: early"
AB348,267510,"Highways: Safety Enhancement-Double Fine Zone."
AB349,267611,"Vehicles: State Highway Route 101: licensed carriers of"
AB350,267554,"Displaced Janitor Opportunity Act."
AB351,267413,"Medi-Cal: county organized health system."
AB352,267523,"Radiologist assistants."
AB353,267302,"Vehicles: checkpoints."
AB354,267371,"Estates and trusts: property: wrongful taking."
AB355,267337,"Parole: day treatment: crisis care."
AB356,267376,"Public works projects: local hiring policies."
AB357,267657,"Equal access rights: construction-related access claims."
AB358,267360,"Hazardous substances: underground storage tanks:"
AB359,270957,"Groundwater management plans."
AB360,270986,"Charter schools."
AB361,270800,"Benefit corporations."
AB362,270839,"Elections: specified local offices: write-in candidate."
AB363,270814,"California State Lottery."
AB364,271007,"Restitution: asset seizures: fraud and embezzlement."
AB365,270982,"High-speed rail: contracts: small businesses."
AB366,270885,"Defendants: involuntary antipsychotic medication."
AB367,270931,"Board of Behavioral Sciences: reporting."
AB368,270880,"Minimum annual tax: exemptions."
AB369,270860,"Health care coverage: prescription drugs."
AB370,270983,"Appliances: tankless water heater venting materials."
AB371,270843,"State motor vehicle fleet."
AB372,270845,"California community colleges: matriculation services."
AB373,270871,"CalWORKs: time limits for aid."
AB374,271046,"Funeral directors and embalmers."
AB375,270893,"Workers' compensation: hospital employees: presumption."
AB376,271053,"Shark fins."
AB377,270998,Pharmacy.
AB378,270965,"Workers' compensation: pharmacy products."
AB379,270966,"Bail Fugitive Recovery Persons Act."
AB380,270929,"Resources: watersheds."
AB381,270952,"Department of Transportation."
AB382,270958,"Air inspectors: administrative and civil penalties."
AB383,270930,"Public postsecondary education: community colleges."
AB384,270834,"State forest land: Jackson Demonstration State Forest."
AB385,270967,"High-speed rail."
AB386,271000,"Prisons: telehealth systems."
AB387,270922,"Pupils: excused absences: military deployment activities."
AB388,271004,"Criminal procedure: search warrants: tracking devices."
AB389,270940,"Bleeding disorders."
AB390,270809,"Vehicles: identification cards: notification of renewal."
AB391,270979,"Secondhand dealers and pawnbrokers: electronic reporting."
AB392,271026,"Ralph M. Brown Act: posting agendas."
AB393,270886,"Administrative Procedure Act: legislative intent."
AB394,270988,"Employment regulation: volunteers."
AB395,270884,"Newborn screening program."
AB396,271023,"Medi-Cal: juvenile inmates."
AB397,270823,"Workers' compensation insurance: contractors."
AB398,270899,"State Fire Marshal: certification."
AB399,270854,"Medi-Cal: pharmacy providers: drug reimbursement."
AB400,270826,"Employment: paid sick days."
AB401,270944,"School safety: Carl Washington School Safety and"
AB402,270862,"CalFresh program: School Lunch Program: information."
AB403,271044,"Water quality: integrated plan: Salinas Valley."
AB404,270796,"Local government: county assessors: property tax agents"
AB405,270874,"Public postsecondary education: joint-use facilities."
AB406,270821,"Adjustable rate mortgages: balloon payments."
AB407,270910,"Mortgages: recording certificates of discharge:"
AB408,270971,"Environment: hazardous substances and materials:"
AB409,270795,"Pupil assessment: dual language immersion programs."
AB410,270943,"Regulations: adoption: disability access."
AB411,270994,"Workers' compensation."
AB412,270921,"Emergency medical services."
AB413,270875,"Elections: all-mailed ballot elections."
AB414,270792,"Pupils: homework assignments for suspended pupils."
AB415,270902,"Healing arts: telehealth."
AB416,270866,"Health care coverage."
AB417,270990,"Structural pest control."
AB418,270786,"Tidelands and submerged lands: City and County of San"
AB419,270877,"Care facilities."
AB420,271003,Redistricting.
AB421,270896,"Mental health: sexually violent predators: civil"
AB422,270806,"Information Practices Act of 1977: definitions."
AB423,270996,"State government: Infrastructure and Economic"
AB424,270827,Pawnbrokers.
AB425,270908,"State regulations: review."
AB426,270991,"Transit fare evasion."
AB427,271019,"Transportation bond funds: transit system safety."
AB428,270824,"Health care coverage: fertility preservation."
AB429,270819,"Regulations: effective date."
AB430,270977,"State finance: budget process."
AB431,270858,"Retired public accountants."
AB432,270811,"Transit: Sacramento County."
AB433,271006,"Birth certificates: issuance."
AB434,271017,"County penalties: forensic laboratories."
AB435,270856,"Elections: candidate's statement: nonpartisan office."
AB436,270816,"Public works: labor compliance."
AB437,270835,"State Department of Public Health: dental program."
AB438,271035,"County free libraries: withdrawal: use of private"
AB439,270846,"Health care information."
AB440,270788,"Environmental education: curriculum."
AB441,271029,"Transportation planning."
AB442,270962,"Public lands: lease."
AB443,273350,"Children with disabilities: insurance coverage."
AB444,273481,"Vehicles: material damage: definition."
AB445,273468,Redevelopment.
AB446,273293,"Juveniles: restorative justice program."
AB447,273400,"Political Reform Act of 1974."
AB448,273459,"Property taxation: change in ownership."
AB449,273417,"Telecommunications: mobile telephony service: emergency"
AB450,273294,"California State University: food service contracts."
AB451,273418,"Schools: district employees."
AB452,273469,"Driving under the influence: licensed and approved drug"
AB453,273477,"State employees: scientists."
AB454,273398,"Protective orders: early termination."
AB455,273452,"Public employment: local public employee organizations."
AB456,273457,"Mechanics liens."
AB457,273351,"Public works contracts: relief for bidders."
AB458,273419,Guardianship.
AB459,273434,"Electoral college: interstate compact."
AB460,273431,"California Community Colleges."
AB461,273316,"Write-in candidates."
AB462,273332,"Air pollution districts: fees: schoolbuses."
AB463,273367,"Food and agriculture: fruits, nuts, and vegetables:"
AB464,273317,"Highway Route 59."
AB465,273409,"Gardening or landscape maintenance services: regulation."
AB466,273349,"Common interest developments: assessments."
AB467,273396,"Environment: Safe Drinking Water, Water Quality and"
AB468,273474,"Property taxes: TEA formula allocation: maintenance or"
AB469,273297,"Employees: wages."
AB470,273455,"Air pollution districts: fees: schoolbus retrofits."
AB471,273408,"High-speed rail: inspector general."
AB472,273296,"Controlled substances: overdose: punishment."
AB473,273382,"Unfair competition."
AB474,273488,"Vehicles: inspections: smog-check: transfer of ownership"
AB475,273335,"Vehicles: offstreet parking: electric vehicles."
AB476,273311,"Vehicles: tow trucks: illegal operation: impoundment and"
AB477,273435,"Elections: vote by mail ballots."
AB478,273416,"Gas Corporations: fines and penalties."
AB479,273301,CalWORKs.
AB480,273376,"Insurance: solid waste facilities."
AB481,273342,"Political Reform Act of 1974: campaign disclosure."
AB482,273394,"Ventura Port District: dredging contracts."
AB483,273309,"Housing finance."
AB484,273288,"Enterprise zones: expiration of designation."
AB485,273356,"Greenhouse gases."
AB486,273404,"Controlled substances."
AB487,273484,"Veterans' homes: fees and charges."
AB488,273392,"Veterans' homes: fees and charges."
AB489,273487,"Commission on Correctional Peace Officer Standards and"
AB490,273403,"Income taxes: tax tables."
AB491,273387,"General acute care hospitals: cardiac catheterization."
AB492,273330,"Public transportation agencies: administrative penalties."
AB493,273393,"Registered sex offenders: community care facilities."
AB494,273491,"Alcoholic beverages: possession: Sacramento River."
AB495,273306,"State property: Harts Mill Forest Fire Station: transfer."
AB496,273384,"School safety: comprehensive school safety plans."
AB497,273422,"Housing and community development: emergency shelters."
AB498,273365,"Graffiti offenses: penalties: abatement program fine:"
AB499,273303,"Minors: medical care: consent."
AB500,273284,"Unemployment Insurance Code: penalties."
AB501,273359,"Public school employment."
AB502,273360,"Alternative Voluntary Redevelopment Program: military"
AB503,273300,"Processing write-in votes."
AB504,273353,"School districts: County of Santa Barbara: special taxes."
AB505,273290,"Housing programs: audits."
AB506,273480,"Local government: bankruptcy: neutral evaluation."
AB507,273414,"Controlled substances: pain management."
AB508,273373,"Displaced public transit, solid waste handling, and"
AB509,273449,"Federal earned income tax credit: notification: state"
AB510,273445,"Radiation control: health facilities and clinics:"
AB511,273385,"Aeronautics: meteorological towers."
AB512,273355,"Local government renewable energy self-generation"
AB513,273412,"Enforcement of obligations: gambling debt."
AB514,273440,"Public works: prevailing wage: hauling refuse."
AB515,273369,"Public postsecondary education: community colleges:"
AB516,273448,"Safe routes to school."
AB517,273461,"Tribal gaming: compact ratification."
AB518,273476,"Elder and dependent adult abuse: mandated reporters."
AB519,273331,"Pupil discipline: restraint and seclusion."
AB520,273321,"Vehicles: reckless driving: suspension of licenses."
AB521,273343,Bail.
AB522,273345,"Vacation of public streets, highways, and public service"
AB523,273295,"Ethanol: Alternative and Renewable Fuel and Vehicle"
AB524,273446,"Unemployment insurance: employer contributions."
AB525,273482,"Solid waste: tire recycling: architectural paint"
AB526,273338,"Delinquency and gang intervention and prevention grants:"
AB527,273361,"Public officials: financial interests."
AB528,273421,"Fish and game: steelhead trout."
AB529,273381,"Vehicles: speed limits: downward speed zoning."
AB530,273383,"Regulations: economic and technical information."
AB531,273410,Groundwater.
AB532,273433,"Pupil assessments."
AB533,273427,"Area agencies on aging: independent living centers:"
AB534,276142,"Civil rights: homeless persons."
AB535,275987,"Regulations: 5-year review and report."
AB536,276130,"Physicians and surgeons."
AB537,275042,"Vehicles: commercial vehicles: weight restriction: State"
AB538,275520,"Vehicles: commercial vehicles: length restrictions:"
AB539,275800,"Electronic toll collection systems: information use."
AB540,275534,"Medi-Cal: alcohol and drug screening and brief"
AB541,275200,"California Small Business Board."
AB542,276020,"Land use: housing element."
AB543,275564,"Sex offenders: social networking prohibition."
AB544,275473,"State surplus personal property: centralized sale."
AB545,275343,"Domestic violence: corporal injury."
AB546,276235,"Sales and use taxes."
AB547,275569,Voting.
AB548,275916,"County budgets: requests to the administrative officer"
AB549,275531,"Recycling: electronic waste."
AB550,275641,"Sacramento-San Joaquin Delta: peripheral canal."
AB551,276035,"Public contracts: prevailing wage requirements:"
AB552,275713,"Employment: minors."
AB553,275810,"Employment safety: hazardous materials."
AB554,275416,"Employment: workforce services."
AB555,276115,"Local agency formation."
AB556,275008,"Punitive damages."
AB557,276202,"Veterans: National Guard: California Interagency Council"
AB558,275992,"Taxation: retirement plan distributions: penalties."
AB559,276026,"Civil actions: costs."
AB560,275453,"Professional limited liability partnerships."
AB561,275962,"Ventura County Watershed Protection District:"
AB562,275468,"Vote by mail ballots and election result statements."
AB563,275426,"Property taxation: assessor: disclosure: appraisal"
AB564,275238,"Income taxes: voluntary contributions: Municipal Shelter"
AB565,275389,"Conservation: State Coastal Conservancy."
AB566,276138,"Resources: surface mining."
AB567,275875,"Transportation funds: capital improvement projects."
AB568,275212,"Pregnant inmates and wards: least restrictive restraints."
AB569,275882,"Business licensing: Business Master License Center."
AB570,276041,"Emissions of greenhouse gases: California Global Warming"
AB571,275013,"Corporations: distributions."
AB572,275461,"Attorneys: annual membership fee."
AB573,276013,"Alcoholic beverages: tied-house restrictions."
AB574,275269,"Program of All-Inclusive Care for the Elderly."
AB575,275785,Dietetics.
AB576,275791,"Delta Stewardship Council: Delta Plan: financing."
AB577,275760,"Personal income tax: corporation taxes: capital gains:"
AB578,275867,"Public utilities: natural gas pipelines: safety."
