sponsor_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district
4228,"Andy Biggs",Andy,,Biggs,,,2,R,2,Sen,SD-012
4230,"Steve Montenegro",Steve,B.,Montenegro,,,2,R,1,Rep,HD-013
4232,"Sylvia Allen",Sylvia,Tenney,Allen,,,2,R,2,Sen,SD-006
4233,"David Gowan",David,,Gowan,,,2,R,1,Rep,HD-014
4234,"Stephen Pierce",Stephen,M.,Pierce,,,2,R,2,Sen,SD-001
4235,"Franklin Pratt",Franklin,M.,Pratt,,Frank,2,R,1,Rep,HD-008
4236,"David Stevens",David,,Stevens,,,2,R,1,Rep,HD-014
4242,"Edward Ableser",Edward,Z.,Ableser,,Eddie,1,D,2,Sen,SD-026
4249,"Lynne Pancrazi",Lynne,,Pancrazi,,,1,D,2,Sen,SD-004
4252,"Judy Burges",Judy,M.,Burges,,,2,R,2,Sen,SD-022
4262,"John Kavanagh",John,,Kavanagh,,,2,R,2,Sen,SD-023
4263,"Debbie Lesko",Debbie,,Lesko,,,2,R,2,Sen,SD-021
4270,"Linda Gray",Linda,,Gray,,,2,R,2,Sen,SD-010
4273,"Nancy Barto",Nancy,K.,Barto,,,2,R,2,Sen,SD-015
4275,"Adam Driggs",Adam,D.,Driggs,,,2,R,2,Sen,SD-028
4287,"Steven Yarbrough",Steven,B.,Yarbrough,,Steve,2,R,2,Sen,SD-017
4297,"Steve Farley",Steve,,Farley,,,1,D,2,Sen,SD-009
4301,"Barbara McGuire",Barbara,,McGuire,,,1,D,2,Sen,SD-008
4302,"Eric Meyer",Eric,D.,Meyer,,,1,D,1,Rep,HD-028
4305,"Olivia Bedford",Olivia,Cajero,Bedford,,,1,D,2,Sen,SD-003
4310,"Robert Meza",Robert,,Meza,,,1,D,2,Sen,SD-030
4311,"David Bradley",David,T.,Bradley,,,1,D,2,Sen,SD-010
4317,"Albert Hale",Albert,,Hale,,,1,D,1,Rep,HD-007
4321,"Richard Miranda",Richard,,Miranda,,,1,D,1,Rep,HD-013
4323,"Debbie McCune-Davis",Debbie,,McCune-Davis,,,1,D,1,Rep,HD-030
4343,"Catherine Miranda",Catherine,H.,Miranda,,,1,D,2,Sen,SD-027
4371,"Rebecca Rios",Rebecca,,Rios,,,1,D,1,Rep,HD-027
10678,"Brenda Barton",Brenda,,Barton,,,2,R,1,Rep,HD-006
10680,"Justin Olson",Justin,,Olson,,,2,R,1,Rep,HD-025
10684,"Karen Fann",Karen,Elizabeth,Fann,,,2,R,1,Rep,HD-001
10685,"Rick Gray",Rick,,Gray,,,2,R,1,Rep,HD-021
10686,"Bob Robson",Bob,,Robson,,,2,R,1,Rep,HD-018
10687,"Jeff Dial",Jeff,,Dial,,,2,R,2,Sen,SD-018
10688,"John Allen",John,M.,Allen,,,2,R,1,Rep,HD-015
10689,"Steve Smith",Steve,,Smith,,,2,R,2,Sen,SD-011
10690,"Kate McGee",Kate,Brophy,McGee,,,2,R,1,Rep,HD-028
10692,"Michelle Ugenti",Michelle,R.,Ugenti,,,2,R,1,Rep,HD-023
10694,"Edwin Farnsworth",Edwin,W.,Farnsworth,,Eddie,2,R,1,Rep,HD-012
10695,"Katie Hobbs",Katie,,Hobbs,,,1,D,2,Sen,SD-024
10696,"Javan Mesnard",Javan,D.,Mesnard,,,2,R,1,Rep,HD-017
10699,"Lela Alston",Lela,,Alston,,,1,D,1,Rep,HD-024
10701,"Heather Carter",Heather,,Carter,,,2,R,1,Rep,HD-015
10704,"Sally Gonzales",Sally,Ann,Gonzales,,,1,D,1,Rep,HD-003
10705,"Macario Saldate",Macario,,Saldate,IV,,1,D,1,Rep,HD-003
10706,"Kimberly Yee",Kimberly,,Yee,,,2,R,2,Sen,SD-020
10708,"Gail Griffin",Gail,,Griffin,,,2,R,2,Sen,SD-014
10711,"Don Shooter",Don,,Shooter,,,2,R,2,Sen,SD-013
