bill_id,date,action
396331,2012-01-12,"House Prefiled"
396331,2012-02-13,"House Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE"
396331,2012-02-23,"House Placed on second reading for the purpose of amendment."
396331,2012-02-23,"House Amendment No. 1 read and adopted and the bill ordered engrossed."
396331,2012-02-23,"House REPORTED CORRECTLY ENGROSSED"
396331,2012-02-27,"House Returned by the Committee Do Pass"
396331,2012-02-28,"House Read the third time and failed."
396331,2012-02-29,"House Read the third time and failed."
396331,2012-03-09,"House Died on House Calendar at Sine Die adjournment."
396332,2012-02-01,"House Prefiled"
396332,2012-02-13,"House Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE"
396332,2012-03-09,"House Died in House Committee at Sine Die adjournment."
396333,2012-02-06,"House Prefiled"
396333,2012-02-13,"House Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE"
396333,2012-03-09,"House Died in House Committee at Sine Die adjournment."
396334,2012-02-06,"House Prefiled"
396334,2012-02-13,"House Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE"
396334,2012-02-13,"House Returned by the Committee Do Pass"
396334,2012-02-14,"House Read the third time and passed and ordered transmitted to the Senate."
396334,2012-02-14,"House EMERGENCY CLAUSE ADOPTED"
396334,2012-02-14,"Senate Received from the House."
396334,2012-02-14,"Senate Read the first time, rules suspended, read the second time and placed on the calendar."
396334,2012-02-15,"Senate Considered in the Committee of the Whole, and recommended do pass."
396334,2012-02-15,"Senate Read the third time and passed."
396334,2012-02-15,"Senate EMERGENCY CLAUSE ADOPTED"
396334,2012-02-15,"Senate Returned to the House as passed."
396334,2012-02-15,"House Returned From the Senate as passed."
396334,2012-02-15,"House TO BE ENROLLED"
396334,2012-02-15,"House Correctly enrolled and ordered transmitted to the Governor's Office."
396334,2012-02-16,"House Notification that HB1005 is now Act 1"
396335,2012-02-06,"House Prefiled"
396335,2012-02-13,"House Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE"
396335,2012-02-14,"House Returned by the Committee Do Pass"
396335,2012-02-15,"House RULES SUSPENDED"
396335,2012-02-15,"House Considered in the Committee of the Whole, and recommended do pass."
396335,2012-02-15,"House Read the third time and passed and ordered transmitted to the Senate."
396335,2012-02-15,"House EMERGENCY CLAUSE ADOPTED"
