bill_id,date,action
415463,2010-08-09,"Introduced in Senate and read first time"
415463,2010-08-09,"Assigned to Senate JUD Committee"
415463,2010-08-09,"Assigned to Senate RULES Committee"
415463,2010-08-10,"Senate read second time"
415463,2010-08-10,"Referred to Senate JUD Committee"
415463,2010-08-09,"Senate JUD Committee action: Do Pass, voting: (4-3-0-0)"
415463,2010-08-09,"Referred to Senate RULES Committee"
415463,2010-08-09,"Senate RULES Committee action: Proper For Consideration"
415463,2010-08-09,"Senate minority caucus: Do pass"
415463,2010-08-09,"Senate majority caucus: Do pass"
415463,2010-08-10,"Senate Committee of the Whole action: Do Pass"
415463,2010-08-11,"Senate third reading PASSED voting: (18-11-1-0)"
415463,2010-08-11,"Transmit to House"
415463,2010-08-11,"Transmitted to Secretary Of State"
415477,2010-08-10,"Introduced in Senate and read first time"
415477,2010-08-10,"Assigned to Senate RULES Committee"
415477,2010-08-11,"Senate read second time"
415477,2010-08-11,"Referred to Senate RULES Committee"
415489,2010-08-09,"Introduced in House and read first time"
415489,2010-08-09,"Assigned to House COM Committee"
415489,2010-08-09,"Assigned to House RULES Committee"
415489,2010-08-10,"House read second time"
415489,2010-08-10,"Referred to House COM Committee"
415489,2010-08-09,"House COM Committee action: Do Pass, voting: (5-2-0-1-0)"
415489,2010-08-09,"Referred to House RULES Committee"
415489,2010-08-09,"House RULES Committee action: constitutional and in proper form, voting: (5-3-0-0-0)"
415489,2010-08-09,"House minority caucus: Do pass"
415489,2010-08-09,"House majority caucus: Do pass"
415489,2010-08-10,"House Committee of the Whole action: Do Pass"
