bill_id,date,action
415217,2011-11-13,"Introduced in Senate"
415217,2011-11-13,"Immediate consideration"
415217,2011-11-13,"Committee reference dispensed"
415217,2011-11-13,"Adopted (Voice vote)"
415217,2011-11-13,"Completed legislative action"
415223,2011-11-13,"Introduced in Senate"
415223,2011-11-13,"Immediate consideration"
415223,2011-11-13,"Committee reference dispensed"
415223,2011-11-13,"Adopted (Voice vote)"
415223,2011-11-13,"Completed legislative action"
415230,2011-11-15,"Introduced in Senate"
415230,2011-11-15,"Immediate consideration"
415230,2011-11-15,"Committee reference dispensed"
415230,2011-11-15,"Adopted (Voice vote)"
415230,2011-11-15,"Completed legislative action"
