bill_id,roll_call_id,date,description,yea,nay,nv
103274,106562,2009-03-18,"House: Economic Development and Financial Services Committee: DO PASS",11,0,0
103274,106563,2009-04-06,"House: THIRD READING",99,0,0
103276,106564,2009-04-14,"House: THIRD READING",95,0,0
103285,106566,2009-03-23,"House: THIRD READING",97,2,0
103285,106567,2009-05-20,"House: ",92,3,0
103291,106568,2009-03-23,"House: THIRD READING",97,4,0
103291,106569,2009-05-22,"House: CCR",83,10,0
103291,106570,2009-05-22,"House: ",90,10,0
103293,106571,2009-03-23,"House: THIRD READING",97,3,0
103293,106572,2009-05-22,"House: PREV QUESTION",55,14,0
103293,106573,2009-05-22,"House: ",85,8,0
103293,106574,2009-05-22,"House: R",60,8,0
103295,106575,2009-03-23,"House: THIRD READING",98,3,0
103295,106576,2009-05-20,"House: ",90,7,0
103301,106577,2009-03-23,"House: THIRD READING",90,10,0
103301,106578,2009-05-22,"House: ",93,5,0
103303,106582,2009-03-23,"House: THIRD READING",94,5,0
103303,106583,2009-05-20,"House: ",89,10,0
103309,106584,2009-03-25,"House: THIRD READING",90,2,0
103309,106585,2009-05-20,"House: ",96,2,0
103311,106586,2009-03-25,"House: THIRD READING",92,2,0
103311,106587,2009-05-20,"House: ",95,2,0
103315,106588,2009-03-25,"House: THIRD READING",92,2,0
103315,106589,2009-05-21,"House: ",82,2,0
103316,106590,2009-03-25,"House: THIRD READING",94,2,0
103316,106591,2009-05-22,"House: ",98,0,0
103317,106592,2009-03-25,"House: THIRD READING",95,2,0
103317,106593,2009-05-21,"House: ADVANCE",54,7,0
103317,106594,2009-05-21,"House: CCR",63,8,0
103317,106595,2009-05-21,"House: ",93,4,0
103329,106596,2009-03-26,"House: THIRD READING",87,6,0
103329,106597,2009-05-20,"House: ",91,8,0
103331,106598,2009-03-26,"House: THIRD READING",91,0,0
103331,106599,2009-05-20,"House: CCR",64,24,0
103331,106600,2009-05-20,"House: ",82,17,0
103333,106603,2009-03-26,"House: THIRD READING",91,3,0
103333,106604,2009-05-20,"House: ",96,3,0
103340,106605,2009-04-22,"House: THIRD READING",86,3,0
103340,106606,2009-05-20,"House: ",97,2,0
103341,106608,2009-04-22,"House: THIRD READING",86,2,0
103341,106609,2009-05-21,"House: ",94,2,0
103343,106610,2009-04-22,"House: THIRD READING",87,2,0
103343,106611,2009-05-21,"House: CCR",63,2,0
103343,106612,2009-05-21,"House: ",89,2,0
103345,106615,2009-04-23,"House: THIRD READING",87,1,0
103345,106616,2009-05-21,"House: PREV QUESTION",48,7,0
103345,106617,2009-05-21,"House: ",89,2,0
103345,106618,2009-05-21,"House: EMERGENCY",84,2,0
103347,106619,2009-03-23,"House: THIRD READING",98,2,0
103347,106620,2009-05-21,"House: ",96,2,0
103349,106621,2009-03-23,"House: THIRD READING",96,2,0
103349,106622,2009-05-21,"House: ",96,2,0
103353,106623,2009-04-22,"House: THIRD READING",88,3,0
103353,106624,2009-05-21,"House: ",89,7,0
103355,106625,2009-03-23,"House: THIRD READING",68,30,0
103355,106626,2009-05-20,"House: CCR",63,37,0
103355,106627,2009-05-20,"House: EMERGENCY",69,29,0
103357,106628,2009-03-23,"House: THIRD READING",95,3,0
103357,106629,2009-04-27,"House: APPEAL CHAIR",55,38,0
103357,106630,2009-04-27,"House: ",65,0,0
103359,106631,2009-03-23,"House: THIRD READING",95,4,0
103359,106632,2009-05-21,"House: ",75,4,0
103361,106633,2009-04-22,"House: THIRD READING",88,2,0
103361,106634,2009-05-21,"House: ",88,2,0
103369,106637,2009-04-22,"House: THIRD READING",78,2,0
103369,106638,2009-05-21,"House: ",89,4,0
103375,106639,2009-03-24,"House: THIRD READING",83,8,0
103375,106640,2009-05-22,"House: CCR",59,30,0
103375,106641,2009-05-22,"House: R",68,20,0
103375,106642,2009-05-22,"House: ",66,22,0
103375,106643,2009-05-22,"House: EMERGENCY",68,18,0
103377,106644,2009-03-24,"House: THIRD READING",92,2,0
103377,106645,2009-05-21,"House: ",92,2,0
103385,106646,2009-03-24,"House: THIRD READING",93,2,0
103385,106647,2009-05-21,"House: ",92,4,0
103391,106648,2009-03-25,"House: THIRD READING",83,12,0
103391,106649,2009-05-21,"House: ",88,10,0
103392,106650,2009-03-25,"House: THIRD READING",94,2,0
103392,106651,2009-05-21,"House: ",65,26,0
103393,106653,2009-03-25,"House: THIRD READING",92,2,0
103393,106654,2009-05-21,"House: ",90,2,0
103397,106655,2009-03-25,"House: THIRD READING",91,4,0
103397,106656,2009-05-21,"House: ",91,7,0
103401,106657,2009-03-25,"House: THIRD READING",91,2,0
103401,106658,2009-05-22,"House: ",84,4,0
103403,106659,2009-03-25,"House: THIRD READING",81,10,0
103403,106660,2009-05-21,"House: ",85,12,0
103411,106662,2009-03-24,"House: THIRD READING",96,2,0
103411,106663,2009-05-21,"House: ",91,1,0
103413,106664,2009-03-24,"House: THIRD READING",96,1,0
103413,106665,2009-05-21,"House: ",91,3,0
103415,106666,2009-03-24,"House: THIRD READING",96,2,0
103415,106667,2009-05-21,"House: ",89,4,0
103419,106668,2009-03-24,"House: THIRD READING",98,1,0
103419,106669,2009-05-21,"House: ",92,3,0
103423,106670,2009-03-24,"House: THIRD READING",96,2,0
103423,106671,2009-05-21,"House: ",88,3,0
103428,106672,2009-03-24,"House: THIRD READING",95,2,0
103428,106673,2009-05-22,"House: ",98,1,0
103434,106674,2009-03-24,"House: THIRD READING",90,2,0
103434,106675,2009-05-22,"House: PREV QUESTION",48,24,0
103434,106676,2009-05-22,"House: ",94,4,0
103434,106677,2009-05-22,"House: EMERGENCY",77,3,0
103437,106681,2009-03-24,"House: THIRD READING",93,2,0
103437,106682,2009-05-21,"House: ",91,2,0
103438,106683,2009-04-22,"House: THIRD READING",84,3,0
103438,106684,2009-05-21,"House: TABLE MOTION",42,49,0
103438,106685,2009-05-21,"House: APPEAL CHAIR",58,40,0
103438,106686,2009-05-21,"House: D",77,12,0
103438,106687,2009-05-21,"House: ",92,7,0
103441,106689,2009-04-22,"House: THIRD READING",89,6,0
103441,106690,2009-05-20,"House: CCR",66,2,0
103441,106691,2009-05-20,"House: ",92,3,0
103444,106702,2009-04-22,"House: THIRD READING",88,7,0
103444,106703,2009-05-22,"House: ",72,28,0
103445,106717,2009-04-22,"House: THIRD READING",93,2,0
103445,106718,2009-05-21,"House: ",97,0,0
103447,106723,2009-04-13,"House: THIRD READING",95,4,0
103454,106727,2009-04-22,"House: THIRD READING",90,3,0
103454,106728,2009-05-22,"House: ",98,0,0
103460,106740,2009-04-09,"House: TABLE AMENDMENT",51,27,0
103460,106741,2009-04-09,"House: THIRD READING",79,12,0
103461,106747,2009-04-09,"House: TABLE AMENDMENT",45,52,0
103461,106748,2009-04-09,"House: AMENDMENT",17,46,0
103461,106749,2009-04-09,"House: THIRD READING",55,38,0
