bill_id,roll_call_id,date,description,yea,nay,nv
796120,480711,2015-10-29,"House Rules Committee Action (C&P)",9,0,0
796120,480720,2015-10-29,"House Appropriations Committee Action (DP)",9,5,0
796120,480756,2015-10-29,"House - Third Reading",35,22,3
796120,480757,2015-10-30,"Senate - Third Reading",20,7,2
796121,480712,2015-10-29,"Senate Appropriations Committee Action (DP)",4,2,2
796121,480713,2015-10-29,"Senate Rules Committee Action (PFC)",6,0,1
796122,480714,2015-10-29,"House Rules Committee Action (C&P)",6,3,0
796122,480721,2015-10-29,"House Appropriations Committee Action (DP)",9,5,0
796122,480742,2015-10-29,"House - COW Motion to Amend",23,35,2
796122,480743,2015-10-29,"House - COW Motion to Amend",23,35,2
796122,480744,2015-10-29,"House - Third Reading",58,0,2
796122,480765,2015-10-30,"Senate - Third Reading",28,0,1
796123,480715,2015-10-29,"Senate Appropriations Committee Action (DP)",4,2,2
796123,480716,2015-10-29,"Senate Rules Committee Action (PFC)",6,0,1
796123,480761,2015-10-30,"Senate - COW Motion to Amend",9,19,1
796124,480717,2015-10-29,"Senate Appropriations Committee Action (DP)",5,1,2
796124,480718,2015-10-29,"Senate Rules Committee Action (PFC)",6,0,1
796124,480762,2015-10-30,"Senate - COW Motion to Amend",9,19,1
796124,480763,2015-10-30,"Senate - COW Motion to Amend",9,19,1
796124,480764,2015-10-30,"Senate - COW Motion to Amend",9,19,1
796125,480719,2015-10-29,"House Rules Committee Action (C&P)",6,3,0
796125,480722,2015-10-29,"House Appropriations Committee Action (DP)",9,5,0
796125,480758,2015-10-29,"House - Third Reading",35,23,2
796125,480759,2015-10-30,"Senate - Third Reading",20,7,2
