bill_id,date,action
659536,2014-11-10,Filed
659536,2015-02-09,"Read first time"
659536,2015-02-09,"Referred to County Affairs"
659536,2015-03-26,"Scheduled for public hearing on . . ."
659536,2015-03-26,"Considered in public hearing"
659536,2015-03-26,"Testimony taken/registration(s) recorded in committee"
659536,2015-03-26,"Left pending in committee"
659537,2014-11-10,Filed
659537,2015-02-12,"Read first time"
659537,2015-02-12,"Referred to State & Federal Power & Responsibility, Select"
659537,2015-03-19,"Scheduled for public hearing on . . ."
659537,2015-03-19,"Considered in public hearing"
659537,2015-03-19,"Committee substitute considered in committee"
659537,2015-03-19,"Testimony taken/registration(s) recorded in committee"
659537,2015-03-19,"Left pending in committee"
659537,2015-04-30,"Considered in public hearing"
659537,2015-04-30,"Committee substitute considered in committee"
659537,2015-04-30,"Reported favorably as substituted"
659537,2015-05-07,"Comte report filed with Committee Coordinator"
659537,2015-05-08,"Committee report distributed"
659537,2015-05-08,"Committee report sent to Calendars"
659538,2014-11-10,"Received by the Secretary of the Senate"
659538,2014-11-10,Filed
659538,2015-01-26,"Read first time"
659538,2015-01-26,"Referred to Criminal Justice"
659538,2015-04-07,"Scheduled for public hearing on . . ."
659538,2015-04-07,"Considered in public hearing"
659538,2015-04-07,"Testimony taken in committee"
659538,2015-04-08,"Reported favorably w/o amendments"
659538,2015-04-08,"Recommended for local & uncontested calendar"
659538,2015-04-08,"Committee report printed and distributed"
659538,2015-04-30,"Placed on local & uncontested calendar"
659538,2015-04-30,"Laid before the Senate"
659538,2015-04-30,"Read 2nd time & passed to engrossment"
659538,2015-04-30,"Vote recorded in Journal"
659538,2015-04-30,"Three day rule suspended"
659538,2015-04-30,"Record vote"
659538,2015-04-30,"Read 3rd time"
659538,2015-04-30,Passed
659538,2015-04-30,"Record vote"
659538,2015-04-30,"Reported engrossed"
659538,2015-04-30,"Received from the Senate"
659538,2015-05-11,"Read first time"
659538,2015-05-11,"Referred to Public Education"
659538,2015-05-20,"Posting rule suspended"
659538,2015-05-21,"Scheduled for public hearing on . . ."
659538,2015-05-21,"Considered in public hearing"
659538,2015-05-21,"Testimony taken/registration(s) recorded in committee"
659538,2015-05-21,"Left pending in committee"
659539,2014-11-10,Filed
659539,2015-02-09,"Read first time"
659539,2015-02-09,"Referred to Criminal Jurisprudence"
659540,2014-11-10,Filed
659540,2015-02-09,"Read first time"
659540,2015-02-09,"Referred to Investments & Financial Services"
659541,2014-11-10,"Received by the Secretary of the Senate"
659541,2014-11-10,Filed
659541,2015-01-26,"Read first time"
659541,2015-01-26,"Referred to Natural Resources & Economic Development"
659541,2015-03-18,"Co-author authorized"
659542,2014-11-10,"Received by the Secretary of the Senate"
659542,2014-11-10,Filed
659542,2015-01-27,"Read first time"
659542,2015-01-27,"Referred to Criminal Justice"
659542,2015-04-28,"Scheduled for public hearing on . . ."
659542,2015-04-28,"Considered in public hearing"
659542,2015-04-30,"Reported favorably as substituted"
659542,2015-04-30,"Recommended for local & uncontested calendar"
659542,2015-04-30,"Committee report printed and distributed"
659542,2015-05-05,"Placed on intent calendar"
659542,2015-05-06,"Rules suspended-Regular order of business"
659542,2015-05-06,"Read 2nd time & passed to engrossment"
659542,2015-05-06,"Vote recorded in Journal"
659542,2015-05-06,"Three day rule suspended"
659542,2015-05-06,"Record vote"
659542,2015-05-06,"Read 3rd time"
659542,2015-05-06,Passed
659542,2015-05-06,"Record vote"
659542,2015-05-06,"Reported engrossed"
659542,2015-05-07,"Received from the Senate"
659542,2015-05-07,"Read first time"
659542,2015-05-07,"Referred to Criminal Jurisprudence"
659542,2015-05-08,"Considered in formal meeting"
659542,2015-05-08,"Committee substitute considered in committee"
659542,2015-05-08,"Reported favorably as substituted"
659542,2015-05-20,"Considered in formal meeting"
659542,2015-05-20,"Vote reconsidered in committee"
659542,2015-05-20,"Recommended to be sent to Local & Consent"
