sponsor_id,name
1615,"Joseph Abruzzo"
1617,"Janet Adkins"
1625,"Debbie Boyd"
1627,"Oscar Braynon"
1635,"Gwyndolen Clarke-Reed"
1636,"Marti Coley"
1638,"Steve Crisafulli"
1643,"Eric Eisnaugle"
1644,"Greg Evers"
1647,"Anitere Flores"
1649,"Erik Fresen"
1651,"Bill Galvano"
1653,"Joseph Gibbons"
1654,"Audrey Gibson"
1656,"Eduardo Gonzalez"
1658,"Denise Grimsley"
1660,"Alan Hays"
1662,"Doug Holder"
1664,"Ed Hooper"
1666,"Matt Hudson"
1667,"Dorothy Hukill"
1669,"Mia Jones"
1674,"John Legg"
1678,"Debbie Mayfield"
1679,"Charles McBurney"
1680,"Seth McKeel"
1683,"Bryan Nelson"
1684,"Marlene O'Toole"
1685,"Mark Pafford"
1686,"Jimmy Patronis"
1694,"Kevin Rader"
1696,"Lake Ray"
1698,"Betty Reed"
1699,"Michelle Rehwinkel Vasilinda"
1700,"Ronald Renuart"
1703,"Kenneth Roberson"
1705,"Hazelle Rogers"
1706,"Darryl Rouson"
1707,"Maria Sachs"
1710,"Ron Saunders"
1711,"Robert Schenck"
1713,"Elaine Schwartz"
1716,"Darren Soto"
1717,"Kelli Stargel"
1719,"Dwayne Taylor"
1720,"Geraldine Thompson"
1722,"Perry Thurston"
1723,"John Tobia"
1725,"Charles Van Zant"
1726,"James Waldman"
1729,"Alan Williams"
1731,"John Wood"
1732,"Ritch Workman"
1735,"Thad Altman"
1740,"Larcenia Bullard"
1743,"Charles Dean"
1744,"Nancy Detert"
1746,"Alex De La Portilla"
1749,"Don Gaetz"
1750,"Rodolfo Garcia"
1751,"Andy Gardiner"
1756,"Arthenia Joyner"
1760,"Joe Negron"
1764,"Garrett Richter"
1765,"Jeremy Ring"
1767,"Christopher Smith"
1768,"Eleanor Sobel"
1770,"John Thrasher"
2380,"Janet Cruz"
2775,"Matt Gaetz"
12359,"Larry Ahern"
12360,"Ben Albritton"
12361,"Frank Artiles"
12362,"Dennis Baxley"
12363,"Lori Berman"
12364,"Michael Bileca"
12365,"Jeffrey Brandes"
12366,"Jason Brodeur"
12367,"Douglas Broxson"
12368,"Matthew Caldwell"
12369,"Daphne Campbell"
12370,"Jeff Clemens"
12371,"Richard Corcoran"
12373,"Daniel Davis"
12374,"Jose Diaz"
12375,"Reggie Fullwood"
12377,"Tom Goodson"
12378,"James Grant"
12379,"Gayle Harrell"
12381,"Clay Ingram"
12384,"Larry Metz"
12385,"George Moraitis"
12386,"Jeanette Nunez"
12387,"Kathleen Passidomo"
12389,"Keith Perry"
12390,"Raymond Pilon"
12391,"Elizabeth Porter"
12393,"Patrick Rooney"
12394,"Irving Slosberg"
12395,"Jimmie Smith"
12396,"Cynthia Stafford"
12397,"Greg Steube"
12398,"Carlos Trujillo"
12399,"Dana Young"
12400,"Lizbeth Benacquisto"
12405,"Jack Latvala"
12406,"Gwen Margolis"
12407,"Bill Montford"
12410,"David Simmons"
12469,"Bill Hager"
12736,"Barbara Watson"
12759,"Judiciary Committee"
12762,"Energy and Utilities Subcommittee"
12763,"Children, Families, and Elder Affairs"
12765,"Banking and Insurance"
12766,"Community Affairs"
12767,Agriculture
12771,"Civil Justice Subcommittee"
12772,"Rules and Calendar Committee"
12774,"Criminal Justice Subcommittee"
12775,"State Affairs Committee"
12777,"Environmental Preservation and Conservation"
12778,"Governmental Oversight and Accountability"
12779,"Communications, Energy, and Public Utilities"
12780,"Criminal Justice"
12781,Judiciary
12783,"Education Committee"
12786,"Health Care Appropriations Subcommittee"
12787,"Agriculture and Natural Resources Subcommittee"
12788,"Commerce and Tourism"
12789,"Insurance and Banking Subcommittee"
12790,"Regulated Industries"
12791,Transportation
12795,"Economic Affairs Committee"
12797,"Economic Development and Tourism Subcommittee"
12906,"Transportation and Highway Safety Subcommittee"
12924,"Government Operations Subcommittee"
12930,"Transportation and Economic Development Appropriations Subcommittee"
12931,"Government Operations Appropriations Subcommittee"
12935,"Justice Appropriations Subcommittee"
12937,"Health and Human Services Committee"
12938,Rules
12939,"Agriculture and Natural Resources Appropriations Subcommittee"
13016,"Appropriations Committee"
13713,"Jose Oliva"
14048,"Dwight Dudley"
14049,"Katie Edwards"
14050,"Holly Raschein"
14051,"Ross Spano"
14052,"Linda Stewart"
14200,"Dave Kerner"
14201,"Mark Danish"
14560,"Ray Rodrigues"
14561,"Travis Cummings"
14984,"Travis Hutson"
14985,"Jake Raburn"
14986,"Victor Torres"
14988,"Ethics and Elections"
14989,"Health Policy"
14999,"Jose Rodriguez"
15146,"Dave Hood"
15147,"Bobby Powell"
15148,"Sharon Pritchett"
15149,"Richard Stark"
15150,"K-12 Subcommittee"
15252,"Larry Lee"
15253,"Kionne McGhee"
15620,"Heather Fitzenhagen"
15621,"Jared Moskowitz"
15622,"Cary Pigman"
15623,"Ricardo Rangel"
15624,Appropriations
15625,"Rob Bradley"
15711,"Halsey Beshears"
15712,"Neil Combee"
15730,"MaryLynn Magar"
15732,"Michael Clelland"
15741,"Karen Castor Dentel"
15742,"Dane Eagle"
15749,"Choice and Innovation Subcommittee"
15750,"Daniel Raulerson"
15751,"David Santiago"
15752,"Charlie Stone"
15754,"Tom Lee"
15771,"Business and Professional Regulation Subcommittee"
15774,"Aaron Bean"
15853,"Ethics and Elections Subcommittee"
15854,"Healthy Families Subcommittee"
15855,"Mike LaRosa"
15857,"Wilton Simpson"
15884,"Health Quality Subcommittee"
15897,"Kathleen Peters"
15902,"Veteran and Military Affairs Subcommittee"
15938,Education
15946,"Rulemaking Oversight and Repeal Subcommittee"
15947,"Bruce Antone"
15948,"Higher Education and Workforce Subcommittee"
15949,"Education Appropriations Subcommittee"
15958,"David Richardson"
15962,"Local and Federal Affairs Committee"
15963,"Finance and Tax Subcommittee"
15967,"Regulatory Affairs Committee"
15968,"Military and Veterans Affairs, Space, and Domestic Security"
15969,"Carl Zimmerman"
15971,"Select Committee on Gaming"
15972,"Health Innovation Subcommittee"
15976,Gaming
16020,"Randolph Bracy"
16025,"Manny Diaz"
16026,"Shevrin Jones"
16027,"Clovis Watson"
16081,"Amanda Murphy"
16082,"Walter Hill"
16227,"Select Committee On Health Care Workforce Innovation"
