sponsor_id,name
6033,"Carl Gatto"
6034,"Robert Lynn"
6035,"Max Gruenberg"
6037,"Wes Keller"
6038,"Michael Hawker"
6039,"Charles Chenault"
6040,"Bill Stoltze"
6042,"Craig Johnson"
6043,"Charisse Millett"
6044,"Alberta Gardner"
6045,"Leslie Gara"
6046,"Chris Tuck"
6047,"Cathy Munoz"
6049,"Beth Kerttula"
6050,"William Thomas"
6052,"Scott Kawasaki"
6054,"Kurt Olson"
6055,"James Petersen"
6056,"Paul Seaton"
6057,"Sharon Cissna"
6058,"David Guttenberg"
6060,"Peggy Wilson"
6061,"John Coghill"
6062,"Lindsey Holmes"
6063,"Mark Neuman"
6064,"Anna Fairclough"
6065,"Bryce Edgmon"
6066,"Alan Austerman"
6067,"Kyle Johansen"
6068,"Michael Doogan"
6069,"Bob Herron"
6071,"Tammie Wilson"
6072,"Neal Foster"
6074,"Reginald Joule"
6075,"William Wielechowski"
6076,"Johnny Ellis"
6077,"Joe Thomas"
6078,"Bettye Davis"
6079,"Hollis French"
6080,"Joe Paskvan"
6081,"Linda Menard"
6083,"Donald Olson"
6084,"Frederick Dyson"
6085,"Lyman Hoffman"
6087,"Lesil McGuire"
6088,"Dennis Egan"
6089,"Bert Stedman"
6090,"Thomas Wagoner"
6091,"Kevin Meyer"
6092,"Albert Kookesh"
6093,"Gary Stevens"
6095,"Charlie Huggins"
11277,"Dan Saddler"
11299,"Eric Feige"
11300,"Lance Pruitt"
11301,"Mia Costello"
11357,"Bob Miller"
11358,"Catherine Giessel"
11587,"Steve Thompson"
12081,"Alan Dick"
