bill_id,sponsor_id
230084,6033
230084,6034
230084,6042
230084,6060
230084,12081
230085,6033
230085,6034
230085,6055
230086,6033
230086,6034
230086,6037
230086,6038
230086,6039
230086,6042
230086,6043
230086,6054
230086,6060
230086,6063
230086,6064
230086,6067
230086,6068
230086,6071
230086,11277
230086,11299
230086,11300
230086,11587
230086,12081
230087,6034
230088,6037
230089,6034
230089,6035
230089,6044
230089,6060
230090,6033
230090,6034
230090,6042
230090,6043
230090,6046
230090,6047
230090,6049
230090,6055
230090,6060
230090,6064
230090,6067
230090,6068
230090,6069
230090,11300
230090,11301
230090,11587
230091,6034
230091,6037
230091,6042
230091,6060
230091,6067
230091,11277
230091,11299
230092,6038
230092,6039
230092,6042
230092,6043
230092,6081
230092,6087
230092,6091
230092,6095
230092,11300
230092,11301
230092,11358
230092,11587
230093,6037
230093,6040
230093,6064
230093,6071
230094,6034
230094,6035
230094,6045
230094,6046
230094,6047
230094,6049
230094,6062
230094,11587
230095,6054
230096,6050
230096,6054
230096,6071
230097,6035
230098,6034
230098,6035
230098,6042
230098,6043
230098,6045
230098,6046
230098,6047
230098,6049
230098,6058
230098,6060
230098,6062
230098,6067
230098,6068
230098,6078
230098,6080
230098,6084
230098,6087
230098,6091
230098,11301
230099,6034
230099,6035
230099,6038
230099,6040
230099,6042
230099,6043
230099,6044
230099,6045
230099,6046
230099,6047
230099,6049
230099,6052
230099,6054
230099,6055
230099,6056
230099,6058
230099,6062
230099,6065
230099,6067
230099,6068
230099,6069
230099,6074
230099,6075
230099,6076
230099,6077
230099,6078
230099,6079
230099,6080
230099,6081
230099,6083
230099,6084
230099,6087
230099,6088
230099,6090
230099,6091
230099,6095
230099,11301
230099,11357
230099,11358
230100,6038
230100,6039
230100,6042
230100,6043
230100,6054
230100,11587
230101,6035
230101,6046
230101,6049
230101,6055
230101,6056
230101,6058
230101,6062
230102,6033
230102,6034
230102,6040
230102,6042
230102,6060
230103,6037
230103,6040
230103,6042
230103,6063
230103,11587
230104,6039
230104,6043
230104,6044
230104,6046
230104,6049
230104,6055
230104,6060
230104,6064
230104,6067
230104,6069
230104,6078
230104,6087
230104,11277
230104,11301
230105,6035
230105,6047
230105,6069
230106,6035
230106,6055
230106,6062
230107,6054
230107,6055
230108,6045
230108,6046
230108,6052
230108,6055
230108,11357
230109,6040
230109,6063
230110,6033
230110,6034
230110,6043
230110,6050
230110,6066
230110,6069
230110,11277
230110,11299
230110,11357
230110,11587
230111,6034
230111,6039
230111,6042
230111,6043
230111,6045
230111,6046
230111,6049
230111,6050
230111,6055
230111,6060
230111,6064
230111,6069
230111,6075
230111,6076
230111,6077
230111,6078
230111,6080
230111,6081
230111,6084
230111,6087
230111,6088
230111,6090
230111,6091
230111,11277
230111,11299
230111,11300
230111,11301
230111,11358
230112,6034
230112,6035
230112,6043
230113,6034
230113,6042
230113,6047
230113,6060
230113,11587
230114,6060
230114,11587
230115,6039
230115,6043
230116,6044
230116,6045
230116,6049
230116,6050
230116,6069
230116,11357
230117,6068
230118,6068
230119,6045
230119,6049
230119,6054
230119,6060
230120,6054
230121,6052
230122,6046
230122,6055
230123,6052
230123,6055
230124,6052
230124,6055
230125,6058
230126,6058
230127,6058
230128,6058
230129,6058
230130,6058
230131,6045
230131,6046
230131,6049
230131,6055
230132,6035
230132,6044
230132,6045
230132,6046
230132,6047
230132,6050
230132,6052
230132,6055
230132,6060
230132,6065
230132,6072
230132,6074
230132,11357
230132,12081
230133,6034
230133,6038
230133,6042
230133,6045
230133,6052
230133,11277
230133,11587
230134,6049
230135,6043
230136,6044
230136,6045
230137,6044
230137,6045
230138,6034
230138,6042
230138,6043
230138,6046
230138,6054
230138,6055
230138,6060
230138,6062
230138,6063
230138,6072
230138,11277
230138,11300
230138,11301
230138,11587
230139,6033
230139,6034
230139,6035
230139,6042
230139,6054
230140,6035
230140,6056
230141,6056
230142,6042
230142,6043
230142,6045
230142,6056
230143,6035
230143,6056
230143,6076
230143,6081
230143,6084
230143,6087
230143,6088
230143,6089
230143,6090
230143,6093
230144,6043
230144,6044
230144,6049
230144,6052
230144,6054
230144,6062
230145,6042
230145,6062
230145,6063
230145,6069
230145,6071
230145,11299
230145,11300
230145,11301
230146,6049
230146,6052
230146,6062
230146,6072
230147,6034
230147,6037
230147,6040
230147,6042
230147,6043
230147,6063
230147,6071
230147,11277
230147,11301
230148,6043
230148,6044
230148,6045
230148,6046
230148,6049
230148,6052
230148,6060
230148,6065
230148,6069
230148,6072
230148,6074
230148,6076
230148,6077
230148,6078
230148,6080
230148,6081
230148,6084
230148,6085
230148,6088
230148,6089
230148,6090
230148,6091
230148,6093
230149,6046
230149,6063
230150,6043
230150,6044
230150,6046
230150,6055
230150,6069
230151,6035
230152,6045
230152,6046
230152,11301
230153,6071
230154,6035
230154,6047
230154,6056
230154,6057
230154,6065
230155,6035
230155,6045
230155,6055
230156,6035
230157,6034
230157,6035
230158,6033
230158,6049
230159,6049
230159,6062
230159,6064
230160,6035
230160,6052
230160,6055
230160,6057
230161,6034
230161,6040
230161,6042
230161,6043
230161,6045
230161,6046
230161,6049
230161,6052
230161,6054
230161,6057
230161,6058
230161,6062
230161,6065
230161,6069
230161,6075
230161,6077
230161,6078
230161,6081
230161,6083
230161,6084
230161,6087
230161,6091
230161,11299
230161,11301
230161,11358
230162,6034
230162,6035
230162,6043
230162,6044
230162,6045
230162,6046
230162,6047
230162,6049
230162,6052
230162,6054
230162,6055
230162,6057
230162,6058
230162,6062
230162,6067
230162,6069
230162,6072
230162,11299
230162,11301
230163,6034
230163,6037
230163,6038
230163,6039
230163,6040
230163,6042
230163,6043
230163,6054
230163,6060
230163,6061
230163,6063
230163,6071
230163,6075
230163,6077
230163,6081
230163,6083
230163,6084
230163,6087
230163,6089
230163,6090
230163,6091
230163,6093
230163,6095
230163,11277
230163,11299
230163,11301
230163,11358
230163,11587
230163,12081
230164,6035
230164,6044
230164,6045
230165,6044
230165,6046
230165,6052
230166,6063
230166,11301
230166,11587
230167,6043
230167,6046
230168,6044
230168,6045
230168,6056
230169,6045
230170,6035
230170,6045
230170,6049
230170,6052
230170,6054
230170,6055
230170,6058
230170,6060
230170,6062
230171,6033
230171,6034
230171,6037
230171,12081
230172,6056
230173,6034
230173,6046
230173,6063
230173,11299
230174,6060
230175,6035
230175,6055
230176,6033
230176,6035
230176,6049
230177,6033
230177,6034
230178,6038
230179,6034
230179,6042
230179,6047
230179,6060
230179,6064
230179,6071
230179,11299
230179,11300
230179,11301
230179,11587
230180,6037
230180,6060
230181,6043
230182,6044
230182,6068
230183,6052
230183,6078
230183,11301
230184,6081
230184,6084
230184,6090
230184,6091
230184,6095
230184,11358
230185,6047
230185,6049
230185,6052
230185,6055
230185,6056
230185,6075
230185,6076
230185,6077
230185,6078
230185,6079
230185,6080
230185,6081
230185,6087
230185,6088
230185,6092
230185,11357
230186,6081
230187,6075
230187,6076
230187,6077
230187,6078
230187,6079
230187,6088
230188,6076
230188,6078
230188,6079
230188,6083
230188,6092
230189,6078
230190,6060
230190,6078
230191,6078
230192,6078
230193,6076
230193,6078
230193,6079
230194,6078
230195,6075
230195,6076
230195,6077
230195,6078
230195,6079
230195,6080
230195,6081
230195,6084
230195,6088
230195,6089
230195,6090
230195,6091
230195,6092
230195,6093
230196,6061
230196,6084
230197,6034
230197,6040
230197,6042
230197,6043
230197,6045
230197,6055
230197,6058
230197,6075
230197,6076
230197,6077
230197,6079
230197,6080
230197,6081
230197,6084
230197,6088
230197,6090
230197,6091
230197,6092
230197,11358
230198,6084
230198,6091
230198,11358
230199,6084
230199,6091
230199,11358
230200,6093
230201,6045
230201,6062
230201,6079
230202,6084
230202,6090
230203,6075
230203,6076
230203,6079
230203,6080
230203,6081
230203,6087
230203,6091
230203,6092
230204,6087
230205,6045
230205,6046
230205,6052
230205,6055
230205,6058
230205,6069
230205,6075
230205,6076
230205,6078
230205,6079
230205,6081
230205,6087
230205,6088
230205,6089
230205,6091
230205,6092
230206,6087
230207,6042
230207,6043
230207,6044
230207,6045
230207,6046
230207,6052
230207,6055
230207,6071
230207,6075
230207,6076
230207,6077
230207,6078
230207,6081
230207,6084
230207,6085
230207,6087
230207,6088
230207,6089
230207,6090
230207,6091
230207,6095
230207,11300
230207,11301
230207,11358
230208,6087
230209,6052
230209,6062
230209,6075
230210,6075
230210,6076
230210,6079
230211,6075
230212,6039
230212,6040
230212,6042
230212,6043
230212,6044
230212,6045
230212,6046
230212,6049
230212,6052
230212,6058
230212,6061
230212,6064
230212,6069
230212,6071
230212,6075
230212,6076
230212,6077
230212,6079
230212,6080
230212,6081
230212,6083
230212,6084
230212,6085
230212,6087
230212,6088
230212,6089
230212,6090
230212,6091
230212,6092
230212,6095
230212,11300
230212,11301
230212,11358
230212,12081
230213,6045
230213,6052
230213,6057
230213,6058
230213,6075
230213,6077
230213,6079
230213,6081
230214,6075
230214,6087
230215,6034
230215,6042
230215,6043
230215,6044
230215,6046
230215,6049
230215,6050
230215,6052
230215,6055
230215,6061
230215,6062
230215,6069
230215,6075
230215,6076
230215,6077
230215,6078
230215,6079
230215,6080
230215,6081
230215,6083
230215,6084
230215,6087
230215,6088
230215,6089
230215,6090
230215,6091
230215,6092
230215,6093
230215,6095
230215,11299
230215,11358
230216,6075
230216,6076
230216,6077
230216,6078
230216,6080
230216,6081
230216,6087
230217,6077
230217,6078
230218,6077
230219,6077
230220,6076
230220,6079
230220,6081
230220,6087
230220,6088
230220,6091
230221,6076
230221,6079
230222,6091
230223,6081
230994,6049
230994,6052
230994,6058
230994,6063
230994,11301
230995,6042
230995,6043
230995,6047
230995,6049
230995,6068
230996,6040
230996,6044
230996,6071
230997,6035
230998,6035
230998,6040
230998,6042
230998,6045
230998,6049
230998,6066
230998,11299
230999,6037
230999,6038
230999,6039
230999,6042
230999,6043
230999,6049
230999,6050
230999,6052
230999,6054
230999,6060
230999,6064
230999,6067
230999,6076
230999,6078
230999,6080
230999,6081
230999,6083
230999,6084
230999,6087
230999,6088
230999,6090
230999,6091
230999,6093
230999,11299
