bill_id,roll_call_id,date,description,yea,nay,nv
668086,442539,2015-04-30,"Passage To Be Engrossed RC #47",134,13,0
668086,452179,2015-05-27,"Accept Maj Otp-a Rpt RC #97",27,5,0
668086,490486,2016-01-28,"Reference RC #480",0,35,0
668086,490487,2016-01-28,"Reference RC #481",17,18,0
668223,445362,2015-05-12,"Reconsideration - Veto RC #63",135,6,0
668223,460006,2015-06-16,"Veto Override (2/3) RC #257",28,7,0
668265,460729,2015-06-17,"Acc Maj Otp As Amended Rep RC #282",73,72,0
668265,460730,2015-06-18,"Enactment RC #295",68,75,0
668265,461252,2015-06-18,"Enactment RC #292",12,23,0
668826,455636,2015-05-29,"Acc Maj Ought Not To Pass Rep RC #114",118,22,0
669018,423519,2015-03-25,"Enactment RC #7",146,1,0
671704,461771,2015-06-22,"Acc Maj Ought Not To Pass Rep RC #321",94,53,0
671782,453559,2015-05-28,"Acc Maj Ought To Pass Rep RC #109",113,32,0
671782,460563,2015-06-16,"Accept Maj Otp Rpt RC #260",16,19,0
671782,461780,2015-06-22,"Recede RC #322",17,17,0
673059,447376,2015-05-13,"Veto Override (2/3) RC #69",15,20,0
673590,460129,2015-06-16,"Enactment RC #264",22,13,0
673590,463926,2015-06-30,"Veto Override (2/3) RC #375",22,13,0
675908,413193,2015-03-19,"Passage To Be Engrossed RC #6",119,27,0
675908,416151,2015-03-25,"Accept Min Ontp Rpt RC #16",18,17,0
676031,426952,2015-04-02,"Reconsideration - Veto RC #13",146,0,0
676031,446742,2015-05-13,"Commit To Approps RC #66",15,20,0
676031,446743,2015-05-13,"Veto Override (2/3) RC #67",15,20,0
676212,445218,2015-05-12,"Reconsideration - Veto RC #64",141,1,0
676212,449177,2015-05-21,"Veto Override (2/3) RC #82",34,1,0
676308,434693,2015-04-16,"Acc Maj Ought Not To Pass Rep RC #30",77,69,0
676308,439006,2015-04-23,"Accept Min Otp Rpt RC #31",20,15,0
676308,441122,2015-04-29,"Insist RC #44",75,68,0
678609,425969,2015-04-02,"Reconsideration - Veto RC #12",89,57,0
679977,437307,2015-04-23,"Acc Maj Otp As Amended Rep RC #36",84,65,0
679977,458518,2015-06-10,"Final Passage - Emer RC #203",141,4,0
679977,461781,2015-06-22,"Reconsideration - Veto RC #338",128,10,0
679977,462050,2015-06-23,"Veto Override (2/3) RC #336",34,0,0
680367,460630,2015-06-17,"Accept Min Otp-a Rpt RC #278",17,18,0
680367,460631,2015-06-17,"Acc Maj Ought Not To Pass Rep RC #288",77,67,0
680492,463987,2015-06-30,"Acc Maj Otp As Amended Rep RC #403",99,47,0
680654,457725,2015-06-08,"Acc Maj Ought Not To Pass Rep RC #177",80,65,0
680654,459683,2015-06-15,"Accept Maj Ontp Rpt RC #224",12,23,0
680654,461081,2015-06-18,"Recede And Concur RC #293",15,20,0
683252,405666,2015-03-05,"Accept Maj Ontp Rpt RC #8",24,10,0
683389,457744,2015-06-08,"Acc Report 'a' Otp As Amended RC #174",81,66,0
683389,460952,2015-06-18,"Accept Rpt 'b' Otp-a RC #296",18,17,0
683399,461656,2015-06-19,"Accept Min Ontp Rpt RC #308",19,16,0
683399,461791,2015-06-22,"Acc Maj Otp As Amended Rep RC #320",80,67,0
683411,445380,2015-05-12,"Accept Min Ontp Rpt RC #60",19,16,0
683411,445900,2015-05-13,"Acc Maj Otp As Amended Rep RC #73",79,67,0
683437,435108,2015-04-16,"Acc Min Otp As Amended Rep RC #26",97,49,0
683473,440328,2015-04-28,"Accept Min Ontp Rpt RC #33",26,9,0
683503,407858,2015-03-10,"Enactment RC #5",145,1,0
683503,409667,2015-03-11,"Enactment RC #9",35,0,0
685601,464002,2015-06-30,"Reconsideration - Veto RC #398",85,58,0
