roll_call_id,sponsor_id,vote
213130,662,1
213130,669,1
213130,677,1
213130,689,1
213130,699,1
213130,703,1
213130,706,1
213130,711,1
213130,718,2
213130,721,1
213130,752,2
213130,759,2
213130,894,2
213130,1475,1
213130,11024,1
213130,13729,1
213130,13733,1
213130,13734,1
213131,662,2
213131,663,2
213131,667,2
213131,669,1
213131,672,2
213131,673,2
213131,674,1
213131,677,1
213131,678,1
213131,679,1
213131,680,1
213131,681,2
213131,682,2
213131,685,2
213131,689,1
213131,695,2
213131,696,1
213131,697,1
213131,699,1
213131,700,1
213131,702,2
213131,703,1
213131,704,1
213131,706,1
213131,707,1
213131,708,2
213131,709,1
213131,711,1
213131,713,1
213131,714,1
213131,715,1
213131,717,1
213131,718,2
213131,720,1
213131,721,1
213131,725,2
213131,729,1
213131,731,1
213131,732,1
213131,734,2
213131,735,1
213131,736,1
213131,739,1
213131,740,1
213131,741,1
213131,743,1
213131,744,2
213131,746,1
213131,748,2
213131,749,2
213131,751,1
213131,752,2
213131,753,2
213131,756,2
213131,757,2
213131,758,1
213131,759,2
213131,760,1
213131,889,1
213131,890,2
213131,891,1
213131,892,3
213131,894,2
213131,895,1
213131,1463,1
213131,1464,1
213131,1465,2
213131,1467,1
213131,1468,1
213131,1469,1
213131,1470,2
213131,1471,2
213131,1472,2
213131,1473,1
213131,1475,1
213131,1476,2
213131,1477,2
213131,1478,2
213131,1479,2
213131,2379,2
213131,11024,1
213131,11025,1
213131,11026,1
213131,13009,1
213131,13727,3
213131,13728,1
213131,13729,1
213131,13730,1
213131,13731,1
213131,13732,2
213131,13733,1
213131,13734,1
213131,13735,1
213131,13736,1
213131,13737,1
213131,13738,1
213131,13739,1
213131,13740,1
213131,13741,1
213131,13746,1
213132,662,1
213132,663,2
213132,667,2
213132,669,1
213132,672,2
213132,673,2
213132,674,1
213132,677,1
213132,678,1
213132,679,1
213132,680,1
213132,681,1
213132,682,2
213132,685,2
213132,689,1
213132,695,2
213132,696,1
213132,697,1
213132,699,1
213132,700,1
213132,702,2
213132,703,1
213132,704,1
213132,706,1
213132,707,1
213132,708,2
213132,709,1
213132,711,1
213132,713,1
213132,714,1
213132,715,1
213132,717,2
213132,718,2
213132,720,1
213132,721,1
213132,725,2
213132,729,1
213132,731,1
213132,732,1
213132,734,2
213132,735,1
213132,736,1
213132,739,3
213132,740,1
213132,741,2
213132,743,1
213132,744,2
213132,746,1
213132,748,2
213132,749,2
213132,751,1
213132,752,2
213132,753,2
213132,756,2
213132,757,2
213132,758,1
213132,759,2
213132,760,1
213132,889,1
213132,890,2
213132,891,1
213132,892,3
213132,894,2
213132,895,1
213132,1463,1
213132,1464,1
213132,1465,2
213132,1467,1
213132,1468,1
213132,1469,1
213132,1470,1
213132,1471,2
213132,1472,2
213132,1473,1
213132,1475,1
213132,1476,2
213132,1477,2
213132,1478,2
213132,1479,1
213132,2379,2
213132,11024,1
213132,11025,1
213132,11026,1
213132,13009,1
213132,13727,1
213132,13728,1
213132,13729,1
213132,13730,1
213132,13731,1
213132,13732,2
213132,13733,1
213132,13734,1
213132,13735,1
213132,13736,1
213132,13737,1
213132,13738,1
213132,13739,1
213132,13740,1
213132,13741,1
213132,13746,1
213133,676,1
213133,761,2
213133,762,1
213133,770,2
213133,772,2
213133,773,2
213133,775,1
213133,778,2
213133,780,1
213133,782,2
213133,790,2
213133,791,1
213133,888,1
213133,13744,1
213133,13783,1
213134,676,2
213134,683,1
213134,712,1
213134,761,1
213134,762,1
213134,763,3
213134,765,1
213134,766,1
213134,767,2
213134,768,1
213134,770,1
213134,772,1
213134,773,1
213134,774,1
213134,775,2
213134,776,2
213134,777,1
213134,778,1
213134,779,1
213134,780,2
213134,781,1
213134,782,1
213134,783,2
213134,784,1
213134,785,3
213134,786,1
213134,789,1
213134,790,1
213134,791,2
213134,793,1
213134,794,2
213134,796,2
213134,797,1
213134,799,1
213134,888,2
213134,11333,2
213134,13742,1
213134,13743,2
213134,13744,2
213134,13783,2
213135,662,1
213135,669,1
213135,677,1
213135,689,1
213135,721,1
213135,759,1
213135,894,1
213135,1475,1
213135,13734,3
213136,662,1
213136,669,1
213136,677,1
213136,689,1
213136,699,1
213136,703,1
213136,706,1
213136,711,1
213136,718,1
213136,721,1
213136,752,1
213136,759,1
213136,894,1
213136,1475,1
213136,11024,1
213136,13729,1
213136,13733,1
213136,13734,1
213137,667,1
213137,680,1
213137,682,1
213137,707,1
213137,715,1
213137,736,3
213137,743,1
213137,746,1
213138,667,3
213138,672,1
213138,680,1
213138,682,1
213138,695,1
213138,700,1
213138,702,1
213138,704,1
213138,707,1
213138,709,1
213138,715,1
213138,717,1
213138,729,1
213138,732,1
213138,736,1
213138,740,1
213138,743,1
213138,744,1
213138,746,1
213138,751,1
213138,757,1
213138,1468,1
213139,662,1
213139,663,1
213139,667,1
213139,669,1
