sponsor_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district
936,"Al Riley",Al,,Riley,,,1,D,1,Rep,HD-038
937,"Andre Thapedi",Andre,M.,Thapedi,,,1,D,1,Rep,HD-032
940,"Anthony DeLuca",Anthony,,DeLuca,,,1,D,1,Rep,HD-080
941,"Arthur Turner",Arthur,,Turner,,,1,D,1,Rep,HD-009
942,"Barbara Currie",Barbara,Flynn,Currie,,,1,D,1,Rep,HD-025
944,"Bill Mitchell",Bill,,Mitchell,,,2,R,1,Rep,HD-101
946,"Brandon Phelps",Brandon,W.,Phelps,,,1,D,1,Rep,HD-118
948,"Carol Sente",Carol,A.,Sente,,,1,D,1,Rep,HD-059
949,"Chapin Rose",Chapin,,Rose,,,2,R,2,Sen,SD-051
952,"Cynthia Soto",Cynthia,,Soto,,,1,D,1,Rep,HD-004
953,"Dan Brady",Dan,,Brady,,,2,R,1,Rep,HD-105
955,"Daniel Burke",Daniel,J.,Burke,,,1,D,1,Rep,HD-001
956,"Daniel Beiser",Daniel,V.,Beiser,,,1,D,1,Rep,HD-111
960,"David Leitch",David,R.,Leitch,,,2,R,1,Rep,HD-073
961,"David Reis",David,B.,Reis,,,2,R,1,Rep,HD-109
965,"Donald Moffitt",Donald,L.,Moffitt,,,2,R,1,Rep,HD-074
966,"Ed Sullivan",Ed,,Sullivan,Jr.,,2,R,1,Rep,HD-051
967,"Eddie Jackson",Eddie,Lee,Jackson,Sr.,,1,D,1,Rep,HD-114
969,"Edward Acevedo",Edward,J.,Acevedo,,,1,D,1,Rep,HD-002
970,"Elaine Nekritz",Elaine,,Nekritz,,,1,D,1,Rep,HD-057
972,"Elizabeth Hernandez",Elizabeth,,Hernandez,,Lisa,1,D,1,Rep,HD-024
973,"Emily McAsey",Emily,,McAsey,,,1,D,1,Rep,HD-085
974,"Esther Golar",Esther,,Golar,,,1,D,1,Rep,HD-006
976,"Frank Mautino",Frank,J.,Mautino,,,1,D,1,Rep,HD-076
977,"Fred Crespo",Fred,,Crespo,,,1,D,1,Rep,HD-044
978,"Gregory Harris",Gregory,S.,Harris,,Greg,1,D,1,Rep,HD-013
980,"Jack Franks",Jack,D.,Franks,,,1,D,1,Rep,HD-063
983,"Jay Hoffman",Jay,C.,Hoffman,,,1,D,1,Rep,HD-113
985,"James Durkin",James,B.,Durkin,,Jim,2,R,1,Rep,HD-082
990,"John D'Amico",John,C.,D'Amico,,,1,D,1,Rep,HD-015
