bill_id,roll_call_id,date,description,yea,nay,nv
829447,495377,2016-02-11,"House Committee Do pass with amendments. (Printed A-Eng.)",8,0,0
829447,499751,2016-02-17,"House Third Reading",58,0,0
829447,504453,2016-02-23,"Senate Committee Do pass the A-Eng bill",5,0,0
829447,507972,2016-02-26,"Senate Third Reading",24,0,0
829448,494369,2016-02-10,"Senate Committee Do pass with amendments. (Printed A-Eng.)",3,2,0
829449,489722,2016-02-01,"House Committee Do pass with amendments. (Printed A-Eng.)",7,0,0
829449,493084,2016-02-09,"House Third Reading",59,0,0
829449,499827,2016-02-17,"Senate Committee Do pass with amendments. (Printed B-Eng.)",4,0,0
829449,507392,2016-02-25,"Senate Third Reading",28,1,0
829449,508071,2016-02-26,"House Third Reading in Concurrence",58,0,0
829450,492024,2016-02-05,"House Committee Do pass with amendments and bill be referred to Ways and Means. (Printed A-Eng.)",6,3,0
829450,505233,2016-02-23,"House Committee Do pass with amendments to the A-Eng bill. (Printed B-Eng.)",16,7,0
829450,507798,2016-02-26,"House Motion to Rerefer",23,33,0
829450,507799,2016-02-26,"House Third Reading",43,13,0
829450,511746,2016-03-02,"Senate Motion to Refer",28,0,0
829452,493377,2016-02-09,"Senate Committee Do pass and refer to Ways and Means by prior reference",5,0,0
829454,491527,2016-02-04,"House Committee Be Adopted",7,0,0
829454,495274,2016-02-11,"House Special Order",60,0,0
829454,504729,2016-02-23,"Senate Committee Be adopted",4,0,0
829454,507979,2016-02-26,"Senate Final Reading",28,0,0
829455,492263,2016-02-05,"Senate Committee Do pass with amendments. (Printed A-Eng.)",6,0,0
829455,493852,2016-02-10,"Senate Third Reading",26,2,0
829455,504582,2016-02-23,"House Third Reading",53,1,0
829456,497315,2016-02-15,"House Committee Do pass with amendments. (Printed A-Eng.)",7,1,0
829456,502763,2016-02-19,"House Third Reading",54,4,0
829456,506512,2016-02-25,"Senate Committee Do pass with amendments. (Printed B-Eng.)",5,0,0
829456,512021,2016-03-02,"Senate Third Reading",26,2,0
829456,512707,2016-03-03,"House Third Reading in Concurrence",57,3,0
829457,494100,2016-02-10,"House Committee Do pass with amendments. (Printed A-Eng.)",6,0,0
829457,496951,2016-02-15,"House Third Reading",57,2,0
829457,504130,2016-02-22,"Senate Committee Do pass the A-Eng bill",5,0,0
829457,508049,2016-02-26,"Senate Third Reading",28,0,0
829459,494801,2016-02-09,"House Committee Do pass with amendments. (Printed A-Eng.)",7,2,0
829459,500373,2016-02-17,"House Committee Do pass with amendments. (Printed B-Eng.)",8,0,0
829459,503169,2016-02-22,"House Third Reading",53,5,0
829459,507557,2016-02-25,"Senate Committee Do pass",4,1,0
829459,511786,2016-03-02,"Senate Third Reading",22,6,0
829460,494044,2016-02-10,"Senate Committee Do pass with amendments. Refer to Ways and Means by prior reference. (Printed A-Eng)",4,1,0
829461,489441,2016-02-01,"House Committee Do Pass",9,0,0
829461,491240,2016-02-04,"House Third Reading",54,0,0
829461,498287,2016-02-16,"Senate Committee Do pass",5,0,0
829461,502557,2016-02-19,"Senate Third Reading",25,0,0
829462,494901,2016-02-10,"House Committee Do pass. Refer to Ways and Means",7,2,0
829463,491926,2016-02-05,"House Committee Do pass and be referred to Ways and Means by prior reference",9,0,0
