bill_id,sponsor_id
435149,12407
435177,1756
435206,12407
435234,12407
435262,1746
435291,1760
435320,1765
435347,1735
435377,1746
435404,1647
435434,1647
435461,1746
435488,1647
435517,1647
435544,1627
435570,1627
435599,1768
435627,12406
437137,1644
437137,1760
437137,12778
437137,12938
437141,1615
437141,1707
437141,1716
437141,1744
437141,1764
437141,12400
437141,12405
437141,12406
437141,12407
437141,12779
437141,12781
437141,12791
437145,1707
437145,1716
437145,1720
437145,1756
437145,1765
437145,12406
437149,1660
437149,12763
437152,1644
437152,1660
437152,12778
437152,12781
437157,1660
437157,14989
437161,1615
437161,1644
437161,1660
437161,1768
437161,12791
437161,15624
437161,15754
437161,15857
437165,1707
437165,12406
437165,12790
437169,1716
437169,1720
437169,1735
437169,1768
437169,12370
437169,12400
437169,12406
437172,12406
437177,1756
437181,1756
437185,1707
437188,1647
437192,1660
437196,1756
437201,12406
437205,1746
437205,12766
437205,12778
437205,15624
437205,15774
437208,1647
437208,12400
437208,15624
437208,15938
437212,12406
437216,1767
437216,12406
437221,1644
437221,1760
437221,12365
437221,12400
437221,12780
437221,12781
437221,15625
437221,15774
437224,1756
437224,12791
437228,1647
437232,1615
437232,1716
437232,1764
437236,1615
437236,1744
437236,12788
437240,1744
437240,12765
437244,1744
437248,1744
437252,1744
437256,1647
437256,12763
437260,1743
437260,12780
437260,12781
437260,12938
437264,1707
437268,12394
437272,1625
437272,1635
437272,1653
437272,1664
437272,1669
437272,1679
437272,1685
437272,1694
437272,1699
437272,1703
437272,1706
437272,1710
437272,1719
437272,1723
437272,1725
437272,1726
437272,1729
437272,1748
437272,2380
437272,12360
437272,12361
437272,12362
437272,12363
437272,12369
437272,12374
437272,12375
437272,12377
437272,12379
437272,12384
437272,12387
437272,12389
437272,12390
437272,12393
437272,12394
437272,12396
437272,12469
437272,14049
437272,14050
437272,14052
437272,14201
437272,14986
437272,14999
437272,15146
437272,15732
437272,15741
437272,15750
437272,15751
437272,15969
437272,16027
437276,1625
437276,1679
437276,1703
437276,12362
437276,12390
437276,12393
437276,12394
437276,12759
437276,12774
437276,15146
437276,15752
437279,12368
437279,12390
437279,12391
437279,12395
437283,1699
437283,1705
437283,12369
437283,14049
437288,1685
437288,1694
437288,1705
437288,1710
437288,2380
437288,12363
437288,12369
437288,12375
437288,14200
437288,15148
437288,16020
437292,1625
437292,1648
437292,1662
437292,1664
437292,1679
437292,1694
437292,1703
437292,1725
437292,1726
437292,1729
437292,2380
437292,12361
437292,12363
437292,12367
437292,12369
437292,12374
437292,12379
437292,12389
437292,12390
437292,12394
437292,12469
437292,12795
437292,12906
437292,14049
437292,14051
437292,14052
