bill_id,date,action
415212,2011-01-20,"Introduced in Senate and read first time"
415212,2011-01-20,"Assigned to Senate FIN Committee"
415212,2011-01-20,"Assigned to Senate APPROP Committee"
415212,2011-01-20,"Assigned to Senate RULES Committee"
415212,2011-01-20,"Referred to Senate FIN Committee"
415222,2011-01-20,"Introduced in Senate and read first time"
415222,2011-01-20,"Assigned to Senate APPROP Committee"
415222,2011-01-20,"Assigned to Senate HMLR Committee"
415222,2011-01-20,"Assigned to Senate RULES Committee"
415222,2011-01-20,"Referred to Senate APPROP Committee"
415236,2011-01-19,"Introduced in Senate and read first time"
415236,2011-01-19,"Assigned to Senate APPROP Committee"
415236,2011-01-19,"Assigned to Senate RULES Committee"
415236,2011-01-20,"Senate read second time"
415236,2011-01-20,"Referred to Senate APPROP Committee"
415249,2011-01-19,"Introduced in Senate and read first time"
415249,2011-01-19,"Assigned to Senate APPROP Committee"
415249,2011-01-19,"Assigned to Senate RULES Committee"
415249,2011-01-19,"Senate read second time"
415249,2011-01-19,"Referred to Senate APPROP Committee"
415249,2011-01-19,"Senate APPROP Committee action: Do Pass, voting: (9-4-0-0)"
415249,2011-01-19,"Referred to Senate RULES Committee"
415249,2011-01-20,"Senate RULES Committee action: Proper For Consideration Amended"
415249,2011-01-20,"Senate minority caucus: Do pass"
415249,2011-01-20,"Senate majority caucus: Do pass"
415249,2011-01-20,"Senate Committee of the Whole action: Do Pass Amended"
415249,2011-01-20,"Senate third reading PASSED voting: (21-9-0-0)"
415249,2011-01-20,"Transmit to House"
415249,2011-01-20,"Transmitted to Governor"
415249,2011-01-21,"Governor Signed"
415265,2011-01-19,Introduced
415279,2011-01-19,Introduced
415292,2011-01-19,Introduced
415308,2011-01-19,"Introduced in House and read first time"
415308,2011-01-19,"Assigned to House APPROP Committee"
415308,2011-01-19,"Assigned to House RULES Committee"
415308,2011-01-20,"House read second time"
415308,2011-01-20,"Referred to House APPROP Committee"
415308,2011-01-19,"House APPROP Committee action: Do Pass Amended, voting: (9-4-0-0-0)"
415308,2011-01-19,"Referred to House RULES Committee"
415308,2011-01-20,"House RULES Committee action: constitutional and in proper form, voting: (6-3-0-0-0)"
415308,2011-01-20,"House minority caucus: Do pass"
415308,2011-01-20,"House majority caucus: Do pass"
415308,2011-01-20,"House Committee of the Whole action: Do Pass Amended"
