bill_id,roll_call_id,date,description,yea,nay,nv
308063,82935,2011-05-23,"House Vote on HB 537, AMENDMENT # 99 BY MR. SPEAKER, MOTION TO ADOPT (#267)",90,3,0
308063,82936,2011-05-23,"House Vote on HB 537, FINAL PASSAGE (#268)",96,0,0
308063,92997,2011-06-20,"Senate Vote on HB 537, FINAL PASSAGE (#764)",39,0,0
308063,93607,2011-06-21,"House Vote on HB 537, CONCUR IN SENATE AMENDMENTS (#847)",91,0,0
308064,90975,2011-06-09,"House Vote on HB 306, FINAL PASSAGE (#501)",74,14,0
308069,79962,2011-05-16,"House Vote on HB 417, FINAL PASSAGE (#158)",98,0,0
308069,93272,2011-06-20,"Senate Vote on HB 417, FINAL PASSAGE (#807)",37,0,0
308069,93631,2011-06-21,"House Vote on HB 417, REJECT SENATE AMENDMENTS (#835)",96,0,0
308069,95983,2011-06-23,"House Vote on HB 417, MOTION TO ADOPT (#941)",94,0,0
308069,95984,2011-06-23,"Senate Vote on HB 417, ADOPT (#1028)",19,16,0
308069,95985,2011-06-23,"Senate Vote on HB 417, RECONSIDERATION (#1037)",37,0,0
308071,84876,2011-05-26,"Senate Vote on SB 118, FINAL PASSAGE (#290)",33,0,0
308071,91834,2011-06-14,"House Vote on SB 118, FINAL PASSAGE (#621)",91,0,0
308071,93534,2011-06-21,"Senate Vote on SB 118, CONCUR (#849)",38,0,0
308078,77959,2011-05-09,"Senate Vote on SB 160, FINAL PASSAGE (#91)",37,0,0
308078,77960,2011-05-09,"Senate Vote on SB 160, CO-AUTHORS (#92)",20,0,0
308078,91854,2011-06-14,"House Vote on SB 160, FINAL PASSAGE (#614)",92,0,0
308099,78592,2011-05-11,"House Vote on HB 201, FINAL PASSAGE (#100)",99,0,0
308099,84610,2011-05-26,"Senate Vote on HB 201, FINAL PASSAGE (#302)",34,0,0
308121,92757,2011-06-15,"Senate Vote on SB 97, FINAL PASSAGE (#609)",10,21,0
308195,79961,2011-05-16,"House Vote on HB 104, FINAL PASSAGE (#149)",90,0,0
308195,91560,2011-06-13,"Senate Vote on HB 104, FINAL PASSAGE (#495)",37,0,0
308210,75449,2011-05-02,"House Vote on HB 221, FINAL PASSAGE (#16)",96,0,0
308210,86925,2011-06-02,"Senate Vote on HB 221, FINAL PASSAGE (#358)",36,0,0
308212,75859,2011-05-03,"House Vote on HB 245, FINAL PASSAGE (#26)",91,0,0
308212,78583,2011-05-11,"Senate Vote on HB 245, FINAL PASSAGE (#126)",32,0,0
308243,81232,2011-05-18,"House Vote on HB 421, AMENDMENT # 73 BY SMITH, P., MOTION TO ADOPT (#213)",33,57,0
308243,81233,2011-05-18,"House Vote on HB 421, FINAL PASSAGE (#214)",72,23,0
308243,92941,2011-06-19,"Senate Vote on HB 421, FINAL PASSAGE (#737)",18,18,0
308243,93163,2011-06-20,"Senate Vote on HB 421, AMENDMENT # 3048 BY BROOME, HB 421 BY CARTER (#774)",15,20,0
308243,93164,2011-06-20,"Senate Vote on HB 421, FINAL PASSAGE (#775)",22,16,0
308243,93470,2011-06-21,"House Vote on HB 421, CONCUR IN SENATE AMENDMENTS (#836)",84,12,0
308260,87127,2011-06-02,"House Vote on HB 333, FINAL PASSAGE (#381)",86,0,0
308260,92332,2011-06-16,"Senate Vote on HB 333, FINAL PASSAGE (#662)",37,0,0
308282,77996,2011-05-09,"House Vote on HB 200, FINAL PASSAGE (#56)",87,0,0
308282,91858,2011-06-14,"Senate Vote on HB 200, AMENDMENT # 2163 BY RISER, HB 200 BY MCVEA (#565)",15,20,0
308282,91859,2011-06-14,"Senate Vote on HB 200, FINAL PASSAGE (#567)",33,2,0
308282,91860,2011-06-14,"Senate Vote on HB 200, HB 200 BY MCVEA (#566)",16,18,0
308282,92980,2011-06-19,"House Vote on HB 200, CONCUR IN SENATE AMENDMENTS (#712)",80,11,0
308372,78764,2011-05-11,"Senate Vote on SB 100, FINAL PASSAGE (#117)",34,0,0
308372,91558,2011-06-13,"House Vote on SB 100, FINAL PASSAGE (#537)",94,0,0
308416,78008,2011-05-09,"House Vote on HB 174, FINAL PASSAGE (#67)",74,11,0
308416,91590,2011-06-13,"Senate Vote on HB 174, FINAL PASSAGE (#500)",35,0,0
308416,92960,2011-06-19,"House Vote on HB 174, CONCUR IN SENATE AMENDMENTS (#704)",81,3,0
308446,91410,2011-06-09,"House Vote on HB 569, FINAL PASSAGE (#513)",89,0,0
308446,93116,2011-06-20,"Senate Vote on HB 569, FINAL PASSAGE (#831)",36,0,0
308446,93405,2011-06-21,"House Vote on HB 569, REJECT SENATE AMENDMENTS (#848)",87,0,0
308446,94172,2011-06-23,"House Vote on HB 569, MOTION TO ADOPT (#934)",91,0,0
308446,96661,2011-06-23,"Senate Vote on HB 569, ADOPT (#1029)",35,0,0
308475,79975,2011-05-16,"Senate Vote on SB 189, FINAL PASSAGE (#154)",34,0,0
308475,92322,2011-06-15,"House Vote on SB 189, FINAL PASSAGE (#660)",96,0,0
308475,93355,2011-06-21,"Senate Vote on SB 189, CONCUR (#862)",37,0,0
308504,80381,2011-05-17,"House Vote on HB 101, FINAL PASSAGE (#202)",33,62,0
308510,81151,2011-05-18,"Senate Vote on SB 59, CO-AUTHORS (#207)",18,0,0
308510,81152,2011-05-18,"Senate Vote on SB 59, FINAL PASSAGE (#208)",35,0,0
308510,92021,2011-06-15,"House Vote on SB 59, FINAL PASSAGE (#642)",93,0,0
308510,93398,2011-06-21,"Senate Vote on SB 59, CONCUR (#847)",35,0,0
308512,91430,2011-06-09,"House Vote on HB 303, FINAL PASSAGE (#490)",90,0,0
308512,93172,2011-06-20,"Senate Vote on HB 303, FINAL PASSAGE (#817)",36,0,0
308543,81061,2011-05-18,"House Vote on HB 103, FINAL PASSAGE (#206)",56,35,0
308543,91806,2011-06-14,"Senate Vote on HB 103, FINAL PASSAGE (#549)",32,5,0
308543,92949,2011-06-19,"House Vote on HB 103, CONCUR IN SENATE AMENDMENTS (#707)",53,35,0
308600,79973,2011-05-16,"Senate Vote on SB 173, FINAL PASSAGE (#150)",33,0,0
308600,92324,2011-06-15,"House Vote on SB 173, AMENDMENT # 300 BY KATZ, Amendments no. 4 (#656)",74,19,0
308600,92325,2011-06-15,"House Vote on SB 173, FINAL PASSAGE (#657)",91,1,0
308600,93354,2011-06-21,"Senate Vote on SB 173, REJECT (#859)",36,0,0
308601,78549,2011-05-11,"House Vote on HB 276, AMENDMENT # 25 BY HARDY, MOTION TO ADOPT (#103)",14,77,0
308601,78550,2011-05-11,"House Vote on HB 276, FINAL PASSAGE (#104)",95,1,0
308601,91933,2011-06-14,"Senate Vote on HB 276, FINAL PASSAGE (#552)",37,0,0
308620,85623,2011-05-26,"House Vote on HB 474, RETURN TO THE CALENDAR (#301)",17,55,0
308620,86760,2011-06-01,"House Vote on HB 474, FINAL PASSAGE (#368)",90,0,0
308620,93231,2011-06-20,"Senate Vote on HB 474, FINAL PASSAGE (#809)",37,1,0
308620,93543,2011-06-21,"House Vote on HB 474, CONCUR IN SENATE AMENDMENTS (#837)",92,2,0
308622,89881,2011-06-06,"House Vote on HB 352, FINAL PASSAGE (#429)",98,0,0
308622,92905,2011-06-19,"Senate Vote on HB 352, FINAL PASSAGE (#713)",39,0,0
308625,79965,2011-05-16,"Senate Vote on SB 156, FINAL PASSAGE (#149)",33,0,0
308625,91612,2011-06-13,"House Vote on SB 156, FINAL PASSAGE (#560)",100,0,0
308632,79968,2011-05-16,"House Vote on HB 342, FINAL PASSAGE (#177)",92,0,0
308632,92893,2011-06-19,"Senate Vote on HB 342, AMENDMENT # 2374 BY APPEL, HB 342 BY EDWARDS (#727)",16,20,0
308632,92894,2011-06-19,"Senate Vote on HB 342, RETURN CAL - SUBJ TO CALL (#728)",15,19,0
308632,92895,2011-06-19,"Senate Vote on HB 342, FINAL PASSAGE (#729)",27,8,0
308632,93351,2011-06-21,"House Vote on HB 342, CONCUR IN SENATE AMENDMENTS (#811)",95,0,0
308652,81549,2011-05-19,"House Vote on HB 289, FINAL PASSAGE (#237)",92,0,0
308652,92878,2011-06-19,"Senate Vote on HB 289, FINAL PASSAGE (#709)",38,0,0
308652,93686,2011-06-21,"House Vote on HB 289, REJECT SENATE AMENDMENTS (#809)",92,1,0
308652,96168,2011-06-23,"House Vote on HB 289, MOTION TO ADOPT (#923)",89,0,0
308652,96169,2011-06-23,"Senate Vote on HB 289, ADOPT (#1011)",34,0,0
308659,80349,2011-05-17,"House Vote on HB 370, FINAL PASSAGE (#189)",86,6,0
308659,93657,2011-06-20,"Senate Vote on HB 370, FINAL PASSAGE (#787)",38,0,0
308659,93658,2011-06-21,"House Vote on HB 370, CONCUR IN SENATE AMENDMENTS (#833)",93,0,0
308699,78740,2011-05-11,"Senate Vote on SB 120, FINAL PASSAGE (#119)",34,0,0
308699,91738,2011-06-14,"House Vote on SB 120, FINAL PASSAGE (#630)",93,0,0
308699,93415,2011-06-21,"Senate Vote on SB 120, CONCUR (#851)",35,0,0
308703,91084,2011-06-09,"House Vote on HB 404, FINAL PASSAGE (#509)",90,0,0
308703,93287,2011-06-20,"Senate Vote on HB 404, FINAL PASSAGE (#826)",37,0,0
308722,90662,2011-06-08,"House Vote on HB 349, FINAL PASSAGE (#477)",91,0,0
308728,75251,2011-04-26,"House Vote on HB 412, REFER TO THE COMMITTEE ON NAT. RESOURCES (#6)",37,44,0
308733,80424,2011-05-17,"House Vote on HB 217, FINAL PASSAGE (#203)",93,0,0
308733,87430,2011-06-02,"Senate Vote on HB 217, FINAL PASSAGE (#356)",35,0,0
308770,80992,2011-05-18,"House Vote on HB 264, FINAL PASSAGE (#209)",99,0,0
308770,91926,2011-06-14,"Senate Vote on HB 264, FINAL PASSAGE (#534)",37,0,0
308774,89870,2011-06-06,"House Vote on HB 465, FINAL PASSAGE (#417)",89,0,0
308774,93118,2011-06-20,"Senate Vote on HB 465, FINAL PASSAGE (#757)",38,0,0
308783,89871,2011-06-06,"House Vote on HB 277, FINAL PASSAGE (#409)",96,0,0
308818,85168,2011-05-25,"House Vote on HB 391, APPEAL RULING OF THE CHAIR (#290)",82,10,0
308818,92202,2011-06-15,"House Vote on HB 391, EDUCATION (#670)",29,66,0
308818,92203,2011-06-15,"House Vote on HB 391, AMENDMENT # 301 BY MR. SPEAKER, MOTION TO ADOPT (#671)",58,44,0
308818,92204,2011-06-15,"House Vote on HB 391, FINAL PASSAGE (#672)",53,49,0
