bill_id,roll_call_id,date,description,yea,nay,nv
98910,137007,2009-02-13,"House vote on Final Passage",95,0,0
98910,137008,2009-04-09,"Senate vote on 3rd Reading & Final Passage",45,0,0
98911,136999,2009-02-13,"House vote on Final Passage",95,0,0
98912,136992,2009-02-13,"House vote on Final Passage",95,0,0
98912,136993,2009-04-13,"Senate vote on Final Passage as Amended by the Senate",45,0,0
98914,136967,2009-02-20,"House vote on Final Passage",76,18,0
98914,136968,2009-04-13,"Senate vote on Final Passage as Amended by the Senate",38,8,0
98917,136948,2009-04-03,"Senate vote on 3rd Reading & Final Passage",43,2,0
98920,136927,2009-04-09,"Senate vote on 3rd Reading & Final Passage",46,0,1
98921,136915,2009-04-02,"Senate vote on 3rd Reading & Final Passage",41,4,1
98928,136866,2009-04-07,"Senate vote on Final Passage as Amended by the Senate",33,13,0
98928,136867,2009-04-23,"Senate vote on 3rd Reading & Final Passage as Amended by the Senate",37,9,0
98931,136848,2009-04-14,"Senate vote on Final Passage as Amended by the Senate",48,0,0
98932,136842,2009-04-13,"Senate vote on 3rd Reading & Final Passage",45,0,0
98935,136834,2009-04-17,"Senate vote on 3rd Reading & Final Passage",44,0,0
98938,136824,2009-02-13,"House vote on Final Passage",95,0,0
98940,136814,2009-04-03,"Senate vote on 3rd Reading & Final Passage",46,0,0
98943,136790,2009-02-20,"House vote on Final Passage",66,28,0
98943,136791,2009-04-13,"Senate vote on Final Passage as Amended by the Senate",29,18,0
98944,136783,2009-01-26,"House vote on Final Passage",96,0,0
98944,136784,2009-04-01,"Senate vote on 3rd Reading & Final Passage",47,0,0
98946,136777,2009-02-13,"House vote on Final Passage",95,0,0
98946,136778,2009-04-07,"Senate vote on Final Passage as Amended by the Senate",47,0,0
98947,136769,2009-02-13,"House vote on Final Passage",95,0,0
98948,136766,2009-04-07,"Senate vote on Final Passage as Amended by the Senate",44,0,0
98951,136747,2009-02-13,"House vote on Final Passage",95,0,0
98951,136748,2009-04-02,"Senate vote on 3rd Reading & Final Passage",44,0,0
98952,136739,2009-02-13,"House vote on Final Passage",95,0,0
98952,136740,2009-04-09,"Senate vote on 3rd Reading & Final Passage",46,0,0
98958,136699,2009-02-13,"House vote on Final Passage",95,0,0
98958,136700,2009-04-17,"Senate vote on 3rd Reading & Final Passage",45,0,1
98959,136692,2009-01-26,"House vote on Final Passage",96,0,0
98959,136693,2009-03-31,"Senate vote on 3rd Reading & Final Passage",48,0,0
98960,136677,2009-01-26,"House vote on Final Passage",96,0,0
98960,136678,2009-04-16,"Senate vote on 3rd Reading & Final Passage",46,0,0
98962,136664,2009-04-07,"Senate vote on Final Passage as Amended by the Senate",45,0,0
98963,136661,2009-04-08,"Senate vote on 3rd Reading & Final Passage",43,3,0
98965,136643,2009-03-31,"Senate vote on 3rd Reading & Final Passage",33,15,0
98968,136625,2009-04-10,"Senate vote on 3rd Reading & Final Passage",43,0,0
98969,136613,2009-04-10,"Senate vote on 3rd Reading & Final Passage",47,0,0
98972,136598,2009-04-26,"Senate vote on 3rd Reading & Final Passage as Amended by the Senate",46,2,0
98973,136594,2009-02-13,"House vote on Final Passage",70,25,0
98973,136595,2009-04-13,"Senate vote on 3rd Reading & Final Passage",34,12,0
98976,136580,2009-01-28,"House vote on Final Passage",95,2,0
98976,136581,2009-02-11,"Senate vote on 3rd Reading & Final Passage",41,6,1
98977,136575,2009-04-10,"Senate vote on 3rd Reading & Final Passage",43,0,2
98978,136567,2009-04-10,"Senate vote on 3rd Reading & Final Passage",47,0,0
98981,136533,2009-02-13,"House vote on Final Passage",95,0,0
98981,136534,2009-04-07,"Senate vote on Final Passage as Amended by the Senate",43,0,0
98986,136505,2009-04-02,"Senate vote on 3rd Reading & Final Passage",45,0,0
98988,136502,2009-04-02,"Senate vote on 3rd Reading & Final Passage",45,0,1
98989,136499,2009-02-20,"House vote on Final Passage",58,36,0
98990,136491,2010-02-11,"House vote on Final Passage",59,38,0
98990,136492,2010-02-27,"Senate vote on 3rd Reading & Final Passage",31,14,0
98991,136480,2009-04-09,"Senate vote on Final Passage as Amended by the Senate",39,7,0
98991,136481,2009-04-22,"Senate vote on Final Passage without Senate Amendments",45,4,0
98997,136431,2009-02-20,"House vote on Final Passage",86,8,0
98997,136432,2009-04-13,"Senate vote on Final Passage as Amended by the Senate",40,6,0
98999,136413,2009-02-20,"House vote on Final Passage",94,0,0
99006,136386,2010-02-13,"House vote on Final Passage",84,10,0
99006,136387,2010-03-11,"Senate vote on 3rd Reading & Final Passage as Amended by the Senate",42,5,0
99006,136388,2010-03-11,"House vote on Final Passage as Amended by the Senate",87,10,0
99013,136323,2009-02-20,"House vote on Final Passage",94,0,0
99013,136324,2009-04-17,"Senate vote on Final Passage as Amended by the Senate",45,0,0
99020,136277,2009-02-20,"House vote on Final Passage",94,0,0
99020,136278,2009-04-09,"Senate vote on 3rd Reading & Final Passage",45,0,0
99023,136255,2009-01-28,"House vote on Final Passage",97,0,0
99023,136256,2009-02-11,"Senate vote on 3rd Reading & Final Passage",47,0,0
99029,136219,2009-04-08,"Senate vote on Final Passage as Amended by the Senate",45,0,0
99029,136220,2009-04-22,"Senate vote on 3rd Reading & Final Passage as Amended by the Senate",49,0,0
99030,136216,2009-04-07,"Senate vote on Final Passage as Amended by the Senate",43,0,0
99031,136211,2009-04-03,"Senate vote on 3rd Reading & Final Passage",46,0,0
99033,136201,2009-04-13,"Senate vote on Final Passage as Amended by the Senate",45,0,0
99037,136158,2009-02-20,"House vote on Final Passage",94,0,0
99037,136159,2009-04-02,"Senate vote on Final Passage as Amended by the Senate",46,0,0
99038,136151,2009-04-03,"Senate vote on 3rd Reading & Final Passage",44,0,2
99041,136135,2009-04-03,"Senate vote on Final Passage as Amended by the Senate",41,3,0
99041,136136,2009-04-22,"Senate vote on 3rd Reading & Final Passage as Amended by the Senate",47,2,0
99047,136077,2009-04-07,"Senate vote on Final Passage as Amended by the Senate",44,0,0
99048,136070,2009-04-14,"Senate vote on Final Passage as Amended by the Senate",41,6,0
99048,136071,2009-04-22,"Senate vote on 3rd Reading & Final Passage as Amended by the Senate",33,12,0
99049,136064,2010-02-05,"House vote on Final Passage",96,1,0
99058,136003,2009-04-17,"Senate vote on Final Passage as Amended by the Senate",39,5,1
99059,135994,2010-02-13,"House vote on Final Passage",63,31,0
