Row,id10580,id10581,id10582,id10583,id10585,id11402,id12222,id14060,id14193,id14765,id15697,id16531,id16532,id16533,id16534,id16535,id16536,id16586,id5541,id5579,id5580,id5581,id5583,id5584,id5585,id5587,id5589,id5590,id5592,id5594,id5595,id5597,id5598,id5599,id5601,id5602,id5604,id5605,id5606,id5608,id5609,id5610,id5612,id5614,id5616,id5619,id5620,id5621,id5622,id5623,id5627
id10580,1,0.875,0.909090909090909,0.8,0.7,NaN,0.888888888888889,0.5,0.846153846153846,0.8,NaN,NaN,0.833333333333333,1,0.8,NaN,NaN,0.75,NaN,0.714285714285714,0.666666666666667,0.888888888888889,0.9,0.2,0.529411764705882,0.333333333333333,0,0.875,1,1,0.866666666666667,0.9,0.846153846153846,0.3,0.3,0.875,0.75,0.9,0.875,0.9,0.8,0.875,0.875,0.875,0.875,0.666666666666667,0.285714285714286,1,0.538461538461538,0.4,0.769230769230769
id10581,0.875,1,0.75,0.75,0.65,0.857142857142857,0.75,1,0.571428571428571,NaN,NaN,NaN,NaN,0.5,NaN,0.6,0.857142857142857,NaN,0.8,0.571428571428571,0.75,0.875,0.777777777777778,0.4,0.333333333333333,0.416666666666667,0.461538461538462,0.692307692307692,0.9,0.846153846153846,0.75,0.875,0.818181818181818,0.571428571428571,0.333333333333333,0.75,0.863636363636364,0.769230769230769,0.75,0.75,0.916666666666667,0.769230769230769,0.764705882352941,0.75,0.75,0.833333333333333,0.222222222222222,0.875,0.285714285714286,0.545454545454545,0.666666666666667
id10582,0.909090909090909,0.75,1,1,0.727272727272727,NaN,0.916666666666667,0.666666666666667,1,1,NaN,1,1,1,1,1,NaN,1,NaN,0.944444444444444,0.85,0.888888888888889,0.8,0.5,0.181818181818182,0.25,0.5,0.846153846153846,0.888888888888889,0.916666666666667,0.875,1,0.944444444444444,0,0.0909090909090909,0.9375,0.916666666666667,1,1,1,0.882352941176471,1,1,0.952380952380952,1,0.5,0.230769230769231,0.875,0.5,0.25,0.888888888888889
id10583,0.8,0.75,1,1,0.75,NaN,1,0.6,0.5,NaN,0.916666666666667,1,NaN,NaN,NaN,1,0.8,NaN,NaN,0.833333333333333,0.75,0.875,0.777777777777778,0.125,0.166666666666667,0.416666666666667,0.125,0.777777777777778,0.85,0.777777777777778,1,1,0.944444444444444,0,0,1,0.875,0.928571428571429,0.888888888888889,1,0.777777777777778,1,0.894736842105263,1,1,0.5,0.333333333333333,0.888888888888889,0.294117647058824,0.222222222222222,0.875
id10585,0.7,0.65,0.727272727272727,0.75,1,0.833333333333333,0.75,1,0.666666666666667,NaN,NaN,NaN,NaN,NaN,NaN,0.75,0.571428571428571,NaN,0.5,1,0.75,0.625,0.833333333333333,0.45,0.416666666666667,0.272727272727273,0.461538461538462,0.846153846153846,0.625,0.666666666666667,0.75,0.708333333333333,0.75,0.5625,0.523809523809524,0.75,0.777777777777778,0.75,0.75,0.75,0.666666666666667,0.692307692307692,0.75,0.75,0.75,0.666666666666667,0.384615384615385,0.727272727272727,0.285714285714286,0.142857142857143,0.875
id11402,NaN,0.857142857142857,NaN,NaN,0.833333333333333,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,0.714285714285714,NaN,NaN,NaN,NaN,NaN,0.8,0.666666666666667,NaN,NaN,0.833333333333333,0.857142857142857,NaN,NaN,NaN,0.857142857142857,NaN,1,0.833333333333333,NaN,0.909090909090909,1,NaN,1,0.75,0.5,NaN,NaN,NaN,NaN,0.5,1,NaN,NaN,NaN
id12222,0.888888888888889,0.75,0.916666666666667,1,0.75,NaN,1,0.75,NaN,NaN,0.833333333333333,0.75,NaN,1,NaN,1,NaN,0.666666666666667,NaN,0.933333333333333,0.75,0.95,0.75,0.222222222222222,0,0.5,0.142857142857143,0.769230769230769,0.916666666666667,0.875,1,1,1,0,0.25,1,0.9,1,1,0.875,0.769230769230769,1,1,0.866666666666667,1,0.5,0.375,0.888888888888889,0,0.4375,0.9375
id14060,0.5,1,0.666666666666667,0.6,1,NaN,0.75,1,0.428571428571429,0,0.5,0.666666666666667,0.5,NaN,0,NaN,0.875,0.8,NaN,0.888888888888889,0.642857142857143,0.666666666666667,1,1,0.5,1,0.875,0,0.875,1,0.545454545454545,1,0.625,NaN,1,0.833333333333333,1,NaN,0.833333333333333,1,0.714285714285714,1,0.875,0.583333333333333,NaN,1,1,1,1,1,0.615384615384615
id14193,0.846153846153846,0.571428571428571,1,0.5,0.666666666666667,NaN,NaN,0.428571428571429,1,0.6,NaN,NaN,1,NaN,0.6,0.25,NaN,1,0.25,NaN,1,NaN,NaN,NaN,0.888888888888889,0.625,0.666666666666667,NaN,1,0.8,1,NaN,0.857142857142857,NaN,1,NaN,0.666666666666667,1,NaN,1,1,NaN,0.25,1,NaN,0.666666666666667,NaN,NaN,1,0.625,1
id14765,0.8,NaN,1,NaN,NaN,NaN,NaN,0,0.6,1,NaN,1,0.75,NaN,1,NaN,NaN,NaN,0.75,NaN,0.75,NaN,NaN,NaN,0.75,0,0,NaN,NaN,0.75,0.6,NaN,NaN,0.666666666666667,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8,NaN,0.375,0,0.75,NaN,0,0.6
