Row,id5506,id5529,id12223,id5494,id5489,id5553,id5482,id5532,id5516,id5492,id5552,id5508,id5624,id5499,id5498,id5563,id5549,id5528,id5568,id5500,id5569,id5533,id14436,id14440,id5543,id5556,id5566,id14442,id14446,id5518,id14191,id5493,id14189,id14765,id14192,id14766,id5570,id14438,id5546,id5519,id11394,id10569,id5539,id14761,id5571,id5515,id5560,id5544,id10578,id10575,id5559,id5561,id5564,id14439,id10577,id5509,id5502,id5524,id14443,id10818,id10574,id14445,id5512,id5513,id5510,id14768,id14447,id5527,id5537,id14767,id14437,id5573,id5536,id10584,id14441,id10579,id5541,id14448,id5483,id10570,id10572,id14764,id10573,id5514,id10571,id11398,id10568,id11298,id5547,id5557,id14762,id14444,id10816,id10576,id5521,id5497,id11395,id11396,id5567,id5565
id5506,29,20,26,26,29,27,28,27,17,28,13,29,18,29,29,17,29,25,25,29,29,29,16,15,29,28,26,17,18,26,18,28,18,6,18,16,28,18,25,29,28,16,29,18,29,29,28,28,29,29,16,17,18,17,29,27,27,28,18,29,28,17,17,29,29,16,18,27,28,18,17,29,28,29,18,26,18,18,29,29,27,18,25,29,28,18,29,29,17,28,18,18,18,27,12,10,29,28,23,28
id5529,20,21,19,18,21,20,21,19,18,21,14,21,9,21,21,18,21,17,18,21,21,21,9,9,21,21,19,8,9,19,9,20,9,6,9,7,21,9,21,21,20,17,21,9,21,21,20,21,21,21,17,18,19,8,21,19,19,21,9,21,20,8,18,21,21,9,9,20,20,9,9,21,20,21,9,20,19,9,21,21,21,9,18,21,20,9,21,21,18,20,9,9,19,19,13,7,21,20,17,20
id12223,26,19,27,26,27,26,26,25,17,27,13,27,16,27,27,17,27,24,23,27,27,27,14,13,27,27,24,15,16,24,16,26,16,6,16,14,26,16,23,27,26,16,27,16,27,27,27,26,27,27,16,17,18,15,27,25,25,26,16,27,26,15,17,27,27,15,16,25,26,16,15,27,27,27,16,25,18,16,27,27,26,16,24,27,26,16,27,27,17,26,16,16,18,26,12,9,27,27,23,26
id5494,26,18,26,27,27,26,26,25,16,26,12,27,17,27,27,17,27,25,24,27,27,27,15,14,27,26,24,16,17,25,17,26,17,6,17,15,26,17,23,27,27,15,27,17,27,27,27,26,27,27,15,16,17,16,27,25,25,26,17,27,26,16,16,27,27,15,17,25,26,17,16,27,27,27,17,24,17,17,27,27,25,17,23,27,26,17,27,27,16,26,17,17,17,26,11,8,27,27,22,26
id5489,29,21,27,27,30,28,29,28,18,29,14,30,18,30,30,18,30,26,26,30,30,30,16,15,30,29,27,17,18,27,18,29,18,6,18,16,29,18,26,30,29,17,30,18,30,30,29,29,30,30,17,18,19,17,30,28,28,29,18,30,29,17,18,30,30,16,18,28,29,18,17,30,29,30,18,27,19,18,30,30,28,18,26,30,29,18,30,30,18,29,18,18,19,28,13,10,30,29,24,29
id5553,27,20,26,26,28,28,27,26,18,27,14,28,16,28,28,18,28,24,25,28,28,28,14,14,28,27,26,15,16,25,16,27,16,6,16,14,27,16,25,28,27,17,28,16,28,28,27,27,28,28,17,18,19,15,28,26,26,27,16,28,27,15,18,28,28,14,16,26,27,16,15,28,27,28,16,25,19,16,28,28,26,16,24,28,27,16,28,28,18,27,16,16,19,27,13,10,28,28,22,27
id5482,28,21,26,26,29,27,29,27,18,28,14,29,17,29,29,18,29,25,25,29,29,29,16,14,29,28,26,16,17,26,17,28,17,6,17,15,28,17,25,29,28,17,29,17,29,29,28,29,29,29,17,18,19,16,29,27,27,28,17,29,28,16,18,29,29,16,17,27,28,17,16,29,28,29,17,26,19,17,29,29,27,17,25,29,28,17,29,29,18,28,17,17,19,27,13,10,29,28,24,28
id5532,27,19,25,25,28,26,27,28,16,27,12,28,17,28,28,16,28,24,24,28,28,28,15,14,28,27,25,16,17,25,17,27,17,5,17,15,27,17,24,28,27,15,28,17,28,28,27,27,28,28,15,16,17,16,28,26,26,27,17,28,28,16,16,28,28,15,17,27,27,17,16,28,27,28,17,25,17,17,28,28,26,17,25,28,27,17,28,28,16,27,17,17,17,26,11,9,28,27,22,27
id5516,17,18,17,16,18,18,18,16,18,18,13,18,7,18,18,17,18,14,15,18,18,18,7,7,18,18,16,6,7,16,7,17,7,6,7,5,18,7,18,18,17,16,18,7,18,18,17,18,18,18,16,17,18,6,18,17,16,18,7,18,17,6,17,18,18,7,7,17,17,7,7,18,17,18,7,17,18,7,18,18,18,7,15,18,17,7,18,18,17,18,7,7,18,18,12,6,18,18,14,17
id5492,28,21,27,26,29,27,28,27,18,29,14,29,17,29,29,18,29,25,25,29,29,29,15,14,29,29,26,16,17,26,17,28,17,6,17,15,28,17,25,29,28,17,29,17,29,29,28,28,29,29,17,18,19,16,29,27,27,28,17,29,28,16,18,29,29,16,17,27,28,17,16,29,28,29,17,27,19,17,29,29,28,17,26,29,28,17,29,29,18,28,17,17,19,27,13,10,29,28,24,28
