Row,id5506,id5529,id5494,id5532,id5516,id5492,id5552,id5499,id5549,id5528,id5568,id5500,id5569,id5533,id5543,id5518,id14189,id5570,id14438,id11394,id10569,id5539,id14761,id5571,id5560,id5544,id10578,id10575,id5559,id5561,id5564,id14439,id10577,id5509,id5524,id10574,id5512,id5513,id5510,id14447,id5527,id14437,id5536,id10579,id5541,id5483,id10570,id10572,id14764,id10573,id5514,id5547,id5557,id14762,id14444,id10816,id10576,id5521,id5497,id11396,id5567,id5565
id5570,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2
id14438,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,NaN,1,1,1,1
id11394,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,NaN,1,1,1,NaN,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,1,1,1,1,1,1
id10569,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1
id5539,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,NaN,1,1,1,NaN,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,1,1,1,1,1,1
id14761,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,NaN,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2
id5571,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,NaN,1,1,1,NaN,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,1,1,1,1,1,1
id5560,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2
id5544,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,NaN,1,1,1,NaN,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,1,1,1,1,1,1
id10578,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,NaN,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,1,NaN,1,1,1,1
id10575,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,NaN,1,1,1,1
id5559,3,3,3,3,2,3,2,3,3,2,1,3,3,3,3,2,1,3,1,3,3,3,1,3,3,3,3,3,3,2,3,1,3,3,2,3,3,3,3,1,3,1,3,3,3,3,3,3,1,3,3,2,3,1,1,3,3,1,3,3,3,3
id5561,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,NaN,2,NaN,2,2,2,NaN,2,2,2,2,2,2,2,2,NaN,2,2,2,2,2,2,2,NaN,2,NaN,2,2,2,2,2,2,NaN,2,2,2,2,NaN,NaN,2,2,1,1,2,2,2
id5564,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,NaN,1,1,1,NaN,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,1,1,1,1,1,1
id14439,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,NaN,1,1,1,1
id10577,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,NaN,1,1,1,1
id5509,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,1
id5524,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,NaN,2,NaN,2,2,2,NaN,2,2,2,2,2,2,2,2,NaN,2,2,2,2,2,2,2,NaN,2,NaN,2,2,2,2,2,2,NaN,2,2,2,2,NaN,NaN,2,2,1,2,2,2,2
id10574,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,NaN,1,1,1,NaN,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,1,1,1,1,1,1
id5512,2,2,2,2,1,2,2,2,2,1,NaN,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2
id5513,2,2,2,2,1,2,2,2,2,1,NaN,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2
id5510,3,3,3,3,2,3,2,3,3,3,2,3,3,3,3,2,2,3,2,3,2,2,2,2,3,3,3,3,2,2,1,2,3,3,2,3,2,3,3,2,3,2,2,3,2,3,3,3,2,3,3,2,3,2,2,2,2,2,1,3,3,3
id14447,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,NaN,1,1,1,1
id5527,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,NaN,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,1,NaN,1,1,1,1
id14437,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,1,1,NaN,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,NaN,2,2,2
id5536,5,5,5,4,4,5,4,5,5,4,3,5,5,5,5,4,3,5,3,5,5,5,3,5,5,5,5,5,5,4,5,3,5,5,4,4,5,5,5,3,4,3,5,5,5,5,5,5,3,4,5,4,5,3,3,5,5,3,4,5,5,4
id10579,2,2,2,2,1,2,2,2,2,1,NaN,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2
id5541,2,2,2,2,1,2,2,2,2,1,NaN,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2
id5483,3,3,3,3,2,3,3,3,3,2,NaN,3,3,3,3,1,1,3,1,3,3,3,1,3,3,3,3,3,3,2,3,1,3,3,2,3,3,3,3,1,3,1,3,3,3,3,3,3,1,3,3,2,3,1,1,3,3,2,3,3,3,3
id10570,2,2,2,2,1,2,2,2,2,1,NaN,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2
id10572,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,NaN,1,1,1,1
id14764,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,NaN,1,1,1,1
id10573,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,NaN,1,1,1,1
id5514,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,NaN,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,1,NaN,1,1,1,1
id5547,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,NaN,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,1,NaN,1,1,1,1
id5557,5,4,5,5,3,5,3,5,5,5,2,5,5,5,5,2,3,5,3,5,3,5,3,5,5,5,5,4,3,2,3,2,5,5,5,5,3,5,5,3,5,3,5,5,3,5,5,5,3,5,5,2,5,3,3,3,4,2,2,5,4,4
id14762,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,NaN,NaN,1,NaN,1
id14444,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,NaN,1,1,1,1
id10816,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,NaN,1,1,1,NaN,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,1,1,1,1,1,1
id10576,2,2,2,2,1,2,2,2,2,1,NaN,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2
id5521,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,NaN,1,1,1,NaN,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,1,1,1,1,1,1
id5497,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,NaN,1,1,1,NaN,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,1,1,1,1,1,1
id11396,2,2,2,2,1,2,2,2,2,1,NaN,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2
id5567,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,NaN,1,1,1,NaN,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,1,1,1,1,1,1
id5565,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,NaN,1,1,1,NaN,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,1,1,1,1,1,1
