Row,id10568,id10570,id10571,id10572,id10573,id10574,id10575,id10576,id10577,id10578,id10579,id10584,id10818,id11298,id11394,id11395,id11396,id12223,id14189,id14437,id14438,id14439,id14442,id14443,id14444,id14447,id14761,id14762,id14764,id16807,id5483,id5492,id5493,id5497,id5499,id5500,id5502,id5506,id5508,id5509,id5510,id5513,id5514,id5515,id5519,id5524,id5527,id5528,id5533,id5536,id5539,id5544,id5546,id5557,id5560,id5565,id5566,id5567,id5568,id5569,id5570,id5571,id5573,id5576
id11398,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,1,1,NaN,1,NaN,1,1,NaN
id11445,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,1,1,NaN,NaN,1,NaN,1,NaN,NaN,1,1,NaN,2,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,1,1,1,NaN,1,NaN,1,1,NaN
id12223,7,1,9,1,NaN,NaN,1,NaN,1,3,4,NaN,4,1,2,8,1,9,NaN,NaN,1,3,NaN,NaN,4,3,2,NaN,3,NaN,NaN,NaN,1,NaN,2,3,NaN,NaN,4,NaN,3,NaN,9,4,2,4,4,2,3,NaN,1,NaN,NaN,2,4,8,8,5,2,2,NaN,9,3,NaN
id14189,NaN,NaN,1,2,2,NaN,2,1,NaN,1,NaN,1,1,2,2,1,1,1,2,NaN,2,1,1,NaN,2,1,NaN,1,2,1,1,2,NaN,NaN,2,3,1,1,1,2,2,1,2,2,1,1,NaN,1,1,1,NaN,NaN,1,1,2,1,1,1,1,1,NaN,NaN,1,NaN
id14191,NaN,NaN,NaN,NaN,1,NaN,3,NaN,NaN,NaN,NaN,2,NaN,2,2,1,NaN,NaN,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,1,NaN,1,1,NaN,1,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN
id14192,NaN,1,1,NaN,NaN,NaN,NaN,1,NaN,1,1,NaN,1,NaN,2,NaN,1,3,NaN,NaN,NaN,2,NaN,NaN,1,3,NaN,NaN,2,NaN,NaN,NaN,1,NaN,2,1,NaN,NaN,1,NaN,1,NaN,2,1,2,1,1,1,1,NaN,NaN,NaN,NaN,2,1,NaN,NaN,NaN,NaN,2,NaN,NaN,2,NaN
id14436,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,2,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,1,NaN,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,2,1,1,NaN,1,NaN,1,1,NaN
id14437,NaN,NaN,NaN,1,NaN,1,NaN,NaN,1,NaN,NaN,1,NaN,1,3,NaN,1,NaN,1,2,1,NaN,1,1,2,NaN,NaN,2,NaN,NaN,2,1,2,NaN,NaN,1,1,1,NaN,3,1,1,NaN,NaN,NaN,NaN,NaN,1,1,2,NaN,1,NaN,NaN,1,NaN,NaN,1,NaN,2,2,NaN,NaN,NaN
id14438,NaN,NaN,1,1,1,NaN,1,2,NaN,NaN,NaN,1,NaN,2,2,2,2,1,1,NaN,2,NaN,NaN,NaN,2,NaN,NaN,2,1,NaN,1,1,NaN,NaN,NaN,2,1,1,NaN,3,1,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,2,1,1,NaN,NaN,2,1,NaN,NaN
id14439,NaN,NaN,2,NaN,2,NaN,1,NaN,NaN,5,2,2,5,NaN,1,NaN,NaN,2,2,NaN,NaN,7,1,NaN,4,1,1,NaN,2,NaN,NaN,1,NaN,NaN,1,5,NaN,NaN,4,NaN,4,2,4,4,1,5,3,4,3,1,NaN,NaN,1,1,6,1,5,1,5,1,NaN,NaN,1,NaN
id14440,NaN,NaN,1,1,1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,1,1,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,2,1,1,NaN,NaN,NaN,1,NaN,NaN
id14441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN
id14442,NaN,1,2,NaN,2,NaN,NaN,1,NaN,2,1,1,2,NaN,1,1,NaN,NaN,2,1,NaN,2,1,NaN,2,1,1,NaN,2,2,NaN,2,2,NaN,2,2,NaN,NaN,3,1,2,1,1,2,1,2,1,3,2,3,NaN,1,NaN,NaN,5,NaN,2,2,2,1,1,NaN,NaN,NaN
id14443,NaN,1,2,1,1,NaN,NaN,NaN,2,1,NaN,NaN,1,2,NaN,1,NaN,1,3,NaN,NaN,NaN,1,2,NaN,NaN,NaN,NaN,1,1,4,2,2,NaN,1,1,2,NaN,1,2,3,NaN,2,1,NaN,1,NaN,1,3,1,NaN,1,NaN,NaN,NaN,2,2,2,NaN,NaN,NaN,1,NaN,NaN
id14444,NaN,1,2,1,1,1,1,1,2,2,2,3,1,2,2,1,1,1,2,NaN,NaN,1,NaN,2,1,NaN,NaN,NaN,1,2,3,1,3,NaN,NaN,2,2,NaN,1,1,2,1,1,1,NaN,1,1,1,2,NaN,1,2,2,NaN,2,3,2,2,1,2,NaN,2,2,NaN
id14445,NaN,NaN,1,1,NaN,NaN,NaN,1,NaN,1,NaN,NaN,1,NaN,2,NaN,1,1,NaN,NaN,1,NaN,NaN,NaN,1,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,1,1,1,1,NaN,1,1,1,1,NaN,1,1,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,NaN
id14446,1,NaN,1,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,1,1,NaN,NaN,NaN,NaN,1,1,NaN
id14447,NaN,NaN,1,NaN,1,NaN,1,1,NaN,1,1,1,1,2,NaN,1,NaN,1,1,NaN,1,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,2,2,NaN,NaN,NaN,2,2,NaN,1,3,3,2,1,1,NaN,1,1,1,3,NaN,NaN,1,NaN,NaN,1,2,2,1,NaN,NaN,NaN,1,NaN,NaN
id14448,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,1,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
id14761,NaN,NaN,1,NaN,1,NaN,1,NaN,NaN,2,1,1,2,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,2,NaN,2,1,NaN,2,NaN,2,1,1,NaN,NaN,NaN,NaN,NaN,NaN,2,1,2,NaN,2,NaN,NaN,NaN,NaN,NaN
id14762,NaN,NaN,NaN,1,NaN,2,1,1,NaN,1,2,NaN,1,1,3,2,1,4,NaN,2,1,1,NaN,NaN,2,2,NaN,3,2,NaN,1,NaN,NaN,NaN,4,1,1,1,1,3,1,NaN,2,1,2,1,1,1,3,1,NaN,NaN,NaN,4,1,NaN,1,NaN,NaN,2,NaN,NaN,2,NaN
id14764,NaN,NaN,1,2,2,NaN,3,1,NaN,NaN,NaN,1,NaN,4,3,2,1,2,2,NaN,3,NaN,NaN,NaN,1,2,NaN,1,5,NaN,2,2,NaN,NaN,1,3,2,1,NaN,3,2,1,4,1,2,NaN,NaN,NaN,2,1,NaN,NaN,2,1,NaN,2,1,2,NaN,2,NaN,1,2,NaN
id14766,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,NaN,1,1,NaN,NaN,NaN,NaN,1,NaN,1,1,NaN
id14767,NaN,NaN,NaN,1,1,NaN,1,1,NaN,NaN,NaN,1,NaN,NaN,2,NaN,1,1,1,NaN,1,NaN,NaN,NaN,1,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,1,NaN,1,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,1,NaN
id14768,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,1,2,NaN,1,NaN,2,2,NaN,3,NaN,NaN,NaN,1,NaN,NaN,1,2,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,2,1,NaN,NaN,1,NaN,1,NaN,4,1,2,1,1,1,1,NaN,NaN,NaN,NaN,2,1,2,2,1,NaN,2,NaN,2,2,NaN
id16085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,2,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,1,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,1,NaN
id16115,NaN,2,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN
id16175,NaN,NaN,2,1,NaN,NaN,NaN,1,1,1,NaN,NaN,1,NaN,2,1,NaN,2,NaN,NaN,1,1,NaN,NaN,1,1,NaN,1,1,NaN,1,NaN,1,NaN,2,1,1,1,1,2,1,NaN,3,1,1,1,1,NaN,1,1,1,NaN,1,1,1,1,2,1,1,1,1,2,2,NaN
id16530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN
id16537,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,1,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
id16538,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,2,3,1,NaN,3,NaN,NaN,1,2,NaN,NaN,NaN,3,NaN,NaN,4,NaN,1,1,NaN,NaN,3,1,1,NaN,NaN,1,1,NaN,3,NaN,3,NaN,NaN,NaN,1,NaN,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN,3,NaN
id16701,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1,2,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN
id16702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,2,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,1,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,1,NaN,NaN,NaN,NaN,2,NaN,NaN,1,NaN
id16703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN
id16704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN
id16801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,1,NaN,1,NaN,3,NaN,NaN,2,NaN,NaN,1,2,NaN,NaN,2,2,NaN,1,2,NaN,NaN,NaN,NaN,NaN,2,1,NaN,NaN,1,NaN,1,NaN,2,1,2,1,1,NaN,1,NaN,NaN,NaN,NaN,2,1,NaN,NaN,NaN,1,2,1,NaN,2,NaN
id16807,NaN,NaN,NaN,2,2,NaN,NaN,1,NaN,1,1,NaN,1,1,3,NaN,1,2,3,NaN,1,2,3,NaN,2,2,NaN,1,4,3,1,4,NaN,NaN,5,1,1,1,1,2,2,NaN,3,1,2,1,1,NaN,2,3,NaN,NaN,NaN,2,4,NaN,NaN,3,1,2,NaN,NaN,2,NaN
id5483,NaN,3,NaN,2,1,1,1,1,5,NaN,NaN,2,NaN,4,NaN,1,2,1,4,1,1,NaN,2,4,NaN,NaN,NaN,NaN,2,NaN,6,3,4,NaN,NaN,3,3,NaN,NaN,3,2,2,NaN,NaN,NaN,NaN,NaN,NaN,3,1,1,1,3,NaN,NaN,4,NaN,1,NaN,1,NaN,1,NaN,NaN
id5489,NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,2,NaN,NaN,1,NaN,1,NaN,NaN,1,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,1,NaN,1,NaN,2,1,1,1,NaN,NaN,1,NaN,1,NaN,2,1,1,NaN,1,NaN,1,1,NaN,1,3,NaN
id5492,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,1,NaN,NaN,1,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
id5493,NaN,4,2,3,NaN,NaN,1,2,NaN,1,NaN,NaN,1,3,NaN,3,4,3,NaN,NaN,2,1,NaN,NaN,1,4,NaN,NaN,2,NaN,1,1,4,NaN,NaN,2,1,NaN,NaN,1,2,NaN,2,1,NaN,1,NaN,1,4,NaN,NaN,NaN,1,NaN,1,1,2,1,3,NaN,NaN,1,NaN,NaN
id5494,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,1,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
id5497,NaN,NaN,1,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,2,1,1,1,NaN,1,1,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,NaN,1,1,1,1,NaN,1,NaN,1,NaN,NaN
id5498,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,1,NaN,NaN
id5499,NaN,NaN,2,NaN,NaN,4,2,NaN,NaN,3,2,NaN,3,1,4,1,NaN,5,NaN,4,1,3,3,NaN,3,3,NaN,1,3,NaN,NaN,NaN,NaN,NaN,5,6,NaN,NaN,3,1,3,3,4,4,4,3,2,3,4,3,NaN,NaN,NaN,5,3,NaN,3,NaN,1,5,NaN,NaN,4,NaN
id5500,NaN,1,1,NaN,1,1,2,NaN,NaN,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,NaN,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN,1,NaN,1,1,1,1,NaN,1,1,NaN,NaN,1,NaN,NaN,1,NaN,1,2,1,1,1,1,NaN,1,NaN,NaN
id5502,NaN,2,2,3,2,NaN,NaN,1,NaN,3,1,NaN,3,5,1,3,1,2,NaN,NaN,NaN,NaN,NaN,NaN,1,2,NaN,NaN,1,NaN,2,3,2,NaN,1,1,5,1,4,3,4,NaN,1,1,1,3,3,3,7,NaN,NaN,1,NaN,2,2,NaN,3,NaN,1,1,1,NaN,1,NaN
id5506,1,2,2,NaN,1,NaN,1,NaN,1,1,NaN,1,1,NaN,1,1,1,1,2,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,1,NaN,1,NaN,2,NaN,1,1,NaN,NaN,2,NaN,1,1,2,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,1,1,3,1,1,NaN,1,1,1,1,NaN
id5508,NaN,3,NaN,NaN,1,NaN,1,2,NaN,NaN,1,1,NaN,NaN,2,1,NaN,3,1,NaN,1,1,NaN,NaN,NaN,4,NaN,2,2,NaN,NaN,NaN,3,NaN,2,1,NaN,1,2,1,NaN,2,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,1,NaN,NaN,1,2,2,NaN,2,NaN
