sponsor_id,name
4524,"Susan Aumann"
4528,"Wendell Beitzel"
4535,"Tony McConkey"
4549,"Adelaide Eckardt"
4551,"Michael Smigiel"
4557,"Wade Kach"
4567,"Anthony O'Donnell"
4595,"William Frank"
4599,"John Olszewski"
4608,"Donald Elliott"
4614,"Joseph Boteler"
4616,"Joseph Minnick"
4629,"Susan Krebs"
4641,"Susan McComas"
4666,"Michael Weir"
4676,"The Leader"
4690,"Richard Colburn"
4692,"Norman Stone"
4703,"E.J. Pipkin"
4715,"Verna Jones-Rodwell"
4725,"Paul Pinsky"
10978,"Jeannie Haddaway-Riccio"
11273,"Cathleen Vitale"
11274,"Michael McDermott"
11448,"Stephen Hershey"
11449,"Jay Jacobs"
11453,"William Ferguson"
11559,"Joseph Getty"
11769,"Michael Hough"
11770,"John Cluster"
11916,"Kathy Afzali"
11972,"Justin Ready"
12012,"Glen Glass"
12059,"Kelly Schulz"
12189,"Neil Parrott"
