sponsor_id,name
4228,"Andy Biggs"
4229,"Tom Boone"
4230,"Steve Montenegro"
4231,"Albert Melvin"
4232,"Sylvia Allen"
4233,"David Gowan"
4234,"Stephen Pierce"
4235,"Frank Pratt"
4236,"David Stevens"
4237,"Ron Gould"
4238,"Charles Gray"
4239,"John Huppenthal"
4240,"Russell Pearce"
4241,"Thayer Verschoor"
4252,"Judy Burges"
4253,"Kirk Adams"
4254,"Frank Antenori"
4255,"Cecil Ash"
4256,"Ray Barnes"
4257,"Steve Court"
4260,"Laurin Hendrix"
4261,"Russell Jones"
4262,"John Kavanagh"
4263,"Debbie Lesko"
4264,"Lucy Mason"
4265,"James Weiers"
4266,"Jerry Weiers"
4267,"Victor Williams"
4270,"Linda Gray"
4271,"Jack Harper"
4273,"Nancy Barto"
4274,"Rich Crandall"
4275,"Adam Driggs"
4276,"Doris Goodale"
4277,"William Konopnicki"
4278,"John McComish"
4279,"Nancy McLain"
4280,"Rick Murphy"
4281,"Warde Nichols"
4283,"Douglas Quelland"
4284,"Carl Seel"
4286,"Andy Tobin"
4287,"Steven Yarbrough"
4293,"John Nelson"
4295,"Michele Reagan"
4300,"David Lujan"
4304,"Carolyn Allen"
4315,"Barbara Leff"
4327,"Jay Tibshraeny"
4329,"Ted Vogt"
4330,"David Braswell"
4331,"Ed Bunch"
4332,"Amanda Reeve"
4357,"Robert Burns"
