bill_id,date,action
415436,2011-02-14,"Introduced in Senate and read first time"
415436,2011-02-14,"Assigned to Senate CE Committee"
415436,2011-02-14,"Assigned to Senate RULES Committee"
415436,2011-02-15,"Senate read second time"
415436,2011-02-15,"Referred to Senate CE Committee"
415436,2011-02-15,"Senate CE Committee action: Do Pass, voting: (5-2-0-0)"
415436,2011-02-14,"Referred to Senate RULES Committee"
415436,2011-02-15,"Senate RULES Committee action: Proper For Consideration"
415436,2011-02-15,"Senate minority caucus: Do pass"
415436,2011-02-15,"Senate majority caucus: Do pass"
415436,2011-02-15,"Senate Committee of the Whole action: Do Pass"
415449,2011-02-14,"Introduced in House and read first time"
415449,2011-02-14,"Assigned to House WM Committee"
415449,2011-02-14,"Assigned to House RULES Committee"
415449,2011-02-15,"House read second time"
415449,2011-02-15,"Referred to House WM Committee"
415449,2011-02-15,"House WM Committee action: Do Pass, voting: (5-3-0-1-0)"
415449,2011-02-14,"Referred to House RULES Committee"
415449,2011-02-15,"House RULES Committee action: constitutional and in proper form, voting: (6-3-0-0-0)"
415449,2011-02-15,"House minority caucus: Do pass"
415449,2011-02-15,"House majority caucus: Do pass"
415449,2011-02-15,"House Committee of the Whole action: Do Pass"
415449,2011-02-16,"House third reading PASSED voting: (39-21-0-0)"
415449,2011-02-16,"Transmit to Senate"
415449,2011-02-16,"Introduced in Senate and read first time"
415449,2011-02-15,"Referred to Senate  Committee"
415449,2011-02-14,"Referred to Senate  Committee"
415449,2011-02-16,"Senate third reading PASSED voting: (18-11-1-0)"
415449,2011-02-16,"Transmit to House"
415449,2011-02-16,"Transmitted to Governor"
415449,2011-02-17,"Governor Signed"
