sponsor_id,name
4230,"Steve Montenegro"
4232,"Sylvia Allen"
4234,"Stephen Pierce"
4235,"Frank Pratt"
4240,"Russell Pearce"
4252,"Judy Burges"
4253,"Kirk Adams"
4255,"Cecil Ash"
4257,"Steve Court"
4261,"Russell Jones"
4262,"John Kavanagh"
4263,"Debbie Lesko"
4265,"James Weiers"
4267,"Victor Williams"
4271,"Jack Harper"
4276,"Doris Goodale"
4279,"Nancy McLain"
4284,"Carl Seel"
4286,"Andy Tobin"
4332,"Amanda Reeve"
10678,"Brenda Barton"
10679,"John Fillmore"
10680,"Justin Olson"
10681,"Terri Proud"
10682,"Steve Urie"
10683,"Chester Crandell"
10684,"Karen Fann"
10685,"Rick Gray"
10686,"Bob Robson"
10687,"Jeff Dial"
10690,"Kate McGee"
10691,"Peggy Judd"
10692,"Michelle Ugenti"
10696,"J Mesnard"
10701,"Heather Carter"
10702,"Tom Forese"
10706,"Kimberly Yee"
10716,"Scott Bundgaard"
