bill_id,sponsor_id
440874,963
440874,978
440874,1001
440874,1007
440874,1008
440874,1023
440874,1040
440874,1067
440874,1075
440874,1090
440874,1107
440874,1108
440874,4407
440874,5847
440874,11653
440874,13122
440874,14572
440875,942
440875,988
440875,1013
440875,1018
440875,1024
440875,1028
440875,1033
440875,1038
440875,1040
440875,1100
440875,11932
440875,14203
440875,14573
440876,940
440876,980
440876,999
440876,1004
440876,1005
440876,1038
440876,1084
440876,1085
440876,11226
440877,1004
440877,1012
440877,9627
440878,1012
440879,1012
440880,1012
440881,941
440881,942
440881,948
440881,950
440881,952
440881,957
440881,972
440881,973
440881,978
440881,980
440881,992
440881,1004
440881,1005
440881,1009
440881,1012
440881,1022
440881,1023
440881,1040
440881,1051
440881,1056
440881,1066
440881,1067
440881,1069
440881,1073
440881,1074
440881,1075
440881,1077
440881,1085
440881,1093
440881,1095
440881,1100
440881,1106
440881,1107
440881,1112
440881,1116
440881,4407
440881,5847
440881,9627
440881,11595
440881,11653
440881,12985
440881,13122
440881,13949
440881,14308
440881,14312
440881,14316
440881,14319
440881,14324
440881,14572
440881,15381
440881,15688
440881,15692
440881,15693
440881,15696
440881,16240
440882,1012
440883,1012
440884,956
440884,967
440884,985
440884,1012
440884,1022
440884,1032
440884,1093
440884,1095
440884,1104
440884,5847
440884,9627
440884,11644
440884,12985
440884,14572
440885,1012
440886,1012
440887,1004
440887,1012
440888,1012
440888,1022
440889,1004
440889,1012
440889,1022
440889,15422
440890,1012
440890,1022
440891,1004
440891,1012
440891,14572
440892,980
440893,1012
440894,1012
440895,978
440895,1007
440895,1012
440895,1022
440896,952
440896,1004
440896,1012
440896,5847
440896,14572
440897,1012
440898,1012
440899,1004
440899,1012
440899,9627
440900,1012
440901,944
440901,956
440901,961
440901,965
440901,984
440901,991
440901,1025
440901,11224
440901,11225
440901,11226
440901,11227
440901,11228
440901,11229
440901,11231
440901,11645
440901,11646
440901,13951
440901,14028
440901,14571
440901,14843
440901,15635
440901,15691
440901,15695
440902,1004
440902,1012
440902,1022
440902,9627
440902,14572
440903,977
440903,1009
440903,15381
440903,15633
440903,15687
440903,15696
440904,980
440905,980
440906,980
440907,980
440908,980
440909,980
440910,980
440911,980
440912,980
440913,980
440914,980
440915,980
440915,1004
440916,980
440917,980
440918,980
440919,980
440920,980
440921,980
440922,980
440922,1100
440923,980
440924,980
440925,980
440926,980
440927,980
440928,980
440929,980
440930,980
440931,1100
440931,11227
440932,11225
440933,1004
440934,942
440934,952
440934,955
440934,963
440934,972
440934,978
440934,1004
440934,1005
440934,1012
440934,1023
440934,1040
440934,1067
440934,1069
440934,1073
440934,1074
440934,1075
440934,1077
440934,1085
440934,1090
440934,1095
440934,1097
440934,1100
440934,1106
440934,1107
440934,1112
440934,4407
440934,5847
440934,9627
440934,10202
440934,11229
440934,11595
440934,11653
440934,12174
440934,12985
440934,13122
440934,13949
440934,14324
440934,15632
440935,936
440935,937
440935,941
440935,950
440935,952
440935,955
440935,967
440935,972
440935,974
440935,978
440935,1001
440935,1004
440935,1007
