bill_id,sponsor_id
214309,294
214309,296
214309,310
214309,316
214309,319
214309,341
214309,432
214309,442
214309,451
214309,458
214309,462
214309,908
214309,928
214310,279
214310,366
214311,300
214311,448
214312,448
214313,470
214313,493
214314,470
214314,493
214315,470
214315,493
214316,470
214316,493
214317,353
214317,463
214317,466
214317,468
214317,471
214317,472
214317,474
214317,475
214317,477
214317,480
214317,483
214317,491
214317,492
214317,493
214317,494
214317,496
214317,503
214317,506
214317,507
214317,508
214317,511
214317,513
214317,896
214317,898
214317,902
214317,934
214318,896
228081,261
228081,264
228081,266
228081,268
228081,274
228081,275
228081,276
228081,279
228081,281
228081,285
228081,287
228081,290
228081,296
228081,297
228081,299
228081,306
228081,308
228081,310
228081,311
228081,312
228081,314
228081,315
228081,323
228081,324
228081,326
228081,331
228081,334
228081,336
228081,337
228081,338
228081,342
228081,344
228081,347
228081,350
228081,362
228081,365
228081,366
228081,374
228081,375
228081,376
228081,377
228081,380
228081,381
228081,388
228081,399
228081,402
228081,404
228081,406
228081,410
228081,412
228081,421
228081,424
228081,425
228081,432
228081,438
228081,442
228081,451
228081,452
228081,456
228081,462
228081,905
228081,906
228081,907
228081,910
228081,911
228081,917
228081,919
228081,922
228081,931
228081,9558
228081,9572
228081,11532
228081,11809
228081,11828
228082,261
228082,263
228082,264
228082,266
228082,268
228082,275
228082,277
228082,279
228082,283
228082,285
228082,290
228082,293
228082,297
228082,298
228082,299
228082,304
228082,307
228082,310
228082,312
228082,314
228082,315
228082,319
228082,321
228082,322
228082,323
228082,324
228082,329
228082,331
228082,332
228082,333
228082,334
228082,336
228082,338
228082,339
228082,342
228082,344
228082,347
228082,350
228082,358
228082,360
228082,365
228082,366
228082,373
228082,376
228082,377
228082,382
228082,388
228082,394
228082,395
228082,402
228082,404
228082,405
228082,406
228082,408
228082,410
228082,411
228082,412
228082,413
228082,414
228082,423
228082,424
228082,425
228082,427
228082,431
228082,432
228082,439
228082,442
228082,448
228082,449
228082,451
228082,452
228082,456
228082,904
228082,910
228082,914
228082,917
228082,918
228082,919
228082,922
228082,923
228082,924
228082,925
228082,927
228082,928
228082,929
228082,930
228082,931
228082,932
228082,9558
228082,9572
228082,9599
228082,11531
228082,11533
228082,11536
228082,11537
228082,11603
228082,11808
228082,11811
228082,11812
228082,11824
228083,274
228083,278
228083,279
228083,281
228083,286
228083,296
228083,297
228083,308
228083,312
228083,315
228083,316
228083,323
228083,330
228083,338
228083,341
228083,350
228083,352
228083,362
228083,365
228083,376
228083,377
228083,381
228083,386
228083,392
228083,403
228083,410
228083,424
228083,425
228083,427
228083,431
228083,432
228083,440
228083,442
228083,451
228083,452
228083,456
228083,462
228083,905
228083,906
228083,907
228083,908
228083,914
228083,919
228083,924
228083,928
228083,931
228083,11812
228084,263
228084,264
228084,275
228084,279
228084,289
228084,290
228084,296
228084,299
228084,304
228084,307
228084,315
228084,319
228084,321
228084,323
228084,324
228084,332
228084,336
228084,337
228084,339
228084,342
228084,344
228084,352
228084,365
228084,366
228084,373
228084,376
228084,377
228084,382
228084,388
228084,393
228084,398
228084,402
228084,404
228084,406
228084,410
228084,412
228084,414
228084,423
228084,424
228084,425
228084,439
228084,442
228084,451
228084,910
228084,911
228084,913
228084,915
228084,918
228084,919
228084,922
228084,923
228084,932
228084,9558
228084,11536
228084,11817
228084,11821
228084,11826
228084,11827
228085,263
228085,264
228085,266
228085,268
228085,275
228085,277
228085,283
228085,285
228085,290
228085,293
228085,299
228085,307
228085,310
228085,315
228085,321
228085,324
228085,329
228085,332
228085,333
228085,336
228085,337
228085,339
228085,342
228085,344
228085,347
228085,360
228085,365
228085,366
228085,373
228085,374
228085,376
228085,377
228085,381
228085,382
228085,396
228085,399
228085,402
228085,404
228085,406
228085,408
228085,412
228085,413
228085,414
228085,423
228085,424
228085,425
228085,434
228085,438
228085,439
228085,442
228085,451
228085,456
228085,910
228085,917
228085,918
228085,919
228085,922
228085,923
228085,925
228085,929
228085,930
228085,932
228085,9558
228085,9572
228085,11527
228085,11530
228085,11531
228085,11533
228085,11537
228085,11808
228085,11817
228085,11828
228086,263
228086,264
228086,275
228086,283
228086,285
228086,293
228086,299
228086,304
228086,307
228086,311
228086,315
228086,321
228086,323
228086,342
228086,347
228086,374
228086,377
228086,381
228086,402
228086,412
228086,413
228086,423
228086,425
228086,438
228086,442
228086,444
228086,451
228086,456
228086,910
228086,918
228086,919
228087,263
228087,274
228087,275
228087,279
228087,283
228087,285
228087,287
228087,296
228087,299
228087,306
228087,307
228087,311
228087,315
228087,316
228087,321
228087,323
228087,326
228087,329
228087,332
228087,336
228087,341
228087,342
228087,343
228087,347
228087,351
228087,352
228087,360
228087,375
228087,376
228087,377
228087,381
228087,382
228087,388
228087,395
228087,402
228087,408
228087,410
228087,412
228087,424
228087,432
228087,434
228087,435
228087,438
228087,442
228087,451
228087,456
228087,462
228087,911
228087,918
228087,919
228087,922
228087,11812
228088,261
228088,263
228088,264
228088,275
228088,283
228088,285
228088,287
228088,290
228088,296
228088,299
228088,310
228088,315
228088,316
228088,321
228088,332
228088,336
228088,342
228088,352
228088,360
228088,374
228088,375
228088,376
228088,377
228088,388
228088,395
228088,402
228088,404
228088,408
228088,412
228088,432
228088,434
228088,438
228088,442
228088,451
228088,456
228088,911
228088,918
228088,922
228088,11812
228089,263
228089,264
228089,275
228089,283
228089,285
228089,293
228089,299
228089,307
228089,315
228089,321
228089,323
228089,336
228089,342
228089,347
228089,373
228089,374
228089,381
228089,402
228089,412
228089,413
228089,423
228089,425
228089,438
228089,442
228089,444
228089,451
228089,456
228089,910
228089,917
228089,918
228089,919
228089,930
228089,932
228089,11531
228089,11824
228089,11828
228090,263
228090,264
228090,275
228090,283
228090,285
228090,293
228090,299
228090,307
228090,315
228090,321
228090,323
228090,336
228090,342
228090,347
228090,374
228090,381
228090,399
228090,402
228090,412
228090,413
228090,423
228090,438
228090,442
228090,444
228090,451
228090,456
228090,910
228090,917
228090,918
228090,919
228090,932
228090,11824
228091,263
228091,275
228091,279
228091,290
228091,296
228091,316
228091,319
228091,333
228091,334
228091,338
228091,341
228091,347
228091,349
228091,350
228091,351
228091,375
228091,376
228091,377
228091,378
228091,381
228091,388
228091,392
228091,395
228091,402
228091,410
228091,412
228091,424
228091,451
228091,452
228091,456
228091,462
228091,922
228091,924
228092,264
228092,274
228092,275
228092,277
228092,279
228092,283
228092,285
228092,286
228092,287
228092,291
228092,296
228092,298
228092,306
228092,307
228092,308
228092,310
228092,315
228092,316
228092,320
228092,321
228092,323
228092,324
228092,329
228092,330
228092,334
228092,336
228092,337
228092,338
228092,341
228092,350
228092,356
228092,360
228092,373
228092,375
228092,376
228092,381
228092,388
228092,402
228092,406
228092,408
228092,410
228092,412
228092,415
228092,424
228092,432
228092,434
228092,444
228092,449
228092,451
228092,452
228092,458
228092,462
228092,914
228092,918
228092,919
228092,922
228092,924
228092,928
228092,931
228092,932
228092,9599
228092,11603
228092,11812
228093,264
228093,275
228093,279
228093,286
228093,299
228093,308
228093,310
228093,315
228093,316
228093,321
228093,329
228093,330
228093,336
228093,339
228093,341
228093,350
228093,351
228093,362
228093,374
228093,375
228093,377
228093,381
228093,395
228093,408
228093,410
228093,424
228093,432
228093,434
228093,440
228093,444
228093,452
228093,462
228093,911
228093,919
228093,924
228095,263
228095,279
228095,285
228095,290
228095,292
228095,296
228095,299
228095,321
228095,322
228095,330
228095,334
228095,338
228095,341
228095,349
228095,351
228095,356
228095,375
228095,377
228095,381
228095,388
228095,402
228095,406
228095,408
228095,424
228095,451
228095,452
228095,456
228095,462
228095,904
228095,911
228095,922
228095,931
228095,9572
228104,264
228104,274
228104,296
228104,308
228104,312
228104,321
228104,323
228104,329
228104,331
228104,334
228104,338
228104,341
228104,380
228104,381
228104,388
228104,399
228104,406
228104,424
228104,425
228104,427
228104,451
228104,452
228104,456
228104,462
228104,905
228104,907
228104,911
228104,917
228108,264
228108,279
228108,285
228108,287
228108,308
228108,319
228108,321
228108,329
228108,330
228108,331
228108,334
228108,338
228108,347
228108,350
228108,352
228108,377
228108,381
228108,388
228108,403
228108,404
228108,424
228108,425
228108,442
228108,456
228108,462
228108,904
228108,905
228108,906
228108,907
228108,910
228108,918
228108,931
228108,9558
228108,9572
228109,279
228109,315
228109,329
228109,336
228109,350
228109,358
228109,376
228109,381
228109,410
228109,442
228109,451
228109,918
228109,919
228109,925
228109,9572
228109,11811
228110,435
228110,919
228111,263
228111,275
228111,276
228111,285
228111,299
228111,308
228111,310
228111,319
228111,347
228111,358
228111,376
228111,381
228111,386
228111,388
228111,399
228111,402
228111,406
228111,408
228111,412
228111,421
228111,425
228111,442
228111,449
228111,451
228111,456
228111,911
228111,917
228111,924
228112,263
228112,274
228112,275
228112,277
228112,279
228112,281
228112,285
228112,293
228112,307
228112,310
228112,315
228112,319
228112,321
228112,323
228112,324
228112,329
228112,330
228112,332
228112,333
228112,336
228112,337
228112,338
228112,342
228112,344
228112,350
228112,356
228112,360
228112,362
228112,365
228112,366
228112,381
228112,388
228112,402
228112,408
228112,412
228112,423
228112,424
228112,440
228112,442
228112,451
228112,911
228112,914
228112,917
228112,919
228112,930
228112,931
228112,932
228112,9558
228112,11531
228112,11603
228112,11812
228112,11824
228112,11827
228113,274
228113,278
228113,279
228113,296
228113,300
228113,306
228113,310
228113,319
228113,330
228113,338
228113,341
228113,343
228113,352
228113,362
228113,377
228113,381
228113,386
228113,404
228113,410
228113,432
228113,434
228113,451
228113,462
228113,905
228113,906
228113,914
228113,11812
228114,274
228114,278
228114,279
228114,281
228114,290
228114,296
228114,300
228114,315
228114,319
228114,330
228114,338
228114,341
228114,351
228114,352
228114,356
228114,362
228114,380
228114,381
228114,386
228114,399
228114,404
228114,410
228114,424
