bill_id,roll_call_id,date,description,yea,nay,nv
90508,19063,2010-02-25,"Assembly Third Reading - Final Passage",76,4,0
90508,104866,2010-09-20,"Senate Amend",25,0,15
90508,104867,2010-09-30,"Senate Amend",35,0,5
90508,104868,2010-09-30,"Senate Enact Emergency Clause",36,0,4
90508,104869,2010-09-30,"Senate Third Reading - Final Passage",37,0,3
90508,104870,2010-10-25,"Assembly Concur in Senate Amendments",77,0,3
90540,15672,2010-03-22,"Assembly Third Reading - Final Passage",74,6,0
90540,15673,2010-06-10,"Senate Third Reading - Final Passage",36,4,0
90540,104582,2010-06-28,"Assembly Concur in Senate Amendments",77,0,2
90546,22185,2010-09-30,"Assembly Third Reading - Final Passage",75,5,0
90677,19018,2010-02-25,"Assembly Third Reading - Final Passage",76,4,0
90764,17213,2010-03-22,"Assembly Third Reading - Final Passage",75,4,1
90764,17214,2010-06-28,"Senate Third Reading - Final Passage",39,1,0
90764,104598,2010-06-29,"Assembly Concur in Senate Amendments",78,0,1
90775,27419,2010-10-25,"Assembly Third Reading - Final Passage",78,2,0
90775,95995,2011-06-29,"Senate Third Reading - Final Passage",39,1,0
90775,104661,2011-06-29,"Assembly Concur in Senate Amendments",77,0,2
90775,104662,2011-12-05,"Assembly Concur Governor Recommendations",79,0,0
90775,105869,2011-12-15,"Senate Concur Governor Recommendations",37,0,3
90793,17848,2010-03-15,"Assembly Third Reading - Final Passage",74,6,0
90825,94771,2011-06-23,"Assembly Third Reading - Final Passage",63,6,10
90825,105861,2011-12-15,"Senate Third Reading - Final Passage",37,0,3
90855,28615,2010-11-22,"Assembly Third Reading - Final Passage",78,2,0
90858,18890,2010-02-25,"Assembly Third Reading - Final Passage",76,4,0
90858,104949,2010-09-30,"Senate Amend",37,0,3
90858,104950,2010-10-18,"Senate Third Reading - Final Passage",38,0,1
90858,104951,2010-12-13,"Assembly Concur in Senate Amendments",74,0,4
90865,17254,2010-06-21,"Assembly Third Reading - Final Passage",80,0,0
90865,104907,2010-11-22,"Senate Third Reading - Final Passage",36,0,3
90869,51374,2011-03-14,"Assembly Third Reading - Final Passage",78,2,0
90878,18751,2010-02-25,"Assembly Third Reading - Final Passage",76,4,0
90878,18752,2010-06-10,"Senate Third Reading - Final Passage",38,2,0
90935,17240,2010-06-21,"Assembly Third Reading - Final Passage",80,0,0
90935,31571,2010-12-20,"Senate Third Reading - Final Passage",35,4,0
90935,104665,2010-12-20,"Senate Amend",34,0,6
90935,104666,2010-12-20,"Senate Enact Emergency Clause",36,0,4
90935,104667,2011-02-17,"Assembly Concur in Senate Amendments",76,0,4
90935,104668,2011-05-09,"Assembly Concur Governor Recommendations",76,0,4
90935,104669,2011-05-23,"Senate Concur Governor Recommendations",39,0,1
91012,18159,2010-03-15,"Assembly Third Reading - Final Passage",77,3,0
91012,104919,2010-10-18,"Senate Third Reading - Final Passage",37,0,2
91012,104920,2010-11-22,"Assembly Concur in Senate Amendments",78,0,2
91074,16593,2010-05-20,"Assembly Third Reading - Final Passage",78,2,0
91074,16594,2010-06-21,"Senate Third Reading - Final Passage",38,2,0
91146,15748,2010-06-28,"Assembly Third Reading - Final Passage",78,1,0
91146,15749,2010-06-28,"Senate Third Reading - Final Passage",38,2,0
91187,17276,2010-06-21,"Assembly Third Reading - Final Passage",80,0,0
91187,17277,2010-06-28,"Senate Third Reading - Final Passage",22,18,0
91191,104480,2010-03-15,"Assembly Third Reading - Final Passage",69,10,1
91191,104481,2010-05-20,"Senate Third Reading - Final Passage",35,5,0
91208,104081,2010-02-25,"Assembly Third Reading - Final Passage",63,14,3
