bill_id,roll_call_id,date,description,yea,nay,nv
672087,384000,1/12/2015,Senate Floor Vote - Final Passage,45,17,0
672794,384003,1/12/2015,Senate Floor Vote - Final Passage,62,0,0
672837,384001,1/12/2015,Senate Floor Vote - Final Passage,62,0,0
672865,384002,1/12/2015,Senate Floor Vote - Final Passage,62,0,0
672883,384004,1/12/2015,Senate Floor Vote - Final Passage,62,0,0
673016,384006,1/12/2015,Senate Floor Vote - Final Passage,62,0,0
673036,384007,1/12/2015,Senate Floor Vote - Final Passage,62,0,0
673114,384005,1/12/2015,Senate Floor Vote - Final Passage,62,0,0
673142,383991,1/12/2015,Senate Floor Vote - Final Passage,62,0,0
684181,384904,1/21/2015,Senate Floor Vote - Final Passage,44,16,0
665469,386170,1/26/2015,Senate Floor Vote - Final Passage,49,6,0
667289,385877,1/26/2015,Senate Floor Vote - Final Passage,55,0,0
667446,386160,1/26/2015,Senate Floor Vote - Final Passage,54,1,0
667614,386173,1/26/2015,Senate Floor Vote - Final Passage,55,0,0
668340,386168,1/26/2015,Senate Floor Vote - Final Passage,46,9,0
671967,386138,1/26/2015,Senate Floor Vote - Final Passage,55,0,0
672027,386156,1/26/2015,Senate Floor Vote - Final Passage,54,1,0
672098,386133,1/26/2015,Senate Floor Vote - Final Passage,55,0,0
672277,386165,1/26/2015,Senate Floor Vote - Final Passage,55,0,0
675337,386202,1/26/2015,Senate Floor Vote - Final Passage,55,0,0
688992,385938,1/26/2015,Senate Floor Vote - Final Passage,55,0,0
695196,386048,1/26/2015,Senate Floor Vote - Final Passage,55,0,0
671944,388912,2/2/2015,Senate Floor Vote - Final Passage,58,0,0
674649,388811,2/2/2015,Senate Floor Vote - Final Passage,58,0,0
674770,388825,2/2/2015,Senate Floor Vote - Final Passage,58,0,0
674797,388784,2/2/2015,Senate Floor Vote - Final Passage,58,0,0
674835,388631,2/2/2015,Senate Floor Vote - Final Passage,58,0,0
674848,388799,2/2/2015,Senate Floor Vote - Final Passage,58,0,0
674894,388648,2/2/2015,Senate Floor Vote - Final Passage,58,0,0
678710,388630,2/2/2015,Senate Floor Vote - Final Passage,47,11,0
678295,389251,2/3/2015,Senate Floor Vote - Final Passage,61,0,0
678989,389177,2/3/2015,Senate Floor Vote - Final Passage,61,0,0
679107,389219,2/3/2015,Senate Floor Vote - Final Passage,61,0,0
678421,391971,2/9/2015,Senate Floor Vote - Final Passage,61,0,0
679092,392214,2/9/2015,Senate Floor Vote - Final Passage,60,1,0
679254,392243,2/9/2015,Senate Floor Vote - Final Passage,61,0,0
679402,391724,2/9/2015,Senate Floor Vote - Final Passage,61,0,0
679479,392025,2/9/2015,Senate Floor Vote - Final Passage,60,1,0
679128,393005,2/10/2015,Senate Floor Vote - Final Passage,62,0,0
693036,392844,2/10/2015,Senate Floor Vote - Final Passage,62,0,0
696400,392486,2/10/2015,Senate Floor Vote - Final Passage,62,0,0
701814,392480,2/10/2015,Senate Floor Vote - Final Passage,62,0,0
715354,401112,2/25/2015,Senate Floor Vote - Final Passage,58,1,0
715361,401582,2/25/2015,Senate Floor Vote - Final Passage,58,1,0
715394,401544,2/25/2015,Senate Floor Vote - Final Passage,58,1,0
715459,401604,2/25/2015,Senate Floor Vote - Final Passage,58,1,0
664092,401800,2/26/2015,Senate Floor Vote - Final Passage,56,3,0
666806,401823,2/26/2015,Senate Floor Vote - Final Passage,59,0,0
674923,402065,2/26/2015,Senate Floor Vote - Final Passage,57,2,0
691365,401804,2/26/2015,Senate Floor Vote - Final Passage,56,3,0
706431,401966,2/26/2015,Senate Floor Vote - Final Passage,58,1,0
707860,402094,2/26/2015,Senate Floor Vote - Final Passage,58,1,0
728115,402357,2/26/2015,Senate Floor Vote - Final Passage,58,1,0
732317,402059,2/26/2015,Senate Floor Vote - Final Passage,55,4,0
732461,401941,2/26/2015,Senate Floor Vote - Final Passage,57,2,0
664725,403365,3/2/2015,Senate Floor Vote - Final Passage,60,2,0
667641,402923,3/2/2015,Senate Floor Vote - Final Passage,62,0,0
668604,403329,3/2/2015,Senate Floor Vote - Final Passage,62,0,0
691513,403301,3/2/2015,Senate Floor Vote - Final Passage,61,1,0
708861,403345,3/2/2015,Senate Floor Vote - Final Passage,62,0,0
711491,403032,3/2/2015,Senate Floor Vote - Final Passage,62,0,0
674637,403596,3/3/2015,Senate Floor Vote - Final Passage,59,2,0
681369,403638,3/3/2015,Senate Floor Vote - Final Passage,50,9,0
691289,403765,3/3/2015,Senate Floor Vote - Final Passage,61,0,0
693412,403704,3/3/2015,Senate Floor Vote - Final Passage,59,0,0
666180,404429,3/4/2015,Senate Floor Vote - Final Passage,61,0,0
678329,404337,3/4/2015,Senate Floor Vote - Final Passage,61,0,0
665568,407381,3/9/2015,Senate Floor Vote - Final Passage,59,3,0
667635,407543,3/9/2015,Senate Floor Vote - Final Passage,59,3,0
670355,407035,3/9/2015,Senate Floor Vote - Final Passage,59,3,0
671440,407812,3/9/2015,Senate Floor Vote - Final Passage,57,4,0
699476,407783,3/9/2015,Senate Floor Vote - Final Passage,61,0,0
665076,409239,3/11/2015,Senate Floor Vote - Final Passage,62,0,0
665524,409385,3/11/2015,Senate Floor Vote - Final Passage,61,1,0
665528,409386,3/11/2015,Senate Floor Vote - Final Passage,62,0,0
668099,409019,3/11/2015,Senate Floor Vote - Final Passage,62,0,0
679236,409470,3/11/2015,Senate Floor Vote - Final Passage,62,0,0
