sponsor_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district
1254,"Peter Abbate",Peter,J.,Abbate,Jr.,,1,D,1,Rep,HD-049
1257,"George Amedore",George,A.,Amedore,Jr.,,2,R,2,Sen,SD-046
1258,"Carmen Arroyo",Carmen,E.,Arroyo,,,1,D,1,Rep,HD-084
1259,"Jeffrion Aubry",Jeffrion,L.,Aubry,,,1,D,1,Rep,HD-035
1262,"William Barclay",William,A.,Barclay,,,2,R,1,Rep,HD-120
1264,"Inez Barron",Inez,D.,Barron,,,1,D,1,Rep,HD-060
1265,"Michael Benedetto",Michael,R.,Benedetto,,,1,D,1,Rep,HD-082
1269,"Philip Boyle",Philip,M.,Boyle,,,2,R,2,Sen,SD-004
1270,"James Brennan",James,F.,Brennan,,,1,D,1,Rep,HD-044
1272,"Alec Brook-Krasny",Alec,,Brook-Krasny,,,1,D,1,Rep,HD-046
1274,"Marc Butler",Marc,W.,Butler,,,2,R,1,Rep,HD-118
1275,"Kevin Cahill",Kevin,A.,Cahill,,,1,D,1,Rep,HD-103
1277,"Karim Camara",Karim,,Camara,,,1,D,1,Rep,HD-043
1282,"Barbara Clark",Barbara,M.,Clark,,,1,D,1,Rep,HD-033
1283,"William Colton",William,,Colton,,,1,D,1,Rep,HD-047
1285,"Vivian Cook",Vivian,E.,Cook,,,1,D,1,Rep,HD-032
1286,"Jane Corwin",Jane,L.,Corwin,,,2,R,1,Rep,HD-144
1287,"Marcos Crespo",Marcos,A.,Crespo,,,1,D,1,Rep,HD-085
1288,"Clifford Crouch",Clifford,W.,Crouch,,,2,R,1,Rep,HD-122
1289,"Michael Cusick",Michael,J.,Cusick,,,1,D,1,Rep,HD-063
1290,"Steven Cymbrowitz",Steven,,Cymbrowitz,,,1,D,1,Rep,HD-045
1292,"Michael DenDekker",Michael,G.,DenDekker,,,1,D,1,Rep,HD-034
1294,"Jeffrey Dinowitz",Jeffrey,,Dinowitz,,,1,D,1,Rep,HD-081
1295,"Janet Duprey",Janet,L.,Duprey,,,2,R,1,Rep,HD-115
1296,"Steven Englebright",Steven,,Englebright,,,1,D,1,Rep,HD-004
1298,"Adriano Espaillat",Adriano,,Espaillat,,,1,D,2,Sen,SD-031
1299,"Herman Farrell",Herman,D.,Farrell,Jr.,,1,D,1,Rep,HD-071
1301,"Gary Finch",Gary,D.,Finch,,,2,R,1,Rep,HD-126
1302,"Michael Fitzpatrick",Michael,J.,Fitzpatrick,,,2,R,1,Rep,HD-008
1304,"Sandra Galef",Sandra,R.,Galef,,Sandy,1,D,1,Rep,HD-095
1305,"David Gantt",David,F.,Gantt,,,1,D,1,Rep,HD-137
1306,"Michael Gianaris",Michael,N.,Gianaris,,,1,D,2,Sen,SD-012
1308,"Joseph Giglio",Joseph,M.,Giglio,,Joe,2,R,1,Rep,HD-148
1309,"Deborah Glick",Deborah,J.,Glick,,,1,D,1,Rep,HD-066
1311,"Richard Gottfried",Richard,N.,Gottfried,,,1,D,1,Rep,HD-075
1312,"Aileen Gunther",Aileen,M.,Gunther,,,1,D,1,Rep,HD-100
1313,"Stephen Hawley",Stephen,M.,Hawley,,,2,R,1,Rep,HD-139
1315,"Carl Heastie",Carl,E.,Heastie,,,1,D,1,Rep,HD-083
1316,"Andrew Hevesi",Andrew,D.,Hevesi,,,1,D,1,Rep,HD-028
1317,"Dov Hikind",Dov,,Hikind,,,1,D,1,Rep,HD-048
1318,"Earlene Hooper",Earlene,Hill,Hooper,,,1,D,1,Rep,HD-018
1322,"Ellen Jaffee",Ellen,C.,Jaffee,,,1,D,1,Rep,HD-097
1326,"Brian Kavanagh",Brian,P.,Kavanagh,,,1,D,1,Rep,HD-074
1328,"Brian Kolb",Brian,M.,Kolb,,,2,R,1,Rep,HD-131
1331,"George Latimer",George,S.,Latimer,,,1,D,2,Sen,SD-037
1332,"Charles Lavine",Charles,D.,Lavine,,,1,D,1,Rep,HD-013
1333,"Joseph Lentol",Joseph,R.,Lentol,,,1,D,1,Rep,HD-050
1334,"Barbara Lifton",Barbara,S.,Lifton,,,1,D,1,Rep,HD-125
1335,"Peter Lopez",Peter,D.,Lopez,,,2,R,1,Rep,HD-102
1337,"Donna Lupardo",Donna,A.,Lupardo,,,1,D,1,Rep,HD-123
1338,"William Magee",William,,Magee,,Bill,1,D,1,Rep,HD-121
1339,"William Magnarelli",William,B.,Magnarelli,,,1,D,1,Rep,HD-129
1341,"Margaret Markey",Margaret,M.,Markey,,,1,D,1,Rep,HD-030
1343,"David McDonough",David,G.,McDonough,,,2,R,1,Rep,HD-014
1345,"Thomas McKevitt",Thomas,,McKevitt,,Tom,2,R,1,Rep,HD-017
1348,"Michael Miller",Michael,,Miller,,,1,D,1,Rep,HD-038
1351,"Joseph Morelle",Joseph,D.,Morelle,,,1,D,1,Rep,HD-136
1352,"Catherine Nolan",Catherine,T.,Nolan,,,1,D,1,Rep,HD-037
1353,"Daniel O'Donnell",Daniel,J.,O'Donnell,,,1,D,1,Rep,HD-069
1354,"Thomas Omara",Thomas,F.,Omara,,,2,R,2,Sen,SD-058
1355,"Robert Oaks",Robert,C.,Oaks,,Bob,2,R,1,Rep,HD-130
1356,"Felix Ortiz",Felix,W.,Ortiz,,,1,D,1,Rep,HD-051
1358,"Amy Paulin",Amy,R.,Paulin,,,1,D,1,Rep,HD-088
1359,"Crystal Peoples-Stokes",Crystal,D.,Peoples-Stokes,,,1,D,1,Rep,HD-141
1360,"Jose Peralta",Jose,R.,Peralta,,,1,D,2,Sen,SD-013
1361,"Nick Perry","N. Nick",,Perry,,,1,D,1,Rep,HD-058
1364,"Gary Pretlow","J. Gary",,Pretlow,,,1,D,1,Rep,HD-089
1367,"Andrew Raia",Andrew,P.,Raia,,,2,R,1,Rep,HD-012
1368,"Philip Ramos",Philip,R.,Ramos,,Phil,1,D,1,Rep,HD-006
1371,"Jose Rivera",Jose,,Rivera,,,1,D,1,Rep,HD-078
1374,"Annette Robinson",Annette,M.,Robinson,,,1,D,1,Rep,HD-056
1375,"Linda Rosenthal",Linda,B.,Rosenthal,,,1,D,1,Rep,HD-067
1376,"Addie Russell",Addie,Jenne,Russell,,,1,D,1,Rep,HD-116
1377,"Joseph Saladino",Joseph,S.,Saladino,,,2,R,1,Rep,HD-009
1379,"William Scarborough",William,,Scarborough,,Bill,1,D,1,Rep,HD-029
1380,"Michelle Schimel",Michelle,,Schimel,,,1,D,1,Rep,HD-016
1381,"Robin Schimminger",Robin,L.,Schimminger,,,1,D,1,Rep,HD-140
1384,"Sheldon Silver",Sheldon,,Silver,,,1,D,1,Rep,HD-065
1385,"Frank Skartados",Frank,K.,Skartados,,,1,D,1,Rep,HD-104
