sponsor_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district
8107,"Howard Stephenson",Howard,A.,Stephenson,,,2,R,2,Sen,SD-011
8109,"Lyle Hillyard",Lyle,W.,Hillyard,,,2,R,2,Sen,SD-025
8111,"Curtis Bramble",Curtis,S.,Bramble,,Curt,2,R,2,Sen,SD-016
8112,"Brad Dee",Brad,L.,Dee,,,2,R,1,Rep,HD-011
8114,"Curtis Oda",Curtis,M.,Oda,,,2,R,1,Rep,HD-014
8117,"Karen Mayne",Karen,,Mayne,,,1,D,2,Sen,SD-005
8119,"Margaret Dayton",Margaret,,Dayton,,,2,R,2,Sen,SD-015
8121,"Kay McIff",Kay,L.,McIff,,,2,R,1,Rep,HD-070
8122,"Ralph Okerlund",Ralph,,Okerlund,,,2,R,2,Sen,SD-024
8123,"James Dunnigan",James,A.,Dunnigan,,Jim,2,R,1,Rep,HD-039
8126,"Wayne Niederhauser",Wayne,L.,Niederhauser,,,2,R,2,Sen,SD-009
8127,"Gene Davis",Gene,,Davis,,,1,D,2,Sen,SD-003
8129,"Paul Ray",Paul,F.,Ray,,,2,R,1,Rep,HD-013
8131,"Jerry Stevenson",Jerry,W.,Stevenson,,,2,R,2,Sen,SD-021
8132,"Peter Knudson",Peter,C.,Knudson,,,2,R,2,Sen,SD-017
8135,"Bradley Daw",Bradley,M.,Daw,,Brad,2,R,1,Rep,HD-060
8138,"Melvin Brown",Melvin,R.,Brown,,,2,R,1,Rep,HD-053
8139,"Kevin Van Tassell",Kevin,T.,"Van Tassell",,,2,R,2,Sen,SD-026
8140,"Michael Noel",Michael,E.,Noel,,Mike,2,R,1,Rep,HD-073
8141,"Stephen Urquhart",Stephen,H.,Urquhart,,Steve,2,R,2,Sen,SD-029
8143,"Mark Madsen",Mark,Benson,Madsen,,,2,R,2,Sen,SD-013
8148,"Stuart Adams","J. Stuart",,Adams,,,2,R,2,Sen,SD-022
8149,"Eric Hutchings",Eric,K.,Hutchings,,,2,R,1,Rep,HD-038
8150,"Wayne Harper",Wayne,A.,Harper,,,2,R,2,Sen,SD-006
8156,"Keith Grover",Keith,,Grover,,,2,R,1,Rep,HD-061
8157,"Gage Froerer",Gage,,Froerer,,,2,R,1,Rep,HD-008
8163,"Allen Christensen",Allen,M.,Christensen,,,2,R,2,Sen,SD-019
8165,"David Hinkins",David,P.,Hinkins,,,2,R,2,Sen,SD-027
8166,"Jack Draxler",Jack,R.,Draxler,,,2,R,1,Rep,HD-003
8167,"Lynn Hemingway",Lynn,N.,Hemingway,,,1,D,1,Rep,HD-040
8169,"Marie Poulson",Marie,H.,Poulson,,,1,D,1,Rep,HD-046
8171,"Rebecca Chavez-houck",Rebecca,,Chavez-houck,,,1,D,1,Rep,HD-024
8172,"Brian King",Brian,S.,King,,,1,D,1,Rep,HD-028
8173,"Carol Moss",Carol,Spackman,Moss,,,1,D,1,Rep,HD-037
8176,"Kraig Powell",Kraig,,Powell,,,2,R,1,Rep,HD-054
8181,"Scott Jenkins",Scott,K.,Jenkins,,,2,R,2,Sen,SD-020
8182,"Gregory Hughes",Gregory,H.,Hughes,,Greg,2,R,1,Rep,HD-051
8184,"R. Curt Webb","R. Curt",,Webb,,,2,R,1,Rep,HD-005
8186,"Evan Vickers",Evan,J.,Vickers,,,2,R,2,Sen,SD-028
8187,"Bradley Last",Bradley,G.,Last,,Brad,2,R,1,Rep,HD-071
8188,"Rebecca Edwards",Rebecca,P.,Edwards,,Becky,2,R,1,Rep,HD-020
8196,"Don Ipson",Don,L.,Ipson,,,2,R,1,Rep,HD-075
8198,"Johnny Anderson",Johnny,,Anderson,,,2,R,1,Rep,HD-034
8203,"Francis Gibson",Francis,D.,Gibson,,,2,R,1,Rep,HD-065
8205,"Susan Duckworth",Susan,D.,Duckworth,,,1,D,1,Rep,HD-022
8207,"Mark Wheatley",Mark,A.,Wheatley,,,1,D,1,Rep,HD-035
8209,"Luz Escamilla",Luz,,Escamilla,,,1,D,2,Sen,SD-001
11713,"Daniel Thatcher",Daniel,W.,Thatcher,,,2,R,2,Sen,SD-012
11714,"Jeremy Peterson",Jeremy,A.,Peterson,,,2,R,1,Rep,HD-009
11715,"Douglas Sagers",Douglas,V.,Sagers,,,2,R,1,Rep,HD-021
11716,"Brad Wilson",Brad,R.,Wilson,,,2,R,1,Rep,HD-015
11718,"Stephen Handy",Stephen,G.,Handy,,,2,R,1,Rep,HD-016
11719,"Patrice Arent",Patrice,M.,Arent,,,1,D,1,Rep,HD-036
11722,"Fred Cox",Fred,C.,Cox,,,2,R,1,Rep,HD-030
11842,"Ken Ivory",Ken,,Ivory,,,2,R,1,Rep,HD-047
11843,"Lavar Christensen",Lavar,,Christensen,,,2,R,1,Rep,HD-032
11882,"Lee Perry",Lee,B.,Perry,,,2,R,1,Rep,HD-029
11900,"Val Peterson",Val,L.,Peterson,,,2,R,1,Rep,HD-059
12070,"Joel Briscoe",Joel,K.,Briscoe,,,1,D,1,Rep,HD-025
12088,"Steve Eliason",Steve,,Eliason,,,2,R,1,Rep,HD-045
12089,"Dixon Pitcher",Dixon,M.,Pitcher,,,2,R,1,Rep,HD-010
12726,"Dean Sanpei",Dean,,Sanpei,,,2,R,1,Rep,HD-063
13764,"Stewart Barlow",Stewart,,Barlow,,,2,R,1,Rep,HD-017
13816,"Todd Weiler",Todd,,Weiler,,,2,R,2,Sen,SD-023
13830,"Daniel McCay",Daniel,,McCay,,Dan,2,R,1,Rep,HD-041
13832,"V. Lowry Snow","V. Lowry",,Snow,,,2,R,1,Rep,HD-074
14053,"Edward Redd",Edward,H.,Redd,,,2,R,1,Rep,HD-004
14054,"Deidre Henderson",Deidre,M.,Henderson,,,2,R,2,Sen,SD-007
14564,"Angela Romero",Angela,,Romero,,,1,D,1,Rep,HD-026
14565,"Craig Hall",Craig,,Hall,,,2,R,1,Rep,HD-033
14566,"Michael Kennedy",Michael,S.,Kennedy,,Mike,2,R,1,Rep,HD-027
14567,"John Westwood",John,R.,Westwood,,,2,R,1,Rep,HD-072
14992,"Brian Greene",Brian,M.,Greene,,,2,R,1,Rep,HD-057
15280,"Marc Roberts",Marc,K.,Roberts,,,2,R,1,Rep,HD-067
15450,"Jacob Anderegg",Jacob,L.,Anderegg,,Jake,2,R,1,Rep,HD-006
15452,"Kay Christofferson",Kay,J.,Christofferson,,,2,R,1,Rep,HD-056
15454,"Rich Cunningham",Rich,,Cunningham,,,2,R,1,Rep,HD-050
15455,"John Knotwell",John,,Knotwell,,,2,R,1,Rep,HD-052
15457,"David Lifferth",David,E.,Lifferth,,,2,R,1,Rep,HD-002
15458,"Mike McKell",Mike,K.,McKell,,,2,R,1,Rep,HD-066
15459,"Merrill Nelson",Merrill,F.,Nelson,,,2,R,1,Rep,HD-068
15460,"Jon Stanard",Jon,E.,Stanard,,,2,R,1,Rep,HD-062
15461,"Keven Stratton",Keven,J.,Stratton,,,2,R,1,Rep,HD-048
15462,"Earl Tanner",Earl,"D,",Tanner,,,2,R,1,Rep,HD-043
15463,"Jim Dabakis",Jim,,Dabakis,,,1,D,2,Sen,SD-002
15464,"Brian Shiozawa",Brian,E.,Shiozawa,,,2,R,2,Sen,SD-008
16180,"Robert Spendlove",Robert,M.,Spendlove,,,2,R,1,Rep,HD-049
16384,"Bruce Cutler",Bruce,R.,Cutler,,,2,R,1,Rep,HD-044
16406,"Jani Iwamoto",Jani,,Iwamoto,,,1,D,2,Sen,SD-004
16439,"Scott Sandall",Scott,D.,Sandall,,,2,R,1,Rep,HD-001
16525,"Mike Schultz",Mike,,Schultz,,,2,R,1,Rep,HD-012
16714,"Scott Chew",Scott,H.,Chew,,,2,R,1,Rep,HD-055
17033,"Raymond Ward",Raymond,P.,Ward,,,2,R,1,Rep,HD-019
17164,"Brad King",Brad,,King,,,1,D,1,Rep,HD-069
17367,"Alvin Jackson",Alvin,B.,Jackson,,,2,R,2,Sen,
17373,"Timothy Hawkes",Timothy,D.,Hawkes,,,2,R,1,Rep,HD-018
17396,"Ann Millner",Ann,,Millner,,,2,R,2,Sen,SD-018
17418,"Kim Coleman",Kim,,Coleman,,,2,R,1,Rep,HD-042
17440,"Justin Fawson",Justin,L.,Fawson,,,2,R,1,Rep,HD-007
17448,"Norman Thurston",Norman,K.,Thurston,,Norm,2,R,1,Rep,HD-064
17449,"Sophia DiCaro",Sophia,M.,DiCaro,,,2,R,1,Rep,HD-031
17527,"Sandra Hollins",Sandra,,Hollins,,,1,D,1,Rep,HD-023
17719,"Derrin Owens",Derrin,,Owens,,,2,R,1,Rep,HD-058
17849,"Lincoln Fillmore",Lincoln,,Fillmore,,,2,R,2,Sen,SD-010
