Row,id10398,id10403,id10409,id10877,id11626,id11962,id14077,id14262,id14354,id16273,id16672,id16673,id7854,id7855,id7873,id7878,id7896,id7912,id7913,id7933,id7942,id7943,id7944,id7949,id7979,id7987,id7992,id7997,id7998
id7896,0.894736842105263,NaN,0.615384615384615,0.815789473684211,0.710526315789474,0.8125,0.882352941176471,0.857142857142857,0.833333333333333,0.857142857142857,0.833333333333333,0.763157894736842,NaN,0.657142857142857,0.666666666666667,0.846153846153846,1,0.692307692307692,0.714285714285714,0.868421052631579,0.857142857142857,NaN,0.846153846153846,NaN,0.731707317073171,0.727272727272727,1,NaN,NaN
id7912,0.875,NaN,0.941176470588235,NaN,1,0.8,0.884615384615385,1,0.75,NaN,NaN,0.75,NaN,0.95,1,0.813953488372093,0.692307692307692,1,0.88,0.875,NaN,0.740740740740741,0.727272727272727,NaN,1,0.916666666666667,0.916666666666667,0.9,0.75
id7913,0.777777777777778,NaN,NaN,0.694444444444444,0.816326530612245,0.694444444444444,0.78125,0.897959183673469,0.769230769230769,NaN,NaN,0.861111111111111,0.857142857142857,0.795918367346939,1,0.846153846153846,0.714285714285714,0.88,1,0.880952380952381,0.75,0.8,0.652173913043478,0.571428571428571,0.791666666666667,0.795918367346939,0.923076923076923,0.894736842105263,0.733333333333333
id7933,0.936170212765957,0.857142857142857,1,0.794871794871795,0.794871794871795,1,0.888888888888889,0.906976744186046,NaN,NaN,NaN,0.905660377358491,0.923076923076923,0.816326530612245,NaN,NaN,0.868421052631579,0.875,0.880952380952381,1,0.833333333333333,NaN,NaN,0.666666666666667,0.75,0.846153846153846,1,0.785714285714286,0.769230769230769
id7942,0.875,NaN,NaN,0.722222222222222,0.743589743589744,NaN,0.785714285714286,0.777777777777778,NaN,0.722222222222222,NaN,0.722222222222222,NaN,0.75,NaN,NaN,0.857142857142857,NaN,0.75,0.833333333333333,1,NaN,NaN,0.5,0.694444444444444,0.666666666666667,NaN,0.666666666666667,NaN
id7943,0.857142857142857,0.827586206896552,NaN,NaN,1,0.540540540540541,0.62962962962963,1,0.829268292682927,0.703703703703704,0.827586206896552,NaN,NaN,1,0.829268292682927,0.75,NaN,0.740740740740741,0.8,NaN,NaN,1,0.875,NaN,1,0.923076923076923,0.923076923076923,0.923076923076923,0.681818181818182
id7944,NaN,NaN,0.705882352941177,NaN,NaN,0.581395348837209,0.428571428571429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.741935483870968,0.846153846153846,0.727272727272727,0.652173913043478,NaN,NaN,0.875,1,NaN,NaN,NaN,NaN,NaN,0.6
id7949,0.5,NaN,0.666666666666667,NaN,0.666666666666667,NaN,0.555555555555556,NaN,0.833333333333333,1,NaN,NaN,0.666666666666667,NaN,0.833333333333333,NaN,NaN,NaN,0.571428571428571,0.666666666666667,0.5,NaN,NaN,1,0.8,0.666666666666667,NaN,0.818181818181818,0.777777777777778
id7979,0.777777777777778,NaN,0.4,0.861111111111111,0.854166666666667,0.833333333333333,1,0.8125,0.695652173913043,NaN,0.666666666666667,0.75,0.6,0.833333333333333,0.909090909090909,0.916666666666667,0.731707317073171,1,0.791666666666667,0.75,0.694444444444444,1,NaN,0.8,1,0.76271186440678,0.916666666666667,0.916666666666667,0.75
id7987,0.82051282051282,NaN,0.666666666666667,0.743589743589744,0.826923076923077,0.9375,0.9375,0.816326530612245,0.72,NaN,1,0.897435897435897,1,0.918367346938776,0.875,0.846153846153846,0.727272727272727,0.916666666666667,0.795918367346939,0.846153846153846,0.666666666666667,0.923076923076923,NaN,0.666666666666667,0.76271186440678,1,0.875,1,0.846153846153846
id7992,1,NaN,NaN,1,0.9375,0.9375,0.9375,0.923076923076923,0.846153846153846,NaN,NaN,1,NaN,0.923076923076923,0.916666666666667,1,1,0.916666666666667,0.923076923076923,1,NaN,0.923076923076923,NaN,NaN,0.916666666666667,0.875,1,0.846153846153846,0.846153846153846
id7997,0.727272727272727,NaN,NaN,NaN,0.875,0.923076923076923,0.904761904761905,0.923076923076923,0.692307692307692,1,NaN,0.625,0.875,0.952380952380952,0.916666666666667,0.846153846153846,NaN,0.9,0.894736842105263,0.785714285714286,0.666666666666667,0.923076923076923,NaN,0.818181818181818,0.916666666666667,1,0.846153846153846,1,0.80952380952381
id7998,NaN,0.714285714285714,0.833333333333333,NaN,0.769230769230769,0.869565217391304,0.681818181818182,0.8,0.692307692307692,NaN,NaN,0.833333333333333,0.6875,0.777777777777778,0.75,0.846153846153846,NaN,0.75,0.733333333333333,0.769230769230769,NaN,0.681818181818182,0.6,0.777777777777778,0.75,0.846153846153846,0.846153846153846,0.80952380952381,1
