Row,id10388,id10391,id10393,id10396,id10397,id10399,id10402,id10411,id10412,id10422,id10878,id10881,id10883,id11479,id11953,id12051,id12099,id12172,id12245,id14073,id14074,id14075,id14172,id14173,id14175,id14251,id14252,id14256,id14257,id14258,id14325,id14330,id14331,id14334,id14335,id14340,id14345,id14351,id16315,id16318,id16340,id16341,id16342,id16344,id16345,id16367,id16562,id16661,id16662,id7860,id7915,id7918,id7921,id7935,id7938,id7940,id7945,id7952,id7981
id10412,0.833333333333333,0.833333333333333,1,0.833333333333333,0.833333333333333,0.833333333333333,1,0.333333333333333,1,1,0.833333333333333,1,1,0.833333333333333,0.833333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.25,0,0.75,0.25,0.75,0.25,0.75,1,0.25,1,1,1,0.75,0.75,0.5,0.5,0.5,0.5,1,1,1,0,0,0,0,0,1,1,1,1,0.5,0.833333333333333,0.333333333333333,0.166666666666667,0.333333333333333,1,1,0.5,1,0
id10422,0.916666666666667,1,1,0.909090909090909,1,0.833333333333333,1,0,1,1,1,1,0.9,0.818181818181818,1,0.0833333333333333,0,0.166666666666667,0.0833333333333333,0,0,0,0,1,0,1,0.714285714285714,1,1,1,1,1,1,0,1,0.142857142857143,0,1,1,0.6,0,0,0,0,0,1,1,1,1,0.0833333333333333,0.916666666666667,0.166666666666667,0,0,0.916666666666667,1,0.0833333333333333,1,0
id10876,1,1,1,0.5,0.5,1,1,0.5,0.5,NaN,0.5,1,NaN,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1,0.5,0.5,1,1,1,1,0.5,0.5,0.5,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5,1,0.5,0.5,0.5,1,0.5,0.5,NaN,NaN
id10878,1,0.7,0.8,0.666666666666667,0.9,1,0.8,0.3,0.9,0.5,1,0.9,0.571428571428571,0.888888888888889,0.8,0.3,0.4,0.3,0.3,0.428571428571429,0.428571428571429,0.571428571428571,0.285714285714286,1,0.571428571428571,0.714285714285714,1,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,1,0.857142857142857,0.571428571428571,0.428571428571429,0.428571428571429,0.571428571428571,0.428571428571429,0.5,0.75,0.5,0.5,0.5,0.5,0.5,1,0.75,0.75,1,0.3,0.7,0.3,0.3,0.3,0.9,0.7,0.2,1,0.5
id10880,1,1,1,0.5,1,0.5,1,0,1,NaN,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,0,0,0.5,1,0,NaN,NaN
id10881,1,0.6,1,1,0.8,1,0.8,0.2,1,1,1,1,0.666666666666667,0.8,1,0.2,0.4,0.4,0.2,0.25,0.5,0.5,0.25,0.75,0.25,0.75,1,1,0.75,0.75,1,1,0.75,0.5,1,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,1,0.6,0.8,0.2,0.2,0.4,1,0.8,0.4,1,0.5
id10883,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,0.25,0,0.25,0.25,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0.25,1,0.25,0,0.25,1,1,0.25,1,0
id11479,0.6,0.8,1,0.2,1,1,0.8,0.8,0.4,1,0.4,1,0.5,1,0.6,0.8,0.8,1,1,1,0.75,1,1,0.75,1,0.5,0.75,0,0.25,0,0.25,0.5,0.75,0.75,0.5,1,0.75,0,0,1,1,1,1,1,1,1,1,0,1,1,0.6,0.8,0.8,0.6,0.8,0.4,0.8,1,1
id11953,1,1,1,0,1,1,0.5,1,0.5,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0.5,0.5,1,0.5,1,0.5,0.5,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0.5,0.5,1,1,0.5,0,1,0,1
id12051,0.777777777777778,0.777777777777778,0.5,0.333333333333333,0.777777777777778,0.555555555555556,0.222222222222222,0.888888888888889,0.333333333333333,0.666666666666667,0.5,0.333333333333333,0,1,0.111111111111111,1,1,1,0.888888888888889,0.875,1,1,1,0.5,1,0.25,0.625,0.375,0.375,0.125,0.25,0.5,0.25,0.857142857142857,0.625,1,0.875,0.25,0.666666666666667,1,1,1,0.833333333333333,1,0.833333333333333,0.5,0.5,0.166666666666667,0.833333333333333,0.888888888888889,0.222222222222222,0.888888888888889,1,1,0.666666666666667,0.333333333333333,1,0.666666666666667,0.833333333333333
id12099,1,1,0,0,1,1,0.5,1,0,NaN,0,0,NaN,1,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0.5,0,0,0,0,1,0.5,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,1,1,1,0,1,NaN,NaN
id12172,0.6,1,0,0.2,0.2,0.6,0,1,0.2,0,0,0.8,0,1,0.2,1,1,1,1,1,1,1,1,0.5,1,0,0.5,0,0,0.25,0,0.25,0,1,0.25,1,1,0.25,0,1,1,1,1,1,1,0,0,0,0,1,0.6,1,1,1,0.75,0.2,1,1,1
id12245,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,1,0,1,0.5,0.333333333333333,0.333333333333333,0.666666666666667,0,1,0.333333333333333,1,1,1,1,1,1,1,1,0.333333333333333,1,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0,1,0,1,1,0,0.333333333333333,0.666666666666667,1,1,1,1,1,0.333333333333333,0.666666666666667,0.666666666666667,0,1,0.333333333333333,1,1,1,0.333333333333333,0,1,1,1
id14073,0.875,0.75,0.428571428571429,0.5,0.625,0.6,0.25,1,0.285714285714286,0,0.375,0.75,0.25,1,0.625,1,1,1,1,1,1,1,1,0.75,1,0.125,1,0.125,0.5,0.5,0.5,0.5,0.125,1,0.25,1,1,0,0,0.75,0.75,1,1,1,1,0.25,0.5,0,0.75,1,0.125,1,1,1,0.875,0,1,0.5,1
id14074,1,0.333333333333333,0.333333333333333,0,0.333333333333333,1,0,1,0,0,0.333333333333333,0.333333333333333,0,1,0.333333333333333,1,1,1,1,1,1,1,1,0.333333333333333,1,0,0.666666666666667,0,0,0.5,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0.5,0,1,1,0,1,1,1,1,0,1,0.5,1
id14075,1,0.5,1,0.5,1,1,1,1,0.5,0,0.5,1,1,1,0.5,1,1,1,1,1,1,1,1,0.5,1,1,1,1,0.5,0.5,0.5,0.5,0,1,0.5,1,1,0,0,1,1,1,1,1,1,0,0.5,0,1,1,1,1,1,1,1,0,1,0.5,1
id14172,0.666666666666667,1,0.333333333333333,0,0.333333333333333,1,0,1,0.333333333333333,0,0.333333333333333,1,0,1,1,1,1,1,1,1,1,1,1,0.666666666666667,1,0.666666666666667,1,0.666666666666667,0.333333333333333,0.666666666666667,1,1,1,1,0,1,1,0.333333333333333,0,1,1,1,1,1,1,1,1,1,1,1,0.666666666666667,1,1,1,1,0.666666666666667,1,1,1
id14173,0.8,0.4,1,0.8,0.8,1,1,0.4,0.8,0.333333333333333,1,1,0.5,0.6,1,0.4,0.6,0.6,0.6,0.4,0.4,0.6,0.75,1,0.4,0.6,1,0.8,0.6,1,1,1,0.6,0.8,0.6,0.6,0.4,0.6,0.75,0.75,0.5,0.5,0.75,0.75,0.5,1,1,0.75,1,0.2,1,0.4,0.6,0.4,1,0.6,0.4,1,0.5
id14174,1,1,0.5,0.5,0.5,1,0,1,0.5,0,0,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0.5,0.5,1,0,1,0.5,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0.5,1,1,1,1,0,1,1,1
id14175,1,1,0.5,0.75,0.5,1,0.75,1,0.25,0,0.666666666666667,0.75,0,1,0.333333333333333,1,1,1,1,1,1,1,1,0.75,1,0.5,1,0.25,0.5,0,0,0.75,0.25,1,0.75,1,1,0.25,0,1,1,1,1,1,1,0,0.5,0,0.5,1,0.25,1,1,1,0.75,0.25,1,1,1
id14251,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0.5,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1
id14252,1,1,1,0.75,0.75,1,1,0.25,0.5,0.5,1,1,1,1,0.75,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.75,1,0.75,1,0.25,0.75,0.5,1,0.75,1,0.5,0.25,0.25,1,1,0,0,0,0,0,0.5,1,1,1,0.5,0.25,0.5,0.75,0.5,0.75,0.5,0.5,1,0
id14256,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0.2,0.8,0.75,1,1,0.75,0.75,1,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.4,0.8,0.2,1,1,1,0.6,1,0.8,1,0.8,0.4,0.8,0.2,0.2,0.8,0.75,0.5,0.25,0.25,0.25,0.333333333333333,0.5,1,0.75,0.75,1,0.2,0.8,0.2,0.4,0.2,1,0.8,0.2,1,0
id14257,0.9,0.9,1,0.7,1,0.9,1,0.2,0.9,0.5,1,1,1,0.9,1,0.2,0.1,0,0.4,0.2,0,0.4,0.2,0.9,0.1,0.8,0.9,0.9,1,1,1,1,1,0.2,1,0.6,0.2,1,1,0.875,0.375,0.25,0.5,0.25,0.25,1,1,1,1,0.2,1,0.1,0.1,0.2,1,1,0,1,0
id14258,1,1,1,0.666666666666667,0.666666666666667,0.666666666666667,1,0.666666666666667,1,0.5,1,0.666666666666667,1,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0,1,0.666666666666667,1,1,1,1,1,1,0.333333333333333,1,0.666666666666667,0,1,1,1,1,0.5,0.5,1,0,1,1,0.5,1,0.333333333333333,1,0,0.333333333333333,0.333333333333333,0.666666666666667,1,0,1,0.5
id14325,0.875,1,1,0.571428571428571,1,0.75,1,0.375,1,0.6,1,1,1,0.75,1,0.25,0.25,0.25,0.375,0.375,0.25,0.25,0.285714285714286,0.75,0.25,1,0.625,0.875,0.75,0.625,1,1,0.875,0.375,0.875,0.375,0.25,0.625,0.6,0.8,0.4,0.4,0.4,0.6,0.4,0.8,0.8,0.6,1,0.25,0.625,0.375,0.25,0.25,0.875,0.75,0.375,0.6,0.4
id14329,1,1,1,1,1,1,1,0,1,NaN,0,1,NaN,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,0,0,1,1,0,NaN,NaN
id14330,1,0.5,1,1,1,0.5,1,0,1,1,1,1,1,0.5,0.5,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0
id14331,1,0.5,1,0.5,1,0.5,1,0,1,1,1,1,1,0.5,0.5,0,0,0,0,0,0.5,0,0,1,0,1,1,1,1,1,1,0.5,1,0.5,1,0.5,0.5,1,1,0.5,0,0,0,0,0,1,1,1,1,0,1,0,0.5,0.5,1,1,0,1,0
id14334,0.25,0.75,0.25,0.5,0.5,0.5,0.25,1,0.75,0,0.25,0.75,0.5,0.5,0.75,1,1,0.75,1,1,1,1,1,0.5,1,0.25,0.75,0.25,0.5,0.5,0.25,0.25,0,1,0.25,1,1,0.25,0,0.5,1,1,1,1,1,0,0.5,0,0.5,1,0.5,1,1,1,0.75,0,1,1,1
id14335,1,0.666666666666667,1,1,1,0.666666666666667,0.666666666666667,0.333333333333333,1,0.5,1,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,1,1,0.666666666666667,1,1,0.666666666666667,0.333333333333333,1,0.333333333333333,0.333333333333333,0.666666666666667,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.666666666666667,0.5,1,0.5
id14336,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0.5,0,0,1,0,1,1,1,1,1,1,1,1,0.5,1,0,0.5,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0.5,0.5,1,1,0,1,0
id14340,1,1,0.666666666666667,0,0.666666666666667,0.666666666666667,0,1,0.333333333333333,0.5,0.666666666666667,1,0.5,1,0.666666666666667,1,1,1,1,1,1,1,1,0.666666666666667,1,0,0.666666666666667,0,0.333333333333333,0,0,0.333333333333333,0,1,1,1,1,0.333333333333333,0,1,1,1,1,1,1,0,0.5,0,1,1,0.333333333333333,1,1,1,1,0,1,0.5,1
id14343,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1
id14344,1,0.5,0.5,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,1,0.5,0.5,0.5,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0.5,1
id14345,0.5,0.5,0.25,0.25,0.75,0.75,0.5,1,0,0,0.25,0.75,0.333333333333333,0.75,0.25,1,0.75,1,0.75,1,1,1,0.75,0.75,1,0.5,0.75,0.5,0.5,0.5,0.25,0.666666666666667,0,0.75,0.25,0.75,1,0.5,0,0.666666666666667,0.666666666666667,1,0.666666666666667,1,1,0.666666666666667,0.666666666666667,0,0.666666666666667,1,0.5,0.75,1,0.75,0.75,0,1,0.666666666666667,1
id14346,1,1,0.5,1,1,1,0.5,1,1,0,0.5,1,1,1,1,1,0.5,0.5,0.5,0.5,1,1,1,1,1,0.5,0.5,0,1,0.5,0.5,0,0,0.5,0.5,0.5,1,0.5,0,1,1,1,1,1,1,0,1,0,1,0.5,0,1,0.5,1,1,0.5,1,0,1
id14347,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
id14350,0.5,0.5,0,0,0.5,0,0,1,0,0,0,0.5,0,0.5,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0.5,0,0,0,1,0.5,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0.5,0.5,1,1,0.5,0,1,1,1
id14351,0.833333333333333,0.666666666666667,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.666666666666667,1,1,1,1,0.8,0.5,0.833333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,1,0.333333333333333,0.833333333333333,1,1,0.833333333333333,1,1,1,0.833333333333333,0.5,1,0.833333333333333,0.166666666666667,1,1,0.6,0.8,0.2,0.2,0.8,0.2,1,1,1,1,0.333333333333333,1,0.166666666666667,0.166666666666667,0.333333333333333,0,0.833333333333333,0.166666666666667,1,0.8
id16313,1,1,1,1,1,1,0,1,0,NaN,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1
id16314,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
id16315,1,1,1,1,1,1,1,0,1,0.75,1,0.75,1,0.75,1,0,0,0,0,0,0,0,0,1,0,0.75,0.25,1,1,0.5,1,1,1,0.25,1,0,0,0.5,1,1,0,0,0,0,0,0.75,1,0.75,1,0,0.5,0,0,0,1,1,0,0.75,0
id16318,1,1,0.5,1,0.25,0.75,0.25,1,0.25,0,0.75,0.75,0,1,0.5,1,1,1,1,1,1,1,1,0.5,1,0.5,0.75,0,0.25,0.75,0,0.666666666666667,0,1,0,1,1,0.25,0.5,1,1,1,1,1,1,0.25,0.75,0.25,0.75,1,0.5,1,1,1,0.75,0,1,0.5,0.75
id16319,1,0,NaN,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
id16340,0.666666666666667,0.666666666666667,1,1,1,1,0.333333333333333,1,0,0,0,0.666666666666667,0,1,0.666666666666667,1,1,1,1,1,1,1,1,0.333333333333333,1,0,1,0,0,0.666666666666667,0,0.666666666666667,0,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,1,1,1,1,1,0,0.666666666666667,0,1,1,0.333333333333333,1,1,1,1,0,1,1,1
id16341,1,0.666666666666667,1,1,0.666666666666667,0.666666666666667,0.666666666666667,1,0,0.333333333333333,1,1,0.333333333333333,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0,0.333333333333333,0.333333333333333,0.333333333333333,1,1,1,1,0,0.666666666666667,1,1,1,1,1,1,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,1,0,1,1,1,0.5,0.333333333333333,1,0.666666666666667,1
id16342,0.666666666666667,0.666666666666667,1,0.333333333333333,0.666666666666667,0.666666666666667,0,1,0,0,0,1,0,0.666666666666667,0.333333333333333,1,1,1,0.666666666666667,1,1,1,1,0,1,0,0,0,0,0,0.333333333333333,0.333333333333333,0,1,0.333333333333333,1,1,0,0,1,1,0.666666666666667,1,1,1,0,0.333333333333333,0,0.666666666666667,1,0.333333333333333,0.666666666666667,1,1,0.666666666666667,0,0.666666666666667,0.666666666666667,1
id16343,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
id16344,0.75,0.25,0.333333333333333,0.333333333333333,0.75,1,0,1,0.5,0.25,0.75,1,0.25,1,0.5,0.75,0.75,1,0.75,1,1,0.75,1,0.75,0.75,0,0.5,0.5,0,0.75,0.25,0.25,0,0.75,0.25,1,1,0.25,0,0.75,1,0.75,1,1,1,0.333333333333333,0.5,0,0.75,1,0.25,0.75,0.75,0.75,0.75,0.25,0.75,0,0.75
id16345,1,0.5,0.5,0.5,0.25,0.75,0,1,0,0.25,0,0.75,0,1,0.25,1,1,1,1,1,1,1,1,0.25,1,0,0.666666666666667,0.25,0,0.25,0.25,0,0,1,0,1,1,0.25,0,1,1,1,1,1,1,0.25,0.25,0,1,1,0.25,1,1,1,0.5,0,1,0.5,1
id16353,1,1,1,1,1,1,1,1,1,NaN,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
id16355,1,0,NaN,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1
id16356,1,1,0.5,1,1,1,0,1,1,0.5,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0.5,0.5,0.5,0.5,0,1,0.5,1,1,0.5,0,1,1,1,1,1,1,0,1,0.5,1,1,0.5,1,1,1,1,0,1,1,1
id16361,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0
id16362,1,0.5,0.5,0,1,0.5,0.5,1,0,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,1,0.5,0,0.5,0.5,0.5,0,1,0.5,1,1,0.5,0,1,1,1,1,1,1,1,1,0,1,1,0.5,1,1,1,1,0,1,0.5,1
id16367,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.5,0,0,0,0,0,0,0,0,1,0,1,0.5,1,1,1,1,1,1,0,1,0,0,1,1,0.5,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0
id16375,1,1,0,0,1,1,1,1,NaN,0,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
id16562,0.666666666666667,1,1,1,1,0.666666666666667,1,0,1,1,0.666666666666667,1,1,0.666666666666667,1,0,0,0,0,0,0,0,0,1,0,0.5,0.666666666666667,0.666666666666667,0.666666666666667,1,1,1,1,0,1,0,0,1,1,0.666666666666667,0,0,0,0,0,0.666666666666667,1,0.666666666666667,1,0,0.666666666666667,0,0,0,0.666666666666667,1,0,1,0
id16654,1,1,1,NaN,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
id16655,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0
id16656,1,1,1,1,1,1,1,0,1,1,1,1,1,NaN,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,NaN,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0
id16657,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,0,0,0,0,0,0,0,0,1,0,1,0.5,1,1,1,1,1,1,0.5,1,0.5,0,1,1,1,0.5,0,0,0.5,0.5,1,1,1,1,0,1,0,0,0,1,1,0,1,0.5
id16658,1,0,1,NaN,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
id16659,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0
