Row,id10398,id10403,id10409,id10417,id10421,id10877,id11626,id11962,id12208,id14077,id14262,id14348,id14354,id16272,id16273,id16672,id16673,id16674,id7853,id7854,id7855,id7872,id7873,id7878,id7884,id7885,id7887,id7893,id7896,id7912,id7913,id7917,id7923,id7927,id7933,id7942,id7943,id7944,id7949,id7968,id7979,id7984,id7987,id7990,id7991,id7992,id7994,id7997,id7998,id8000
id14262,0.861111111111111,0.862068965517241,1,NaN,NaN,0.722222222222222,0.795918367346939,0.846153846153846,0.875,1,1,0.545454545454545,0.769230769230769,NaN,NaN,0.863636363636364,0.86046511627907,0.555555555555556,0.472222222222222,0.875,0.833333333333333,NaN,1,0.885714285714286,NaN,NaN,0.586206896551724,NaN,0.857142857142857,1,0.897959183673469,0.555555555555556,0.555555555555556,0.545454545454545,0.906976744186046,0.777777777777778,1,NaN,NaN,NaN,0.8125,0.558139534883721,0.816326530612245,0.72972972972973,0.875,0.923076923076923,0.525,0.923076923076923,0.8,NaN
id14348,NaN,0.608695652173913,0.533333333333333,1,0.8125,NaN,NaN,0.7,NaN,0.928571428571429,0.545454545454545,1,NaN,NaN,NaN,0.434782608695652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.471698113207547,NaN,1,0.956521739130435,1,0.0769230769230769,0.6,0.416666666666667,NaN,NaN,0.945945945945946,NaN,NaN,0.214285714285714,0.366666666666667,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
id14354,0.925925925925926,0.75,0.5,0.333333333333333,0.166666666666667,NaN,0.769230769230769,0.769230769230769,0.571428571428571,0.769230769230769,0.769230769230769,NaN,1,0.464285714285714,0.692307692307692,0.852941176470588,NaN,NaN,NaN,0.5,0.769230769230769,NaN,0.769230769230769,0.846153846153846,NaN,0.535714285714286,0.428571428571429,NaN,0.833333333333333,0.75,0.769230769230769,0.363636363636364,NaN,NaN,NaN,NaN,0.829268292682927,NaN,0.833333333333333,0.333333333333333,0.695652173913043,0.166666666666667,0.72,0.615384615384615,0.5,0.846153846153846,NaN,0.692307692307692,0.692307692307692,NaN
id16272,0.461538461538462,0.482758620689655,NaN,NaN,1,0.333333333333333,0.333333333333333,0.333333333333333,0.896551724137931,0.333333333333333,NaN,NaN,0.464285714285714,1,0.555555555555556,0.413793103448276,0.545454545454545,1,1,NaN,1,1,0.344827586206897,NaN,NaN,0.9375,0.96551724137931,1,0.333333333333333,0.875,NaN,1,NaN,NaN,0.636363636363636,NaN,0.310344827586207,NaN,NaN,NaN,NaN,NaN,0.333333333333333,NaN,0.931034482758621,0.333333333333333,NaN,1,NaN,1
id16273,0.633333333333333,0.814814814814815,NaN,NaN,NaN,NaN,0.666666666666667,NaN,0.666666666666667,0.857142857142857,NaN,NaN,0.692307692307692,0.555555555555556,1,0.703703703703704,NaN,0.75,NaN,NaN,NaN,0.75,0.666666666666667,NaN,0.75,0.51219512195122,0.592592592592593,NaN,0.857142857142857,NaN,NaN,NaN,0.588235294117647,NaN,NaN,0.722222222222222,0.703703703703704,NaN,1,NaN,NaN,NaN,NaN,NaN,0.62962962962963,NaN,0.214285714285714,1,NaN,0.75
id16672,0.821428571428571,0.769230769230769,NaN,0.333333333333333,0.166666666666667,NaN,NaN,NaN,0.517241379310345,NaN,0.863636363636364,0.434782608695652,0.852941176470588,0.413793103448276,0.703703703703704,1,NaN,NaN,NaN,NaN,NaN,NaN,0.8,0.826086956521739,NaN,0.482758620689655,0.384615384615385,NaN,0.833333333333333,NaN,NaN,0.2,NaN,0.434782608695652,NaN,NaN,0.827586206896552,NaN,NaN,NaN,0.666666666666667,NaN,1,0.666666666666667,0.482758620689655,NaN,NaN,NaN,NaN,NaN
id16673,0.872340425531915,0.833333333333333,1,NaN,0.625,0.743589743589744,0.846153846153846,1,0.857142857142857,1,0.86046511627907,NaN,NaN,0.545454545454545,NaN,NaN,1,0.58974358974359,0.5,0.857142857142857,0.795918367346939,0.625,NaN,NaN,NaN,0.333333333333333,0.833333333333333,0.333333333333333,0.763157894736842,0.75,0.861111111111111,0.58974358974359,0.611111111111111,NaN,0.905660377358491,0.722222222222222,NaN,NaN,NaN,NaN,0.75,0.604651162790698,0.897435897435897,0.805555555555556,0.857142857142857,1,0.575,0.625,0.833333333333333,0.625
id16674,0.534883720930233,NaN,NaN,NaN,NaN,0.384615384615385,0.571428571428571,0.333333333333333,NaN,0.333333333333333,0.555555555555556,NaN,NaN,1,0.75,NaN,0.58974358974359,1,0.868421052631579,NaN,0.638888888888889,1,NaN,NaN,1,1,NaN,1,0.447368421052632,NaN,0.527777777777778,0.897435897435897,0.846153846153846,NaN,0.58974358974359,0.475,NaN,NaN,0.75,NaN,0.472222222222222,0.916666666666667,0.58974358974359,0.805555555555556,NaN,0.333333333333333,0.857142857142857,0.666666666666667,NaN,1
id7853,0.473684210526316,NaN,NaN,NaN,NaN,0.394736842105263,0.605263157894737,0,NaN,0,0.472222222222222,NaN,NaN,1,NaN,NaN,0.5,0.868421052631579,1,NaN,0.666666666666667,NaN,NaN,NaN,NaN,1,NaN,1,0.351351351351351,NaN,0.5,0.868421052631579,0.861111111111111,NaN,0.5,0.527777777777778,NaN,NaN,NaN,NaN,0.5,0.888888888888889,0.552631578947368,0.722222222222222,NaN,0,0.885714285714286,NaN,NaN,NaN
id7854,NaN,1,0.769230769230769,NaN,NaN,NaN,NaN,NaN,0.75,0.666666666666667,0.875,NaN,0.5,NaN,NaN,NaN,0.857142857142857,NaN,NaN,1,0.8,0.666666666666667,0.833333333333333,NaN,0.666666666666667,NaN,0.714285714285714,0.666666666666667,NaN,NaN,0.857142857142857,0.666666666666667,NaN,0.555555555555556,0.923076923076923,NaN,NaN,NaN,0.666666666666667,0.6,0.6,0.769230769230769,1,0.666666666666667,0.642857142857143,NaN,0.4,0.875,0.6875,NaN
id7855,0.772727272727273,0.8,1,NaN,1,0.75,0.857142857142857,0.846153846153846,0.8,1,0.833333333333333,NaN,0.769230769230769,1,NaN,NaN,0.795918367346939,0.638888888888889,0.666666666666667,0.8,1,1,1,0.923076923076923,NaN,NaN,0.8,NaN,0.657142857142857,0.95,0.795918367346939,0.638888888888889,0.694444444444444,NaN,0.816326530612245,0.75,1,NaN,NaN,NaN,0.833333333333333,0.658536585365854,0.918367346938776,0.756756756756757,0.8,0.923076923076923,0.65,0.952380952380952,0.777777777777778,1
id7872,0.583333333333333,NaN,NaN,NaN,1,NaN,0.333333333333333,NaN,NaN,0.333333333333333,NaN,NaN,NaN,1,0.75,NaN,0.625,1,NaN,0.666666666666667,1,1,NaN,NaN,1,NaN,NaN,1,NaN,0.875,0.571428571428571,NaN,1,0.888888888888889,0.714285714285714,0.25,NaN,NaN,0.615384615384615,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.736842105263158,0.555555555555556,1
id7873,0.821428571428571,0.655172413793103,0.5,0.5,0.333333333333333,NaN,1,0.833333333333333,0.448275862068966,1,1,NaN,0.769230769230769,0.344827586206897,0.666666666666667,0.8,NaN,NaN,NaN,0.833333333333333,1,NaN,1,0.916666666666667,NaN,0.413793103448276,0.310344827586207,NaN,0.666666666666667,1,1,0.454545454545455,NaN,NaN,NaN,NaN,0.829268292682927,NaN,0.833333333333333,0.666666666666667,0.909090909090909,0.5,0.875,0.615384615384615,0.4,0.916666666666667,NaN,0.916666666666667,0.75,NaN
id7878,NaN,0.826086956521739,0.8,0.333333333333333,0.4375,NaN,0.923076923076923,0.75,NaN,0.666666666666667,0.885714285714286,0.471698113207547,0.846153846153846,NaN,NaN,0.826086956521739,NaN,NaN,NaN,NaN,0.923076923076923,NaN,0.916666666666667,1,NaN,0.533333333333333,0.565217391304348,0.5,0.846153846153846,0.813953488372093,0.846153846153846,NaN,NaN,0.567567567567568,NaN,NaN,0.75,0.741935483870968,NaN,0.5,0.916666666666667,NaN,0.846153846153846,1,NaN,1,NaN,0.846153846153846,0.846153846153846,0.375
id7884,0.25,NaN,NaN,0.8,NaN,NaN,0.333333333333333,0.6,0.9,0.333333333333333,NaN,NaN,NaN,NaN,0.75,NaN,NaN,1,NaN,0.666666666666667,NaN,1,NaN,NaN,1,NaN,NaN,0.947368421052632,NaN,NaN,0.588235294117647,NaN,1,0.888888888888889,0.666666666666667,0.25,0.111111111111111,0.2,0.615384615384615,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.545454545454545,0.578947368421053,1
id7885,0.451612903225806,0.551724137931034,NaN,NaN,NaN,0.333333333333333,0.333333333333333,0.888888888888889,0.96551724137931,0.580645161290323,NaN,1,0.535714285714286,0.9375,0.51219512195122,0.482758620689655,0.333333333333333,1,1,NaN,NaN,NaN,0.413793103448276,0.533333333333333,NaN,1,0.896551724137931,1,0.176470588235294,0.733333333333333,0.461538461538462,1,0.714285714285714,1,0.333333333333333,0.214285714285714,0.340909090909091,0.4,NaN,1,NaN,NaN,0.333333333333333,NaN,1,0.333333333333333,0.928571428571429,NaN,NaN,NaN
id7887,0.357142857142857,0.586206896551724,0.833333333333333,NaN,NaN,NaN,NaN,NaN,0.888888888888889,NaN,0.586206896551724,0.956521739130435,0.428571428571429,0.96551724137931,0.592592592592593,0.384615384615385,0.833333333333333,NaN,NaN,0.714285714285714,0.8,NaN,0.310344827586207,0.565217391304348,NaN,0.896551724137931,1,NaN,NaN,NaN,NaN,NaN,NaN,0.956521739130435,0.833333333333333,NaN,0.344827586206897,NaN,NaN,NaN,NaN,0.833333333333333,NaN,NaN,0.916666666666667,NaN,0.8,NaN,1,NaN
id7893,0.333333333333333,NaN,NaN,0.7,NaN,0.333333333333333,0.333333333333333,0.814814814814815,1,0.653846153846154,NaN,1,NaN,1,NaN,NaN,0.333333333333333,1,1,0.666666666666667,NaN,1,NaN,0.5,0.947368421052632,1,NaN,1,0.333333333333333,0.714285714285714,0.551724137931034,1,NaN,0.956521739130435,0.555555555555556,NaN,0.217391304347826,0.333333333333333,0.555555555555556,1,NaN,NaN,0.333333333333333,NaN,NaN,0.333333333333333,NaN,0.5,0.631578947368421,NaN
id7896,0.894736842105263,NaN,0.615384615384615,0.0555555555555556,0.210526315789474,0.815789473684211,0.710526315789474,0.8125,NaN,0.882352941176471,0.857142857142857,0.0769230769230769,0.833333333333333,0.333333333333333,0.857142857142857,0.833333333333333,0.763157894736842,0.447368421052632,0.351351351351351,NaN,0.657142857142857,NaN,0.666666666666667,0.846153846153846,NaN,0.176470588235294,NaN,0.333333333333333,1,0.692307692307692,0.714285714285714,0.395348837209302,0.448979591836735,NaN,0.868421052631579,0.857142857142857,NaN,0.846153846153846,NaN,NaN,0.731707317073171,0.428571428571429,0.727272727272727,0.634146341463415,NaN,1,0.354166666666667,NaN,NaN,0.0769230769230769
id7912,0.875,NaN,0.941176470588235,0.529411764705882,0.692307692307692,NaN,1,0.8,NaN,0.884615384615385,1,0.6,0.75,0.875,NaN,NaN,0.75,NaN,NaN,NaN,0.95,0.875,1,0.813953488372093,NaN,0.733333333333333,NaN,0.714285714285714,0.692307692307692,1,0.88,NaN,NaN,0.714285714285714,0.875,NaN,0.740740740740741,0.727272727272727,NaN,0.714285714285714,1,NaN,0.916666666666667,0,NaN,0.916666666666667,NaN,0.9,0.75,0.653846153846154
id7913,0.777777777777778,NaN,NaN,0.6,NaN,0.694444444444444,0.816326530612245,0.694444444444444,0.7,0.78125,0.897959183673469,0.416666666666667,0.769230769230769,NaN,NaN,NaN,0.861111111111111,0.527777777777778,0.5,0.857142857142857,0.795918367346939,0.571428571428571,1,0.846153846153846,0.588235294117647,0.461538461538462,NaN,0.551724137931034,0.714285714285714,0.88,1,0.583333333333333,0.583333333333333,0.421052631578947,0.880952380952381,0.75,0.8,0.652173913043478,0.571428571428571,0.473684210526316,0.791666666666667,0.5,0.795918367346939,0.702702702702703,NaN,0.923076923076923,0.542857142857143,0.894736842105263,0.733333333333333,NaN
id7917,0.564102564102564,NaN,0.666666666666667,0.8,1,0.435897435897436,0.58974358974359,0.333333333333333,NaN,0.333333333333333,0.555555555555556,NaN,0.363636363636364,1,NaN,0.2,0.58974358974359,0.897435897435897,0.868421052631579,0.666666666666667,0.638888888888889,NaN,0.454545454545455,NaN,NaN,1,NaN,1,0.395348837209302,NaN,0.583333333333333,1,0.944444444444444,NaN,0.58974358974359,0.555555555555556,NaN,NaN,0.666666666666667,0.5,0.478260869565217,0.880952380952381,0.56,0.787234042553192,0.833333333333333,0.333333333333333,0.828571428571429,NaN,NaN,NaN
id7923,0.564102564102564,NaN,NaN,NaN,NaN,0.5,0.538461538461538,NaN,NaN,0.571428571428571,0.555555555555556,NaN,NaN,NaN,0.588235294117647,NaN,0.611111111111111,0.846153846153846,0.861111111111111,NaN,0.694444444444444,1,NaN,NaN,1,0.714285714285714,NaN,NaN,0.448979591836735,NaN,0.583333333333333,0.944444444444444,1,NaN,0.611111111111111,0.490566037735849,NaN,NaN,0.666666666666667,NaN,0.583333333333333,0.916666666666667,0.666666666666667,0.805555555555556,NaN,NaN,0.775510204081633,0.666666666666667,NaN,1
id7927,NaN,0.695652173913043,NaN,NaN,NaN,NaN,NaN,1,NaN,0.652173913043478,0.545454545454545,0.945945945945946,NaN,NaN,NaN,0.434782608695652,NaN,NaN,NaN,0.555555555555556,NaN,0.888888888888889,NaN,0.567567567567568,0.888888888888889,1,0.956521739130435,0.956521739130435,NaN,0.714285714285714,0.421052631578947,NaN,NaN,1,0.5,NaN,0.214285714285714,0.357142857142857,0.666666666666667,0.956521739130435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.375,0.444444444444444,NaN
id7933,0.936170212765957,0.857142857142857,1,NaN,0.75,0.794871794871795,0.794871794871795,1,0.857142857142857,0.888888888888889,0.906976744186046,NaN,NaN,0.636363636363636,NaN,NaN,0.905660377358491,0.58974358974359,0.5,0.923076923076923,0.816326530612245,0.714285714285714,NaN,NaN,0.666666666666667,0.333333333333333,0.833333333333333,0.555555555555556,0.868421052631579,0.875,0.880952380952381,0.58974358974359,0.611111111111111,0.5,1,0.833333333333333,NaN,NaN,0.666666666666667,0.666666666666667,0.75,0.595238095238095,0.846153846153846,0.805555555555556,0.857142857142857,1,0.575,0.785714285714286,0.769230769230769,0.75
id7942,0.875,NaN,NaN,NaN,NaN,0.722222222222222,0.743589743589744,NaN,NaN,0.785714285714286,0.777777777777778,NaN,NaN,NaN,0.722222222222222,NaN,0.722222222222222,0.475,0.527777777777778,NaN,0.75,0.25,NaN,NaN,0.25,0.214285714285714,NaN,NaN,0.857142857142857,NaN,0.75,0.555555555555556,0.490566037735849,NaN,0.833333333333333,1,NaN,NaN,0.5,NaN,0.694444444444444,0.472222222222222,0.666666666666667,0.638888888888889,NaN,NaN,0.408163265306122,0.666666666666667,NaN,0.25
id7943,0.857142857142857,0.827586206896552,NaN,0.333333333333333,NaN,NaN,1,0.540540540540541,0.368421052631579,0.62962962962963,1,0.214285714285714,0.829268292682927,0.310344827586207,0.703703703703704,0.827586206896552,NaN,NaN,NaN,NaN,1,NaN,0.829268292682927,0.75,0.111111111111111,0.340909090909091,0.344827586206897,0.217391304347826,NaN,0.740740740740741,0.8,NaN,NaN,0.214285714285714,NaN,NaN,1,0.875,NaN,0.214285714285714,1,NaN,0.923076923076923,0,0.379310344827586,0.923076923076923,NaN,0.923076923076923,0.681818181818182,NaN
id7944,NaN,NaN,0.705882352941177,0.407407407407407,0.388888888888889,NaN,NaN,0.581395348837209,0.3,0.428571428571429,NaN,0.366666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.741935483870968,0.2,0.4,NaN,0.333333333333333,0.846153846153846,0.727272727272727,0.652173913043478,NaN,NaN,0.357142857142857,NaN,NaN,0.875,1,NaN,0.357142857142857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,0.444444444444444
id7949,0.5,NaN,0.666666666666667,NaN,NaN,NaN,0.666666666666667,NaN,NaN,0.555555555555556,NaN,NaN,0.833333333333333,NaN,1,NaN,NaN,0.75,NaN,0.666666666666667,NaN,0.615384615384615,0.833333333333333,NaN,0.615384615384615,NaN,NaN,0.555555555555556,NaN,NaN,0.571428571428571,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.5,NaN,NaN,1,0.533333333333333,0.8,0.333333333333333,0.666666666666667,0.666666666666667,0.5,NaN,NaN,0.818181818181818,0.777777777777778,0.75
id7968,NaN,NaN,0.5,NaN,NaN,NaN,NaN,1,NaN,0.695652173913043,NaN,1,0.333333333333333,NaN,NaN,NaN,NaN,NaN,NaN,0.6,NaN,1,0.666666666666667,0.5,1,1,NaN,1,NaN,0.714285714285714,0.473684210526316,0.5,NaN,0.956521739130435,0.666666666666667,NaN,0.214285714285714,0.357142857142857,0.533333333333333,1,0.4,0.833333333333333,0.5,0.5,0.666666666666667,NaN,NaN,0.5,0.555555555555556,NaN
id7979,0.777777777777778,NaN,0.4,0.333333333333333,0.166666666666667,0.861111111111111,0.854166666666667,0.833333333333333,NaN,1,0.8125,NaN,0.695652173913043,NaN,NaN,0.666666666666667,0.75,0.472222222222222,0.5,0.6,0.833333333333333,NaN,0.909090909090909,0.916666666666667,NaN,NaN,NaN,NaN,0.731707317073171,1,0.791666666666667,0.478260869565217,0.583333333333333,NaN,0.75,0.694444444444444,1,NaN,0.8,0.4,1,0.51219512195122,0.76271186440678,0.625,0.2,0.916666666666667,0.514285714285714,0.916666666666667,0.75,NaN
id7984,0.555555555555556,0.833333333333333,0.692307692307692,NaN,NaN,0.472222222222222,0.583333333333333,NaN,0.857142857142857,NaN,0.558139534883721,NaN,0.166666666666667,NaN,NaN,NaN,0.604651162790698,0.916666666666667,0.888888888888889,0.769230769230769,0.658536585365854,NaN,0.5,NaN,NaN,NaN,0.833333333333333,NaN,0.428571428571429,NaN,0.5,0.880952380952381,0.916666666666667,NaN,0.595238095238095,0.472222222222222,NaN,NaN,0.333333333333333,0.833333333333333,0.51219512195122,1,0.642857142857143,0.761904761904762,0.846153846153846,NaN,0.875,NaN,0.833333333333333,NaN
id7987,0.82051282051282,NaN,0.666666666666667,0.333333333333333,0.166666666666667,0.743589743589744,0.826923076923077,0.9375,NaN,0.9375,0.816326530612245,NaN,0.72,0.333333333333333,NaN,1,0.897435897435897,0.58974358974359,0.552631578947368,1,0.918367346938776,NaN,0.875,0.846153846153846,NaN,0.333333333333333,NaN,0.333333333333333,0.727272727272727,0.916666666666667,0.795918367346939,0.56,0.666666666666667,NaN,0.846153846153846,0.666666666666667,0.923076923076923,NaN,0.666666666666667,0.5,0.76271186440678,0.642857142857143,1,0.755102040816326,0.5,0.875,0.628571428571429,1,0.846153846153846,NaN
id7990,0.777777777777778,NaN,0.666666666666667,0.666666666666667,0.5,0.583333333333333,0.72972972972973,1,NaN,0,0.72972972972973,NaN,0.615384615384615,NaN,NaN,0.666666666666667,0.805555555555556,0.805555555555556,0.722222222222222,0.666666666666667,0.756756756756757,NaN,0.615384615384615,1,NaN,NaN,NaN,NaN,0.634146341463415,0,0.702702702702703,0.787234042553192,0.805555555555556,NaN,0.805555555555556,0.638888888888889,0,NaN,0.666666666666667,0.5,0.625,0.761904761904762,0.755102040816326,1,0.833333333333333,1,0.771428571428571,0,1,NaN
id7991,0.464285714285714,0.583333333333333,0.846153846153846,NaN,NaN,NaN,NaN,NaN,0.972972972972973,NaN,0.875,NaN,0.5,0.931034482758621,0.62962962962963,0.482758620689655,0.857142857142857,NaN,NaN,0.642857142857143,0.8,NaN,0.4,NaN,NaN,1,0.916666666666667,NaN,NaN,NaN,NaN,0.833333333333333,NaN,NaN,0.857142857142857,NaN,0.379310344827586,NaN,0.5,0.666666666666667,0.2,0.846153846153846,0.5,0.833333333333333,1,NaN,0.8,NaN,1,NaN
id7992,1,NaN,NaN,NaN,NaN,1,0.9375,0.9375,NaN,0.9375,0.923076923076923,NaN,0.846153846153846,0.333333333333333,NaN,NaN,1,0.333333333333333,0,NaN,0.923076923076923,NaN,0.916666666666667,1,NaN,0.333333333333333,NaN,0.333333333333333,1,0.916666666666667,0.923076923076923,0.333333333333333,NaN,NaN,1,NaN,0.923076923076923,NaN,NaN,NaN,0.916666666666667,NaN,0.875,1,NaN,1,NaN,0.846153846153846,0.846153846153846,NaN
id7994,0.542857142857143,0.4,0.6,NaN,NaN,0.428571428571429,0.628571428571429,NaN,0.8,0.357142857142857,0.525,NaN,NaN,NaN,0.214285714285714,NaN,0.575,0.857142857142857,0.885714285714286,0.4,0.65,NaN,NaN,NaN,NaN,0.928571428571429,0.8,NaN,0.354166666666667,NaN,0.542857142857143,0.828571428571429,0.775510204081633,NaN,0.575,0.408163265306122,NaN,NaN,NaN,NaN,0.514285714285714,0.875,0.628571428571429,0.771428571428571,0.8,NaN,1,NaN,0.8,NaN
id7997,0.727272727272727,NaN,NaN,NaN,1,NaN,0.875,0.923076923076923,NaN,0.904761904761905,0.923076923076923,NaN,0.692307692307692,1,1,NaN,0.625,0.666666666666667,NaN,0.875,0.952380952380952,0.736842105263158,0.916666666666667,0.846153846153846,0.545454545454545,NaN,NaN,0.5,NaN,0.9,0.894736842105263,NaN,0.666666666666667,0.375,0.785714285714286,0.666666666666667,0.923076923076923,NaN,0.818181818181818,0.5,0.916666666666667,NaN,1,0,NaN,0.846153846153846,NaN,1,0.80952380952381,0.909090909090909
id7998,NaN,0.714285714285714,0.833333333333333,0.6,NaN,NaN,0.769230769230769,0.869565217391304,0.823529411764706,0.681818181818182,0.8,NaN,0.692307692307692,NaN,NaN,NaN,0.833333333333333,NaN,NaN,0.6875,0.777777777777778,0.555555555555556,0.75,0.846153846153846,0.578947368421053,NaN,1,0.631578947368421,NaN,0.75,0.733333333333333,NaN,NaN,0.444444444444444,0.769230769230769,NaN,0.681818181818182,0.6,0.777777777777778,0.555555555555556,0.75,0.833333333333333,0.846153846153846,1,1,0.846153846153846,0.8,0.80952380952381,1,NaN
