sponsor_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district
2593,"Janet Ancel",Janet,,Ancel,,,1,D,1,Rep,HD-WAS6
2599,"Clement Bissonnette",Clement,,Bissonnette,,Clem,1,D,1,Rep,HD-CHI6-7
2601,"William Botzow",William,,Botzow,,Bill,1,D,1,Rep,HD-BEN1
2602,"Carolyn Branagan",Carolyn,Whitney,Branagan,,,2,R,1,Rep,HD-FRA1
2603,"Christopher Bray",Christopher,A.,Bray,,,1,D,2,Sen,SD-ADD
2604,"Patrick Brennan",Patrick,M.,Brennan,,,2,R,1,Rep,HD-CHI9-2
2605,"Cynthia Browning",Cynthia,,Browning,,,1,D,1,Rep,HD-BEN4
2606,"Mollie Burke",Mollie,S.,Burke,,,1,D,1,Rep,HD-WIN2-2
2607,"William Canfield",William,,Canfield,,Bill,2,R,1,Rep,HD-RUT3
2610,"Alison Clarkson",Alison,H.,Clarkson,,,1,D,1,Rep,HD-WIN5
2612,"James Condon",James,,Condon,,Jim,1,D,1,Rep,HD-CHI9-1
2613,"Charles Conquest",Charles,,Conquest,,Chip,1,D,1,Rep,HD-ORA
2615,"Sarah Copeland-Hanzas",Sarah,,Copeland-Hanzas,,,1,D,1,Rep,HD-ORA2
2616,"Timothy Corcoran",Timothy,R.,Corcoran,II,,1,D,1,Rep,HD-BEN2-1
2619,"Susan Davis",Susan,Hatch,Davis,,,1,D,1,Rep,HD-ORA1
2620,"David Deen",David,L.,Deen,,,1,D,1,Rep,HD-WIN4
2621,"Dennis Devereux",Dennis,J.,Devereux,,,2,R,1,Rep,HD-RUT2
2622,"Eileen Dickinson",Eileen,,Dickinson,,Lynn,2,R,1,Rep,HD-FRA3-2
2624,"Anne Donahue",Anne,B.,Donahue,,,2,R,1,Rep,HD-WAS1
2625,"Johannah Donovan",Johannah,Leddy,Donovan,,,1,D,1,Rep,HD-CHI6-5
2627,"Alice Emmons",Alice,M.,Emmons,,,1,D,1,Rep,HD-WIN3-2
2628,"Debbie Evans",Debbie,,Evans,,,1,D,1,Rep,HD-CHI8-1
2629,"Peter Fagan",Peter,J.,Fagan,,,2,R,1,Rep,HD-RUT5-1
2631,"William Frank",William,,Frank,,Bill,1,D,1,Rep,HD-CHI3
2633,"Patsy French",Patsy,,French,,,1,D,1,Rep,HD-ORA
2636,"Maxine Grad",Maxine,Jo,Grad,,,1,D,1,Rep,HD-WAS7
2637,"Adam Greshin",Adam,,Greshin,,,3,I,1,Rep,HD-WAS7
2638,"Sandy Haas",Sandy,,Haas,,,1,D,1,Rep,HD-WIN
2639,"Helen Head",Helen,,Head,,,1,D,1,Rep,HD-CHI7-3
2641,"Robert Helm",Robert,,Helm,,Bob,2,R,1,Rep,HD-RUT3
2642,"Mark Higley",Mark,A.,Higley,,,2,R,1,Rep,HD-ORL
2643,"Mary Hooper",Mary,S.,Hooper,,,1,D,1,Rep,HD-WAS4
2647,"Ronald Hubert",Ronald,E.,Hubert,,,2,R,1,Rep,HD-CHI10
2648,"Timothy Jerman",Timothy,,Jerman,,Tim,1,D,1,Rep,HD-CHI8-2
2649,"Willem Jewett",Willem,,Jewett,,,1,D,1,Rep,HD-ADD2
2650,"Mitzi Johnson",Mitzi,,Johnson,,,1,D,1,Rep,HD-GRA1-1
2652,"Kathleen Keenan",Kathleen,C.,Keenan,,,1,D,1,Rep,HD-FRA3-1
2654,"Warren Kitzmiller",Warren,F.,Kitzmiller,,,1,D,1,Rep,HD-WAS4
2655,"Anthony Klein",Anthony,W.,Klein,,Tony,1,D,1,Rep,HD-WAS5
2657,"Patricia Komline",Patricia,,Komline,,Patti,2,R,1,Rep,HD-BEN1
2659,"Robert Krebs",Robert,C.,Krebs,,Bob,1,D,1,Rep,HD-GRA1-1
2660,"Diane Lanpher",Diane,,Lanpher,,,1,D,1,Rep,HD-ADD3
2663,"Richard Lawrence",Richard,,Lawrence,,,2,R,1,Rep,HD-CAL4
2664,"Joan Lenes",Joan,G.,Lenes,,,1,D,1,Rep,HD-CHI5-2
2667,"William Lippert",William,J.,Lippert,,Bill,1,D,1,Rep,HD-CHI4-2
2669,"Terence Macaig",Terence,,Macaig,,Terry,1,D,1,Rep,HD-CHI2
2672,"Ann Manwaring",Ann,P.,Manwaring,,,1,D,1,Rep,HD-WIN6
2673,"Michael Marcotte",Michael,J.,Marcotte,,,2,R,1,Rep,HD-ORL2
2676,"Linda Martin",Linda,J.,Martin,,,1,D,1,Rep,HD-LAM2
2677,"James Masland",James,,Masland,,Jim,1,D,1,Rep,HD-WIN2
2678,"McAllister, Norm",Norman,H.,McAllister,,Norm,2,R,2,Sen,SD-FRA
2679,"James McCullough",James,M.,McCullough,,Jim,1,D,1,Rep,HD-CHI2
2681,"Francis McFaun",Francis,,McFaun,,Topper,2,R,1,Rep,HD-WAS2
2684,"Alice Miller",Alice,,Miller,,,1,D,1,Rep,HD-BEN3
2690,"Mary Morrissey",Mary,A.,Morrissey,,,2,R,1,Rep,HD-BEN2-2
2691,"Michael Mrowicki",Michael,,Mrowicki,,Mike,1,D,1,Rep,HD-WIN4
2692,"Linda Myers",Linda,K.,Myers,,,2,R,1,Rep,HD-CHI8-1
2694,"Betty Nuovo",Betty,A.,Nuovo,,,1,D,1,Rep,HD-ADD1
2695,"Anne O'Brien",Anne,Theresa,O'Brien,,,1,D,1,Rep,HD-CHI1
2698,"Oliver Olsen",Oliver,K.,Olsen,,,1,D,1,Rep,HD-WIN
2700,"Carolyn Partridge",Carolyn,W.,Partridge,,,1,D,1,Rep,HD-WIN3
2701,"Albert Pearce",Albert,,Pearce,,Chuck,2,R,1,Rep,HD-FRA5
2706,"Paul Poirier",Paul,N.,Poirier,,,3,I,1,Rep,HD-WAS3
2707,"David Potter",David,,Potter,,Dave,1,D,1,Rep,HD-RUT2
2708,"Ann Pugh",Ann,,Pugh,,,1,D,1,Rep,HD-CHI7-2
2709,"Kesha Ram",Kesha,K.,Ram,,,1,D,1,Rep,HD-CHI6-4
2711,"John Rodgers",John,S.,Rodgers,,,1,D,2,Sen,SD-ESS
2712,"Brian Savage",Brian,K.,Savage,,,2,R,1,Rep,HD-FRA4
2713,"Heidi Scheuermann",Heidi,E.,Scheuermann,,,2,R,1,Rep,HD-LAM1
2715,"David Sharpe",David,D.,Sharpe,,Dave,1,D,1,Rep,HD-ADD4
2716,"Charles Shaw",Charles,,Shaw,,Butch,2,R,1,Rep,HD-RUT6
