sponsor_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district
3495,"Larry Haler",Larry,,Haler,,,2,R,1,Rep,HD-008B
3496,"Bradley Klippert",Bradley,A.,Klippert,,Brad,2,R,1,Rep,HD-008A
3498,"Kevin Parker",Kevin,C.,Parker,,,2,R,1,Rep,HD-006A
3499,"Christopher Hurst",Christopher,A.,Hurst,,Chris,0,,1,Rep,HD-031B
3501,"Jim Moeller",Jim,,Moeller,,,1,D,1,Rep,HD-049B
3505,"Maralyn Chase",Maralyn,,Chase,,,1,D,2,Sen,SD-032
3507,"Joe Schmick",Joe,,Schmick,,,2,R,1,Rep,HD-009B
3508,"Pat Sullivan",Pat,,Sullivan,,,1,D,1,Rep,HD-047B
3509,"Steven Conway",Steven,E.,Conway,,,1,D,2,Sen,SD-029
3513,"Daniel Kristiansen",Daniel,,Kristiansen,,Dan,2,R,1,Rep,HD-039A
3515,"Kevin Van De Wege",Kevin,,"Van De Wege",,,1,D,1,Rep,HD-024A
3516,"Tina Orwall",Tina,L.,Orwall,,,1,D,1,Rep,HD-033A
3521,"Barbara Bailey",Barbara,F.,Bailey,,,2,R,2,Sen,SD-010
3522,"Joel Kretz",Joel,,Kretz,,,2,R,1,Rep,HD-007B
3523,"Judith Warnick",Judith,,Warnick,,Judy,2,R,2,Sen,SD-013
3524,"Sherry Appleton",Sherry,,Appleton,,,1,D,1,Rep,HD-023A
3525,"Robert Hasegawa",Robert,A.,Hasegawa,,Bob,1,D,2,Sen,SD-011
3526,"Jeff Morris",Jeff,,Morris,,,1,D,1,Rep,HD-040B
3528,"Zack Hudgins",Zack,,Hudgins,,,1,D,1,Rep,HD-011A
3530,"Ruth Kagi",Ruth,L.,Kagi,,,1,D,1,Rep,HD-032B
3531,"Marko Liias",Marko,,Liias,,,1,D,2,Sen,SD-021
3534,"Ed Orcutt",Ed,,Orcutt,,,2,R,1,Rep,HD-020B
3535,"Jeannie Darneille",Jeannie,L.,Darneille,,,1,D,2,Sen,SD-027
3536,"Kirk Pearson",Kirk,,Pearson,,,2,R,2,Sen,SD-039
3537,"Samuel Hunt",Samuel,W.,Hunt,,Sam,1,D,1,Rep,HD-022B
3538,"Sharon Nelson",Sharon,K.,Nelson,,,1,D,2,Sen,SD-034
3542,"Michael Sells",Michael,S.,Sells,,Mike,1,D,1,Rep,HD-038B
3544,"Norm Johnson",Norm,,Johnson,,,2,R,1,Rep,HD-014A
3545,"Lawrence Springer",Lawrence,Stanley,Springer,,Larry,1,D,1,Rep,HD-045B
3546,"Mark Miloscia",Mark,A.,Miloscia,,,2,R,2,Sen,SD-030
3547,"Bruce Chandler",Bruce,,Chandler,,,2,R,1,Rep,HD-015A
3550,"Brian Blake",Brian,E.,Blake,,,1,D,1,Rep,HD-019B
3553,"Shelly Short",Shelly,,Short,,,2,R,1,Rep,HD-007A
3554,"Cary Condotta",Cary,L.,Condotta,,,2,R,1,Rep,HD-012A
3555,"Christine Rolfes",Christine,Nasser,Rolfes,,,1,D,2,Sen,SD-023
3556,"John McCoy",John,R.,McCoy,,,1,D,2,Sen,SD-038
3557,"Norma Smith",Norma,C.,Smith,,,2,R,1,Rep,HD-010A
3559,"Ross Hunter",Ross,,Hunter,,,1,D,1,Rep,HD-048A
3560,"Matt Shea",Matt,T.,Shea,,,2,R,1,Rep,HD-004B
3561,"Jan Angel",Jan,,Angel,,,2,R,2,Sen,SD-026
3563,"Bruce Dammeier",Bruce,F.,Dammeier,,,2,R,2,Sen,SD-025
3564,"Jay Rodne",Jay,R.,Rodne,,,2,R,1,Rep,HD-005A
3566,"Timm Ormsby",Timm,S.,Ormsby,,,1,D,1,Rep,HD-003B
3568,"Sharon Santos",Sharon,Tomiko,Santos,,,1,D,1,Rep,HD-037A
