sponsor_id,name
2387,"Kevin Aguiar"
2388,"Geraldo Alicea"
2389,"Willie Allen"
2390,"James Arciero"
2391,"Brian Ashe"
2392,"Cory Atkins"
2393,"Demetruis Atsalis"
2394,"Bruce Ayers"
2395,"Ruth Balser"
2396,"Fred Barrows"
2397,"Carlo Basile"
2398,"Jennifer Benson"
2399,"John Binienda"
2400,"Daniel Bosley"
2401,"Bill Bowles"
2402,"Garrett Bradley"
2403,"Michael Brady"
2404,"William Brownsberger"
2405,"Antonio Cabral"
2406,"Jennifer Callahan"
2407,"Linda Campbell"
2408,"Christine Canavan"
2409,"Stephen Canessa"
2410,"James Cantwell"
2411,"Katherine Clark"
2412,"Cheryl Coakley-Rivera"
2413,"Thomas Conroy"
2414,"Michael Costello"
2415,"Geraldine Creedon"
2416,"Sean Curran"
2417,"Steven D'Amico"
2418,"Robert DeLeo"
2419,"Viriato deMacedo"
2420,"Brian Dempsey"
2421,"Stephen DiNatale"
2422,"Paul Donato"
2423,"Christopher Donelan"
2424,"Joseph Driscoll"
2425,"James Dwyer"
2426,"Carolyn Dykema"
2427,"Lori Ehrlich"
2428,"Lewis Evangelidis"
2429,"James Fagan"
2430,"Christopher Fallon"
2431,"Mark Falzone"
2432,"Robert Fennell"
2433,"John Fernandes"
2434,"Ann-Margaret Ferrante"
2435,"Barry Finegold"
2436,"David Flynn"
2437,"Linda Forry"
2438,"Gloria Fox"
2439,"John Fresolo"
2440,"Paul Frost"
2441,"William Galvin"
2442,"Sean Garballey"
2443,"Colleen Garry"
2444,"Susan Gifford"
2445,"Anne Gobi"
2446,"Thomas Golden"
2447,"Mary Grant"
2448,"William Greene"
2449,"Danielle Gregoire"
2450,"Denis Guyer"
2451,"Patricia Haddad"
2452,"Robert Hargraves"
2453,"Lida Harkins"
2454,"Jonathan Hecht"
2455,"Bradford Hill"
2456,"Kate Hogan"
2457,"Kevin Honan"
2458,"Donald Humason"
2459,"Bradley Jones"
2460,"Louis Kafka"
2461,"Michael Kane"
2462,"Jay Kaufman"
2463,"John Keenan"
2464,"Kay Khan"
2465,"Peter Kocot"
2466,"Robert Koczera"
2467,"Peter Koutoujian"
2468,"Paul Kujawski"
2469,"Stephen Kulik"
2470,"William Lantigua"
2471,"Jason Lewis"
2472,"David Linsky"
2473,"Barbara Litalien"
2474,"Timothy Madden"
2475,"Elizabeth Malia"
2476,"Ronald Mariano"
2477,"Allen McCarthy"
2478,"Paul McMurtry"
2479,"James Miceli"
2481,"Michael Moran"
2482,"Charles Murphy"
2483,"James Murphy"
2484,"Kevin Murphy"
2485,"David Nangle"
2486,"Harold Naughton"
2487,"Robert Nyman"
2488,"James O'Day"
2489,"Eugene O'Flaherty"
2490,"Matthew Patrick"
2491,"Sarah Peake"
2492,"Vincent Pedone"
2493,"Alice Peisch"
2494,"Jeffrey Perry"
2495,"George Peterson"
2497,"William Pignatelli"
2498,"Elizabeth Poirier"
2499,"Karyn Polito"
2500,"Denise Provost"
2501,"Angelo Puppolo"
2502,"John Quinn"
2503,"Kathi-Anne Reinstein"
2504,"Robert Rice"
2505,"Pam Richardson"
2506,"Michael Rodrigues"
2507,"John Rogers"
2508,"Dennis Rosa"
2509,"Richard Ross"
2510,"Michael Rush"
2511,"Byron Rushing"
2512,"Jeffrey Sanchez"
2513,"Tom Sannicandro"
2514,"Angelo Scaccia"
2515,"John Scibak"
2516,"Carl Sciortino"
2517,"Stephen Smith"
2518,"Frank Smizik"
2519,"Todd Smola"
2520,"Theodore Speliotis"
2521,"Robert Spellane"
2522,"Christopher Speranzo"
2523,"Joyce Spiliotis"
2524,"Marie St Fleur"
2525,"Harriett Stanley"
2526,"Thomas Stanley"
2527,"Ellen Story"
2528,"William Straus"
2529,"David Sullivan"
2530,"Benjamin Swan"
2531,"Walter Timilty"
2532,"Arthur Tobin"
2533,"Timothy Toomey"
2534,"David Torrisi"
2535,"Cleon Turner"
2536,"James Vallee"
2537,"Joseph Wagner"
2538,"Brian Wallace"
2539,"Martin Walsh"
2540,"Steven Walsh"
2541,"Martha Walz"
2542,"Daniel Webster"
2543,"James Welch"
2544,"Alice Wolf"
2545,"Steven Baddour"
2546,"Frederick Berry"
2547,"Stephen Brewer"
2548,"Stephen Buoniconti"
2549,"Gale Candaras"
2550,"Harriette Chandler"
2551,"Sonia Chang-Diaz"
2552,"Cynthia Creem"
2553,"Kenneth Donnelly"
2554,"Benjamin Downing"
2555,"James Eldridge"
2556,"Susan Fargo"
2557,"Jennifer Flanagan"
2558,"John Hart"
2559,"Robert Hedlund"
2560,"Patricia Jehlen"
2561,"Brian Joyce"
2562,"Thomas Kennedy"
2563,"Michael Knapik"
2564,"Thomas McGee"
2565,"Joan Menard"
2566,"Mark Montigny"
2567,"Michael Moore"
2568,"Richard Moore"
2569,"Michael Morrissey"
2570,"Therese Murray"
2571,"Robert O'Leary"
2572,"Marc Pacheco"
2573,"Steven Panagiotakos"
2574,"Anthony Petruccelli"
2575,"Stanley Rosenberg"
2576,"Karen Spilka"
2577,"Bruce Tarr"
2578,"James Timilty"
2579,"Richard Tisei"
2580,"Steven Tolman"
2581,"Susan Tucker"
2582,"Marian Walsh"
2583,"Anthony Galluccio"
2584,"Scott Brown"
2585,"Rosemary Sandlin"
2588,"Salvatore DiMasi"
2589,"Thomas Calter"
9608,"Joint Committee on Revenue"
9609,"Joint Committee on Telecommunications, Utilities and Energy"
9610,"Joint Committee on Consumer Protection and Professional Licensure"
9612,"Joint Committee on Transportation"
9613,"Joint Committee on Labor and Workforce Development"
9614,"Joint Committee on Financial Services"
9615,"Joint Committee on Elder Affairs"
9616,"Joint Committee on Health Care Financing"
