bill_id,date,action
218163,2010-11-09,"Filed for intro."
218163,2011-01-11,"Intro., P1C."
218163,2011-01-12,"P2C held on desk pending the appointment of standing committees."
218163,2011-01-13,"Ref. to Finance, Ways & Means Committee "
218163,2011-01-21,"Assigned to General Sub of Finance "
218163,2012-01-12,"Withdrawn. "
218164,2010-11-17,"Filed for intro."
218164,2011-01-11,"Intro., P1C."
218164,2011-01-12,"P2C held on desk pending the appointment of standing committees."
218164,2011-01-13,"Ref. to Finance, Ways & Means Committee "
218164,2011-01-21,"Assigned to General Sub of Finance "
218164,2011-02-16,"Placed on s/c cal General Sub of Finance 1 for 2/23/2011"
218164,2011-02-23,"Action Def. in s/c General Sub of Finance to 3/2/2011"
218164,2011-02-23,"Placed on s/c cal General Sub of Finance for 3/2/2011"
218164,2011-03-02,"Rec. For Pass. by s/c ref. to Finance, Ways & Means Committee "
218164,2011-03-02,"Placed on cal. Finance, Ways & Means Committee for 3/8/2011"
218164,2011-03-08,"Action Def. in Finance, Ways & Means Committee to 3/22/2011"
218164,2011-03-30,"Placed on cal. Finance, Ways & Means Committee for 4/5/2011"
218164,2011-04-05,"Action Def. in Finance, Ways & Means Committee to last calendar"
218165,2010-11-18,"Filed for intro."
218165,2011-01-11,"Intro., P1C."
218165,2011-01-12,"P2C held on desk pending the appointment of standing committees."
218165,2011-01-13,"Ref. to Finance, Ways & Means Committee "
218165,2011-01-21,"Assigned to General Sub of Finance "
218165,2012-01-23,"Withdrawn. "
218166,2010-12-17,"Filed for intro."
218166,2011-01-11,"Intro., P1C."
218166,2011-01-12,"P2C held on desk pending the appointment of standing committees."
218166,2011-01-13,"Caption bill, held on desk - pending amdt. "
218166,2011-02-23,"Ref. to Commerce Committee "
218166,2011-02-23,"Placed on cal. Commerce Committee for 3/1/2011"
218166,2011-03-01,"Action Def. in Commerce Committee to 3/15/2011"
218166,2011-03-09,"Placed on cal. Commerce Committee for 3/15/2011"
218166,2011-03-15,"Taken Off Notice For Cal. in: Commerce Committee"
218167,2010-12-17,"Filed for intro."
218167,2011-01-11,"Intro., P1C."
218167,2011-01-12,"P2C held on desk pending the appointment of standing committees."
218167,2011-01-13,"Ref. to Health & Human Resources Committee "
218167,2011-01-13,"Assigned to s/c HHR Subcommittee "
218167,2011-02-09,"Withdrawn. "
218168,2010-12-28,"Filed for intro."
218168,2011-01-11,"Intro., P1C."
218168,2011-01-12,"P2C held on desk pending the appointment of standing committees."
218168,2011-01-13,"Ref. to Finance, Ways & Means Committee "
218168,2011-01-21,"Assigned to General Sub of Finance "
218168,2011-02-16,"Placed on s/c cal General Sub of Finance 1 for 2/23/2011"
218168,2011-02-23,"Action Def. in s/c General Sub of Finance to 3/2/2011"
218168,2011-02-23,"Placed on s/c cal General Sub of Finance for 3/2/2011"
218168,2011-03-02,"Rec. For Pass. by s/c ref. to Finance, Ways & Means Committee "
218168,2011-03-02,"Placed on cal. Finance, Ways & Means Committee for 3/8/2011"
218168,2011-03-08,"Action Def. in Finance, Ways & Means Committee to 3/22/2011"
218168,2011-03-30,"Placed on cal. Finance, Ways & Means Committee for 4/5/2011"
218168,2011-04-05,"Rec. For Pass. ref. to: Calendar & Rules Committee"
218168,2011-04-12,"Placed on cal. Calendar & Rules Committee for 4/13/2011"
218168,2011-04-13,"H. Placed on Regular Calendar for 4/18/2011"
218168,2011-04-18,"Comp. SB subst. "
218168,2011-05-10,"Comp. became Pub. Ch. 133"
218169,2010-12-30,"Filed for intro."
218169,2011-01-11,"Intro., P1C."
218169,2011-01-12,"P2C held on desk pending the appointment of standing committees."
218169,2011-01-13,"Ref. to State & Local Government Committee "
218169,2011-01-21,"Assigned to s/c General Sub of S&LG "
218169,2011-02-16,"Placed on s/c cal General Sub of S&LG 1 for 2/23/2011"
218169,2011-02-23,"Action Def. in s/c General Sub of S&LG to 3/2/2011"
218169,2011-02-23,"Placed on s/c cal General Sub of S&LG for 3/2/2011"
218169,2011-03-02,"Action Def. in s/c S&LG Sub-committee to 3/9/2011"
218169,2011-03-02,"Placed on s/c cal S&LG Subcommittee for 3/9/2011"
218169,2011-03-09,"Action Def. in s/c S&LG Subcommittee to 3/23/2011"
218169,2011-03-16,"Placed on s/c cal S&LG Subcommittee for 3/23/2011"
218169,2011-03-23,"Action Def. in s/c S&LG Subcommittee to 3/30/2011"
218169,2011-03-23,"Placed on s/c cal S&LG Subcommittee for 3/30/2011"
218169,2011-03-30,"Rec. for pass. if am. by s/c ref. to State & Local Government Committee"
218169,2011-03-30,"Placed on cal. State & Local Government Committee for 4/5/2011"
218169,2011-04-05,"Rec. for Pass. if Am. ref. to: Calendar & Rules Committee"
218169,2011-04-06,"Placed on cal. Calendar & Rules Committee for 4/7/2011"
218169,2011-04-07,"H. Placed on Regular Calendar for 4/14/2011"
