sponsor_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district
2024,"Kelly Alexander",Kelly,M.,Alexander,Jr.,,1,D,1,Rep,HD-107
2028,"Marilyn Avila",Marilyn,,Avila,,,2,R,1,Rep,HD-040
2030,"Larry Bell",Larry,Moseley,Bell,,,1,D,1,Rep,HD-021
2031,"Hugh Blackwell",Hugh,,Blackwell,,,2,R,1,Rep,HD-086
2033,"Daniel Blue",Daniel,T.,Blue,Jr.,Dan,1,D,2,Sen,SD-014
2034,"John Blust",John,M.,Blust,,,2,R,1,Rep,HD-062
2035,"James Boles",James,Larry,Boles,,,2,R,1,Rep,HD-052
2038,"William Brisson",William,D.,Brisson,,,1,D,1,Rep,HD-022
2041,"Angela Bryant",Angela,R.,Bryant,,,1,D,2,Sen,SD-004
2042,"Justin Burr",Justin,P.,Burr,,,2,R,1,Rep,HD-067
2044,"Becky Carney",Becky,,Carney,,,1,D,1,Rep,HD-102
2045,"George Cleveland",George,G.,Cleveland,,,2,R,1,Rep,HD-014
2049,"Patricia Cotham",Patricia,Ann,Cotham,,Tricia,1,D,1,Rep,HD-100
2052,"Leo Daughtry","N. Leo",,Daughtry,,,2,R,1,Rep,HD-026
2055,"Nelson Dollar",Nelson,,Dollar,,,2,R,1,Rep,HD-036
2056,"Beverly Earle",Beverly,M.,Earle,,,1,D,1,Rep,HD-101
2059,"Jean Farmer-Butterfield",Jean,,Farmer-Butterfield,,,1,D,1,Rep,HD-024
2060,"Susan Fisher",Susan,C.,Fisher,,,1,D,1,Rep,HD-114
2061,"Elmer Floyd",Elmer,,Floyd,,,1,D,1,Rep,HD-043
2065,"Rosa Gill",Rosa,U.,Gill,,,1,D,1,Rep,HD-033
2075,"Larry Hall",Larry,D.,Hall,,,1,D,1,Rep,HD-029
2077,"Mary Harrison",Mary,Price,Harrison,,Pricey,1,D,1,Rep,HD-057
2083,"Julia Howard",Julia,C.,Howard,,,2,R,1,Rep,HD-079
2085,"Patricia Hurley",Patricia,Britt,Hurley,,Pat,2,R,1,Rep,HD-070
2086,"Francis Iler",Francis,Robertson,Iler,Jr.,Frank,2,R,1,Rep,HD-017
2088,"Verla Insko",Verla,C.,Insko,,,1,D,1,Rep,HD-056
2089,"Darren Jackson",Darren,G.,Jackson,,,1,D,1,Rep,HD-039
2091,"Linda Johnson",Linda,P.,Johnson,,,2,R,1,Rep,HD-083
2092,"Earl Jones",Earl,Frederick,Jones,,,1,D,1,Rep,HD-060
2096,"James Langdon",James,H.,Langdon,Jr.,,2,R,1,Rep,HD-028
2097,"David Lewis",David,R.,Lewis,,,2,R,1,Rep,HD-053
2099,"Marvin Lucas",Marvin,W.,Lucas,,,1,D,1,Rep,HD-042
2100,"Paul Luebke",Paul,T.,Luebke,,,1,D,1,Rep,HD-030
2102,"David Martin",David,,Martin,III,Grier,1,D,1,Rep,HD-034
2105,"Patricia McElraft",Patricia,Earlene,McElraft,,Pat,2,R,1,Rep,HD-013
2108,"Henry Michaux",Henry,M.,Michaux,Jr.,Mickey,1,D,1,Rep,HD-031
2111,"Timothy Moore",Timothy,Keith,Moore,,Tim,2,R,1,Rep,HD-111
2115,"Garland Pierce",Garland,E.,Pierce,,,1,D,1,Rep,HD-048
2116,"Shirley Randleman",Shirley,Blackburn,Randleman,,,2,R,2,Sen,SD-030
2122,"Mitchell Setzer",Mitchell,Smith,Setzer,,,2,R,1,Rep,HD-089
2124,"Paul Stam",Paul,,Stam,,,2,R,1,Rep,HD-037
2127,"Sarah Stevens",Sarah,S.,Stevens,,,2,R,1,Rep,HD-090
2140,"Roger West",Roger,,West,,,2,R,1,Rep,HD-120
2146,"Michael Wray",Michael,H.,Wray,,,1,D,1,Rep,HD-027
2150,"Thomas Apodaca",Thomas,M.,Apodaca,,Tom,2,R,2,Sen,SD-048
2154,"Philip Berger",Philip,Edward,Berger,,Phil,2,R,2,Sen,SD-026
2155,"Stan Bingham",Stan,,Bingham,,,2,R,2,Sen,SD-033
2159,"Andrew Brock",Andrew,C.,Brock,,,2,R,2,Sen,SD-034
2160,"Harry Brown",Harry,,Brown,,,2,R,2,Sen,SD-006
2165,"Donald Davis",Donald,G.,Davis,,Don,1,D,2,Sen,SD-005
2175,"Fletcher Hartsell",Fletcher,L.,Hartsell,Jr.,,2,R,2,Sen,SD-036
2183,"Floyd McKissick",Floyd,B.,McKissick,Jr.,,1,D,2,Sen,SD-020
2187,"Joe Queen",Joe,Sam,Queen,,,1,D,1,Rep,HD-119
2190,"Robert Rucho",Robert,A.,Rucho,,Bob,2,R,2,Sen,SD-039
2194,"Joshua Stein",Joshua,H.,Stein,,Josh,1,D,2,Sen,SD-016
2197,"Jerry Tillman",Jerry,W.,Tillman,,,2,R,2,Sen,SD-029
11845,"William Brawley",William,M.,Brawley,Jr.,Bill,2,R,1,Rep,HD-103
11846,"Jeffrey Collins",Jeffrey,Lynn,Collins,,Jeff,2,R,1,Rep,HD-025
11847,"William Cook",William,,Cook,,Bill,2,R,2,Sen,SD-001
11848,"James Dixon",James,William,Dixon,Jr.,Jimmy,2,R,1,Rep,HD-004
11849,"John Faircloth",John,A.,Faircloth,Jr.,,2,R,1,Rep,HD-061
11850,"Harry Warren",Harry,,Warren,,,2,R,1,Rep,HD-077
11851,"Michael Hager",Michael,Dean,Hager,,Mike,2,R,1,Rep,HD-112
11852,"Kelly Hastings",Kelly,E.,Hastings,,,2,R,1,Rep,HD-110
11854,"Dwight Horn",Dwight,Craig,Horn,,,2,R,1,Rep,HD-068
11855,"Jonathan Jordan",Jonathan,Christian,Jordan,,,2,R,1,Rep,HD-093
11857,"Charles McGrady",Charles,Worden,McGrady,,Chuck,2,R,1,Rep,HD-117
11861,"Rayne Brown",Rayne,,Brown,,,2,R,1,Rep,HD-081
11862,"Norman Sanderson",Norman,W.,Sanderson,,,2,R,2,Sen,SD-002
11863,"Phillip Shepard",Phillip,R.,Shepard,,,2,R,1,Rep,HD-015
